Year,AK,HI,PR,AL,AR,AZ,CA,CO,CT,DE,FL,GA,IA,ID,IL,IN,KS,KY,LA,MA,MD,ME,MI,MN,MO,MS,MT,NC,ND,NE,NH,NJ,NM,NV,NY,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VA,VT,WA,WI,WV,WY
1940,-999,-999,-999,6.64,4.45,17.36,8.98,0.04,0.06,1.54,28.61,4.78,2.0,0.82,2.71,2.67,5.39,1.98,14.58,0.13,3.06,0.25,0.33,0.77,2.61,7.22,0.03,2.16,0.0,3.81,0.0,1.21,0.18,1.08,0.35,0.84,6.91,0.02,0.24,0.0,5.01,1.27,1.38,12.24,1.44,0.61,0.0,0.01,0.68,0.31,0.33
1941,-999,-999,-999,4.73,5.4,12.8,5.93,0.0,0.06,1.96,39.61,6.34,2.02,0.03,2.12,1.9,3.67,1.79,23.05,0.13,2.02,0.25,0.36,0.58,4.19,8.64,0.03,4.22,0.06,1.38,0.0,1.03,0.03,0.0,0.24,0.43,6.02,0.11,0.8,0.0,8.31,0.8,3.28,17.02,0.82,2.13,0.0,0.14,0.89,0.05,0.09
1942,-999,-999,-999,2.06,8.73,19.17,8.13,0.03,0.06,2.8,33.91,3.32,1.67,0.03,2.94,1.54,3.8,2.42,12.42,0.0,2.3,0.0,1.0,0.28,2.7,6.98,0.0,3.12,0.0,1.68,0.0,1.92,0.18,2.34,0.22,1.16,7.21,0.02,0.96,0.0,7.83,0.18,1.95,11.4,0.66,1.14,0.16,0.04,0.85,0.24,0.0
1943,-999,-999,-999,8.24,17.71,24.2,7.3,0.27,0.06,2.8,26.9,4.85,1.08,0.08,2.5,1.49,9.49,4.03,27.05,0.15,5.72,0.0,0.1,0.16,6.66,18.84,0.03,3.72,0.09,1.43,0.0,2.78,0.09,0.0,0.42,0.42,21.86,0.05,0.58,0.0,9.3,0.23,4.75,19.46,0.91,1.94,0.38,0.01,0.46,0.03,0.0
1944,-999,-999,-999,4.18,10.55,18.9,5.71,0.0,0.06,3.02,29.46,5.85,1.78,0.03,2.32,1.55,4.82,2.02,16.5,0.59,3.88,0.0,0.23,0.68,2.54,9.05,0.0,1.83,0.04,1.44,0.0,0.67,0.03,0.0,0.72,0.43,12.6,0.02,0.59,0.0,5.54,0.45,3.13,19.24,0.58,0.74,0.0,0.01,0.85,0.21,0.0
1945,-999,-999,-999,4.23,7.31,19.61,9.72,0.08,0.06,1.54,29.94,1.75,0.92,0.0,1.57,0.67,2.33,0.77,15.37,0.03,1.67,0.0,0.13,0.09,2.07,6.65,0.0,2.03,0.0,1.15,0.0,1.7,0.76,1.41,0.13,0.24,7.23,0.06,0.44,0.0,8.14,0.19,1.18,19.23,0.68,0.68,0.0,0.01,0.08,0.17,0.0
1946,-999,-999,-999,1.11,7.47,17.96,11.47,0.04,0.06,0.08,14.91,1.48,0.73,0.36,0.83,0.57,7.54,0.28,15.69,0.03,0.0,0.0,0.13,0.11,4.76,4.75,0.12,0.69,0.0,0.9,0.0,0.38,0.16,0.67,0.03,0.15,12.62,0.08,0.18,0.0,3.09,0.38,0.69,20.18,0.86,0.14,0.0,0.01,0.05,0.0,0.0
1947,-999,-999,-999,1.95,9.39,16.43,8.63,0.02,0.06,0.08,21.2,3.01,2.8,0.31,3.19,0.97,6.04,1.03,26.44,0.09,1.33,0.0,0.53,1.54,3.48,11.69,0.0,0.39,0.53,2.83,0.0,1.13,0.09,1.21,0.34,0.2,8.56,0.02,0.36,0.0,2.78,2.24,1.66,21.13,1.34,0.22,5.64,0.01,1.62,0.07,0.0
1948,-999,-999,-999,2.06,5.2,19.18,8.5,0.1,0.06,1.96,19.63,3.84,0.95,0.04,0.75,0.59,1.64,1.26,22.13,1.28,2.42,0.0,0.56,0.42,0.92,8.35,0.0,2.14,0.0,0.52,0.0,1.41,1.19,0.94,0.53,0.07,8.1,0.05,0.17,0.0,6.65,0.35,1.36,26.8,0.58,0.52,0.32,0.01,0.75,0.08,0.0
1949,-999,-999,-999,4.35,5.81,22.85,10.31,0.0,0.06,5.29,19.41,2.91,1.04,0.09,1.96,1.14,2.42,1.43,15.86,0.51,9.49,0.25,0.22,1.0,1.68,9.03,0.17,3.2,0.04,0.19,0.0,4.04,0.03,1.88,0.84,0.66,5.4,0.02,1.17,0.0,3.35,0.89,1.74,15.0,1.28,0.64,0.0,0.01,0.47,0.19,0.37
1950,-999,-999,-999,0.72,2.51,14.52,10.23,0.17,0.06,0.5,15.76,2.0,0.29,0.13,1.08,0.24,1.33,0.0,6.26,0.0,0.35,0.0,0.01,0.01,1.42,3.63,0.0,0.63,0.0,0.39,0.0,0.6,0.04,1.41,0.06,0.0,2.97,0.05,0.17,0.0,3.98,0.03,0.55,9.19,0.26,0.27,0.0,0.01,0.07,0.0,0.0
1951,-999,-999,-999,6.91,11.6,18.72,9.28,0.0,0.06,1.34,20.8,6.1,0.56,0.14,0.68,0.36,2.42,0.53,26.42,0.0,0.63,0.0,0.02,0.01,2.01,11.59,0.06,1.2,0.0,0.17,0.0,0.89,0.58,1.41,0.03,0.15,13.88,0.02,0.01,1.0,4.55,0.07,2.26,29.96,0.74,0.24,0.0,0.01,0.02,0.07,0.0
1952,-999,-999,-999,7.81,13.53,27.96,10.38,0.06,0.42,6.13,20.19,11.12,1.9,0.18,5.18,2.78,11.96,6.29,17.96,0.53,3.94,0.0,0.62,0.13,6.72,12.14,0.0,5.05,0.0,1.64,0.0,2.56,0.1,0.67,0.63,0.88,22.94,0.06,1.83,0.0,10.35,0.24,5.07,22.96,1.04,1.79,0.0,0.01,0.15,0.66,0.0
1953,-999,-999,-999,3.31,12.21,20.62,10.09,0.06,0.06,3.0,20.53,5.18,1.9,0.08,4.23,1.25,7.1,3.6,15.27,0.33,0.63,0.0,0.48,0.67,7.13,15.73,0.05,1.91,0.0,1.92,0.0,2.11,0.52,1.48,0.62,0.45,16.72,0.03,0.65,0.0,4.81,0.61,3.07,26.79,1.4,1.62,0.0,0.01,0.79,0.11,0.0
1954,-999,-999,-999,5.76,20.01,23.65,9.94,0.29,0.06,0.5,22.13,7.1,1.94,0.08,3.82,1.21,12.63,4.65,16.13,0.02,0.63,0.0,0.01,0.15,12.04,16.89,0.03,1.52,0.09,1.58,0.0,1.14,0.03,1.41,0.06,0.18,27.13,0.05,0.23,0.0,6.7,0.14,5.05,24.11,1.53,0.75,0.0,0.01,0.01,0.0,0.24
1955,-999,-999,-999,0.95,6.31,16.05,10.12,0.0,0.06,9.05,17.25,0.36,5.44,0.13,3.15,1.23,6.57,0.32,9.72,1.17,5.33,0.0,0.56,1.35,3.39,4.95,0.02,1.39,0.02,4.53,0.0,4.12,0.03,0.81,1.1,0.57,6.33,0.05,0.54,0.0,3.62,1.56,1.18,14.69,0.59,0.99,0.0,0.01,0.96,0.15,0.0
1956,-999,-999,-999,0.59,8.98,20.12,9.39,0.0,0.06,1.34,14.19,0.28,0.82,0.03,0.95,0.68,6.63,1.66,4.59,0.06,0.91,0.0,0.01,0.12,4.1,6.86,0.0,0.74,0.02,0.48,0.0,1.31,0.21,1.19,0.13,0.22,17.81,0.14,0.18,0.0,3.04,0.08,1.68,21.6,1.14,0.22,0.0,0.01,0.05,0.29,0.0
1957,-999,-999,-999,2.22,8.42,22.86,9.21,0.0,0.06,2.16,22.93,2.31,1.64,0.04,0.88,0.11,4.42,0.25,18.3,0.06,1.26,0.0,0.11,0.14,2.99,8.32,0.03,1.17,0.03,0.95,0.0,1.33,0.45,1.28,0.27,0.03,12.01,0.02,0.01,0.0,2.71,0.27,0.54,23.78,1.98,1.16,0.0,0.01,0.03,0.0,0.04
1958,-999,-999,-999,2.47,8.27,42.33,12.0,0.04,0.06,0.08,28.39,1.91,0.26,0.1,0.27,0.11,1.92,0.39,14.67,0.71,1.42,0.0,0.01,0.12,1.6,6.77,0.0,2.38,0.07,0.07,0.0,0.49,0.21,1.44,0.1,0.01,9.03,0.09,0.01,0.0,6.04,0.33,1.78,26.02,1.41,0.23,0.0,0.05,0.04,0.0,0.0
1959,-999,-999,-999,1.06,5.05,28.94,13.14,0.04,0.06,1.76,16.5,1.78,1.04,0.23,1.7,0.72,3.9,0.39,8.15,0.48,3.31,0.0,0.61,0.46,1.67,4.4,0.03,1.58,0.02,0.77,0.0,2.62,0.03,1.28,0.73,0.46,5.83,0.29,0.09,0.0,2.34,0.31,0.31,15.08,1.93,0.87,0.0,0.05,0.38,0.08,0.0
1960,-999,-999,-999,1.54,7.02,27.78,13.48,0.04,0.06,1.12,29.61,1.28,0.39,0.18,0.58,0.12,1.53,0.53,10.39,0.42,0.0,0.0,0.06,0.09,1.27,5.69,0.19,0.94,0.06,0.16,0.0,0.49,0.23,1.61,0.08,0.06,6.61,0.05,0.01,0.0,2.14,0.43,1.06,17.03,1.24,0.23,0.0,0.06,0.01,0.0,0.11
1961,-999,-999,-999,0.25,2.5,24.06,14.57,0.0,0.06,0.08,24.14,0.29,0.26,0.18,0.79,0.14,1.32,0.25,2.66,0.02,0.0,0.0,0.04,0.09,1.29,1.9,0.12,1.1,0.0,0.18,0.0,1.14,0.02,1.75,0.47,0.06,3.27,0.24,0.01,0.0,1.92,0.13,0.19,10.24,1.1,0.15,0.0,0.25,0.03,0.0,0.0
1962,-999,-999,-999,2.36,6.63,23.7,8.43,0.0,0.06,0.08,17.15,1.34,0.08,0.03,0.46,0.08,1.73,0.39,18.82,0.02,0.0,0.0,0.01,0.01,1.53,7.7,0.0,0.48,0.0,0.05,0.0,0.6,0.02,0.69,0.05,0.01,5.31,0.09,0.01,0.0,2.57,0.0,0.8,18.0,0.95,0.13,0.0,0.01,0.01,0.15,0.0
1963,-999,-999,-999,2.3,8.07,20.71,8.57,0.16,0.06,1.54,16.58,1.18,0.58,0.03,0.78,0.36,4.82,1.13,21.5,0.26,0.85,0.0,0.01,0.18,2.69,8.29,0.09,0.38,0.03,1.46,0.0,0.71,0.09,0.88,0.21,0.08,10.81,0.02,0.02,0.0,2.1,0.3,0.49,19.02,0.92,0.68,0.0,0.05,0.04,0.08,0.0
1964,-999,-999,-999,1.12,7.92,17.07,9.14,0.21,0.06,0.08,21.59,1.47,1.36,0.03,2.06,0.81,7.89,1.49,17.06,0.02,0.35,0.0,0.33,0.72,2.84,9.94,0.05,1.01,0.11,2.44,0.0,0.68,0.07,1.87,0.21,0.31,15.96,0.02,0.1,0.0,2.84,0.97,0.78,22.95,1.52,0.38,0.0,0.06,1.12,0.08,0.0
1965,-999,-999,-999,1.11,3.06,17.48,7.19,0.0,0.06,0.92,14.99,0.35,0.16,0.03,0.95,0.42,1.68,0.87,5.7,0.02,0.62,0.0,0.06,0.06,0.74,4.24,0.0,0.6,0.0,0.03,0.0,1.48,0.37,0.74,0.14,0.04,6.96,0.05,0.07,0.0,2.09,0.17,0.29,12.48,0.14,0.15,0.0,0.09,0.06,0.0,0.0
1966,-999,-999,-999,1.74,7.08,24.49,9.43,0.04,0.06,1.34,19.82,1.37,1.85,0.08,2.33,1.34,6.09,2.87,16.05,0.17,0.57,0.0,0.34,0.43,3.85,6.81,0.18,1.74,0.16,1.68,0.0,1.69,0.66,1.35,0.34,0.11,13.12,0.02,0.2,0.0,2.38,0.69,1.19,16.47,1.52,0.25,0.0,0.01,0.05,0.0,0.0
1967,-999,-999,-999,0.29,4.49,21.02,13.03,0.0,0.06,0.08,13.75,0.06,0.12,0.08,0.1,0.02,0.72,0.25,13.04,0.02,0.0,0.0,0.1,0.05,0.6,5.06,0.0,0.88,0.0,0.01,0.0,0.6,0.05,1.61,0.06,0.03,4.66,0.13,0.17,1.0,1.57,0.03,0.24,12.62,1.64,0.05,0.0,0.01,0.01,0.0,0.0
1968,-999,-999,-999,1.55,3.85,15.63,7.75,0.0,0.06,2.18,19.16,1.5,1.14,0.03,1.53,0.91,4.62,0.49,9.43,0.02,2.21,0.0,1.19,0.35,2.52,4.52,0.0,1.77,0.04,0.67,0.0,2.25,0.16,0.54,0.32,0.42,7.98,0.33,0.57,0.0,6.43,0.66,0.61,8.83,0.63,1.21,0.0,0.11,0.54,0.37,0.0
1969,-999,-999,-999,5.28,13.0,25.7,12.58,0.0,0.06,0.5,31.02,2.61,1.38,0.03,2.38,1.3,6.31,3.03,29.41,0.1,2.3,0.0,0.44,0.36,4.36,13.95,0.08,2.21,0.19,0.99,0.0,2.65,0.39,1.28,0.21,0.37,17.6,0.05,0.22,0.0,7.54,0.45,2.15,25.65,1.75,0.53,0.0,0.05,0.02,0.07,0.0
1970,-999,-999,-999,1.92,7.35,27.05,12.36,0.1,0.06,0.08,27.32,1.46,1.92,0.36,1.71,0.9,7.4,0.74,24.79,0.16,0.63,0.0,0.22,0.25,2.88,9.1,0.03,1.08,0.26,1.33,0.0,0.38,0.02,1.68,0.09,0.44,18.04,0.22,0.23,0.0,4.9,0.64,0.34,17.78,1.36,0.35,0.0,0.06,0.66,0.08,0.0
1971,-999,-999,-999,1.03,3.75,25.66,12.56,0.04,0.06,0.08,14.12,0.16,0.63,0.08,0.41,0.25,2.88,0.67,12.8,0.15,0.0,0.0,0.17,0.05,1.0,4.3,0.0,0.32,0.07,0.47,0.0,0.58,0.03,2.18,0.22,0.1,7.56,0.22,0.17,0.0,2.05,0.11,0.15,9.74,1.43,0.05,0.0,0.01,0.2,0.0,0.01
1972,-999,-999,-999,2.41,3.14,20.3,10.63,0.0,0.0,3.84,16.42,0.46,0.35,0.03,0.99,0.41,1.35,0.25,17.7,0.02,3.16,0.0,0.32,0.17,0.85,5.61,0.0,0.97,0.0,0.14,0.0,1.68,0.03,1.88,0.42,0.2,4.22,0.08,0.66,0.0,3.13,0.25,0.14,10.7,0.45,0.67,0.0,0.01,0.28,0.1,0.01
1973,-999,-999,-999,1.67,3.52,21.56,11.67,0.07,0.78,4.04,19.76,1.92,0.33,0.13,0.78,0.21,2.27,0.65,21.91,0.3,0.0,0.0,0.54,0.29,0.64,6.85,0.03,0.59,0.06,0.24,0.0,2.11,0.04,1.35,0.6,0.07,3.98,0.18,0.44,0.0,3.5,0.83,0.62,8.46,0.58,0.16,0.0,0.01,0.17,0.0,0.0
1974,-999,-999,-999,0.85,1.89,25.36,10.02,0.0,0.06,0.08,15.91,0.19,1.66,0.08,0.62,0.07,3.67,0.0,12.94,0.02,0.63,0.0,0.21,0.17,1.72,3.5,0.08,0.54,0.09,1.39,0.0,0.68,0.11,1.35,0.24,0.06,6.22,0.05,0.0,0.0,0.94,0.81,0.12,9.57,0.99,0.06,0.0,0.01,0.25,0.0,0.0
1975,-999,-999,-999,0.81,2.15,19.66,8.61,0.0,1.14,1.94,19.47,0.37,1.07,0.13,0.25,0.05,2.02,0.0,14.64,0.89,0.7,0.0,0.04,0.37,0.93,4.99,0.03,1.32,0.27,0.46,0.0,0.86,0.16,1.08,0.27,0.1,2.81,0.42,0.15,0.0,2.21,1.12,0.11,10.07,1.35,0.05,0.0,0.3,0.2,0.0,0.0
1976,-999,-999,-999,0.05,1.75,19.33,8.11,0.0,0.06,0.08,13.09,1.07,1.02,0.31,0.22,0.33,1.45,0.0,3.82,0.06,0.0,0.0,0.2,0.77,0.83,2.79,0.0,0.6,0.37,0.3,0.0,0.51,0.03,0.34,0.05,0.06,3.77,0.02,0.01,0.0,1.63,1.34,0.1,4.77,1.15,0.05,0.0,0.01,0.47,0.0,0.0
1977,-999,-999,-999,5.34,6.73,26.87,11.38,0.31,0.42,2.6,24.86,2.77,2.0,0.08,2.21,1.75,4.95,3.52,26.51,0.51,1.89,0.0,0.65,0.81,3.82,8.56,0.0,3.58,0.1,1.62,0.0,1.52,0.03,1.68,0.58,0.61,10.12,0.16,0.57,0.0,6.56,0.7,1.33,17.49,1.58,1.21,0.0,0.42,0.95,0.23,0.0
1978,-999,-999,-999,2.75,8.11,26.75,11.25,0.0,0.06,2.38,27.44,2.76,0.75,0.08,1.09,0.85,7.53,2.25,25.46,1.04,0.7,0.0,0.09,0.09,4.25,10.02,0.0,1.32,0.03,0.68,0.42,2.6,0.21,1.08,0.32,0.19,20.0,0.09,0.38,0.0,3.85,0.22,1.13,19.01,1.09,0.38,0.34,0.01,0.02,0.0,0.0
1979,-999,-999,-999,2.1,3.32,23.86,8.03,0.06,1.14,1.34,34.49,3.85,0.57,0.08,0.44,0.32,1.52,0.2,18.74,0.4,0.28,0.0,0.03,0.01,0.98,6.35,0.0,1.35,0.0,0.07,0.0,1.28,0.07,1.02,0.77,0.04,5.08,0.37,0.01,0.0,3.41,0.07,0.82,10.52,0.63,0.13,0.0,0.02,0.18,0.0,0.0
1980,-999,-999,-999,6.47,25.68,29.65,10.37,0.04,0.06,3.2,33.95,8.46,3.42,0.03,5.16,3.34,14.36,7.89,41.13,0.2,1.2,0.0,0.21,0.26,14.16,19.38,0.0,3.07,0.0,2.59,0.0,3.07,0.4,1.46,0.79,0.76,36.14,0.02,0.4,0.0,6.34,0.06,6.77,31.01,0.44,1.68,0.0,0.01,0.25,0.09,0.0
1981,-999,-999,-999,6.54,11.84,32.84,12.5,0.19,0.42,3.42,27.16,7.45,1.41,0.08,2.0,1.23,3.56,2.32,34.57,0.33,1.42,0.0,0.14,0.03,3.95,14.48,0.06,2.32,0.0,0.93,0.0,2.18,0.1,1.21,0.41,0.33,19.11,0.1,0.07,2.0,7.28,0.3,2.71,16.13,2.1,0.56,0.0,0.01,0.16,0.09,0.0
1982,-999,-999,-999,0.96,5.23,25.84,8.73,0.12,0.06,5.67,26.87,0.82,0.96,0.08,0.48,0.16,3.44,0.74,19.03,0.32,0.0,0.0,0.1,0.32,2.02,5.81,0.14,0.52,0.07,0.8,0.0,1.3,0.06,0.81,0.31,0.18,14.75,0.11,0.01,0.0,3.3,0.38,0.6,16.78,1.36,0.11,0.0,0.07,0.33,0.0,0.0
1983,-999,-999,-999,2.73,8.53,29.86,9.81,0.04,0.06,3.64,25.65,5.99,3.54,0.08,3.68,2.85,6.37,6.58,21.81,0.14,1.4,0.0,0.2,0.65,5.98,9.47,0.17,2.37,0.11,2.26,0.0,1.4,0.03,0.9,0.73,0.45,16.1,0.08,0.28,0.0,8.92,0.73,2.89,12.9,1.37,0.41,0.0,0.02,0.22,0.07,0.09
1984,-999,-999,-999,0.39,3.81,26.26,14.78,0.0,0.06,2.18,21.91,1.12,0.85,0.41,1.08,1.04,2.71,1.02,11.27,0.24,0.0,0.0,0.14,0.15,1.91,3.32,0.04,0.62,0.0,0.4,0.03,1.55,0.03,0.94,0.34,0.11,6.28,0.05,0.02,0.0,2.58,0.39,0.2,12.45,1.08,0.17,0.34,0.01,0.1,0.0,0.0
1985,-999,-999,-999,0.99,3.46,26.79,9.86,0.08,0.23,3.84,27.72,2.71,0.56,0.41,0.68,0.64,2.18,1.72,16.41,0.06,0.0,0.0,0.13,0.05,1.51,5.77,0.07,0.75,0.0,0.19,0.0,1.75,0.03,0.81,0.21,0.07,5.42,0.18,0.02,0.0,3.2,0.36,0.53,14.66,1.94,0.05,0.0,0.04,0.03,0.0,0.0
1986,-999,-999,-999,5.86,9.68,19.81,9.11,0.0,0.23,3.82,23.36,8.32,1.53,0.16,1.37,1.23,4.13,1.1,22.85,0.06,1.33,0.0,0.23,0.65,2.98,8.92,0.0,2.76,0.06,0.69,0.0,1.66,0.04,1.14,0.21,0.59,11.25,0.08,0.07,0.0,10.48,0.4,2.79,21.8,1.79,0.89,0.0,0.0,1.12,0.27,0.0
1987,-999,-999,-999,5.21,10.14,20.96,7.99,0.02,0.42,9.87,28.84,6.91,2.47,0.03,2.17,0.76,4.28,0.57,23.28,0.2,4.25,0.0,0.61,0.49,2.33,9.69,0.0,2.2,0.21,0.37,0.0,1.6,0.03,0.14,0.62,0.15,12.21,0.07,0.42,0.0,6.47,0.9,1.41,19.27,1.1,1.1,0.0,0.01,0.59,0.05,0.11
1988,-999,-999,-999,3.05,7.94,23.5,13.56,0.0,1.86,9.83,27.7,3.53,5.83,0.08,5.64,3.26,6.47,3.73,25.3,1.99,5.09,0.0,1.63,1.87,4.32,10.6,0.7,2.5,0.79,2.05,0.11,6.06,0.03,0.88,1.72,1.24,11.47,0.05,1.23,0.0,5.11,3.25,2.8,20.06,1.64,0.98,0.68,0.01,2.64,0.02,0.17
1989,-999,-999,-999,2.46,3.59,20.79,10.41,0.0,3.37,1.32,23.9,3.76,0.75,0.03,1.17,1.51,2.4,1.3,24.98,0.19,2.15,0.0,0.28,0.28,1.6,8.51,0.15,0.54,0.48,0.3,0.0,0.52,0.15,1.61,0.26,0.36,7.69,0.02,0.19,0.0,3.7,0.82,1.0,21.88,1.73,0.66,0.0,0.01,0.32,0.02,0.0
1990,-999,-999,-999,2.12,6.73,20.93,14.62,0.04,0.42,0.08,30.64,5.12,1.88,0.08,1.57,0.95,6.75,2.25,23.26,0.89,0.57,0.0,0.14,0.15,3.7,10.31,0.0,0.8,0.09,1.43,0.0,0.92,0.26,1.61,0.31,0.36,16.7,0.39,0.17,1.0,6.5,0.29,1.17,21.09,3.23,0.36,0.0,0.01,0.29,0.0,0.09
1991,-999,-999,-999,0.54,5.55,22.23,9.07,0.04,0.42,5.89,34.27,6.73,1.69,0.23,1.88,2.04,5.87,2.03,16.76,0.44,4.07,0.0,0.28,0.9,3.0,7.59,0.06,3.15,0.14,1.54,0.0,2.1,0.02,0.88,0.53,0.41,8.51,0.12,0.26,0.0,7.23,0.78,0.97,16.72,1.4,2.07,0.0,0.01,1.02,0.25,0.0
1992,-999,-999,-999,1.81,4.86,18.26,10.67,0.0,0.06,3.0,26.49,2.58,0.24,0.3,1.06,0.61,1.16,1.77,11.72,0.08,1.64,0.0,0.01,0.1,2.54,5.01,0.0,2.55,0.0,0.12,0.0,0.71,0.02,1.14,0.06,0.16,6.05,0.33,0.09,0.0,6.42,0.1,1.18,15.58,1.88,1.19,0.0,0.13,0.07,0.03,0.0
1993,-999,-999,-999,3.95,13.71,16.11,4.62,0.04,1.72,7.99,24.89,7.28,0.25,0.03,2.14,1.94,4.27,3.11,27.77,0.58,3.15,0.0,0.32,0.01,5.41,15.6,0.0,2.43,0.0,0.31,0.0,2.9,0.03,0.47,0.57,0.19,18.5,0.02,0.16,0.0,8.11,0.0,2.71,26.21,1.82,1.35,0.0,0.01,0.01,0.0,0.0
1994,-999,-999,-999,1.76,4.36,22.04,11.01,0.03,2.43,3.62,21.59,1.17,0.48,0.32,0.94,0.5,1.5,0.0,13.47,1.46,2.52,0.0,0.08,0.01,1.43,5.75,0.06,1.26,0.0,0.35,0.0,3.82,0.33,2.43,0.28,0.14,9.62,0.38,0.04,0.0,2.6,0.09,0.68,19.06,4.38,0.84,0.0,0.0,0.35,0.0,0.0
1995,-999,-999,-999,8.33,9.75,15.87,10.65,0.08,-999.0,6.53,48.24,9.63,3.0,0.03,4.86,4.56,3.37,3.41,32.63,0.53,8.63,0.0,0.73,0.69,5.64,10.27,0.06,2.88,0.19,1.43,0.0,5.3,0.23,1.55,0.83,0.85,10.78,0.15,0.1,2.0,8.13,1.09,2.63,23.72,1.8,1.89,0.0,0.0,1.41,0.1,0.0
1996,-999,-999,-999,3.23,7.8,20.89,17.03,0.0,0.0,0.08,32.68,4.85,1.28,0.08,1.05,1.49,3.37,0.86,16.36,0.02,0.35,0.0,0.39,0.73,3.12,7.37,0.0,1.19,0.16,0.74,0.0,0.67,0.07,3.27,0.06,0.24,11.27,0.17,0.02,0.0,4.49,0.33,1.59,27.06,3.68,0.65,0.0,0.0,0.31,0.01,0.0
