Year,AK,HI,PR,AL,AR,AZ,CA,CO,CT,DE,FL,GA,IA,ID,IL,IN,KS,KY,LA,MA,MD,ME,MI,MN,MO,MS,MT,NC,ND,NE,NH,NJ,NM,NV,NY,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VA,VT,WA,WI,WV,WY
1940,-999,-999,-999,17.78,13.39,2.97,8.63,1.59,13.34,12.95,16.64,12.32,6.57,1.26,5.59,5.9,5.29,7.68,25.19,12.1,9.96,8.21,4.94,4.75,7.04,18.41,1.27,9.93,2.67,2.44,11.41,13.45,1.67,0.35,6.2,6.83,10.37,5.94,7.74,-999.0,9.18,2.48,11.09,9.71,1.05,11.21,9.52,6.02,6.65,7.48,0.85
1941,-999,-999,-999,14.48,13.1,3.56,7.48,2.27,8.86,7.43,17.88,11.12,8.9,0.56,9.75,6.46,8.7,7.79,18.55,8.96,8.38,4.39,5.74,5.24,11.61,13.91,1.68,10.55,4.07,4.86,8.39,9.79,5.83,0.43,4.41,5.79,12.54,5.49,5.39,-999.0,11.65,4.4,10.21,12.33,1.16,6.18,6.07,5.03,7.71,6.66,1.84
1942,-999,-999,-999,15.9,14.52,0.8,5.36,2.86,14.43,13.47,15.48,14.84,7.45,0.74,9.98,9.23,9.06,12.81,16.33,13.2,10.56,8.23,7.21,6.47,13.29,14.01,1.46,13.83,2.59,5.78,10.89,12.59,2.56,0.32,8.23,6.68,11.97,6.88,10.81,-999.0,13.43,4.85,13.49,9.07,0.44,12.48,6.02,5.1,8.61,9.7,1.21
1943,-999,-999,-999,15.27,9.55,1.71,4.94,0.98,6.62,10.53,15.53,14.19,6.81,0.65,7.75,8.68,5.5,8.75,14.66,5.43,9.02,6.81,4.99,6.27,11.24,12.67,1.7,13.27,3.22,3.32,13.03,9.88,1.82,0.59,6.58,6.83,8.64,5.68,6.71,-999.0,12.97,3.35,11.13,6.21,0.94,8.79,8.24,4.91,6.2,7.5,0.59
1944,-999,-999,-999,18.62,18.39,1.46,4.88,1.91,10.49,12.99,14.29,15.01,8.71,1.05,7.39,7.02,9.7,10.08,20.11,9.66,6.42,6.97,3.29,6.39,10.07,19.99,2.4,16.69,4.28,6.67,9.75,14.19,2.19,0.29,4.95,4.95,10.9,2.38,6.92,-999.0,13.89,5.52,16.56,9.55,0.57,11.42,6.34,3.67,4.71,7.41,1.38
1945,-999,-999,-999,18.73,21.11,0.95,5.98,1.42,10.92,10.98,16.7,15.13,7.92,0.7,11.76,12.67,7.18,11.67,18.07,11.01,11.75,9.35,6.53,4.84,14.56,19.47,0.67,13.73,1.67,4.78,9.12,13.1,1.27,0.57,8.92,9.08,12.11,7.41,8.91,-999.0,13.88,2.09,18.67,8.89,0.52,10.43,11.72,6.92,7.41,11.4,1.0
1946,-999,-999,-999,22.63,19.25,2.15,3.71,1.89,8.66,9.08,15.05,13.46,7.92,1.16,10.23,7.93,7.22,13.98,26.88,9.54,7.11,4.51,4.39,6.2,11.3,23.39,1.46,11.62,2.26,6.06,8.79,9.94,1.72,0.82,5.78,7.24,10.02,7.05,8.47,-999.0,11.1,6.01,17.19,9.84,0.8,8.94,6.47,7.15,5.82,5.4,1.47
1947,-999,-999,-999,17.61,12.05,1.38,2.41,2.21,11.4,11.02,22.86,19.79,8.82,0.63,8.4,10.32,6.52,9.77,19.13,11.44,8.66,7.73,4.74,4.32,11.05,20.27,1.3,12.99,2.68,5.57,8.56,11.16,1.58,0.29,8.34,9.11,9.56,5.44,7.62,-999.0,14.05,2.65,10.47,6.18,1.21,9.19,3.61,6.57,6.5,4.99,1.58
1948,-999,-999,-999,20.75,14.78,1.15,4.42,1.43,7.79,13.85,16.5,18.28,6.68,1.36,8.23,11.19,8.18,14.28,15.81,8.87,13.7,6.94,4.33,4.56,9.98,21.37,1.66,14.98,2.6,4.03,6.96,14.28,1.73,0.19,6.8,9.19,8.35,6.97,8.4,-999.0,16.4,3.39,16.93,5.74,0.34,13.3,6.39,8.88,3.68,11.09,1.13
1949,-999,-999,-999,17.39,18.1,1.71,3.06,1.5,6.78,10.98,16.33,11.68,6.31,0.87,11.3,11.21,7.48,12.08,16.44,4.57,6.82,4.55,6.08,5.65,12.49,18.09,0.62,12.92,3.13,5.58,4.16,8.51,1.84,0.09,4.86,6.77,10.46,4.88,4.59,7.0,12.61,2.94,15.34,9.73,0.93,9.52,3.05,6.66,4.92,5.88,1.01
1950,-999,-999,-999,15.52,19.0,0.44,6.56,0.9,8.96,7.98,14.22,11.75,6.94,0.64,11.95,15.67,7.3,18.94,18.18,10.21,7.72,8.69,5.43,4.4,10.19,19.8,1.14,9.37,3.01,4.61,6.63,9.49,1.61,0.86,7.51,12.0,9.91,8.42,8.76,7.0,8.91,2.73,20.21,7.9,0.64,7.69,4.03,8.21,5.77,9.16,0.37
1951,-999,-999,-999,16.97,17.35,2.54,5.72,1.86,14.68,13.37,14.72,11.49,10.27,0.82,9.93,9.58,11.04,15.04,14.42,13.0,12.71,11.36,5.71,4.9,12.32,17.53,1.1,9.7,2.52,7.07,8.56,14.52,1.23,0.38,7.46,6.46,9.68,7.94,7.86,12.0,9.75,3.63,15.94,5.99,1.19,8.9,5.81,7.7,7.17,7.84,1.4
1952,-999,-999,-999,14.92,13.54,2.54,7.26,1.2,16.0,16.4,14.9,12.32,6.39,0.69,8.0,8.86,2.92,9.08,15.39,10.68,11.8,6.76,4.73,5.34,7.5,12.69,0.65,14.19,1.88,3.29,9.66,15.07,1.3,0.61,8.15,6.53,5.58,3.43,9.63,9.0,12.89,2.0,11.06,7.19,0.89,11.37,6.51,3.64,4.49,6.42,1.39
1953,-999,-999,-999,17.86,13.76,0.87,3.45,1.19,17.98,12.5,21.81,17.45,5.57,1.11,5.12,5.4,4.34,7.68,19.15,17.31,9.81,9.47,4.13,8.21,4.74,18.68,2.18,11.9,3.43,4.17,10.65,12.61,1.15,0.06,7.71,4.04,9.59,8.45,7.67,18.0,12.88,4.49,14.07,7.38,0.9,7.98,6.66,8.05,4.82,5.06,0.78
1954,-999,-999,-999,8.89,11.75,2.82,6.19,0.73,11.87,8.46,13.57,8.37,8.14,0.82,8.65,8.12,5.16,10.25,12.57,11.92,6.21,10.93,6.24,4.48,9.8,13.48,0.91,11.42,3.25,4.14,11.8,8.61,1.8,0.17,8.0,6.37,6.49,5.74,7.36,13.0,8.41,2.81,13.7,5.27,0.66,9.53,8.04,7.21,8.81,9.17,0.35
1955,-999,-999,-999,13.86,12.94,2.55,5.56,1.24,13.27,9.43,12.71,11.32,4.57,0.79,8.62,10.84,5.69,11.17,17.48,13.44,11.4,6.53,4.1,4.17,8.8,15.09,1.22,10.87,2.81,3.38,7.08,9.03,1.47,0.57,7.1,6.66,8.74,7.2,8.08,12.0,9.36,2.72,14.94,7.15,0.64,9.29,3.75,7.9,4.32,6.69,0.8
1956,-999,-999,-999,14.96,12.39,0.56,3.91,0.92,6.63,9.53,11.67,12.92,5.03,0.67,7.3,8.72,2.83,14.66,15.47,8.67,6.9,4.2,4.23,4.2,7.11,15.11,0.84,11.8,2.6,2.69,5.83,9.35,0.86,0.41,4.61,7.5,5.07,7.2,7.77,9.0,11.64,3.08,14.13,4.41,0.47,9.12,3.68,6.47,5.29,9.16,0.85
1957,-999,-999,-999,16.69,22.73,2.15,5.55,3.03,6.27,8.5,18.85,16.42,6.62,0.69,11.73,13.67,9.0,16.09,21.89,6.38,5.89,5.32,6.07,6.56,12.83,18.02,1.28,14.38,3.33,5.94,6.61,5.85,1.66,0.47,5.2,9.59,14.02,6.29,5.77,7.0,14.11,4.23,20.74,11.59,0.95,9.36,5.12,5.52,5.06,7.5,1.19
1958,-999,-999,-999,14.26,17.05,2.08,6.71,1.3,15.75,15.99,17.45,12.27,6.12,0.66,8.92,11.24,8.71,8.66,16.13,14.25,13.85,7.63,3.5,3.14,12.08,18.52,1.2,13.89,1.86,4.57,6.55,15.74,2.73,0.48,6.12,8.19,7.09,6.35,8.51,17.0,13.17,1.75,10.21,8.45,0.57,11.05,5.67,7.14,4.94,7.77,0.84
1959,-999,-999,-999,16.38,15.1,2.18,3.73,1.47,11.44,9.57,22.63,15.84,9.52,0.9,8.3,9.55,7.61,10.92,17.25,12.56,8.48,8.9,7.08,5.56,10.06,15.09,0.94,15.18,2.45,5.33,7.55,11.26,1.52,0.24,7.32,8.18,12.47,4.84,8.15,15.0,17.62,2.28,12.53,9.45,0.31,10.46,5.61,7.8,8.86,4.61,0.32
1960,-999,-999,-999,14.94,13.44,1.2,4.75,1.39,14.01,9.5,18.21,12.05,9.16,0.48,7.83,7.32,5.65,9.33,14.51,12.24,10.23,10.79,5.01,5.45,8.42,13.75,0.41,13.94,2.67,4.6,8.07,11.31,3.34,0.5,5.66,3.98,10.77,6.62,7.39,12.0,15.65,4.0,10.56,9.25,0.39,10.34,5.86,6.33,8.64,6.85,0.52
1961,-999,-999,-999,21.25,17.02,1.26,3.14,1.81,8.44,7.95,13.22,15.87,9.21,0.76,10.33,8.97,9.46,10.38,24.98,10.43,8.33,6.95,5.06,4.55,12.15,22.49,0.71,13.97,1.71,4.55,5.6,10.45,2.2,0.29,5.36,7.23,9.86,6.46,5.88,15.0,16.16,3.28,15.34,9.34,0.55,12.09,2.15,7.38,6.73,7.71,0.74
1962,-999,-999,-999,15.99,14.45,1.12,6.22,1.18,10.22,10.08,13.38,13.47,6.57,0.68,7.85,8.47,6.81,14.41,12.97,10.25,12.83,7.98,3.16,5.87,8.6,14.99,1.69,14.03,4.22,5.71,8.51,12.76,1.58,0.33,5.76,6.29,8.98,5.23,6.46,21.0,16.22,5.67,16.08,7.18,0.6,9.5,4.95,5.71,4.82,7.93,1.4
1963,-999,-999,-999,16.93,9.28,2.13,6.07,1.3,8.02,9.46,15.9,14.98,5.95,1.15,7.0,6.05,5.0,6.91,11.62,7.61,9.47,7.58,4.04,4.78,7.38,11.64,0.99,9.93,2.37,4.32,5.53,8.61,1.37,0.59,4.56,4.53,5.52,5.63,4.95,13.0,14.55,3.15,11.51,5.86,0.54,7.23,2.58,5.56,4.64,7.17,1.49
1964,-999,-999,-999,21.59,15.82,1.78,4.87,1.18,4.78,8.98,17.48,20.98,7.97,1.87,7.87,8.08,6.23,12.36,17.13,7.36,6.78,5.34,3.78,5.6,9.01,20.06,2.47,15.34,3.91,4.21,6.1,8.3,1.04,0.5,3.64,6.93,9.73,7.74,6.59,8.0,22.2,3.86,17.44,7.19,0.74,8.71,3.84,6.35,4.98,5.99,1.91
1965,-999,-999,-999,15.68,12.5,3.84,5.16,3.0,5.47,5.04,15.87,13.87,10.04,0.68,10.98,8.92,9.28,10.86,14.56,5.41,5.42,3.35,5.1,6.81,12.32,13.25,1.36,12.24,2.83,6.93,4.54,4.58,2.12,0.59,3.27,7.31,8.35,4.94,5.07,7.0,13.3,3.37,14.67,8.96,0.89,7.11,3.54,5.77,7.51,4.18,1.48
1966,-999,-999,-999,18.41,14.47,1.69,4.42,1.53,9.75,7.98,16.14,16.81,6.09,0.65,9.55,9.34,4.15,12.8,18.09,9.83,6.63,7.1,4.22,5.55,8.37,16.81,0.92,12.08,3.47,4.13,6.82,10.44,1.6,0.27,5.38,7.36,5.93,6.42,5.64,9.0,12.91,3.9,12.66,8.02,1.03,9.94,5.01,6.04,4.92,5.31,0.78
1967,-999,-999,-999,16.13,15.02,2.83,5.94,1.75,11.74,14.54,15.14,14.9,7.07,0.95,9.5,7.8,8.63,13.65,17.03,11.01,12.18,6.48,5.6,3.65,11.51,15.91,2.05,12.88,1.81,5.13,4.59,11.33,2.0,0.48,6.58,6.34,8.95,4.78,7.39,14.0,12.8,2.89,16.02,7.43,0.63,9.13,4.3,8.09,6.64,8.0,1.09
1968,-999,-999,-999,12.75,19.61,1.52,4.37,0.98,13.46,9.05,16.45,10.9,7.07,0.94,9.04,10.65,7.08,11.61,16.32,12.1,7.7,6.6,4.74,6.87,11.27,16.55,1.67,9.99,2.94,5.35,10.63,10.94,1.49,0.28,5.96,7.4,10.65,6.55,6.44,10.0,11.41,4.35,10.52,10.25,0.78,8.19,5.42,7.57,8.79,6.37,1.11
1969,-999,-999,-999,18.51,13.62,1.74,8.08,2.58,15.52,12.88,19.86,14.8,7.99,0.43,10.48,10.71,7.96,10.68,16.27,12.49,8.09,11.0,4.47,4.6,11.62,16.64,1.85,14.07,2.28,4.86,13.08,12.2,3.08,0.74,6.74,7.57,9.17,5.9,6.65,18.0,14.16,3.29,14.09,9.95,1.22,10.66,8.16,5.71,4.88,7.37,0.77
1970,-999,-999,-999,15.25,15.75,1.82,7.66,1.46,8.61,10.05,17.2,14.07,8.09,0.72,10.42,7.48,6.3,12.42,14.92,9.88,8.9,8.69,5.55,5.74,12.61,16.73,1.58,10.17,2.88,4.11,9.27,8.48,1.43,0.47,4.46,6.87,7.19,7.15,7.66,15.0,13.14,3.43,13.94,7.11,1.04,7.06,4.06,7.27,7.15,8.66,1.4
1971,-999,-999,-999,19.37,11.26,1.96,3.48,1.49,10.56,16.37,13.1,18.04,7.14,0.89,8.54,8.86,7.51,11.89,15.39,8.45,14.89,5.42,4.6,6.17,8.3,18.26,1.44,14.69,3.82,4.64,7.18,14.07,1.89,0.57,6.23,6.74,9.31,7.35,7.21,14.0,15.98,4.66,12.85,8.34,0.6,11.37,5.58,8.21,6.23,6.81,1.39
1972,-999,-999,-999,16.98,14.77,3.78,3.35,0.99,15.37,14.44,14.58,13.37,8.47,0.72,10.17,10.67,6.88,14.91,20.28,16.39,15.36,8.89,6.81,5.32,10.12,20.0,1.16,13.41,2.04,4.83,8.96,15.45,3.08,0.24,8.73,8.73,7.59,6.68,8.93,20.0,13.57,3.74,16.42,8.06,1.02,14.43,3.99,8.51,7.39,10.54,0.85
1973,-999,-999,-999,20.62,22.92,0.81,7.38,1.14,14.36,14.02,16.06,17.72,11.69,0.9,11.73,8.93,11.41,12.68,23.08,13.83,12.27,12.17,5.22,5.86,16.04,23.43,1.45,14.02,2.86,6.83,13.7,15.48,1.5,0.29,8.21,7.55,13.37,6.63,7.44,18.0,15.18,3.56,19.02,11.5,0.69,9.87,9.74,5.77,7.99,7.08,1.86
1974,-999,-999,-999,17.25,17.68,1.64,5.48,1.15,14.99,10.53,14.73,13.65,7.25,0.77,9.48,7.97,6.26,11.97,21.87,10.62,10.28,7.92,4.13,3.97,11.62,21.77,1.85,13.03,1.91,2.41,8.69,11.28,2.67,0.23,6.77,5.94,12.09,7.17,7.61,13.0,12.97,1.56,17.13,9.66,0.53,8.51,7.98,8.44,4.35,8.94,1.09
1975,-999,-999,-999,22.16,15.52,0.87,4.8,1.22,16.05,17.51,14.0,17.43,5.67,0.82,10.08,11.58,6.56,17.29,21.78,15.91,13.26,6.19,6.54,5.61,10.82,20.41,2.51,17.45,3.55,4.79,9.19,16.7,1.3,0.16,8.19,7.72,9.71,5.94,10.01,16.0,17.1,2.72,17.95,8.13,0.93,13.36,8.39,9.73,6.18,8.91,1.0
1976,-999,-999,-999,17.23,12.33,2.0,2.47,0.87,13.88,12.05,14.35,16.12,5.93,0.68,6.96,7.99,5.67,10.92,15.88,9.51,10.1,11.64,4.3,2.54,7.23,16.14,1.13,11.88,1.7,3.81,9.6,9.55,1.5,1.01,9.69,5.8,6.42,3.44,7.96,10.0,15.34,1.98,11.35,10.04,0.26,10.73,10.62,4.98,3.45,7.62,0.74
1977,-999,-999,-999,19.11,14.69,1.41,3.84,1.5,19.17,16.09,12.28,13.95,8.77,0.65,10.66,10.13,9.13,12.33,17.82,16.49,9.78,8.56,3.14,7.62,11.77,18.7,0.78,11.62,3.14,7.91,11.62,11.87,2.05,0.65,10.33,7.3,9.58,5.72,10.32,17.0,12.19,5.77,16.83,6.31,0.52,7.76,6.07,6.18,5.98,7.01,0.87
1978,-999,-999,-999,13.9,15.25,4.39,7.32,1.7,13.1,14.5,15.4,11.16,8.94,0.49,7.67,9.24,5.49,15.31,15.49,12.07,10.24,4.75,5.12,5.33,10.38,13.69,2.08,14.76,3.26,4.13,7.4,13.78,2.6,0.61,6.74,6.69,8.09,3.38,9.18,19.0,12.43,3.4,13.9,7.55,1.37,12.01,4.24,4.09,8.6,10.32,1.87
1979,-999,-999,-999,22.03,20.58,1.91,6.3,1.55,19.36,18.13,20.08,17.06,8.13,0.73,9.99,12.34,8.34,18.56,23.17,16.43,17.42,8.5,5.09,5.59,10.69,24.17,0.83,17.39,2.11,5.57,9.07,16.49,2.03,0.28,8.02,8.89,9.72,5.17,8.78,19.0,16.34,3.62,20.76,9.73,0.85,15.62,5.32,6.09,5.89,9.28,0.74
1980,-999,-999,-999,18.87,14.4,2.74,6.28,1.47,11.6,9.46,14.59,12.84,7.33,1.44,7.3,7.46,5.92,7.72,17.48,9.27,9.57,3.76,4.4,3.65,6.75,20.73,1.7,10.69,3.05,3.45,6.12,8.02,2.03,0.56,5.93,7.22,7.77,6.15,6.82,12.0,12.89,2.57,11.61,7.48,1.29,6.72,2.33,6.57,8.33,8.89,0.66
1981,-999,-999,-999,15.22,12.51,1.56,6.68,1.58,13.0,8.01,13.23,11.47,8.3,0.75,10.7,9.72,7.87,11.59,12.73,10.63,7.48,7.12,5.58,5.61,12.16,13.02,1.78,10.65,2.4,5.66,12.08,8.74,2.8,0.36,5.87,7.5,10.02,6.57,6.74,11.0,11.02,3.09,11.83,10.24,1.05,6.91,8.9,6.72,6.42,6.43,1.13
1982,-999,-999,-999,18.83,18.22,2.43,8.49,1.71,14.76,13.57,20.16,16.62,10.51,1.35,11.53,9.64,6.89,11.11,19.68,14.29,8.27,6.59,5.08,6.26,13.6,21.5,1.91,13.49,4.04,6.82,5.95,11.02,2.22,0.63,6.11,5.78,9.43,7.43,7.21,12.0,14.49,5.63,16.1,8.14,1.86,10.31,5.25,8.42,7.96,7.06,1.65
1983,-999,-999,-999,23.67,14.63,3.4,10.94,1.62,22.96,20.58,22.3,18.83,8.15,0.99,10.82,10.26,5.52,13.03,23.08,20.62,13.33,13.01,5.71,5.99,11.2,24.87,1.26,15.29,1.7,5.97,15.54,19.95,1.26,0.55,9.02,7.75,9.43,7.51,9.33,23.0,15.31,3.39,17.41,8.01,1.17,13.35,10.56,8.17,6.43,7.83,0.35
1984,-999,-999,-999,16.49,19.87,2.75,3.63,1.34,15.04,13.57,14.13,14.86,8.78,0.96,11.02,9.12,7.28,14.22,18.86,14.73,9.29,7.74,5.07,6.82,12.15,18.74,0.73,15.08,2.01,6.24,11.84,13.38,3.11,0.53,6.84,6.37,8.32,6.61,8.35,18.0,15.43,4.1,16.22,7.87,0.93,12.53,7.69,7.03,7.68,8.43,0.93
1985,-999,-999,-999,15.08,13.83,1.75,3.6,1.65,7.74,11.02,15.34,13.48,6.92,0.66,11.96,12.69,8.82,9.43,21.06,9.18,10.08,5.56,7.71,7.54,16.69,18.02,1.11,13.12,3.06,5.28,6.82,9.4,3.17,0.42,5.03,8.03,13.33,2.54,7.19,11.0,14.21,3.2,9.95,9.54,0.97,11.29,3.49,4.12,7.56,8.28,0.83
1986,-999,-999,-999,14.7,15.11,1.85,6.27,1.65,12.55,10.15,15.18,12.2,10.06,0.71,9.33,9.83,8.32,9.89,16.7,11.75,7.92,6.85,6.69,7.07,11.86,16.5,1.71,8.15,3.35,5.89,9.64,11.08,3.0,0.39,7.45,9.16,12.38,5.94,8.39,13.0,10.6,5.21,12.56,10.71,1.09,7.33,8.34,6.97,7.56,6.82,1.12
1987,-999,-999,-999,14.8,16.35,2.46,4.25,1.47,11.7,8.11,15.95,12.5,7.86,0.57,7.86,7.68,8.67,9.18,18.24,13.37,11.92,7.42,4.71,3.99,10.63,16.44,1.72,12.85,2.76,6.06,10.22,14.3,1.84,0.88,6.97,5.27,12.99,4.8,7.8,11.0,12.39,2.58,11.11,9.5,0.62,12.31,6.38,5.41,4.52,5.62,0.93
1988,-999,-999,-999,15.79,13.9,2.12,3.5,1.42,9.65,11.05,15.36,12.42,4.36,0.74,6.96,7.82,5.15,12.01,16.21,10.95,6.27,5.83,5.47,4.51,9.58,15.9,0.87,8.95,1.64,5.32,9.42,9.02,2.64,0.41,5.6,5.81,7.85,4.98,5.8,16.0,9.97,3.11,12.39,6.12,0.67,8.44,4.32,6.31,4.68,5.85,0.83
1989,-999,-999,-999,21.0,15.54,1.95,3.09,1.15,16.82,17.89,13.05,16.8,5.6,0.56,8.2,12.27,7.3,16.68,18.29,14.88,11.24,5.22,4.58,4.27,7.96,20.8,1.18,17.39,1.7,3.54,6.84,15.69,1.45,0.65,8.07,8.24,11.39,3.59,8.11,18.0,15.99,3.23,20.6,8.54,0.59,15.07,9.17,5.17,4.53,11.75,0.8
1990,-999,-999,-999,17.59,21.76,2.5,2.95,1.59,13.34,9.5,13.45,13.07,9.5,0.67,14.11,15.4,6.6,16.36,20.76,12.85,9.01,10.67,7.63,5.76,15.4,20.02,0.74,14.03,2.7,4.28,12.93,14.02,1.98,0.33,9.25,13.04,12.4,5.47,10.72,12.0,13.19,3.59,19.78,9.38,0.61,10.86,10.51,8.78,7.82,9.44,0.95
1991,-999,-999,-999,20.18,20.95,2.03,5.06,1.53,13.55,11.02,19.03,17.81,9.78,0.76,7.86,7.3,5.2,11.44,28.88,13.57,8.22,7.85,6.18,7.84,10.54,23.74,1.41,13.01,3.34,4.32,8.64,11.54,3.75,0.38,6.24,4.69,11.46,5.63,5.75,11.0,16.43,5.12,18.72,12.71,0.96,10.43,5.1,6.09,8.9,7.55,1.31
1992,-999,-999,-999,17.96,14.74,3.31,5.75,1.72,12.99,8.98,15.37,18.85,8.76,0.79,8.13,10.29,8.1,10.15,20.9,11.61,9.87,6.67,5.94,5.03,10.01,16.47,1.42,15.09,1.9,5.42,7.58,9.78,1.31,0.35,7.46,8.47,10.6,4.5,7.79,14.0,16.47,3.37,13.28,11.54,0.59,9.76,5.0,5.84,6.75,6.0,0.61
1993,-999,-999,-999,14.44,15.45,4.46,6.79,1.44,13.35,12.6,14.33,13.67,12.32,0.72,13.2,12.5,10.02,9.81,16.84,10.47,12.55,7.36,5.07,6.61,14.9,17.63,2.29,12.44,4.44,6.48,7.73,13.15,2.06,0.47,6.39,7.13,9.35,4.03,9.68,15.0,12.67,5.33,11.66,8.28,1.15,10.71,2.16,4.75,7.65,7.44,2.13
1994,-999,-999,-999,21.13,17.59,2.56,3.31,1.13,17.23,15.57,19.96,18.22,6.28,0.82,8.2,8.44,6.37,14.96,17.31,14.92,12.33,6.73,5.97,5.52,13.53,20.5,1.24,13.37,3.79,4.68,8.22,14.05,2.19,0.27,7.33,6.72,10.33,4.88,10.05,11.0,15.87,3.2,21.07,9.43,0.67,10.92,4.2,7.51,6.0,10.64,1.46
1995,-999,-999,-999,19.66,12.77,1.77,9.05,1.8,11.14,13.05,19.77,13.92,7.27,1.54,10.36,8.13,8.12,14.69,19.14,10.32,8.97,7.89,5.53,6.29,12.29,18.78,2.03,15.75,3.51,5.5,10.02,11.55,1.87,0.67,6.7,8.04,11.45,8.48,6.43,15.0,16.05,5.85,16.58,9.31,1.11,11.11,5.49,8.07,7.49,6.7,1.44
