Year,AK,HI,PR,AL,AR,AZ,CA,CO,CT,DE,FL,GA,IA,ID,IL,IN,KS,KY,LA,MA,MD,ME,MI,MN,MO,MS,MT,NC,ND,NE,NH,NJ,NM,NV,NY,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VA,VT,WA,WI,WV,WY
1940,5.57,-999,-999,3.92,2.43,0.24,2.22,0.11,1.27,0.99,3.97,2.77,1.3,0.0,0.39,0.42,1.03,1.07,8.49,1.83,1.45,0.45,0.5,0.73,0.79,4.48,0.08,2.46,0.27,0.3,1.24,2.31,0.06,0.0,0.68,0.81,1.97,0.57,0.72,-999.0,2.31,0.26,1.26,2.7,0.0,2.19,0.61,0.82,1.26,1.09,0.04
1941,2.47,-999,-999,4.02,2.57,0.44,1.36,0.26,1.5,0.0,5.14,3.16,1.7,0.0,2.02,0.52,2.29,1.4,5.14,1.82,0.73,0.17,0.64,0.87,2.83,2.63,0.29,2.04,0.79,0.77,2.24,1.55,1.12,0.0,0.57,0.65,3.47,1.32,0.5,-999.0,3.64,0.63,1.77,3.51,0.0,1.0,0.88,0.89,1.5,0.86,0.16
1942,2.67,-999,-999,3.82,4.03,0.01,1.18,0.46,2.2,2.53,4.16,3.47,1.12,0.0,1.8,1.12,1.67,3.41,5.5,0.94,2.09,1.24,0.64,1.41,2.58,4.3,0.12,2.5,0.28,1.23,2.41,2.09,0.25,0.04,0.93,0.6,2.9,1.28,1.53,-999.0,3.1,1.0,3.07,2.42,0.02,2.29,0.98,0.74,1.72,0.68,0.11
1943,2.69,-999,-999,3.58,1.85,0.19,1.55,0.06,1.8,1.46,4.53,3.33,1.25,0.0,1.72,2.15,1.16,1.38,4.69,0.63,0.98,1.16,0.47,0.82,2.25,3.21,0.2,2.76,0.34,0.49,1.62,1.51,0.22,0.22,0.57,0.86,2.63,1.12,0.68,-999.0,2.77,0.5,1.93,1.53,0.04,1.31,0.6,0.85,1.11,0.49,0.0
1944,3.37,-999,-999,4.64,4.24,0.1,0.95,0.24,3.16,1.46,4.22,4.5,1.51,0.12,1.05,0.93,2.14,0.93,5.18,2.57,1.94,0.7,0.33,1.36,2.32,4.9,0.25,3.8,0.86,0.84,1.51,3.17,0.25,0.0,0.58,0.59,2.19,0.1,0.81,-999.0,2.98,0.79,3.79,2.77,0.01,2.88,0.0,0.65,0.49,0.73,0.21
1945,2.56,-999,-999,4.27,6.56,0.03,1.48,0.26,2.16,2.53,5.81,2.6,1.2,0.13,1.85,2.23,1.86,1.98,5.27,1.8,2.3,0.71,0.56,0.64,3.7,4.1,0.01,3.03,0.22,0.67,1.47,2.52,0.14,0.04,1.59,1.2,3.56,1.25,0.83,-999.0,4.06,0.22,3.33,2.64,0.0,1.63,1.74,1.65,0.95,1.5,0.08
1946,1.34,-999,-999,6.25,5.06,0.61,0.93,0.35,2.53,2.59,3.77,2.68,1.28,0.07,1.94,0.89,1.87,1.52,7.44,1.67,1.44,0.23,0.36,1.27,3.03,6.08,0.06,2.59,0.3,1.2,2.35,2.37,0.24,0.24,0.46,0.98,2.99,1.08,1.45,-999.0,3.58,0.64,2.95,2.79,0.08,1.22,0.41,1.7,0.86,0.75,0.22
1947,3.31,-999,-999,3.74,2.42,0.09,0.41,0.17,2.27,1.53,8.15,5.29,1.79,0.0,1.42,1.07,1.04,1.28,5.08,2.48,1.61,0.06,1.02,0.71,2.43,4.79,0.07,2.55,0.52,0.97,2.34,1.38,0.04,0.12,1.19,1.1,1.85,0.71,0.93,-999.0,2.81,0.47,1.26,1.27,0.0,1.72,1.01,0.99,1.03,0.9,0.13
1948,3.83,-999,-999,6.16,3.36,0.24,0.72,0.1,1.25,2.41,5.04,4.21,0.91,0.0,1.38,1.83,1.65,3.37,4.9,0.74,2.11,0.68,0.49,0.75,2.12,6.6,0.27,2.47,0.41,0.61,0.66,2.36,0.33,0.0,0.75,1.14,2.14,1.19,0.42,-999.0,2.77,0.48,4.24,1.27,0.0,2.25,1.19,1.36,0.12,1.86,0.14
1949,3.82,-999,-999,4.16,4.72,0.25,0.49,0.28,1.24,0.0,5.63,2.25,0.94,0.0,2.03,2.18,1.5,2.96,4.55,0.34,1.76,0.0,0.53,1.19,2.16,4.22,0.07,3.18,0.65,0.73,0.17,0.98,0.13,0.0,0.83,0.79,2.22,0.96,0.48,0.0,2.47,0.32,3.09,2.56,0.05,2.15,0.51,1.8,0.74,0.5,0.0
1950,2.37,-999,-999,3.73,5.28,0.06,1.75,0.09,1.5,1.93,4.81,2.4,1.55,0.0,2.63,3.26,1.54,3.1,5.07,1.76,1.8,1.1,0.65,0.64,2.19,5.19,0.05,1.72,0.43,0.84,1.3,2.1,0.27,0.06,0.71,1.25,2.71,1.68,1.53,1.0,2.11,0.44,3.13,1.8,0.01,1.06,0.87,1.5,0.95,1.02,0.0
1951,3.02,-999,-999,4.12,3.36,1.05,1.2,0.42,2.27,1.46,3.72,2.12,1.59,0.03,2.16,0.91,3.0,3.47,4.0,0.99,2.25,1.48,0.43,0.9,2.25,5.11,0.14,1.39,0.49,1.03,0.98,1.67,0.07,0.0,0.48,0.39,2.52,1.05,0.63,1.0,1.12,0.62,3.84,1.37,0.09,1.52,0.14,1.44,0.83,0.33,0.0
1952,3.49,-999,-999,2.48,3.32,0.16,1.42,0.14,3.96,3.0,3.88,2.77,1.46,0.06,0.99,1.51,0.33,1.53,4.9,2.59,4.04,1.3,0.51,1.0,1.03,1.45,0.04,2.54,0.44,0.75,1.15,3.44,0.08,0.04,1.46,0.62,1.12,0.27,1.59,1.0,2.8,0.1,1.91,1.69,0.03,1.85,2.51,0.43,0.98,0.42,0.17
1953,2.75,-999,-999,3.65,3.79,0.13,0.76,0.06,1.53,2.47,6.15,4.0,0.69,0.0,0.52,0.64,0.58,1.19,6.55,2.21,1.88,0.69,0.58,1.5,0.5,4.85,0.32,2.01,0.44,0.5,1.39,1.96,0.16,0.0,0.8,0.31,2.31,1.46,1.35,5.0,2.82,0.71,2.39,2.1,0.01,0.67,1.01,1.43,0.83,0.78,0.03
1954,2.5,-999,-999,1.95,2.08,0.44,1.53,0.07,3.25,0.93,3.9,1.18,1.74,0.07,1.58,0.93,0.76,1.25,2.9,3.23,0.94,1.86,1.25,0.68,1.67,3.19,0.12,2.78,0.37,0.67,2.78,2.17,0.29,0.0,0.95,0.7,1.63,0.8,1.31,4.0,2.07,0.54,3.38,1.35,0.01,1.83,0.54,1.17,1.19,2.2,0.07
1955,2.46,-999,-999,3.15,3.17,0.21,1.7,0.22,5.02,2.53,2.99,2.27,0.73,0.06,1.45,1.28,1.36,1.72,6.42,4.13,3.71,0.57,0.44,0.8,2.19,4.39,0.2,3.22,0.43,0.52,0.42,3.03,0.4,0.3,1.36,1.12,2.12,1.65,1.73,4.0,2.21,0.3,2.8,1.49,0.09,2.05,0.71,1.26,0.66,0.67,0.12
1956,3.43,-999,-999,3.17,2.82,0.09,1.06,0.09,0.73,2.53,2.81,2.61,0.62,0.06,1.08,1.25,0.26,2.64,4.08,0.74,1.73,0.0,0.58,0.72,1.36,4.2,0.12,2.16,0.55,0.29,0.49,1.04,0.05,0.04,0.35,0.84,0.79,1.21,0.78,1.0,2.85,0.36,2.94,1.1,0.0,1.6,0.58,1.3,0.87,0.67,0.0
1957,2.4,-999,-999,4.92,6.79,0.07,1.06,0.39,0.5,0.0,4.06,3.07,0.89,0.0,1.98,2.31,1.51,3.17,4.69,0.41,1.36,0.09,0.34,1.23,2.71,4.17,0.09,2.49,0.83,0.9,0.51,0.26,0.17,0.0,0.55,1.38,3.87,0.88,0.32,0.0,2.17,0.44,4.55,3.42,0.09,1.64,0.29,0.76,0.6,0.46,0.03
1958,2.16,-999,-999,2.47,4.93,0.1,1.57,0.16,2.7,3.0,3.96,2.75,1.43,0.0,2.07,2.02,1.59,1.28,3.82,2.36,2.4,0.31,0.53,0.53,3.1,3.54,0.04,2.64,0.23,0.86,0.49,2.41,0.18,0.0,0.56,1.06,1.54,0.86,0.89,2.0,2.87,0.26,1.51,1.94,0.1,1.99,0.0,1.11,0.84,0.41,0.0
1959,3.31,-999,-999,2.44,3.05,0.25,1.03,0.04,2.04,2.47,6.48,3.41,1.78,0.09,1.66,1.91,1.56,1.59,4.22,1.6,1.2,0.66,1.06,1.28,1.45,3.05,0.09,2.87,0.23,0.72,1.31,1.75,0.19,0.0,1.33,1.64,3.29,0.78,1.05,0.0,5.21,0.28,1.86,2.52,0.0,1.89,0.73,1.66,1.46,0.47,0.03
1960,2.91,-999,-999,2.81,2.84,0.07,1.14,0.04,3.22,2.0,5.96,2.77,1.51,0.03,1.2,1.18,0.89,1.42,2.38,1.52,2.27,1.23,0.52,0.75,1.49,2.18,0.0,2.51,0.31,0.76,2.52,2.4,0.79,0.04,0.83,0.36,2.03,1.11,0.76,2.0,2.74,0.48,1.7,2.45,0.0,1.55,0.45,1.26,1.24,0.47,0.08
1961,3.94,-999,-999,6.79,4.92,0.07,0.62,0.26,0.01,2.0,2.91,3.84,2.16,0.0,3.06,1.74,2.32,1.47,6.25,1.36,1.01,0.76,0.58,0.65,2.61,6.92,0.05,2.09,0.13,0.67,0.28,1.01,0.08,0.0,0.6,0.81,3.05,1.44,0.35,3.0,2.85,0.43,2.49,2.66,0.0,2.06,0.0,1.09,0.98,0.47,0.04
1962,3.07,-999,-999,4.21,2.25,0.01,1.89,0.18,0.75,0.52,2.84,2.91,1.3,0.0,1.12,1.16,1.3,2.35,2.58,3.36,1.63,0.73,0.29,0.85,1.27,2.7,0.28,2.76,0.63,0.92,1.62,1.62,0.15,0.04,0.47,0.52,2.31,0.92,0.72,2.0,3.15,0.57,3.53,1.47,0.01,1.73,1.23,1.0,0.86,0.36,0.21
1963,3.66,-999,-999,4.11,2.22,0.23,1.49,0.17,0.74,0.99,4.12,3.95,0.98,0.0,1.13,0.92,0.83,1.67,2.21,0.69,2.34,1.04,0.42,0.66,1.65,2.51,0.05,2.7,0.39,0.96,1.27,1.0,0.23,0.09,0.37,0.59,1.18,0.75,0.32,2.0,3.71,0.47,2.6,1.21,0.01,1.37,0.14,0.82,0.4,1.38,0.13
1964,4.32,-999,-999,5.81,4.08,0.16,1.34,0.14,0.27,1.46,5.9,6.69,1.65,0.12,1.12,1.97,1.3,3.41,5.64,0.49,0.91,0.5,0.25,1.02,2.1,5.89,0.44,4.5,0.75,0.5,0.17,0.69,0.02,0.08,0.31,1.28,2.41,1.96,0.63,1.0,7.58,0.81,4.14,1.79,0.11,1.39,0.14,1.25,0.66,0.38,0.63
1965,3.53,-999,-999,3.31,3.61,0.36,0.95,0.58,0.53,1.05,3.56,2.47,1.77,0.0,2.57,1.53,2.06,1.71,3.63,0.42,0.55,0.53,0.55,0.73,2.94,2.82,0.14,2.52,0.49,0.98,0.58,1.1,0.29,0.0,0.06,0.77,1.95,0.87,0.51,1.0,2.16,0.43,2.33,2.56,0.02,0.63,0.14,0.81,1.0,0.29,0.21
1966,3.46,-999,-999,3.92,4.39,0.14,1.35,0.34,1.49,2.59,4.39,3.49,0.94,0.0,1.4,0.86,0.62,1.4,4.66,1.23,0.97,0.94,0.58,1.08,1.88,4.62,0.03,2.1,0.6,0.74,2.03,2.03,0.23,0.0,0.67,0.8,0.96,1.2,0.44,2.0,3.21,0.59,2.16,2.13,0.16,2.16,0.31,1.08,0.85,0.44,0.0
1967,3.53,-999,-999,2.93,3.42,0.39,1.18,0.23,1.27,4.95,3.64,2.87,1.18,0.0,1.72,1.2,1.91,3.34,4.91,2.52,2.0,0.87,0.55,0.38,2.15,4.38,0.13,2.14,0.09,1.0,0.18,1.56,0.05,0.06,0.67,0.5,2.29,0.53,0.82,3.0,2.49,0.77,3.07,2.0,0.0,1.37,0.0,1.33,0.48,1.48,0.0
1968,2.91,-999,-999,2.59,5.21,0.07,1.01,0.04,2.72,0.52,4.56,1.47,1.38,0.02,1.53,1.66,1.65,1.97,4.16,1.43,2.32,0.72,0.53,1.21,2.54,4.68,0.37,1.84,0.45,1.05,0.24,2.78,0.27,0.0,0.61,0.97,2.54,0.69,1.0,0.0,2.65,0.74,2.17,2.24,0.1,1.42,0.72,1.11,1.17,0.57,0.07
1969,2.93,-999,-999,5.62,4.23,0.09,2.4,0.45,3.72,3.47,5.77,3.44,1.66,0.0,2.32,1.93,1.79,2.11,4.23,2.98,1.42,2.23,0.5,0.7,2.87,4.31,0.25,2.53,0.41,0.72,2.59,2.3,0.48,0.0,0.58,1.13,1.85,1.09,0.65,4.0,3.54,0.4,3.74,2.45,0.06,1.49,1.28,0.77,0.77,0.97,0.07
1970,2.27,-999,-999,3.6,3.31,0.64,1.87,0.11,1.78,2.53,4.41,3.27,1.48,0.0,2.62,0.88,1.09,2.49,3.76,1.96,0.2,1.35,0.65,0.71,3.53,3.31,0.09,1.92,0.59,0.59,1.1,0.83,0.1,0.08,0.52,1.13,1.83,0.8,1.07,3.0,3.08,0.3,2.23,1.58,0.05,0.87,0.14,1.29,0.72,0.69,0.17
1971,2.69,-999,-999,4.15,2.19,0.08,0.73,0.11,2.25,7.42,3.42,5.08,1.03,0.0,1.2,1.02,1.48,1.33,3.96,1.1,3.71,0.42,0.28,1.07,1.38,4.23,0.38,2.29,0.54,0.4,1.28,4.81,0.13,0.0,1.05,1.12,1.99,0.92,1.15,3.0,3.01,0.81,1.87,2.14,0.0,2.44,0.79,1.51,0.52,0.82,0.19
1972,2.71,-999,-999,4.65,3.59,0.41,0.54,0.09,2.02,4.47,4.87,3.5,1.73,0.13,1.48,1.04,1.32,2.6,4.67,2.36,2.73,1.08,1.12,0.78,2.17,5.13,0.07,2.14,0.22,0.67,0.36,3.61,0.56,0.21,1.41,0.95,2.33,1.09,1.9,6.0,2.32,0.58,4.49,1.89,0.02,2.63,0.31,1.98,1.31,0.97,0.0
1973,1.91,-999,-999,5.45,6.71,0.02,1.48,0.22,2.23,2.12,4.21,4.33,1.92,0.0,1.92,1.26,2.59,2.25,7.75,2.07,1.39,2.22,0.48,0.96,3.47,7.36,0.15,2.82,0.49,1.29,2.73,3.18,0.0,0.0,0.78,0.76,3.06,0.85,1.01,3.0,4.2,0.55,5.35,3.33,0.0,1.37,1.58,0.87,0.83,0.74,0.23
1974,3.06,-999,-999,3.11,5.3,0.22,1.27,0.2,2.52,0.52,4.14,2.87,1.57,0.0,1.32,0.97,1.28,2.23,5.49,1.68,1.77,0.73,0.19,0.43,2.46,5.6,0.22,2.26,0.35,0.48,0.76,1.97,0.4,0.04,0.56,0.66,3.62,1.41,0.56,0.0,1.95,0.22,2.97,2.89,0.09,1.14,0.61,1.47,0.48,0.73,0.04
1975,2.14,-999,-999,5.62,3.01,0.06,0.9,0.27,3.98,4.13,3.55,3.54,1.0,0.0,1.92,1.81,1.47,4.15,5.76,3.22,2.42,0.17,0.93,1.0,2.08,6.09,0.35,3.13,0.59,0.81,1.33,2.67,0.14,0.0,1.22,1.02,2.51,0.66,1.48,4.0,3.05,0.34,4.16,2.03,0.1,2.26,0.84,2.35,1.2,0.52,0.0
1976,4.43,-999,-999,4.84,2.38,0.3,0.45,0.13,1.5,3.0,3.44,4.07,0.92,0.06,0.72,0.85,1.07,1.56,3.14,1.05,1.81,1.26,0.29,0.27,1.53,2.98,0.11,2.15,0.22,0.5,1.53,1.41,0.14,0.14,1.08,0.47,0.95,0.51,0.7,3.0,3.81,0.44,2.4,1.97,0.0,1.5,0.59,0.73,0.41,0.88,0.18
1977,2.54,-999,-999,6.33,3.02,0.11,0.93,0.17,1.5,4.07,3.43,2.68,1.49,0.05,1.82,1.78,2.24,1.66,4.55,2.35,1.48,1.89,0.3,1.11,2.37,5.23,0.05,3.84,0.45,1.1,2.41,2.51,0.2,0.0,1.21,0.8,2.41,0.92,1.02,2.0,2.82,0.61,3.97,1.53,0.03,0.98,0.83,1.07,0.56,0.47,0.08
1978,0.94,-999,-999,3.49,3.76,0.7,1.81,0.17,2.72,2.06,3.64,2.44,2.11,0.0,1.45,1.22,1.25,4.19,4.13,3.08,1.42,0.41,0.92,1.33,1.73,3.41,0.4,2.48,0.42,0.71,0.43,2.31,0.55,0.22,0.62,0.46,1.64,0.32,0.71,4.0,1.58,0.53,2.58,1.84,0.16,1.74,0.26,0.5,2.13,1.37,0.38
1979,2.74,-999,-999,6.44,5.57,0.06,1.32,0.12,4.29,0.99,6.05,3.24,1.72,0.0,1.77,1.89,1.72,4.22,7.11,2.54,3.01,0.84,0.49,1.34,2.36,8.63,0.16,4.29,0.31,0.89,0.85,4.38,0.21,0.03,1.42,1.59,2.28,0.59,1.48,6.0,4.52,0.44,5.49,2.7,0.03,2.95,0.0,1.4,0.72,0.44,0.0
1980,1.66,-999,-999,5.98,2.72,0.38,1.67,0.19,3.01,1.46,3.93,3.15,1.63,0.05,0.93,0.92,0.94,1.1,6.56,1.9,0.75,0.21,0.46,0.88,0.94,7.33,0.13,1.64,0.36,0.37,0.87,1.22,0.4,0.0,0.91,1.16,1.9,1.22,0.81,3.0,2.44,0.42,2.35,1.72,0.01,0.63,0.14,1.29,1.66,1.11,0.0
1981,3.1,-999,-999,2.74,2.54,0.08,1.56,0.21,1.26,1.05,4.07,2.54,1.57,0.0,1.99,1.99,1.28,2.45,2.89,0.86,1.2,1.49,0.79,0.76,3.04,3.17,0.15,2.2,0.39,0.86,1.07,1.43,0.35,0.0,0.56,1.05,2.06,1.3,0.64,1.0,2.56,0.39,1.88,3.16,0.01,0.67,0.62,1.45,0.94,0.47,0.0
1982,1.29,-999,-999,4.95,4.58,0.16,2.35,0.23,3.04,1.53,5.74,3.07,1.78,0.06,2.84,1.78,1.21,1.63,6.64,2.18,1.15,0.45,0.62,0.54,3.59,5.9,0.17,2.63,0.47,0.97,0.23,0.75,0.3,0.23,0.53,0.58,2.16,1.41,0.75,4.0,1.71,0.69,3.06,1.99,0.16,1.51,1.02,2.19,1.03,0.84,0.14
1983,1.65,-999,-999,7.17,3.57,0.59,2.53,0.1,4.72,2.53,6.1,4.31,1.11,0.0,2.01,1.84,0.66,3.54,8.34,3.55,1.39,2.08,0.43,1.12,2.71,8.23,0.16,2.07,0.26,0.83,2.31,2.82,0.03,0.01,1.0,0.71,2.48,0.88,0.91,6.0,3.19,0.41,4.07,1.83,0.07,1.61,0.73,1.73,0.81,0.46,0.04
1984,2.58,-999,-999,3.65,4.97,0.04,0.43,0.1,3.76,0.46,4.91,2.74,1.32,0.06,1.4,1.19,1.25,3.48,5.7,2.98,0.81,1.35,0.62,1.16,2.59,4.65,0.07,3.35,0.14,0.81,2.62,3.48,0.33,0.0,0.81,0.21,1.43,1.08,1.16,1.0,3.09,0.46,3.46,1.57,0.04,1.81,0.5,1.27,1.36,1.3,0.0
1985,2.44,-999,-999,2.92,4.05,0.2,0.69,0.34,1.8,3.47,3.68,2.99,1.1,0.0,1.9,2.2,2.56,0.84,6.72,1.7,2.99,0.87,0.93,1.83,3.92,4.17,0.08,2.76,0.38,1.09,1.45,1.81,0.54,0.0,0.76,1.14,4.44,0.3,0.97,6.0,2.93,0.41,1.58,2.69,0.05,2.03,0.31,0.65,1.0,1.61,0.19
1986,2.91,-999,-999,3.67,3.45,0.32,1.65,0.15,3.89,2.0,3.85,2.8,2.15,0.01,2.07,1.55,2.31,2.0,4.52,3.44,1.25,0.77,1.4,1.51,3.08,3.67,0.13,1.29,0.3,0.89,0.73,2.36,0.53,0.07,0.48,0.93,3.98,0.84,0.63,4.0,2.22,0.85,2.65,2.77,0.08,1.12,0.29,2.01,1.82,0.67,0.14
1987,5.67,-999,-999,2.38,5.44,0.12,0.8,0.13,1.99,0.52,4.84,2.03,2.02,0.11,1.32,0.92,1.94,2.02,4.71,2.83,0.7,1.08,0.54,0.8,1.81,3.83,0.1,2.51,0.48,1.18,1.69,2.21,0.29,0.01,1.03,0.85,2.72,0.8,1.04,1.0,1.47,0.44,1.97,2.18,0.02,2.76,2.13,1.16,0.77,0.69,0.16
1988,2.5,-999,-999,3.8,4.1,0.16,0.69,0.18,2.79,2.06,4.72,2.37,0.8,0.0,0.95,1.23,0.76,2.53,3.87,3.14,0.55,0.58,0.74,0.86,1.6,3.68,0.15,1.38,0.07,0.91,2.3,0.67,0.28,0.04,0.44,0.97,2.26,0.74,0.54,4.0,1.93,0.53,3.57,1.4,0.06,1.0,0.45,0.93,0.62,0.85,0.11
1989,3.76,-999,-999,4.47,3.91,0.15,0.69,0.13,5.45,2.94,2.66,3.94,1.45,0.16,1.95,2.26,1.65,3.78,5.61,1.78,2.78,1.04,0.92,0.8,1.59,6.42,0.12,3.18,0.24,1.03,0.9,3.46,0.09,0.01,1.2,0.92,3.45,0.35,0.69,5.0,3.2,0.77,4.89,2.07,0.02,1.83,0.98,1.11,0.83,1.32,0.0
1990,2.84,-999,-999,4.68,6.09,0.21,0.6,0.14,2.26,2.53,2.81,3.03,2.16,0.0,2.88,3.04,1.1,2.97,5.46,2.19,1.38,1.1,0.75,1.0,2.75,5.12,0.02,3.3,0.13,0.54,2.82,3.1,0.19,0.0,1.17,1.75,3.05,0.58,0.96,2.0,3.84,0.63,4.41,2.61,0.01,2.43,1.17,2.21,1.22,1.0,0.11
1991,3.51,-999,-999,4.77,5.71,0.22,1.16,0.23,3.0,2.59,4.9,4.81,1.54,0.0,1.6,0.95,0.81,2.82,9.41,2.78,1.25,1.7,1.01,1.15,1.64,8.12,0.16,2.32,0.37,0.61,1.84,2.3,0.48,0.0,0.43,0.61,2.7,0.65,0.44,3.0,3.2,0.55,5.56,3.46,0.02,2.26,0.83,1.51,1.46,0.58,0.14
1992,3.68,-999,-999,4.11,2.97,0.54,1.24,0.16,2.5,1.87,3.36,4.14,1.53,0.16,1.3,1.97,1.32,1.54,5.46,1.67,2.31,0.47,0.32,0.69,2.02,4.47,0.14,2.79,0.19,0.87,0.17,2.62,0.15,0.0,0.38,0.96,2.06,0.46,0.81,3.0,3.21,0.52,2.41,2.57,0.0,1.4,0.26,0.81,1.15,0.27,0.09
1993,3.87,-999,-999,2.71,3.58,0.78,1.41,0.08,1.01,3.53,3.05,2.65,2.67,0.02,2.4,2.45,2.29,1.64,5.04,1.14,1.55,0.46,0.73,1.38,4.35,3.83,0.22,2.28,1.02,1.03,1.28,2.19,0.24,0.0,0.39,0.73,2.17,0.57,1.28,2.0,2.76,0.68,1.87,2.06,0.03,2.21,0.0,0.94,1.54,0.36,0.32
1994,2.34,-999,-999,4.18,3.69,0.52,0.5,0.11,2.24,2.0,5.37,4.52,0.97,0.16,1.28,0.95,1.15,1.82,5.17,1.84,2.19,0.63,1.2,0.91,3.14,5.64,0.17,2.36,0.61,0.56,0.13,1.28,0.11,0.11,0.83,0.64,2.48,1.16,1.59,5.0,4.01,0.72,4.98,2.49,0.0,2.52,0.0,1.69,1.21,1.22,0.25
1995,2.37,-999,-999,5.63,2.84,0.25,2.98,0.23,3.28,2.06,5.78,3.81,0.98,0.0,2.1,1.78,2.01,3.84,7.63,1.83,0.73,0.49,0.63,1.29,2.75,5.54,0.17,3.79,0.46,0.7,2.26,1.87,0.28,0.0,1.19,1.49,2.92,1.3,0.98,2.0,4.2,0.83,2.61,2.54,0.0,2.31,0.63,2.16,1.3,1.07,0.23
