Year,AK,HI,PR,AL,AR,AZ,CA,CO,CT,DE,FL,GA,IA,ID,IL,IN,KS,KY,LA,MA,MD,ME,MI,MN,MO,MS,MT,NC,ND,NE,NH,NJ,NM,NV,NY,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VA,VT,WA,WI,WV,WY
1974,-999,-999,-999,0.02,2.78,36.49,27.11,3.16,0.0,0.02,0.07,0.02,2.03,2.29,0.3,0.06,16.51,0.0,0.27,0.0,0.01,0.0,0.04,0.38,3.95,0.31,1.02,0.02,0.65,9.07,0.0,0.05,7.24,10.37,0.0,0.0,11.04,2.02,0.0,0.02,0.33,8.1,0.04,10.86,11.18,0.0,0.0,1.27,0.3,0.0,1.29
1975,-999,-999,-999,0.02,0.44,31.22,25.31,1.51,0.4,0.02,0.08,0.08,0.17,2.13,0.02,0.0,7.1,0.0,0.0,0.6,0.01,0.82,0.01,0.28,1.37,0.02,0.93,0.07,1.28,2.14,0.83,0.15,2.01,8.77,0.14,0.0,3.33,1.89,0.0,1.31,0.85,5.61,0.15,2.45,5.82,0.07,0.47,3.15,0.0,0.0,1.27
1976,-999,-999,-999,0.19,0.78,27.29,22.55,2.36,0.0,0.02,0.06,0.16,0.51,1.24,0.29,0.05,9.06,0.0,0.05,0.0,0.01,0.0,0.0,2.02,1.0,0.24,1.24,0.29,2.99,3.78,0.0,0.05,1.84,6.79,0.0,0.0,9.95,0.56,0.01,0.02,0.23,11.36,0.05,4.54,9.66,0.25,0.0,0.38,0.07,0.0,1.75
1977,-999,-999,-999,5.51,4.07,34.47,27.24,2.74,0.4,0.99,0.58,5.43,2.07,1.91,0.54,0.0,10.47,0.1,2.62,0.42,0.62,0.0,0.3,0.25,1.0,2.63,0.88,3.24,1.05,3.18,1.09,0.51,8.09,10.24,0.09,0.14,10.33,4.49,0.02,0.7,8.71,4.1,1.07,17.51,9.31,3.85,0.0,4.47,0.07,0.04,1.57
1978,-999,-999,-999,0.5,12.39,40.11,30.46,4.13,0.0,0.02,0.21,1.66,0.02,1.86,0.42,0.31,24.33,0.84,2.74,0.0,0.11,0.0,0.03,0.11,1.74,0.83,0.61,0.12,2.37,4.59,0.55,0.05,12.2,15.27,0.0,0.0,35.85,3.46,0.01,0.02,1.26,4.22,0.38,22.33,10.99,0.21,0.0,2.02,0.02,0.0,0.97
1979,-999,-999,-999,0.29,0.07,37.41,29.39,2.41,0.0,0.02,0.02,0.63,0.05,2.21,0.04,0.0,6.42,0.0,0.22,0.0,0.01,0.0,0.0,0.21,0.06,0.2,0.69,0.19,0.42,2.18,0.0,0.05,5.29,12.44,0.0,0.0,3.3,2.55,0.01,0.02,0.48,1.96,0.02,6.86,11.86,0.07,0.0,2.88,0.0,0.0,1.42
1980,-999,-999,-999,11.27,38.45,41.02,27.86,5.93,0.0,0.99,1.61,9.0,2.29,0.87,3.05,1.62,36.59,4.13,16.29,0.0,1.11,0.0,0.0,0.34,24.13,13.68,1.53,2.25,1.77,11.87,0.0,1.03,17.98,10.71,0.04,0.27,51.78,1.12,0.32,0.36,11.15,7.01,8.33,37.22,12.16,2.76,0.0,0.78,0.02,0.13,2.24
1981,-999,-999,-999,2.32,1.83,36.09,33.86,3.5,0.0,0.02,2.16,7.0,0.19,1.35,0.01,0.0,7.85,0.0,2.15,0.0,0.01,0.0,0.0,0.0,0.22,3.49,1.13,0.67,1.27,3.41,0.0,0.05,9.06,12.31,0.0,0.0,14.15,3.62,0.01,0.02,3.87,2.68,0.08,10.52,13.18,0.08,0.0,4.38,0.0,0.0,2.73
1982,-999,-999,-999,0.02,0.99,27.2,19.04,2.16,0.0,0.02,0.05,0.06,0.04,0.66,0.01,0.0,6.96,0.09,0.2,0.0,0.01,0.0,0.0,0.09,0.7,0.0,0.33,0.07,0.51,1.76,0.0,0.11,3.9,6.1,0.0,0.0,11.06,0.74,0.03,0.02,0.22,1.98,0.03,14.83,7.76,0.02,0.0,2.01,0.01,0.0,1.67
1983,-999,-999,-999,3.23,9.16,32.51,23.3,3.23,0.0,0.99,0.23,5.62,4.55,1.37,5.02,2.38,26.51,4.86,0.34,0.0,0.98,0.0,0.03,0.35,12.73,0.95,4.62,5.48,3.88,8.27,0.0,1.05,4.95,7.19,0.04,0.44,22.17,0.86,0.27,0.36,9.75,7.14,2.72,12.18,6.26,3.2,0.0,0.88,0.12,0.5,5.11
1984,-999,-999,-999,0.1,2.34,29.53,30.19,1.64,0.0,0.02,0.11,0.5,0.77,1.63,0.18,0.1,13.68,0.0,0.09,0.0,0.01,0.0,0.0,0.19,3.08,0.05,2.17,0.02,1.58,3.17,0.0,0.05,1.6,7.02,0.0,0.0,15.39,0.8,0.01,0.02,0.88,2.78,0.02,14.32,8.07,0.02,0.0,1.52,0.03,0.02,0.79
1985,-999,-999,-999,2.23,5.6,37.29,28.25,3.4,0.0,0.02,2.05,2.97,0.6,3.18,0.02,0.0,12.05,0.0,0.95,0.0,0.01,0.0,0.0,0.2,0.49,0.47,2.48,0.17,0.91,3.98,0.0,0.05,7.94,11.49,0.0,0.0,18.52,1.96,0.01,0.02,1.49,4.66,0.03,17.4,14.65,0.05,0.0,3.25,0.03,0.04,0.96
1986,-999,-999,-999,2.91,9.45,32.88,25.72,1.72,0.0,0.02,1.3,8.07,0.02,1.69,0.04,0.0,6.48,0.29,2.47,0.0,0.33,0.0,0.0,0.0,2.59,3.52,0.7,2.46,0.05,1.89,0.0,0.22,4.51,9.11,0.06,0.03,11.02,1.74,0.04,0.02,11.86,0.73,1.1,10.99,9.9,0.89,0.0,1.58,0.0,0.01,0.91
1987,-999,-999,-999,2.57,8.09,34.73,29.26,2.38,0.0,0.26,0.41,1.87,1.22,1.33,1.47,0.06,6.86,0.69,1.06,0.05,0.23,0.0,0.08,0.29,4.8,0.97,0.39,1.1,0.41,3.38,0.0,0.05,4.45,7.4,0.01,0.0,8.19,1.94,0.01,0.02,2.55,5.27,0.6,7.7,7.85,1.7,0.0,1.33,0.06,0.12,0.55
1988,-999,-999,-999,1.56,5.65,35.99,32.8,3.24,0.0,4.03,0.26,1.62,9.05,3.25,8.22,4.49,15.13,6.68,1.78,0.05,3.39,0.0,2.06,5.47,8.63,2.82,7.44,2.01,8.53,8.77,0.84,1.74,1.31,13.05,0.24,3.69,12.39,3.48,2.02,0.02,2.76,14.77,4.49,9.3,12.65,2.9,0.0,2.06,3.21,3.99,4.97
1989,-999,-999,-999,0.17,0.48,44.18,27.38,3.03,0.0,0.02,0.21,0.43,0.32,1.51,0.29,0.0,3.19,0.08,0.22,0.1,0.01,0.0,0.0,0.36,0.31,0.0,1.71,0.16,2.17,4.07,0.11,0.03,9.77,9.56,0.0,0.0,2.56,0.73,0.01,0.02,0.09,5.87,0.03,11.34,12.18,0.06,0.0,0.5,0.02,0.0,3.5
1990,-999,-999,-999,5.37,8.43,31.95,26.74,4.81,0.0,0.02,0.49,5.95,0.37,4.65,0.66,0.14,16.29,0.8,3.34,0.0,0.72,0.0,0.01,0.41,2.62,4.67,2.11,0.69,0.27,6.27,0.0,0.05,9.48,11.08,0.0,0.0,18.76,4.32,0.04,0.02,5.77,2.58,2.46,14.02,11.74,0.92,0.0,2.72,0.05,0.02,3.2
1991,-999,-999,-999,0.29,1.5,32.65,24.44,1.88,1.4,0.5,0.0,0.15,0.07,1.82,0.76,0.19,13.44,0.38,0.05,0.19,2.29,0.0,0.04,0.05,3.86,0.0,1.28,0.19,1.36,4.48,0.0,0.4,3.72,7.86,0.13,0.0,8.46,1.15,0.49,0.7,0.18,5.63,0.2,4.32,5.34,0.75,0.0,0.74,0.0,0.14,1.23
1992,-999,-999,-999,0.01,0.06,33.43,26.0,0.78,0.0,0.02,0.05,0.23,0.01,4.19,0.01,0.0,0.83,0.01,0.1,0.01,0.0,0.0,0.0,0.0,0.01,0.0,0.13,0.52,0.18,0.2,0.0,0.05,4.43,9.19,0.0,0.0,1.97,4.47,0.02,0.02,1.37,0.35,0.03,4.06,9.36,0.13,0.0,4.03,0.0,0.03,0.18
1993,-999,-999,-999,2.32,5.97,37.14,22.31,1.49,0.18,0.02,1.44,4.62,0.01,0.48,0.03,0.0,3.4,0.14,2.61,0.07,1.2,0.0,0.02,0.0,0.52,1.33,0.05,2.61,0.01,0.26,0.0,1.24,6.6,6.7,0.15,0.0,15.57,0.33,0.06,0.36,11.29,0.12,0.45,10.23,6.77,1.52,0.0,0.21,0.01,0.03,0.2
1994,-999,-999,-999,0.0,0.17,45.45,30.6,3.99,0.0,0.34,0.0,0.02,0.01,5.7,0.16,0.0,5.77,0.05,0.0,0.01,0.3,0.0,0.06,0.0,0.07,0.04,0.65,0.02,0.17,0.8,0.0,0.27,16.59,15.32,0.0,0.05,9.41,3.4,0.05,0.02,0.17,0.99,0.04,15.14,17.59,0.17,0.0,3.36,0.0,0.03,0.94
1995,-999,-999,-999,2.93,7.24,38.73,27.25,4.85,0.42,0.26,0.54,3.68,1.23,0.69,1.15,0.2,9.57,0.24,3.99,0.29,1.13,0.0,0.66,0.37,1.15,1.96,1.64,0.2,0.55,6.27,0.55,0.73,8.35,8.44,0.23,0.15,12.0,0.55,0.45,0.02,3.35,3.09,0.8,11.05,10.01,0.15,2.0,0.44,0.82,0.07,2.1
1996,-999,-999,-999,0.07,0.47,41.17,36.52,1.57,0.0,0.02,0.01,0.46,0.0,3.26,0.02,0.0,5.09,0.19,0.0,0.01,0.11,0.0,0.0,0.0,0.09,0.03,1.16,0.11,0.37,0.51,0.0,0.05,8.84,14.54,0.0,0.01,11.34,4.36,0.01,0.02,1.54,0.97,0.04,17.21,13.66,0.02,0.0,2.76,0.01,0.0,0.73
1997,-999,-999,-999,0.17,3.4,41.11,25.9,1.83,0.0,0.02,0.26,0.1,0.05,0.75,0.11,0.03,4.31,0.2,0.38,0.01,1.73,0.0,0.0,0.0,0.95,0.22,0.31,0.24,0.11,1.75,0.0,0.81,7.38,8.05,0.01,0.02,7.61,0.76,0.01,0.02,0.71,0.36,0.26,8.42,7.41,1.16,0.0,1.1,0.0,0.05,0.54
1998,-999,-999,-999,1.17,15.71,32.96,26.69,2.61,0.0,0.02,4.62,5.89,0.02,3.03,0.03,0.0,15.18,0.12,12.87,0.01,0.28,0.0,0.0,0.02,1.11,1.95,1.78,0.43,0.23,3.65,0.0,0.03,12.19,13.81,0.0,0.0,40.01,5.56,0.02,0.02,5.72,2.55,0.43,37.61,11.96,1.03,0.0,4.82,0.0,0.02,1.89
1999,-999,-999,-999,3.09,9.08,29.28,23.0,1.38,0.93,0.34,0.79,4.43,0.4,1.48,1.06,0.63,7.6,3.22,6.32,0.07,3.12,0.0,0.11,0.05,4.19,4.78,1.52,1.79,0.74,1.64,0.0,2.33,4.47,6.37,0.1,0.38,21.48,1.14,0.33,0.02,7.78,2.61,2.77,16.79,6.18,2.18,0.0,1.0,0.11,0.67,0.85
2000,-999,-999,-999,9.75,21.17,44.5,28.86,4.67,0.0,0.02,1.66,3.75,0.37,3.38,0.12,0.0,23.19,0.15,15.77,0.01,0.0,0.0,0.0,0.11,6.06,15.77,3.2,0.07,0.56,6.08,0.0,0.03,11.84,12.58,0.0,0.0,35.19,1.69,0.01,0.02,3.24,4.69,2.05,32.39,15.94,0.02,0.0,0.94,0.0,0.08,2.91
2001,-999,-999,-999,0.02,3.02,40.93,32.67,4.16,0.6,0.57,0.0,0.15,0.08,2.95,0.01,0.0,17.91,0.0,0.11,0.12,0.33,0.0,0.23,0.0,0.86,0.01,2.06,0.07,0.8,3.52,0.0,0.75,9.08,14.46,0.35,0.0,27.45,2.42,0.47,0.36,0.33,5.1,0.04,20.68,12.81,0.02,0.0,2.11,0.08,0.0,4.25
2002,-999,-999,-999,0.15,1.04,42.63,30.54,7.49,0.0,0.02,0.23,2.0,0.21,4.44,0.25,0.1,12.59,0.69,0.21,0.11,1.01,0.0,0.02,0.0,0.6,0.32,3.49,1.38,1.93,8.32,0.04,0.97,13.18,15.97,0.04,0.05,6.72,3.48,0.01,0.02,6.18,10.14,0.08,7.73,19.65,1.74,0.0,2.38,0.02,0.0,5.09
2003,-999,-999,-999,0.0,2.13,46.03,33.28,8.76,0.0,0.02,0.0,0.01,0.86,8.07,0.24,0.0,19.87,0.01,0.39,0.0,0.0,0.0,0.0,0.06,4.43,0.05,5.72,0.04,1.64,6.31,0.0,0.03,13.26,14.71,0.0,0.02,20.44,5.36,0.01,0.02,0.07,6.44,0.04,13.1,20.25,0.08,0.0,3.57,0.0,0.0,6.57
2004,-999,-999,-999,0.21,0.29,33.59,27.71,1.86,0.0,0.02,0.0,0.36,0.01,1.88,0.04,0.0,3.55,0.0,0.09,0.01,0.0,0.0,0.0,0.0,0.02,0.0,0.71,0.04,0.36,1.62,0.0,0.03,5.73,9.73,0.0,0.0,5.65,2.52,0.01,0.02,0.47,1.77,0.03,5.34,7.78,0.15,0.0,2.42,0.0,0.0,0.72
2005,-999,-999,-999,0.09,6.75,41.2,28.11,6.25,0.0,0.02,0.0,0.34,0.25,2.74,1.05,0.03,9.28,0.52,3.93,0.04,0.04,0.0,0.0,0.0,2.59,1.34,1.85,0.85,0.55,5.14,0.0,0.34,10.77,15.76,0.03,0.04,6.84,2.33,0.01,0.36,2.04,5.26,0.29,14.67,12.98,0.57,0.0,1.24,0.1,0.09,3.78
2006,-999,-999,-999,4.43,11.59,35.85,32.79,3.94,0.22,0.02,0.68,2.53,0.53,4.61,0.65,0.0,17.25,0.0,6.43,0.1,0.25,0.0,0.08,0.46,4.48,6.02,2.97,0.23,2.85,7.89,0.0,0.52,11.42,16.79,0.05,0.0,30.78,4.89,0.01,0.36,2.75,10.69,1.0,24.56,12.97,0.7,0.0,3.72,0.62,0.0,6.07
2007,-999,-999,-999,13.13,7.64,41.45,29.21,2.91,0.0,0.02,0.94,5.15,0.05,5.14,1.69,0.49,6.58,5.06,4.19,0.0,0.86,0.0,0.0,0.04,4.22,9.04,5.64,3.35,2.45,2.55,0.0,0.2,7.53,21.44,0.0,0.21,7.65,2.53,0.04,0.02,8.9,6.93,8.79,3.07,16.4,1.68,0.0,1.97,0.0,0.6,6.2
2008,-999,-999,-999,0.59,4.93,29.81,29.38,3.25,0.0,0.02,0.02,1.59,0.02,2.21,0.0,0.0,7.02,0.0,3.79,0.01,0.14,0.0,0.0,0.04,0.25,0.91,1.17,1.01,0.21,1.86,0.0,0.06,7.48,14.01,0.02,0.0,9.82,2.65,0.04,0.02,3.55,0.58,0.14,15.2,11.99,0.53,0.0,2.49,0.0,0.0,1.16
2009,-999,-999,-999,0.24,1.49,37.12,33.34,1.22,0.0,0.04,0.81,0.6,0.01,2.51,0.0,0.0,4.62,0.0,5.88,0.01,0.11,0.0,0.0,0.02,0.09,2.76,0.23,0.06,0.09,0.36,0.0,0.05,7.59,12.77,0.0,0.0,15.22,3.46,0.01,0.02,0.7,0.39,0.1,26.72,10.57,0.05,0.0,2.99,0.0,0.01,0.07
2010,-999,-999,-999,4.61,11.53,35.92,26.48,2.17,0.62,1.95,1.49,3.49,0.03,0.95,0.45,0.27,11.72,2.2,8.58,0.17,4.87,0.0,0.0,0.0,2.58,6.66,0.85,1.35,0.25,1.31,0.06,1.79,9.68,13.33,0.36,0.04,19.45,1.01,0.28,0.36,4.07,2.27,2.14,14.99,8.56,4.52,0.0,0.57,0.0,0.06,1.01
2011,-999,-999,-999,3.21,20.22,36.15,24.39,3.97,0.6,1.71,2.62,6.9,0.46,0.82,1.58,0.65,30.55,1.3,23.57,0.36,2.67,0.11,0.05,0.25,8.83,4.16,0.93,2.52,0.05,2.89,0.64,1.32,20.84,9.6,0.3,0.23,57.9,0.33,1.1,1.31,7.23,2.94,1.45,60.66,10.26,1.48,0.0,0.28,0.06,0.12,1.69
2012,-999,-999,-999,5.05,20.75,40.36,30.64,9.69,0.22,2.81,0.09,2.58,3.93,2.59,9.77,7.03,29.95,9.01,3.29,0.0,4.1,0.0,1.11,0.17,16.95,3.71,2.66,3.1,1.33,15.74,0.0,0.94,14.46,15.08,0.05,2.06,34.99,2.27,0.45,0.02,5.33,9.48,6.79,28.07,8.02,4.33,0.0,1.84,1.28,1.53,5.8
2013,-999,-999,-999,0.03,2.1,36.66,29.07,3.63,0.0,0.02,0.0,0.09,0.63,3.95,0.11,0.0,10.89,0.0,1.65,0.0,0.01,0.0,0.0,0.11,0.73,0.06,0.3,0.02,0.14,3.89,0.0,0.17,9.41,16.41,0.05,0.01,11.83,2.33,0.01,0.02,0.07,1.65,0.14,18.57,10.15,0.04,0.0,1.45,0.02,0.0,0.54
2014,-999,-999,-999,0.7,0.39,29.97,30.67,2.19,0.0,0.02,0.36,0.64,0.0,2.92,0.01,0.0,7.08,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0.97,0.05,0.2,0.03,0.02,1.53,0.0,0.05,9.9,10.98,0.0,0.01,7.88,2.43,0.01,0.02,0.87,0.89,0.08,12.95,6.2,0.1,0.0,3.73,0.0,0.0,1.02
2015,-999,-999,-999,0.98,2.87,35.51,29.62,1.48,0.0,0.02,0.58,1.15,0.01,5.16,0.01,0.0,6.27,0.01,4.75,0.0,0.01,0.0,0.0,0.0,0.08,1.55,1.31,0.92,0.92,1.14,0.0,0.13,9.06,12.01,0.01,0.0,8.6,5.84,0.01,0.02,4.7,1.78,0.08,14.32,9.0,0.1,0.0,6.98,0.0,0.01,0.74
2016,-999,-999,-999,0.63,1.92,34.92,28.56,2.68,0.18,0.02,0.48,0.99,0.02,1.91,0.03,0.0,5.88,0.06,0.66,0.0,0.5,0.0,0.0,0.01,0.43,1.12,0.79,0.2,0.11,1.82,0.0,0.13,14.2,14.32,0.06,0.0,10.81,2.11,0.08,0.02,3.76,3.26,0.17,16.9,11.18,0.98,0.0,1.01,0.0,0.01,3.7
