Year,AK,HI,PR,AL,AR,AZ,CA,CO,CT,DE,FL,GA,IA,ID,IL,IN,KS,KY,LA,MA,MD,ME,MI,MN,MO,MS,MT,NC,ND,NE,NH,NJ,NM,NV,NY,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VA,VT,WA,WI,WV,WY
1978,2.21,-999,-999,182.64,164.49,163.45,127.36,88.76,55.52,91.56,248.54,182.47,97.14,63.73,107.09,97.98,137.63,121.67,202.18,64.03,99.37,45.86,61.63,61.42,125.54,182.06,59.18,130.22,67.17,109.39,58.04,62.88,129.55,99.59,55.16,86.05,159.71,58.0,74.47,52.0,166.63,90.21,136.6,192.86,119.45,117.8,60.77,45.1,59.12,90.38,74.76
1979,1.81,-999,-999,148.23,144.74,156.85,126.4,87.77,57.45,82.0,240.13,160.28,88.98,86.24,101.52,85.4,137.6,107.95,177.87,59.37,83.21,34.3,53.73,51.92,116.36,158.79,79.82,105.7,56.57,106.53,50.44,64.77,115.75,123.23,54.2,72.2,148.24,79.47,67.14,55.0,137.69,84.49,109.35,177.36,127.71,94.9,65.19,65.7,53.29,71.48,81.53
1980,1.66,-999,-999,142.83,155.51,158.46,118.65,94.81,58.83,106.54,235.83,159.83,104.7,65.74,113.97,104.52,139.62,124.11,181.51,57.82,106.99,41.42,59.01,75.46,128.09,160.57,67.15,129.65,77.16,119.77,54.99,86.35,121.22,106.33,55.48,90.51,150.39,66.29,84.14,70.0,152.35,106.43,131.75,185.06,111.96,117.01,55.67,47.32,66.95,87.72,80.43
1981,0.61,-999,-999,157.62,153.98,164.21,132.19,86.74,63.52,89.45,239.27,167.71,89.03,79.89,93.08,85.5,133.11,117.07,186.85,65.38,98.04,38.72,48.09,48.1,114.92,168.87,72.43,124.72,60.42,104.22,45.74,80.89,110.73,113.72,44.56,72.36,151.22,68.18,71.88,56.0,153.24,89.47,125.96,181.74,117.46,114.1,47.7,54.07,47.4,83.62,85.05
1982,2.55,-999,-999,162.08,157.52,148.21,110.52,71.98,50.56,87.28,269.73,170.99,73.58,66.11,95.6,91.87,115.23,119.5,188.93,55.57,94.06,30.6,51.26,47.77,111.19,169.19,62.64,120.64,53.22,86.67,46.43,67.7,111.89,89.34,39.22,80.89,146.44,61.58,69.15,47.0,158.31,71.5,135.42,186.25,103.95,109.93,51.62,52.34,48.92,80.54,68.13
1983,3.35,-999,-999,147.9,147.12,146.0,116.01,83.87,76.44,104.12,223.61,152.5,99.71,64.55,105.26,104.29,120.9,117.86,169.96,72.92,106.89,50.96,72.59,67.94,114.65,156.35,67.68,118.76,75.52,98.94,66.17,89.39,119.63,93.85,68.2,92.54,135.48,53.13,86.31,79.0,140.93,87.29,123.49,177.64,106.39,107.74,70.91,44.77,72.93,90.66,82.83
1984,1.71,-999,-999,169.77,148.79,154.65,130.65,84.16,61.57,102.92,243.97,172.22,91.32,70.58,96.43,92.83,124.47,122.25,186.4,62.63,99.23,43.62,58.79,60.06,113.39,169.07,72.65,121.31,66.47,103.81,58.95,77.76,115.09,99.7,50.05,77.77,138.5,67.52,67.89,56.0,159.11,86.44,131.21,184.33,116.84,106.77,63.2,50.82,59.25,89.55,82.02
1985,1.78,-999,-999,170.5,157.26,154.59,123.06,79.22,53.15,109.51,263.89,180.54,87.29,71.85,94.93,100.09,111.9,115.74,191.11,61.71,108.72,34.98,52.62,45.65,102.85,173.62,65.4,135.98,48.06,96.16,56.3,86.23,114.29,96.0,48.32,84.19,144.01,70.66,80.78,58.0,175.45,82.69,130.14,182.75,115.3,117.04,50.89,58.65,56.62,91.84,78.52
1986,4.09,-999,-999,172.17,160.11,152.61,121.81,73.87,45.27,106.96,255.16,173.81,86.8,78.36,106.79,102.57,131.21,135.48,186.96,53.3,109.6,22.13,51.08,50.71,127.85,171.67,67.77,136.37,51.96,98.26,45.29,82.09,114.78,104.31,41.94,89.9,146.37,74.21,77.0,46.0,168.47,74.88,143.22,184.57,115.94,124.18,41.19,59.26,52.37,101.33,76.22
1987,2.8,-999,-999,168.97,171.49,151.06,129.51,82.37,49.34,100.57,226.56,165.36,102.96,88.6,113.8,112.86,131.96,141.31,187.86,61.59,107.84,33.24,69.66,74.45,131.62,174.79,72.19,128.05,70.57,110.93,51.49,77.17,116.01,124.3,54.85,96.88,155.89,86.54,80.08,62.0,156.64,97.75,141.76,179.93,127.32,116.71,52.23,68.55,69.31,104.84,84.15
1988,3.25,-999,-999,149.32,153.5,157.21,136.27,91.04,60.91,94.08,244.12,147.03,113.98,99.2,118.22,106.58,137.34,115.21,182.97,64.34,98.9,41.87,69.64,84.11,127.11,160.97,94.64,113.16,89.86,118.35,58.54,79.25,118.25,114.87,59.15,87.9,140.94,79.6,78.83,58.0,144.34,109.24,122.43,194.44,131.07,104.57,51.27,61.96,83.94,95.07,98.07
1989,2.9,-999,-999,156.15,150.78,174.35,127.71,84.88,50.98,96.91,277.06,166.96,92.61,73.58,92.44,83.1,130.09,107.71,189.18,62.76,95.76,38.86,52.66,67.12,110.94,154.55,64.74,121.71,71.4,110.44,56.04,78.06,133.63,104.31,49.25,69.74,152.23,66.44,68.69,55.0,160.53,96.17,118.97,198.09,128.87,103.67,55.41,52.85,56.8,79.07,80.16
1990,7.7,-999,-999,167.63,148.96,154.52,133.48,85.06,48.18,99.5,280.31,181.6,81.96,83.76,92.34,84.86,123.26,110.58,182.08,66.38,107.34,44.42,50.61,65.23,108.43,165.86,78.11,132.64,73.53,103.75,56.93,86.45,116.47,102.2,52.78,69.43,146.61,72.11,72.83,65.0,174.74,91.12,127.76,175.58,118.07,116.57,58.17,58.51,55.98,85.92,83.49
1991,3.74,-999,-999,163.64,154.74,150.07,124.79,83.26,75.11,117.55,260.88,176.92,100.24,78.62,122.17,119.68,145.07,132.72,182.03,74.53,125.55,51.69,74.86,64.73,132.67,165.4,73.83,133.72,68.2,113.28,62.79,101.09,113.59,109.62,71.02,107.33,153.94,79.99,102.12,80.0,166.46,91.81,136.96,182.77,111.3,120.25,59.43,55.22,70.61,114.48,78.4
1992,2.12,-999,-999,146.86,141.68,149.63,133.28,75.77,40.52,73.74,232.16,151.29,59.86,84.31,82.72,69.68,110.49,103.71,169.2,47.06,93.97,28.19,30.37,32.47,97.57,153.01,65.07,105.81,44.99,80.81,44.41,68.32,119.6,118.19,33.31,55.86,134.88,86.6,58.64,40.0,143.23,62.7,110.22,176.74,119.49,85.61,42.36,63.39,32.94,68.92,72.96
1993,6.09,-999,-999,151.84,137.36,152.96,117.17,69.67,64.05,101.22,230.33,162.65,60.01,49.43,83.0,81.85,104.32,110.24,167.4,69.71,104.91,36.55,46.73,30.8,95.22,146.79,29.76,131.69,29.47,76.75,57.47,89.61,115.35,93.2,55.09,79.42,130.39,57.43,80.8,69.0,158.69,48.53,122.49,172.66,110.87,111.17,56.82,44.87,37.47,91.43,47.45
1994,3.96,-999,-999,161.19,155.09,153.25,122.2,94.91,59.52,94.04,259.18,160.23,83.59,91.29,97.33,93.02,140.55,113.98,184.49,65.47,104.01,44.55,48.88,49.77,110.29,166.96,80.1,114.05,56.37,110.86,56.77,84.16,130.55,114.79,48.09,76.74,155.57,83.0,67.58,57.0,156.57,87.82,120.95,182.98,133.14,103.23,54.12,63.08,53.02,77.25,94.14
1995,3.17,-999,-999,157.51,148.27,151.76,119.28,71.92,-999.0,100.05,235.55,163.69,78.88,61.81,101.91,98.34,108.41,122.21,185.89,70.76,112.52,48.14,64.86,60.24,106.77,167.73,59.42,121.11,61.68,88.0,64.05,86.79,118.87,96.12,66.18,82.83,141.48,68.26,84.12,65.0,159.21,76.52,128.39,183.26,107.09,107.2,63.15,52.3,70.09,92.32,66.72
