Year,Northeast,Northern Rockies and Plains,Northwest,Ohio Valley,South,Southeast,Southwest,Upper Midwest,West
1949,57.31,33.88,4.21,86.74,164.66,116.68,37.14,50.41,21.87
1950,34.68,19.82,4.34,68.04,158.93,110.6,29.31,23.8,26.92
1951,38.7,23.94,4.67,73.21,154.46,107.17,34.89,24.89,23.35
1952,46.2,33.52,5.73,76.58,139.31,104.66,37.19,38.95,27.46
1953,42.29,36.25,3.41,77.63,151.17,108.58,40.3,40.83,22.48
1954,37.15,39.9,2.9,91.32,157.54,111.05,46.3,38.75,20.14
1955,54.34,43.17,5.25,81.54,159.44,114.87,38.5,53.48,21.53
1956,37.12,34.22,5.56,80.91,148.67,112.08,37.23,34.66,17.74
1957,41.7,35.79,2.9,82.51,159.99,119.79,39.6,38.33,24.08
1958,38.35,29.42,11.99,74.84,147.19,107.27,45.4,27.05,34.73
1959,61.62,38.63,5.79,93.28,163.23,123.63,42.44,51.25,29.75
1960,35.13,33.42,6.34,77.34,150.27,112.32,39.91,34.08,31.58
1961,53.06,34.09,11.06,77.17,142.66,107.52,40.38,39.18,33.0
1962,33.35,29.03,3.51,84.0,154.38,111.43,33.34,32.24,18.16
1963,32.78,44.78,5.49,68.78,154.51,91.05,43.73,38.4,21.86
1964,36.69,35.9,4.09,78.46,151.1,106.19,40.51,39.38,21.84
1965,38.49,29.07,7.81,82.15,159.11,110.17,28.46,26.39,18.68
1966,35.25,36.68,4.41,65.56,144.09,97.31,41.57,36.41,26.65
1967,42.59,22.25,9.27,63.74,143.45,83.66,34.66,25.98,38.24
1968,38.21,27.35,7.37,73.78,139.49,96.08,30.97,36.52,29.48
1969,49.15,33.2,5.53,77.98,144.8,102.8,42.47,33.76,27.51
1970,46.15,38.02,8.94,88.28,151.73,111.93,42.12,44.93,25.81
1971,44.6,32.31,9.18,80.29,154.33,116.43,36.23,33.67,33.09
1972,39.05,30.36,6.71,73.94,150.58,91.53,36.44,31.38,32.5
1973,55.92,32.06,7.14,89.65,156.65,113.42,32.92,42.81,29.31
1974,34.46,28.27,5.85,69.64,146.21,100.27,36.84,29.12,29.35
1975,49.54,36.03,6.78,83.24,156.85,111.41,32.11,40.02,25.27
1976,40.82,35.19,4.46,58.38,126.94,88.32,32.2,31.05,28.91
1977,44.71,36.01,9.32,90.84,156.45,113.34,45.0,32.6,30.48
1978,40.86,35.56,4.48,79.96,148.3,101.63,36.75,39.52,30.12
1979,44.14,31.71,4.96,74.48,143.18,100.44,33.27,30.83,27.45
1980,45.21,35.59,3.22,83.75,146.54,105.44,38.25,36.67,24.14
1981,43.16,32.31,5.53,77.1,141.85,98.0,42.93,35.02,36.14
1982,29.49,32.81,5.57,70.5,157.88,103.62,39.38,29.02,28.26
1983,46.64,48.99,6.31,78.74,137.72,92.65,43.22,50.78,33.11
1984,45.48,37.84,7.04,75.35,149.04,102.34,42.16,35.6,43.62
1985,36.29,27.61,6.27,73.5,161.49,108.37,36.57,27.18,31.56
1986,42.78,30.8,8.92,87.21,160.71,118.74,38.97,31.39,28.9
1987,46.91,35.58,6.6,86.2,144.81,111.1,34.14,46.27,28.46
1988,47.77,45.6,7.59,71.58,131.88,91.9,44.07,43.93,33.44
1989,46.3,37.15,6.56,77.63,145.31,113.46,39.62,34.86,23.58
1990,51.32,36.25,13.1,80.35,152.28,107.88,40.73,38.31,30.95
1991,50.45,43.92,8.52,100.45,169.64,123.03,37.68,51.79,32.02
1992,33.9,16.0,12.62,62.58,136.33,99.9,29.95,17.66,38.75
1993,46.19,25.01,3.99,77.32,142.65,110.18,34.43,36.05,32.14
1994,48.99,31.72,9.8,68.95,151.81,101.12,45.15,34.55,32.25
1995,50.21,36.96,7.81,83.56,151.2,112.73,34.4,51.61,30.84
1996,46.11,32.67,8.43,72.1,152.97,104.96,43.99,29.28,35.58
1997,34.87,36.39,9.82,66.16,142.06,88.24,40.02,32.67,42.27
1998,51.49,43.83,15.3,93.24,166.48,112.27,41.63,46.76,35.15
1999,49.55,33.79,8.87,73.09,146.35,93.13,42.38,44.68,23.63
2000,40.79,38.51,7.74,78.94,146.37,100.34,50.21,39.84,33.25
2001,42.14,41.05,7.04,79.61,149.33,96.87,45.51,41.29,37.53
2002,50.24,45.41,10.64,91.87,165.38,114.61,47.42,51.1,33.32
2003,47.95,37.54,13.26,70.1,148.28,99.63,51.8,33.62,44.95
2004,48.05,24.85,14.64,73.84,158.73,116.1,36.09,27.09,36.19
2005,58.96,41.31,6.68,89.6,149.15,106.59,40.58,50.58,32.57
2006,50.0,40.74,12.01,76.03,148.55,98.08,41.58,40.17,41.73
2007,46.42,49.31,13.02,91.79,159.3,108.07,51.17,45.95,37.42
2008,45.28,31.07,8.17,70.05,145.36,95.31,43.49,30.05,36.87
2009,41.81,23.8,12.6,72.61,149.26,109.28,39.94,22.32,36.12
2010,59.19,40.36,6.9,95.74,147.56,120.84,48.58,54.51,31.19
2011,57.54,39.6,6.35,85.01,146.91,114.86,48.3,44.14,33.18
2012,58.66,43.95,11.36,82.44,158.82,108.64,54.98,47.67,39.74
2013,56.61,40.34,16.61,83.1,152.07,108.19,50.5,41.28,44.6
2014,44.0,32.24,15.74,76.35,149.51,110.42,44.82,35.93,53.14
2015,53.64,38.02,18.77,87.18,168.94,125.24,48.93,42.12,51.45
2016,58.67,39.03,8.78,98.49,160.25,121.65,46.93,49.94,41.71
2017,50.05,32.07,14.05,80.41,157.03,115.52,48.96,34.31,56.2
2018,70.88,42.87,10.44,114.24,171.59,141.37,56.77,56.75,48.19
2019,50.23,40.38,11.68,95.41,165.46,130.28,47.01,39.49,44.93
2020,61.72,40.11,12.81,85.03,158.57,118.1,48.83,46.37,57.37
2021,63.82,46.46,24.64,99.09,154.95,112.77,53.96,53.56,49.86
2022,56.32,43.44,17.56,85.64,152.5,116.44,57.8,42.63,49.39
2023,55.03,39.9,17.82,79.68,163.96,103.5,41.55,41.03,44.6
2024,59.81,41.14,17.59,92.96,172.64,123.4,48.69,41.9,52.05
