Year,Northeast,Northern Rockies and Plains,Northwest,Ohio Valley,South,Southeast,Southwest,Upper Midwest,West
1951,35.7,27.4,32.99,40.85,51.36,46.76,36.78,29.57,40.74
1952,36.42,29.86,32.8,42.28,51.32,47.31,37.01,31.97,40.5
1953,37.21,32.37,35.27,42.77,52.07,47.83,37.41,33.05,40.83
1954,35.81,31.84,33.64,43.22,51.98,46.75,38.87,32.46,41.04
1955,35.68,28.88,32.07,42.08,51.56,46.92,36.4,31.39,39.52
1956,34.75,29.96,33.35,42.3,51.65,47.54,36.75,30.6,40.09
1957,35.68,30.69,33.64,42.54,52.86,48.1,38.49,31.27,41.06
1958,34.25,31.0,36.4,40.37,50.5,45.55,38.52,30.72,42.48
1959,35.99,29.9,33.92,42.15,51.7,47.71,37.72,31.25,41.56
1960,34.98,29.74,33.53,40.69,50.32,45.67,37.24,30.97,41.56
1961,35.55,30.86,35.03,41.36,50.58,46.37,37.21,31.92,41.46
1962,33.77,30.54,33.93,41.19,51.26,46.14,37.61,31.01,40.88
1963,33.31,31.71,35.0,39.71,50.19,44.61,38.07,30.82,41.51
1964,34.58,29.69,32.65,41.64,51.31,46.42,35.99,31.75,40.0
1965,34.33,29.55,34.34,42.05,51.77,46.54,37.4,30.3,40.86
1966,34.71,29.84,34.56,40.47,50.43,45.32,37.23,31.2,41.4
1967,34.39,30.25,35.16,40.97,50.67,45.24,37.34,29.86,41.56
1968,34.6,29.87,34.53,41.09,49.68,45.21,36.68,31.93,41.46
1969,35.37,29.97,33.81,41.02,50.49,45.75,38.27,31.01,41.71
1970,35.19,29.68,34.08,41.9,50.88,46.68,37.05,30.75,41.49
1971,35.15,29.9,33.66,42.1,51.48,47.46,36.66,31.75,40.27
1972,34.4,29.31,33.72,41.56,51.65,46.84,37.73,30.04,41.27
1973,37.48,31.26,34.67,43.93,52.1,47.62,36.45,34.03,41.57
1974,35.17,30.71,34.29,42.33,51.81,47.42,37.21,31.22,41.49
1975,36.36,29.67,33.72,42.85,51.82,47.93,35.79,31.78,40.26
1976,33.94,30.73,33.44,39.68,49.26,45.1,36.59,29.58,40.66
1977,35.49,31.62,34.38,41.86,51.3,46.67,38.4,33.02,41.72
1978,33.63,28.95,34.33,40.13,50.38,45.93,38.3,29.82,41.84
1979,36.08,29.06,34.03,40.16,50.29,46.29,36.57,30.75,41.5
1980,34.53,31.21,34.95,41.48,51.17,46.31,38.31,31.16,42.1
1981,35.73,32.87,35.62,41.72,50.8,45.26,39.66,32.86,43.39
1982,34.74,29.66,33.53,41.56,52.13,47.45,37.65,31.89,41.06
1983,36.53,31.53,35.48,42.38,50.55,46.4,38.39,33.41,42.89
1984,36.09,30.95,33.61,42.28,51.39,47.12,37.42,32.51,41.95
1985,35.48,28.56,31.43,41.65,51.83,47.74,37.74,30.49,40.75
1986,35.88,32.53,35.7,43.57,53.04,48.31,39.27,32.78,42.99
1987,36.19,33.3,35.26,43.63,51.61,47.01,37.75,35.52,42.29
1988,35.19,31.61,34.93,40.84,50.47,45.29,37.79,31.61,42.11
1989,34.66,29.87,34.16,40.92,51.18,47.22,38.01,29.67,41.36
1990,37.94,31.6,34.82,43.95,53.0,49.12,38.28,33.18,41.42
1991,37.3,32.27,35.03,44.32,53.39,49.01,37.82,33.23,41.84
1992,35.13,31.92,36.35,42.55,51.75,47.27,38.38,32.5,43.33
1993,35.14,29.26,33.33,42.21,51.33,47.32,37.7,31.22,41.41
1994,35.12,31.67,35.28,42.05,52.42,47.48,39.05,32.81,42.03
1995,35.93,31.28,35.78,42.02,51.88,47.34,38.92,32.27,43.08
1996,35.93,28.88,34.62,41.12,51.08,46.62,39.1,30.42,43.37
1997,35.23,31.34,35.29,41.8,51.81,46.7,38.41,32.09,42.86
1998,39.16,33.53,36.32,45.89,54.57,49.62,38.68,36.56,41.67
1999,37.39,33.06,34.65,43.21,52.55,47.81,38.55,34.44,41.47
2000,35.98,31.45,34.86,42.49,51.79,46.72,39.71,32.93,42.82
2001,37.1,32.52,35.0,43.56,52.32,47.38,39.38,34.62,42.91
2002,37.47,31.09,34.41,43.67,52.64,48.56,38.44,33.94,41.93
2003,35.69,31.95,36.36,42.3,52.11,47.91,39.91,32.04,43.58
2004,36.35,31.91,36.07,43.37,52.91,48.55,38.88,32.66,42.71
2005,36.89,32.49,34.98,43.77,52.7,48.23,39.51,34.23,42.72
2006,38.88,33.15,35.17,44.24,52.62,48.16,39.0,35.55,42.27
2007,36.32,32.6,35.01,43.83,53.02,48.39,39.16,33.85,42.3
2008,36.57,29.85,33.65,41.68,51.6,47.63,37.91,30.96,42.0
2009,36.18,30.16,34.23,42.47,52.35,47.99,38.47,31.63,42.08
2010,38.67,31.65,35.26,43.15,51.61,47.57,38.8,34.63,42.11
2011,38.29,31.16,33.88,44.07,52.61,48.8,38.14,33.7,41.14
2012,39.42,33.47,35.49,45.09,54.03,49.45,40.0,36.08,43.07
2013,37.07,31.0,34.87,42.23,52.14,47.93,38.18,31.38,42.17
2014,35.62,30.71,36.7,40.71,51.06,47.04,39.77,30.07,44.84
2015,36.3,33.47,37.54,43.54,54.14,49.57,40.53,34.12,44.56
2016,38.13,33.98,36.57,45.17,54.19,49.72,40.11,36.19,43.9
2017,38.11,32.52,35.53,44.76,54.37,49.86,40.71,34.43,44.19
2018,37.9,30.99,35.85,43.92,53.72,49.85,40.02,32.85,43.71
2019,36.77,29.97,34.86,43.71,53.99,50.15,38.63,31.89,42.52
2020,38.85,32.15,35.73,44.36,54.19,50.37,39.73,34.28,43.59
2021,39.19,32.93,36.32,44.55,53.56,49.1,40.11,35.26,44.0
2022,37.24,30.62,34.97,42.53,52.67,48.51,38.96,32.16,43.07
2023,39.56,32.7,35.78,44.71,54.37,49.4,38.93,35.59,42.47
2024,39.94,33.61,36.45,45.7,54.83,50.14,40.55,37.18,44.3
