Year,AK,HI,PR,AL,AR,AZ,CA,CO,CT,DE,FL,GA,IA,ID,IL,IN,KS,KY,LA,MA,MD,ME,MI,MN,MO,MS,MT,NC,ND,NE,NH,NJ,NM,NV,NY,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VA,VT,WA,WI,WV,WY
1940,0.04,-999,-999,133.74,111.43,80.43,45.48,23.36,36.95,73.09,215.35,131.39,66.95,11.52,74.42,70.08,88.6,80.78,161.71,38.11,71.0,15.61,35.24,36.36,89.12,130.82,13.8,92.68,24.59,65.2,20.06,55.16,35.63,14.25,35.76,58.49,113.96,7.79,48.07,33.0,125.45,48.01,86.98,142.84,38.33,72.91,29.18,11.11,41.11,50.89,14.38
1941,0.27,-999,-999,160.18,148.6,73.11,40.54,19.12,49.12,93.35,228.25,159.32,79.43,9.49,92.64,91.46,102.77,112.69,188.92,50.44,80.38,17.47,38.12,45.32,117.82,165.86,14.45,115.16,28.04,69.02,21.46,73.42,33.41,6.0,43.79,74.94,141.78,10.45,51.73,39.0,151.8,49.51,127.09,164.17,24.72,88.63,27.66,13.47,47.95,66.23,10.98
1942,0.31,-999,-999,136.41,135.0,76.69,42.88,19.9,53.27,100.84,224.47,144.96,77.46,6.86,93.11,90.69,91.52,108.96,171.16,55.29,92.33,20.05,37.37,28.16,105.52,149.43,4.94,113.4,13.91,58.86,25.2,81.98,27.34,11.48,43.75,73.43,125.66,8.49,56.72,45.0,145.08,35.61,111.86,146.13,24.98,99.58,27.88,12.23,44.44,71.08,6.77
1943,0.25,-999,-999,141.0,131.71,89.87,41.28,25.51,57.67,81.55,219.01,142.32,73.22,5.67,84.25,86.11,88.59,98.1,172.19,61.73,85.54,14.75,38.92,36.04,96.14,153.54,5.95,108.34,18.6,64.41,26.2,79.39,41.34,6.91,46.84,75.9,124.88,4.01,55.67,46.0,133.9,44.52,111.48,150.0,30.71,91.87,34.75,4.34,53.12,70.43,10.4
1944,0.28,-999,-999,153.37,139.91,75.15,39.4,19.5,52.69,97.93,229.19,157.58,76.16,2.72,96.93,91.66,95.9,114.33,180.61,61.01,92.48,25.9,36.7,32.99,108.54,162.16,4.03,105.65,18.82,58.99,30.01,77.66,33.22,4.19,46.59,72.77,131.79,4.24,51.18,49.0,147.55,34.38,112.71,147.56,21.82,85.14,39.09,7.98,47.75,56.9,3.15
1945,0.01,-999,-999,159.37,132.12,75.48,51.06,19.8,53.81,92.24,234.8,158.78,51.48,7.66,68.62,72.45,79.28,93.88,179.19,55.99,88.89,20.0,28.1,27.06,88.56,160.82,8.31,114.34,16.32,46.43,26.54,77.9,33.8,15.75,43.58,58.06,118.42,6.12,51.12,50.0,150.83,30.71,104.84,146.95,28.39,89.21,34.24,6.56,32.19,51.0,7.44
1946,0.12,-999,-999,145.05,130.8,79.21,47.84,22.45,36.69,78.36,251.35,159.98,55.96,8.41,67.35,61.52,91.69,79.89,188.37,44.66,75.76,13.52,27.92,30.58,89.62,157.26,8.09,98.88,18.57,55.35,17.45,68.06,47.64,15.52,30.66,46.2,123.88,5.22,38.6,41.0,141.43,37.03,92.45,165.07,33.47,73.54,21.85,6.01,33.83,42.26,7.74
1947,0.22,-999,-999,150.98,115.6,81.62,47.95,24.73,56.2,99.09,261.94,160.35,72.51,6.92,85.21,82.63,91.68,93.13,170.64,66.75,92.43,31.36,44.9,41.61,96.67,150.81,10.59,114.28,25.31,58.61,33.43,82.14,28.98,10.48,52.65,70.74,114.81,4.27,62.82,52.0,150.04,41.49,99.16,151.67,30.52,94.93,48.58,5.38,51.31,64.23,11.54
1948,0.1,-999,-999,146.37,126.82,84.8,42.43,16.99,40.97,91.02,266.59,160.24,64.98,4.71,78.97,73.97,94.01,81.41,179.91,48.67,91.32,13.69,33.74,33.78,93.17,155.55,6.94,102.17,21.69,57.3,19.31,71.82,35.11,10.35,38.79,55.03,124.27,5.19,50.11,42.0,133.28,38.03,104.4,157.26,23.49,77.42,27.38,5.25,39.28,55.32,6.88
1949,0.01,-999,-999,158.73,135.11,84.55,50.47,18.98,59.77,100.57,247.18,160.06,71.62,6.69,89.33,85.39,88.13,98.76,186.05,69.58,89.68,30.14,46.88,42.58,100.49,167.82,9.85,112.91,22.26,53.35,33.58,84.85,35.94,11.53,54.02,74.18,118.52,4.63,60.95,61.0,138.82,39.44,116.17,154.68,27.91,90.59,40.75,5.61,51.59,69.41,7.6
1950,0.27,-999,-999,158.39,138.92,69.64,51.66,14.61,35.97,76.35,227.85,156.76,45.12,5.11,71.37,67.21,74.34,86.26,185.87,47.85,72.21,8.67,21.63,20.09,87.57,167.38,2.65,103.92,10.1,35.41,17.3,62.02,35.37,15.6,32.29,50.56,118.75,6.23,42.77,37.0,145.74,19.72,104.31,154.76,22.8,79.85,19.89,6.49,23.65,49.81,2.42
1951,0.41,-999,-999,153.88,132.56,80.67,48.01,20.77,42.85,85.43,223.2,155.65,54.27,9.48,77.47,73.43,82.69,93.38,180.24,55.93,75.8,14.05,23.19,19.93,81.97,157.47,7.55,98.07,11.98,41.71,20.22,68.2,43.47,18.58,33.39,55.7,123.36,4.12,45.29,52.0,135.96,24.05,105.56,158.8,27.84,77.59,23.03,4.79,27.74,51.65,7.62
1952,0.49,-999,-999,133.69,113.41,86.62,50.3,25.46,55.66,89.54,221.87,145.65,62.88,6.39,80.81,69.22,89.81,90.96,151.38,59.63,74.71,22.95,37.42,33.23,93.93,138.92,6.79,96.41,14.89,59.07,26.71,73.82,41.53,15.34,41.83,59.9,112.4,7.41,50.85,55.0,130.88,38.75,96.53,140.34,29.29,79.1,31.4,7.4,43.07,58.29,7.76
1953,0.49,-999,-999,143.8,124.99,79.21,42.46,26.77,44.2,92.6,247.85,151.86,66.05,6.51,79.9,73.14,94.93,93.98,172.21,50.4,85.33,21.41,36.13,38.79,98.07,150.84,8.64,102.35,22.08,58.88,23.07,67.67,40.68,13.44,36.55,58.59,124.12,4.67,46.95,46.0,137.42,40.44,98.03,151.11,31.14,81.28,29.03,5.05,41.77,53.35,10.77
1954,0.01,-999,-999,146.31,138.11,92.14,45.72,29.82,37.99,97.03,227.38,151.69,81.25,8.5,96.76,85.32,106.06,110.79,177.43,49.13,85.7,11.97,34.94,34.06,115.66,159.0,9.9,103.2,20.18,72.53,12.88,69.98,47.32,12.96,33.53,70.26,136.23,3.32,49.99,31.0,140.35,40.07,116.26,160.62,37.89,79.23,17.54,2.99,41.14,57.73,15.7
1955,0.22,-999,-999,152.03,145.15,83.85,44.66,26.22,57.35,97.61,221.11,157.12,73.46,9.49,86.94,75.23,96.08,96.93,189.11,65.59,91.16,29.11,48.15,51.6,96.87,167.68,11.61,108.4,31.54,66.12,37.14,82.64,37.13,13.69,48.81,67.82,133.33,5.08,60.51,57.0,141.74,50.63,109.68,162.78,28.04,79.94,39.79,5.4,54.72,59.23,13.81
1956,0.01,-999,-999,140.3,127.62,85.5,45.4,18.5,45.09,89.01,232.31,150.94,68.1,6.74,84.09,75.49,99.93,99.27,175.33,48.63,81.6,4.93,32.58,29.42,103.7,149.31,7.34,102.55,15.1,61.13,16.19,69.18,33.35,9.88,33.84,65.29,122.52,6.22,47.9,40.0,140.05,37.83,102.68,160.58,27.95,81.25,19.21,8.48,37.74,53.2,8.53
1957,0.49,-999,-999,154.92,143.33,81.66,47.34,20.17,45.06,98.76,249.62,156.41,64.78,6.62,86.63,78.99,83.53,102.8,182.26,50.78,86.46,11.2,33.02,36.06,97.79,158.65,10.24,113.2,26.04,57.26,22.03,73.67,39.73,8.98,38.76,67.24,109.13,3.09,45.3,46.0,150.17,40.36,112.03,152.45,35.34,87.61,25.21,4.04,40.08,55.63,11.21
1958,0.38,-999,-999,140.4,130.83,107.72,58.43,20.72,42.99,86.05,227.35,144.14,55.65,9.74,74.73,68.95,94.41,90.6,169.57,49.6,78.77,12.52,27.91,22.92,96.16,150.14,6.02,99.19,13.16,53.86,18.31,67.88,42.64,13.23,32.78,61.76,123.08,11.18,45.48,47.0,133.93,29.85,97.48,152.65,40.0,77.28,22.42,18.99,26.8,51.56,7.15
1959,0.3,-999,-999,157.22,144.64,93.3,54.29,21.36,72.17,120.72,252.26,166.83,77.22,8.2,97.18,92.99,93.51,115.4,181.82,70.67,108.45,29.45,53.58,43.93,104.91,159.9,8.12,116.57,22.33,64.3,41.01,96.01,37.11,16.16,58.25,81.77,122.36,5.65,67.77,63.0,151.03,44.22,115.35,155.33,38.76,93.35,51.05,5.67,54.07,68.1,10.83
1960,0.08,-999,-999,143.01,141.02,88.63,54.45,19.59,40.89,96.44,223.16,146.9,60.68,9.56,83.57,74.86,85.71,99.74,172.29,48.08,83.9,15.35,28.01,33.75,97.39,154.33,11.5,108.31,23.33,52.16,20.49,72.47,35.02,17.6,27.53,54.97,126.14,5.76,38.92,39.0,135.19,35.98,106.39,158.68,35.98,80.83,21.72,8.61,35.37,57.2,13.12
1961,0.28,-999,-999,132.2,127.64,82.11,52.9,19.8,57.64,100.04,240.34,141.75,58.13,13.96,79.85,74.05,79.13,90.79,166.1,63.37,86.95,22.31,39.98,33.29,88.83,138.06,14.09,101.18,23.69,50.32,34.2,88.96,34.3,19.37,49.82,66.97,114.65,10.69,56.38,63.0,125.29,38.2,96.0,149.76,39.06,87.05,43.13,14.31,40.73,57.7,14.01
1962,0.13,-999,-999,148.4,145.46,78.75,44.98,15.18,31.13,87.53,209.13,153.17,66.53,4.09,89.85,78.01,100.86,103.95,172.22,37.66,69.98,10.37,30.66,27.09,111.61,156.99,4.88,105.82,13.35,51.49,18.08,63.83,34.84,9.43,28.86,61.31,135.87,3.98,36.8,32.0,140.66,29.68,111.41,158.91,29.87,71.73,16.96,5.82,34.52,45.34,4.23
1963,0.07,-999,-999,142.44,141.77,87.78,48.27,28.96,34.75,77.56,221.36,144.48,74.35,7.42,74.1,57.0,113.43,81.92,182.28,41.35,66.15,19.0,29.96,39.52,106.65,154.25,9.87,84.05,28.01,71.46,25.22,58.0,41.77,8.14,25.63,42.25,138.78,6.05,33.12,38.0,125.95,51.5,99.21,169.27,36.9,59.51,23.95,7.98,39.77,36.14,11.85
1964,0.22,-999,-999,137.45,134.85,85.02,47.83,25.12,42.87,84.53,244.15,142.16,66.91,5.97,85.85,73.68,93.39,91.4,174.66,44.56,71.22,11.69,39.16,32.48,102.71,154.27,9.59,100.11,23.38,57.53,21.03,67.84,38.36,9.24,34.11,58.63,125.53,3.37,43.1,38.0,134.09,40.21,103.45,156.07,34.77,71.56,27.37,4.97,43.18,42.08,12.45
1965,0.01,-999,-999,149.53,142.34,71.56,42.41,15.61,47.07,86.43,240.25,148.69,61.34,6.99,87.89,73.41,93.85,103.22,188.73,39.67,81.23,17.27,27.38,23.51,109.64,157.66,6.85,105.31,15.77,48.94,20.15,67.83,37.07,9.66,34.91,59.51,127.29,6.47,40.96,45.0,135.27,31.48,111.67,163.34,21.47,78.63,28.97,10.82,26.0,47.62,6.23
1966,0.15,-999,-999,140.45,121.56,86.72,50.83,25.6,39.05,92.87,222.38,139.53,53.36,7.67,69.98,60.97,81.67,85.84,170.54,40.72,76.69,12.51,32.81,33.72,78.18,144.24,10.86,91.43,26.53,56.75,18.35,67.48,39.47,12.36,31.26,54.04,109.99,3.59,36.12,43.0,124.07,44.73,94.29,152.9,36.75,66.1,23.04,5.25,38.48,38.67,16.08
1967,0.87,-999,-999,134.01,127.26,79.88,56.74,14.89,54.33,84.2,239.05,124.83,53.15,10.13,70.39,56.54,74.58,84.9,171.37,54.54,69.99,22.72,27.53,21.03,81.58,137.88,6.34,77.23,12.53,38.7,28.36,69.46,27.53,14.9,38.23,46.6,114.25,9.45,42.48,53.0,107.72,23.7,88.49,156.33,36.43,59.76,33.68,10.46,29.33,38.58,3.17
1968,0.56,-999,-999,131.3,120.61,71.93,49.3,18.27,46.1,87.01,217.06,137.76,62.45,7.36,77.69,72.18,82.28,91.37,165.36,46.44,76.83,5.98,38.2,28.35,86.88,136.67,4.91,89.87,13.67,49.54,17.95,68.75,30.18,15.71,33.95,61.51,110.65,6.89,48.28,43.0,128.56,30.26,94.14,147.77,28.83,66.61,28.17,8.73,41.33,50.66,4.0
1969,0.35,-999,-999,134.67,128.43,85.15,53.83,25.63,59.07,96.4,220.21,140.19,62.71,7.35,83.59,70.36,91.77,98.28,167.35,54.51,92.46,20.35,38.17,27.72,95.04,139.52,7.03,97.47,19.1,56.48,30.54,82.64,41.94,14.78,42.32,59.8,120.65,5.09,52.89,54.0,129.92,39.48,97.98,147.3,36.12,80.0,40.86,7.02,34.93,54.12,7.35
1970,0.09,-999,-999,143.44,136.75,83.53,49.31,26.64,58.9,101.94,227.17,151.03,76.11,10.09,93.35,81.24,91.17,112.5,170.64,53.89,91.38,19.8,46.27,39.57,104.37,151.19,11.26,108.49,26.92,60.62,26.33,81.02,35.35,12.21,38.93,73.35,123.52,7.34,51.75,54.0,140.67,44.54,111.15,144.08,37.68,81.93,33.09,10.14,47.6,55.4,10.67
1971,1.03,-999,-999,146.28,134.53,80.57,51.09,21.99,59.82,100.52,234.52,157.57,66.75,10.01,84.68,73.19,87.65,109.37,174.39,55.04,94.66,15.34,35.14,28.68,97.87,151.5,10.59,111.94,15.83,51.4,21.98,81.89,30.2,21.02,38.38,63.52,118.07,8.96,49.69,55.0,142.53,37.04,108.86,155.3,34.42,88.06,31.03,9.37,36.83,56.34,7.15
1972,0.58,-999,-999,137.0,135.35,90.2,53.5,20.64,41.27,87.18,247.92,137.48,65.19,6.73,81.06,67.8,88.52,94.18,174.87,47.48,86.07,13.14,30.13,27.54,92.8,151.2,8.08,84.73,17.49,47.92,20.16,71.63,30.78,15.9,36.7,54.03,125.77,6.58,43.5,45.0,122.61,35.61,98.12,155.29,25.33,69.24,30.46,6.3,33.57,50.71,4.16
1973,0.09,-999,-999,150.98,144.45,79.41,51.64,20.45,49.85,100.36,232.54,149.59,74.97,9.53,97.07,88.76,86.9,114.47,181.36,66.79,92.16,31.35,45.42,36.83,103.26,160.94,8.94,109.83,18.96,53.11,42.71,87.0,23.74,14.94,49.2,73.73,117.43,6.59,56.89,63.0,144.33,38.06,112.22,147.11,29.27,87.14,46.31,9.08,44.68,56.66,6.78
1974,0.91,-999,-999,122.94,128.41,89.06,55.3,23.22,49.03,84.37,236.86,142.8,53.4,8.0,73.64,68.86,73.84,92.39,182.72,48.21,84.54,10.32,29.66,27.56,84.78,150.3,7.5,97.09,19.04,43.97,17.41,69.53,32.82,13.29,28.34,51.94,111.52,8.64,35.0,41.0,131.44,33.91,92.73,147.58,31.67,69.82,25.78,5.8,28.33,45.39,8.2
1975,1.01,-999,-999,145.19,132.01,72.68,47.84,17.99,56.92,99.26,249.47,158.81,68.51,9.08,84.44,84.51,85.7,102.39,183.12,60.33,96.2,25.94,40.66,34.39,100.25,160.1,8.88,106.42,23.6,53.97,34.76,80.88,25.12,12.24,40.89,69.8,110.83,6.26,51.53,58.0,153.24,42.62,107.92,142.59,26.64,81.74,43.27,7.86,45.29,57.39,7.33
1976,0.2,-999,-999,108.59,110.58,80.19,52.4,17.6,60.66,80.33,215.32,128.16,55.06,6.69,60.73,53.0,78.24,70.99,151.07,59.04,78.11,19.75,26.14,31.11,77.33,125.25,9.84,84.8,23.57,51.61,24.44,71.31,26.45,10.66,33.93,43.75,102.27,5.46,38.84,53.0,119.19,46.12,73.06,134.26,30.85,63.37,31.87,5.2,32.2,33.18,7.45
1977,0.36,-999,-999,143.51,151.98,93.1,52.8,28.75,51.59,98.51,220.95,152.78,69.6,10.16,89.25,88.91,103.72,119.3,177.14,55.28,90.24,15.97,32.89,28.42,111.6,154.97,7.3,112.82,15.23,62.74,23.37,76.03,45.57,18.91,40.8,69.95,140.79,9.18,52.6,47.0,145.33,36.39,116.27,159.39,38.83,84.95,33.8,12.14,38.29,63.27,10.22
1978,0.27,-999,-999,135.39,129.41,88.46,56.34,22.82,46.93,86.94,225.8,145.36,71.7,6.04,83.49,73.64,88.78,104.16,171.33,49.27,83.28,15.59,34.7,37.15,98.0,146.72,4.8,95.59,21.13,56.51,24.78,63.95,39.27,15.19,35.69,65.85,127.31,6.2,48.04,42.0,131.72,41.73,108.82,157.38,29.05,77.22,37.28,7.05,43.02,63.44,5.58
1979,0.06,-999,-999,130.2,117.98,83.65,51.46,20.81,57.18,84.37,228.68,148.02,62.49,7.55,75.22,71.69,81.89,92.67,169.08,52.51,85.77,19.18,29.96,27.39,84.76,145.02,7.28,92.37,16.99,52.14,29.99,73.77,24.66,15.1,37.76,64.63,113.86,5.86,49.79,57.0,128.47,35.06,100.32,141.48,28.37,72.77,38.8,8.52,33.89,52.17,6.33
1980,0.01,-999,-999,125.35,129.69,87.16,47.39,26.57,48.25,101.67,227.0,143.46,69.89,4.32,86.68,84.17,95.79,102.5,168.52,51.23,88.11,20.86,37.6,30.79,95.01,144.08,7.54,97.66,17.89,61.98,23.42,79.2,39.84,13.89,41.08,69.05,121.8,3.7,51.85,53.0,133.78,39.81,108.27,146.2,26.81,82.83,33.48,4.31,38.84,59.93,7.44
1981,0.01,-999,-999,120.36,132.36,99.24,58.02,25.91,51.08,97.39,211.31,130.81,61.56,6.76,78.26,78.24,90.36,98.73,174.75,49.02,81.93,14.63,32.71,32.49,93.41,143.59,7.26,91.49,20.09,53.72,26.02,76.98,36.97,17.87,41.41,62.9,128.75,6.0,50.05,45.0,119.26,36.48,103.92,155.21,37.24,74.18,33.67,7.84,36.36,51.79,7.08
1982,0.43,-999,-999,134.58,137.59,86.76,49.46,22.47,38.87,83.47,254.56,143.27,62.69,6.52,72.99,68.04,82.58,89.9,190.37,35.44,71.71,6.01,25.73,28.13,90.62,158.66,7.54,101.4,17.88,53.84,14.99,58.84,35.09,16.93,26.17,54.29,120.24,6.88,33.97,33.0,130.18,37.39,105.46,153.9,34.02,72.07,16.99,7.93,33.67,49.65,6.81
1983,1.16,-999,-999,118.32,119.96,91.05,57.45,26.76,54.29,103.57,220.52,133.42,78.45,9.22,83.39,82.19,90.53,96.68,154.9,55.87,92.62,16.69,43.71,52.27,92.33,132.68,15.79,89.9,35.53,70.29,26.69,76.61,37.2,13.48,41.34,65.95,112.2,6.88,47.57,55.0,117.31,57.05,99.97,140.14,37.93,69.92,39.07,8.39,52.33,49.04,17.8
1984,0.89,-999,-999,139.09,126.89,96.27,63.89,24.29,45.08,100.41,228.93,141.87,61.87,9.87,77.93,75.16,86.24,99.82,189.07,55.14,82.3,22.1,33.33,34.89,90.24,149.47,13.81,96.12,24.68,57.29,31.51,75.59,34.26,16.77,41.55,57.77,114.73,6.26,44.48,57.0,131.83,43.61,100.21,154.93,35.15,72.8,42.44,7.1,37.68,51.43,10.42
1985,0.06,-999,-999,154.3,138.11,90.67,51.83,20.4,46.14,102.89,244.41,164.12,54.0,8.87,73.66,70.95,83.54,101.31,195.34,44.38,82.52,8.76,27.6,22.45,91.88,155.7,9.29,105.08,9.37,51.58,15.69,76.59,29.7,16.67,32.6,55.25,127.09,6.93,39.15,40.0,144.5,30.1,109.26,159.75,31.22,69.31,25.37,7.59,30.54,51.96,7.28
1986,0.27,-999,-999,151.75,139.32,83.73,48.16,21.04,47.24,110.12,240.73,155.39,69.57,7.32,86.78,87.25,103.53,102.78,184.52,48.15,96.1,11.85,30.52,28.81,107.82,153.83,7.2,110.35,15.83,54.97,25.05,78.82,36.06,16.34,38.31,75.39,135.32,10.39,49.27,40.0,149.23,34.68,121.34,160.42,31.7,87.05,29.81,10.59,32.77,65.33,4.58
1987,1.07,-999,-999,134.07,126.73,81.95,53.12,18.93,44.6,107.48,218.41,142.9,76.48,7.18,87.61,89.93,89.28,100.03,158.74,47.98,90.38,13.86,46.81,39.56,92.95,136.76,8.8,106.73,25.78,56.73,26.07,75.21,28.14,12.86,45.68,78.93,119.74,7.87,57.51,48.0,136.25,43.26,109.36,138.54,27.49,86.09,35.75,8.07,50.53,64.59,9.14
1988,0.93,-999,-999,122.4,114.59,87.26,58.9,27.05,62.21,91.64,216.66,123.54,70.25,9.08,74.4,71.26,89.74,78.16,163.21,56.16,79.93,31.77,37.94,44.6,80.55,128.58,20.4,84.25,40.86,60.07,38.01,73.36,31.89,19.16,43.71,62.57,102.0,6.96,47.34,53.0,114.46,56.33,90.51,144.2,38.86,64.88,38.04,7.52,46.67,47.6,22.72
1989,0.72,-999,-999,141.32,121.24,82.9,51.35,20.33,76.88,112.75,238.93,148.93,62.51,8.3,74.47,79.24,85.03,100.6,172.0,52.47,99.59,17.04,32.44,34.64,88.0,140.83,10.74,107.25,27.75,56.36,27.14,76.02,31.83,15.25,41.97,66.32,117.13,6.64,51.72,51.0,139.45,45.32,104.9,151.83,31.97,85.94,31.07,7.99,37.17,64.22,13.28
1990,1.02,-999,-999,137.26,131.92,84.66,59.07,21.91,51.06,111.49,250.12,146.73,75.59,10.79,83.1,79.47,93.32,99.74,177.93,62.08,93.96,28.71,32.6,38.96,100.0,145.91,10.63,100.07,23.02,58.17,37.12,82.75,39.38,17.5,43.19,64.54,129.68,12.17,48.32,66.0,139.66,43.76,99.22,158.82,36.26,76.26,35.11,15.44,40.61,51.45,10.22
1991,0.94,-999,-999,157.82,152.09,76.08,57.56,20.44,68.84,118.09,258.5,167.95,86.79,8.62,103.42,104.01,104.59,121.87,188.72,53.23,99.59,18.08,44.16,50.58,114.86,165.9,13.7,116.31,29.83,67.57,24.37,87.75,39.1,13.71,47.84,83.91,135.41,9.74,52.65,55.0,147.67,52.84,131.8,159.78,30.41,91.45,30.59,10.52,57.29,66.12,11.96
1992,0.22,-999,-999,121.55,117.88,77.14,64.41,12.4,42.27,92.22,226.63,140.44,40.98,9.26,63.27,61.59,68.25,85.86,160.99,37.27,80.5,9.7,16.08,17.24,77.95,129.06,4.14,94.24,6.28,31.43,19.01,67.19,25.89,16.2,29.41,50.26,110.73,12.78,35.97,39.0,119.12,13.8,92.05,147.01,27.54,73.24,23.31,14.16,20.88,38.92,3.2
1993,1.12,-999,-999,130.5,122.34,75.76,49.11,14.89,65.27,105.53,229.67,145.2,64.48,2.65,81.92,77.22,76.99,95.38,161.28,49.79,86.2,17.4,36.39,31.57,91.22,135.83,2.41,106.05,10.46,49.15,27.36,80.88,34.25,11.12,40.82,66.7,108.87,3.03,44.68,50.0,133.82,25.32,101.54,140.93,26.75,78.15,30.09,6.21,38.9,47.92,1.95
1994,1.71,-999,-999,135.72,125.8,83.19,53.66,25.46,70.73,89.64,261.97,151.38,57.36,10.25,66.08,66.78,86.08,86.84,179.72,58.61,83.19,25.36,30.83,31.21,88.23,143.46,8.55,95.2,14.45,55.21,36.68,78.36,42.57,18.78,44.11,59.22,124.51,9.74,48.55,63.0,129.83,35.27,95.43,157.66,45.66,69.58,42.27,12.12,37.98,47.06,9.44
1995,0.95,-999,-999,140.72,126.42,67.46,50.06,21.85,-999.0,108.28,235.55,153.92,70.35,5.48,82.69,84.91,80.26,108.24,171.34,50.43,95.98,20.31,44.89,46.92,94.04,147.78,8.82,104.69,27.95,57.08,25.55,78.26,35.67,10.61,45.91,73.59,115.87,7.71,57.75,54.0,142.3,46.56,106.75,146.96,25.83,82.87,29.37,8.65,57.95,64.39,9.61
