Year,Northeast,Northern Rockies and Plains,Northwest,Ohio Valley,South,Southeast,Southwest,Upper Midwest,West
1973,69.29,80.24,70.71,101.59,172.19,133.76,109.12,57.55,122.71
1974,58.19,79.73,77.82,85.89,169.82,124.36,117.7,52.81,128.58
1975,65.95,74.97,63.69,102.23,173.9,129.8,105.81,61.45,115.7
1976,60.27,90.21,60.12,95.66,157.94,121.46,109.25,76.84,117.56
1977,66.15,83.7,67.98,116.75,179.65,139.27,120.72,58.98,122.93
1978,64.46,79.24,56.15,105.48,183.22,136.83,120.21,60.4,120.73
1979,60.21,83.22,77.75,93.96,161.75,111.93,116.74,52.12,125.99
1980,68.5,90.02,60.66,108.99,166.35,132.76,117.79,67.75,115.82
1981,59.05,82.48,67.59,94.31,170.0,130.31,114.7,47.53,127.23
1982,54.12,68.97,60.34,96.49,176.97,128.76,103.85,48.9,105.82
1983,75.89,81.74,54.39,104.36,158.16,122.61,109.46,70.9,110.62
1984,62.06,82.75,63.54,98.89,170.94,128.5,113.08,59.48,122.94
1985,63.29,74.42,67.48,97.93,177.87,141.69,111.07,50.97,116.71
1986,57.21,74.34,71.15,110.44,177.19,142.19,108.88,51.7,117.74
1987,64.2,87.49,81.7,116.31,175.52,132.6,113.63,71.18,129.21
1988,66.42,102.53,80.31,110.73,163.88,119.24,118.9,79.04,131.14
1989,59.76,84.52,64.98,91.63,170.56,127.87,124.64,59.19,123.07
1990,64.41,86.32,71.99,92.52,176.22,140.68,112.7,56.95,126.3
1991,81.64,85.3,72.53,122.23,175.26,139.47,109.17,69.52,121.76
1992,46.83,65.7,79.19,80.0,155.98,110.63,109.83,31.89,130.31
1993,66.96,45.68,51.57,88.61,157.51,133.56,105.45,38.02,112.16
1994,60.32,86.3,79.64,95.46,171.57,122.55,122.77,50.3,120.93
1995,73.6,70.45,61.7,99.79,167.49,127.69,107.13,64.75,113.87
1996,57.07,76.33,65.92,89.14,162.57,123.98,123.94,48.58,129.04
1997,52.3,78.74,65.41,83.16,157.54,116.97,113.08,47.24,127.73
1998,70.36,83.48,71.14,110.69,179.9,138.11,112.82,70.33,97.95
1999,72.4,67.47,65.83,103.4,173.11,117.66,109.56,56.25,119.66
2000,46.83,82.6,65.01,94.8,174.27,124.77,126.16,49.46,118.62
2001,69.83,86.69,76.27,101.89,169.98,133.04,128.25,60.04,139.29
2002,77.39,81.95,69.23,111.92,171.37,136.0,123.68,67.91,124.55
2003,56.58,88.89,86.56,86.53,167.08,114.02,124.47,62.87,129.56
2004,54.15,64.73,67.85,92.67,171.82,128.78,110.78,41.97,125.8
2005,80.96,79.65,62.72,115.62,168.84,132.66,110.66,67.32,110.11
2006,59.91,93.28,75.82,95.23,174.47,123.29,114.02,63.79,122.64
2007,77.37,88.03,72.32,123.44,186.52,148.52,125.7,71.33,129.65
2008,60.73,75.6,69.76,96.76,161.45,121.58,114.05,52.2,133.64
2009,46.61,66.89,76.51,80.95,152.6,122.63,110.44,36.07,125.18
2010,78.92,73.24,57.23,119.89,177.98,145.04,120.44,64.5,109.58
2011,70.65,80.84,61.75,104.49,177.04,135.03,121.71,62.92,114.56
2012,75.36,101.17,73.6,115.43,183.58,133.36,135.71,75.01,135.69
2013,60.25,80.02,76.68,94.2,159.4,113.52,118.18,53.49,132.16
2014,56.99,70.46,74.55,93.32,164.52,123.13,116.58,42.83,140.28
2015,73.88,84.05,82.71,100.91,175.17,130.02,119.57,55.24,140.94
2016,84.27,84.87,70.81,116.94,184.05,139.77,123.94,60.73,125.02
2017,62.7,85.41,80.15,105.35,183.02,139.69,127.11,50.3,128.36
2018,75.53,81.36,74.06,119.69,177.48,142.54,132.32,68.09,131.29
2019,65.14,69.91,68.4,106.89,172.75,142.65,114.77,49.81,121.05
2020,73.99,89.36,76.03,100.87,166.35,120.61,134.2,62.9,143.84
2021,64.34,98.1,85.42,106.9,169.47,132.13,125.44,72.02,134.18
2022,71.19,90.3,79.16,108.11,181.11,134.32,125.12,58.82,135.54
2023,63.07,85.31,81.51,107.11,185.35,126.32,121.33,67.44,122.52
2024,74.53,89.06,77.88,114.86,184.66,134.59,132.23,59.82,135.09
