Year,AK,HI,PR,AL,AR,AZ,CA,CO,CT,DE,FL,GA,IA,ID,IL,IN,KS,KY,LA,MA,MD,ME,MI,MN,MO,MS,MT,NC,ND,NE,NH,NJ,NM,NV,NY,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VA,VT,WA,WI,WV,WY
1950,52.94,-999,-999,0.08,0.12,1.73,3.23,17.14,5.0,0.01,-999,0.02,26.97,13.75,7.74,6.11,6.11,1.08,0.0,6.85,0.86,29.93,15.57,65.29,2.48,0.0,41.15,0.11,79.39,23.34,20.76,1.46,2.61,7.13,14.77,3.55,0.45,6.48,4.52,5.0,0.0,49.27,0.78,0.08,10.05,0.14,21.78,13.48,44.86,1.13,-999
1951,64.24,-999,-999,0.08,1.23,4.61,1.33,21.81,1.0,0.01,-999,0.02,29.24,14.35,11.83,9.03,7.38,2.81,0.41,3.23,0.96,27.49,16.55,58.46,6.8,1.53,45.46,0.31,73.83,19.43,20.43,0.97,7.17,4.9,13.12,8.01,2.05,2.15,4.47,1.0,0.0,46.41,1.78,1.14,9.37,0.47,19.51,3.64,41.35,3.2,-999
1952,57.68,-999,-999,0.0,0.01,6.18,2.67,24.99,1.0,0.01,-999,0.01,10.83,20.32,1.31,0.33,3.45,0.0,0.0,1.18,0.41,16.62,6.24,34.18,0.27,0.0,31.24,0.07,44.65,11.83,13.28,0.33,6.98,7.41,7.04,0.15,0.09,2.57,1.51,2.0,0.0,26.76,0.01,0.0,15.07,0.09,15.19,2.55,18.95,0.53,-999
1953,58.8,-999,-999,0.0,0.01,2.65,0.01,13.39,0.0,0.01,-999,0.01,8.86,2.64,2.73,2.64,1.1,0.69,0.0,0.07,0.0,15.14,4.99,33.18,0.63,0.0,8.48,0.13,29.96,4.52,8.17,0.2,3.73,1.38,5.66,1.23,0.0,0.09,0.15,0.0,0.0,14.66,0.41,0.03,3.24,0.09,10.14,0.0,20.89,0.44,-999
1954,67.89,-999,-999,0.0,0.02,2.74,0.47,13.07,3.0,0.01,-999,0.01,9.23,6.85,1.81,1.12,2.32,1.07,0.0,4.17,0.57,23.51,8.99,30.43,0.68,0.0,24.89,0.13,36.87,8.53,18.66,2.2,2.32,2.77,13.52,0.97,0.38,1.29,3.05,3.0,0.0,21.39,0.02,0.04,3.88,0.22,22.95,2.35,16.99,1.27,-999
1955,68.85,-999,-999,0.0,0.01,6.13,0.99,23.54,3.5,0.01,-999,0.01,19.93,20.28,6.5,6.86,2.89,1.52,0.0,4.26,1.28,30.3,12.69,59.5,2.43,0.0,43.63,0.24,73.94,16.87,20.07,1.88,4.91,10.49,17.11,6.19,0.0,3.01,6.35,5.0,0.0,41.31,0.24,0.0,18.75,0.61,25.52,3.76,37.36,4.95,-999
1956,81.26,-999,-999,0.0,0.01,4.1,3.27,21.21,0.0,0.01,-999,0.01,14.08,15.83,1.77,1.93,3.17,0.0,0.0,1.07,0.49,22.44,10.41,46.43,0.87,0.0,29.91,0.01,54.84,10.91,16.04,0.25,4.23,7.61,10.71,1.6,0.0,3.32,1.88,0.0,0.0,32.51,0.01,0.18,7.61,0.18,18.06,5.01,29.64,1.14,-999
1957,46.2,-999,-999,0.0,0.01,1.07,3.55,15.64,1.5,0.65,-999,0.03,13.47,16.16,5.67,3.88,3.32,0.61,0.0,5.87,2.39,30.78,11.58,44.77,1.44,0.0,30.61,0.17,44.09,11.99,20.46,2.74,2.26,6.8,12.43,3.25,0.09,5.44,5.41,7.0,0.0,27.09,0.4,0.04,7.5,0.39,25.94,8.22,30.81,2.69,-999
1958,49.35,-999,-999,0.76,0.31,1.67,0.01,14.43,4.0,0.01,-999,0.08,25.43,5.96,12.43,11.69,2.53,2.73,0.0,6.28,2.14,35.51,19.06,43.25,5.28,0.0,17.87,0.96,46.77,13.25,28.22,2.39,2.8,1.81,23.51,10.57,0.46,0.35,10.63,7.0,0.13,26.59,2.83,0.0,2.68,1.21,37.84,0.46,34.32,6.22,-999
1959,64.73,-999,-999,0.0,0.33,1.94,0.39,16.75,1.0,0.01,-999,0.01,21.98,7.3,8.98,5.94,5.58,2.17,0.0,3.96,1.25,36.13,19.5,45.1,3.78,0.0,31.52,0.26,49.47,14.1,25.84,0.97,3.65,4.04,17.76,4.7,2.15,1.0,4.7,1.0,0.0,32.41,0.98,0.31,3.36,0.92,29.5,1.99,36.51,3.1,-999
1960,48.91,-999,-999,0.0,0.04,6.11,1.19,24.8,0.5,0.01,-999,0.03,24.0,15.45,8.2,7.65,8.01,3.77,0.0,3.57,2.29,22.07,15.14,48.56,4.33,0.0,30.39,0.65,60.44,23.79,19.09,2.22,8.51,5.08,17.99,6.79,0.85,1.98,8.94,2.0,0.0,40.3,1.15,0.32,9.87,1.46,19.48,2.76,27.21,5.22,-999
1961,71.62,-999,-999,0.0,0.08,3.0,0.11,19.54,11.5,2.99,-999,0.03,19.23,7.5,9.45,8.94,4.76,2.68,0.0,15.59,4.39,33.39,15.27,32.59,4.79,0.0,17.04,0.23,43.57,14.42,28.42,5.9,6.12,3.22,21.67,8.15,0.1,0.79,11.65,16.0,0.0,26.3,1.03,0.08,5.99,1.93,31.18,1.28,25.47,5.61,-999
1962,53.77,-999,-999,0.96,2.57,3.95,4.26,24.03,5.5,0.01,-999,0.19,26.32,13.05,12.73,8.9,10.03,5.24,0.77,12.07,1.25,45.1,21.57,47.85,8.38,2.24,32.28,0.88,53.5,23.5,34.34,1.97,7.52,10.93,22.6,9.75,2.59,2.7,10.81,5.0,0.2,36.55,4.65,0.53,13.18,2.13,35.59,3.17,37.22,7.41,-999
1963,49.87,-999,-999,0.9,1.25,4.92,1.19,24.31,9.5,0.42,-999,0.29,40.33,12.24,28.86,27.82,13.47,9.55,0.0,14.11,3.47,45.93,34.76,54.19,15.12,0.5,32.06,0.76,54.99,26.85,32.43,5.11,9.88,6.92,25.5,22.51,4.12,2.13,17.12,6.0,0.0,41.37,4.69,0.57,11.86,2.98,32.83,2.63,50.71,12.8,-999
1964,75.48,-999,-999,0.15,0.18,5.36,0.01,23.88,1.5,0.01,-999,0.03,12.84,21.79,2.68,2.14,3.05,1.23,0.0,6.21,1.95,25.33,10.46,45.39,2.18,0.0,28.11,0.14,55.99,10.57,17.69,1.56,9.79,6.59,13.32,2.19,0.66,2.67,6.82,3.0,0.0,30.12,0.37,0.18,10.4,1.14,20.05,2.94,23.71,2.67,-999
1965,63.96,-999,-999,0.0,0.04,2.49,0.63,19.5,4.5,0.01,-999,0.01,20.7,6.37,6.98,8.72,2.63,3.78,0.0,8.4,1.07,27.68,17.02,49.46,3.1,0.01,33.53,0.17,61.43,16.95,21.17,2.58,4.94,5.05,14.61,7.37,0.09,0.23,8.44,9.0,0.0,37.03,1.42,0.0,5.42,1.24,22.94,0.55,32.43,5.08,-999
1966,73.41,-999,-999,0.92,0.89,7.14,0.52,24.86,1.5,0.01,-999,0.44,23.78,10.56,7.14,6.34,8.07,3.43,0.0,4.41,1.34,19.07,15.07,55.35,4.06,0.93,34.48,0.58,62.56,20.37,20.24,1.57,6.98,6.17,13.98,6.29,1.81,0.31,8.17,4.0,0.23,39.92,2.07,0.41,9.62,1.42,21.85,0.59,37.12,6.24,-999
1967,54.46,-999,-999,0.0,0.04,6.16,0.53,16.68,4.0,0.01,-999,0.03,16.75,9.26,5.7,5.57,1.86,1.43,0.0,6.96,2.34,36.94,19.54,50.01,1.37,0.0,22.75,0.23,52.87,9.46,28.96,3.11,7.08,2.78,17.51,4.38,0.19,0.98,6.14,4.0,0.0,27.58,0.27,0.0,11.6,1.34,27.53,0.59,31.85,3.6,-999
1968,62.76,-999,-999,0.0,0.15,7.6,1.0,21.28,8.5,0.01,-999,0.01,19.49,10.46,8.69,8.15,5.04,2.53,0.0,13.13,4.23,43.95,17.67,41.82,4.6,0.0,28.69,0.17,48.65,14.32,38.33,3.79,5.2,2.84,26.83,8.91,0.94,2.41,12.5,10.0,0.0,28.88,0.01,0.0,12.3,1.59,38.59,3.23,28.16,8.04,-999
1969,54.83,-999,-999,0.0,0.01,2.36,0.74,16.28,0.0,0.01,-999,0.02,19.5,9.87,5.32,4.72,1.89,0.09,0.0,3.24,0.59,26.52,11.22,43.62,1.6,0.0,37.85,0.12,59.36,13.4,18.52,0.49,4.18,2.18,12.68,3.39,0.09,2.22,4.07,1.0,0.0,34.26,0.45,0.0,3.87,0.34,21.34,5.52,29.77,3.18,-999
1970,58.6,-999,-999,0.31,0.64,3.13,1.03,14.83,3.5,1.23,-999,0.31,23.81,8.11,11.94,12.45,3.38,7.23,0.0,12.49,2.34,40.84,21.81,54.97,6.83,0.0,27.81,1.28,62.29,15.12,35.43,2.9,6.22,4.01,25.88,10.4,0.75,0.72,11.34,3.0,0.09,37.04,4.15,0.0,4.69,2.59,39.96,1.18,39.13,7.85,-999
1971,74.52,-999,-999,0.0,0.21,7.09,1.75,18.04,7.0,0.01,-999,0.01,20.4,11.59,8.47,7.54,5.13,1.82,0.0,10.58,1.61,39.75,16.73,47.82,2.93,0.54,31.51,0.25,57.31,12.66,27.92,2.1,9.1,8.73,18.58,6.44,1.03,1.09,6.09,8.0,0.0,33.94,1.4,0.35,9.99,0.47,27.25,1.43,33.83,3.13,-999
1972,68.42,-999,-999,0.0,0.16,3.5,7.74,22.59,2.43,0.01,-999,0.03,31.71,19.39,11.4,8.19,9.27,1.77,0.0,5.35,0.94,48.72,22.97,62.34,5.04,0.0,37.78,0.34,66.44,23.74,30.13,0.82,6.06,11.9,17.23,7.59,0.85,7.85,6.67,3.0,0.0,41.58,0.97,0.0,9.64,1.08,27.66,7.67,46.43,3.41,-999
1973,61.18,-999,-999,0.0,0.13,3.04,0.19,23.21,3.5,0.01,-999,0.01,14.99,11.38,4.35,2.19,4.29,0.25,0.0,3.1,0.49,26.62,11.48,30.81,3.16,0.0,22.05,0.22,35.52,13.25,21.5,0.53,6.63,4.58,16.18,1.99,0.79,1.3,3.79,0.0,0.0,19.72,0.08,0.2,14.14,0.78,22.18,1.75,21.85,1.76,-999
1974,62.1,-999,-999,0.0,0.05,3.12,2.47,25.24,2.0,0.01,-999,0.01,15.21,14.89,5.96,4.34,7.96,0.0,0.0,5.82,0.1,34.2,14.12,34.68,4.83,0.0,17.91,0.02,46.04,14.32,21.27,1.18,9.38,5.4,13.3,3.27,0.84,4.53,2.07,3.0,0.0,21.09,0.01,0.0,11.43,0.31,19.46,4.95,25.55,0.71,-999
1975,68.51,-999,-999,0.0,0.04,5.1,0.85,21.13,1.5,0.01,-999,0.01,16.67,11.16,3.27,1.39,2.62,0.0,0.0,5.03,0.3,38.33,10.6,49.71,1.44,0.0,30.79,0.07,56.22,13.8,27.76,0.39,9.22,4.82,11.63,1.63,0.29,1.23,2.13,1.0,0.0,30.57,0.01,0.0,6.39,0.26,22.99,1.5,28.74,1.66,-999
1976,61.01,-999,-999,0.0,0.22,3.18,0.01,19.42,5.0,0.42,-999,0.01,22.97,9.33,11.92,6.57,5.0,2.06,0.0,8.01,0.98,51.18,20.63,51.48,4.68,0.0,20.98,0.34,52.24,16.7,35.2,2.31,9.18,1.82,22.28,7.96,1.19,0.91,8.6,3.0,0.0,30.81,0.65,0.0,6.51,0.72,33.45,0.54,44.39,5.08,-999
1977,52.7,-999,-999,0.62,1.53,4.16,3.9,15.87,4.5,1.47,-999,0.27,33.34,11.04,26.68,25.5,8.3,9.91,0.0,8.29,4.73,38.58,23.56,48.47,14.35,0.97,28.37,1.67,53.74,19.76,30.51,4.47,8.05,3.23,19.66,23.68,2.32,2.57,16.44,5.0,0.0,35.7,5.6,0.14,4.97,3.94,23.72,2.38,44.87,16.34,-999
1978,43.09,-999,-999,0.0,0.21,4.44,1.24,19.35,2.5,0.01,-999,0.01,40.88,10.36,20.49,21.55,10.38,6.01,0.0,5.82,3.25,41.59,27.71,65.97,11.53,0.0,46.31,0.44,78.59,33.9,32.05,3.02,6.56,4.74,19.67,16.16,0.93,3.15,10.77,8.0,0.0,53.65,1.97,0.15,6.91,1.68,33.05,4.27,52.85,12.22,-999
1979,56.04,-999,-999,0.0,1.1,3.66,1.43,28.65,9.5,3.75,-999,0.01,35.43,20.14,23.07,21.08,17.34,4.79,0.0,9.07,5.1,34.07,25.91,52.38,16.08,0.0,41.28,0.32,66.21,31.33,25.02,6.95,9.96,5.96,20.54,15.99,4.28,6.26,14.31,8.0,0.0,45.19,1.58,0.31,13.47,3.16,25.07,8.5,41.78,7.5,-999
1980,58.63,-999,-999,0.0,0.01,0.74,0.06,13.33,4.0,0.42,-999,0.02,17.74,7.02,8.06,6.96,5.88,1.53,0.0,6.04,1.08,43.67,21.36,47.72,4.75,0.0,30.41,0.36,51.02,15.02,28.4,2.84,3.7,1.38,21.05,4.88,0.59,1.97,6.8,3.0,0.0,28.59,0.51,0.0,2.14,1.53,28.11,4.58,36.02,7.85,-999
1981,36.9,-999,-999,0.0,0.27,0.23,0.03,9.42,6.5,0.42,-999,0.03,17.01,3.24,9.58,10.73,3.17,2.82,0.0,10.21,2.45,29.87,16.08,33.07,4.73,0.19,11.07,0.67,32.46,9.52,22.43,4.82,2.82,0.27,16.24,10.19,1.04,0.03,10.34,11.0,0.0,18.39,1.25,0.0,1.1,1.19,22.45,0.66,26.87,10.04,-999
1982,65.16,-999,-999,1.18,1.61,2.12,1.64,18.97,10.0,1.06,-999,0.95,29.34,18.06,15.35,12.52,11.96,4.05,0.0,11.55,3.24,45.29,25.03,53.28,10.41,0.93,37.08,0.78,60.51,23.22,35.35,4.92,8.57,5.01,20.58,10.61,3.02,2.38,7.74,9.0,0.12,38.09,3.39,0.22,8.08,4.05,30.52,2.93,37.2,6.21,-999
1983,48.42,-999,-999,0.38,1.96,1.28,0.73,16.35,3.5,1.23,-999,0.39,18.7,10.7,10.8,9.06,11.11,3.53,0.0,8.42,1.59,27.72,15.08,37.61,9.62,0.72,23.59,0.91,36.22,16.88,18.91,1.96,5.93,1.7,13.58,6.7,3.2,2.72,6.94,2.0,0.0,24.35,2.69,0.62,3.78,2.73,16.32,3.85,24.17,6.46,-999
1984,54.75,-999,-999,0.0,0.62,1.25,0.92,20.99,4.0,1.47,-999,0.01,15.25,19.7,8.16,6.86,5.37,3.86,0.0,5.97,3.03,37.1,17.6,40.72,4.09,0.0,24.86,0.07,42.21,10.85,21.42,3.7,8.15,4.48,16.47,8.02,1.8,3.14,9.78,4.0,0.0,24.95,2.01,0.06,13.6,1.77,19.97,3.07,24.21,4.89,-999
1985,60.37,-999,-999,1.68,1.58,2.91,1.02,22.71,2.57,1.88,-999,1.43,35.94,34.11,20.89,15.91,11.99,4.43,0.0,3.96,2.68,41.79,20.02,59.71,12.44,1.5,42.36,2.04,63.1,27.55,24.44,3.7,6.94,8.54,13.47,12.58,1.49,7.77,7.82,2.0,1.24,45.97,3.08,0.73,11.52,2.2,20.14,7.13,44.0,7.4,-999
1986,53.58,-999,-999,0.07,0.05,0.6,0.01,12.98,1.57,0.01,-999,0.04,15.21,5.73,7.54,3.75,1.49,1.96,0.0,3.12,0.49,30.31,16.07,34.55,2.63,0.0,18.16,0.39,35.38,9.55,14.96,0.5,4.08,0.37,11.46,2.91,0.49,0.36,3.4,1.0,0.0,18.63,0.6,0.06,1.98,0.42,21.32,0.56,29.0,2.58,-999
1987,47.59,-999,-999,0.0,0.02,4.85,0.83,16.93,2.5,0.65,-999,0.01,2.96,11.38,3.76,3.13,0.78,0.08,0.0,7.67,2.11,33.26,9.16,11.94,1.17,0.0,9.9,0.19,13.23,3.15,21.84,2.27,8.71,5.92,15.87,2.57,0.37,1.25,6.4,4.0,0.0,5.98,0.09,0.24,6.88,1.81,21.67,1.59,8.26,3.03,-999
1988,56.92,-999,-999,0.0,0.6,1.86,2.42,22.31,4.0,0.01,-999,0.01,23.22,11.55,11.71,8.21,6.99,1.29,0.0,9.49,1.35,41.08,20.23,49.77,6.24,0.16,24.73,0.1,48.31,20.3,27.33,3.74,8.03,7.03,17.73,6.99,1.74,1.63,8.58,8.0,0.0,31.78,0.98,0.0,11.54,2.85,25.63,1.37,37.63,5.39,-999
1989,59.53,-999,-999,0.63,1.91,3.25,4.39,25.55,3.5,0.01,-999,0.02,26.16,16.38,17.01,11.58,12.47,7.2,0.0,4.41,1.52,57.93,24.1,62.62,13.9,1.48,31.14,0.63,63.17,24.38,32.1,1.66,8.11,10.62,20.29,9.01,5.07,4.66,8.25,7.0,0.0,39.56,3.24,1.37,14.69,4.29,40.72,3.72,42.31,8.13,-999
1990,63.75,-999,-999,0.0,0.05,6.52,3.38,20.5,0.5,0.01,-999,0.01,10.73,14.03,3.37,1.59,5.91,0.0,0.0,1.34,0.1,25.78,8.95,29.23,2.37,0.0,22.09,0.01,33.39,10.98,9.32,0.41,8.41,14.05,4.08,0.72,1.53,4.55,1.13,1.0,0.0,18.12,0.01,0.19,9.35,0.29,9.32,5.1,16.44,0.66,-999
1991,53.3,-999,-999,0.0,0.0,1.14,0.12,19.15,1.0,0.01,-999,0.01,18.9,9.24,4.21,1.07,1.74,0.0,0.0,2.26,0.59,33.86,10.2,40.54,1.94,0.0,19.72,0.1,42.24,10.0,16.97,0.56,6.14,3.01,9.29,0.85,0.1,1.62,2.09,2.0,0.0,22.87,0.16,0.08,8.99,0.18,21.19,0.43,29.07,0.94,-999
1992,58.15,-999,-999,0.0,0.0,2.68,0.9,17.86,1.0,0.01,-999,0.0,5.41,10.48,3.05,2.82,0.34,0.67,0.0,1.24,0.0,32.12,10.71,22.64,0.14,0.0,13.55,0.06,24.67,4.73,17.71,0.41,8.11,5.12,13.37,2.79,0.0,0.86,2.5,1.0,0.0,11.3,0.17,0.0,10.57,0.15,27.53,0.43,14.59,1.51,-999
1993,37.25,-999,-999,0.0,0.07,0.9,3.37,18.41,1.5,0.01,-999,0.03,20.17,18.76,4.55,4.69,3.62,0.61,0.0,6.7,0.47,45.15,17.3,45.0,1.92,0.0,31.96,0.19,49.42,14.77,27.8,1.54,4.27,9.17,22.06,3.84,0.1,3.78,8.42,4.0,0.0,31.67,0.07,0.0,6.92,0.66,35.48,4.32,30.4,2.22,-999
1994,56.27,-999,-999,0.15,0.22,0.77,1.06,13.46,7.5,1.88,-999,0.03,26.71,8.49,12.85,9.98,2.43,5.12,0.0,14.18,3.59,44.15,26.83,43.17,3.22,0.0,22.37,1.01,51.9,13.97,33.42,5.77,3.71,4.33,24.58,9.92,0.1,1.09,13.75,12.0,0.0,31.2,1.65,0.0,2.12,3.91,39.31,0.74,30.64,7.73,-999
1995,53.51,-999,-999,0.0,0.05,1.05,0.13,10.63,-999.0,0.01,-999,0.03,15.89,4.18,6.83,5.54,3.29,0.46,0.0,4.99,0.89,33.49,15.49,41.3,2.18,0.0,23.45,0.22,48.64,10.85,16.52,1.29,1.61,2.68,11.48,4.45,0.0,0.78,3.54,1.0,0.0,23.02,0.7,0.0,1.78,0.66,19.4,0.95,29.11,5.44,-999
1996,63.99,-999,-999,0.23,0.58,0.75,0.01,18.16,1.43,0.01,-999,0.03,29.64,9.05,11.02,6.5,12.39,3.08,0.0,8.19,2.23,31.14,25.36,57.53,7.69,0.16,45.33,0.81,70.97,27.68,23.12,2.85,6.48,1.82,15.99,6.82,2.41,2.18,9.8,7.0,0.0,48.57,2.04,0.12,2.91,2.31,21.92,5.5,40.87,6.1,-999
