Year,Northeast,Northern Rockies and Plains,Northwest,Ohio Valley,South,Southeast,Southwest,Upper Midwest,West
1975,10.75,3.41,5.23,10.11,18.02,16.26,1.0,5.35,3.07
1976,9.34,2.42,2.58,7.17,13.95,12.77,0.98,3.25,1.98
1977,11.0,4.81,4.03,10.32,15.18,11.16,1.47,5.71,3.31
1978,8.27,3.38,2.42,9.23,13.76,12.94,2.13,6.25,5.94
1979,10.46,3.5,4.25,10.5,19.75,16.82,1.65,5.51,4.97
1980,6.08,2.79,4.94,7.27,15.02,10.48,2.19,5.25,5.16
1981,7.27,3.64,4.65,10.17,12.61,9.24,1.41,5.94,5.78
1982,7.31,5.11,5.83,10.04,17.94,13.12,2.06,6.61,7.15
1983,12.01,3.59,5.9,10.29,19.16,14.75,2.18,6.47,8.69
1984,8.92,3.85,4.11,10.08,16.25,14.03,2.02,6.67,2.06
1985,6.57,3.42,2.56,11.91,14.9,12.72,1.59,7.75,2.85
1986,7.91,4.3,3.81,9.68,14.24,8.88,2.12,7.12,4.91
1987,8.28,3.59,3.75,7.74,15.15,12.03,1.65,4.38,2.87
1988,6.53,3.0,3.65,7.8,14.04,8.86,1.8,4.49,2.45
1989,9.36,2.57,3.22,9.91,17.8,16.07,1.33,4.38,2.18
1990,10.52,3.02,5.0,13.76,17.97,12.95,1.56,7.02,2.24
1991,7.29,3.76,3.48,7.8,20.17,13.43,1.82,7.84,4.36
1992,7.28,3.5,3.74,9.05,16.5,14.8,1.97,5.39,5.08
1993,8.43,5.08,2.72,11.09,14.76,12.17,1.96,6.65,5.9
1994,9.4,3.52,3.97,10.36,18.08,14.12,2.02,5.96,2.98
1995,7.72,4.55,6.02,10.06,16.38,14.38,1.71,6.54,8.47
1996,12.26,3.89,7.84,12.23,16.59,13.31,1.78,5.66,7.04
1997,6.23,4.12,5.31,8.47,17.32,12.04,2.14,5.2,4.54
1998,9.03,4.66,6.24,11.78,16.45,14.06,1.93,6.86,7.43
1999,8.56,4.11,6.01,8.34,13.9,12.46,1.99,6.84,2.43
2000,8.56,3.04,2.63,10.02,13.06,10.64,1.67,6.74,3.96
2001,6.22,3.97,3.4,9.71,17.4,9.4,1.19,6.22,4.59
2002,9.1,2.68,3.96,10.69,17.36,12.11,1.22,6.2,4.18
2003,12.49,2.76,4.09,11.19,16.41,17.43,1.49,4.62,4.05
2004,9.72,3.5,3.55,11.3,18.05,11.76,2.37,6.34,4.93
2005,11.69,4.13,5.15,8.97,13.58,12.03,2.0,5.43,6.29
2006,11.69,3.15,6.23,10.94,14.56,13.37,1.65,5.59,4.71
2007,9.42,5.2,3.76,9.6,12.74,10.58,1.57,6.66,2.32
2008,10.19,5.16,2.58,13.39,15.82,10.48,2.11,5.97,2.93
2009,8.71,3.38,3.85,11.83,20.49,15.18,1.25,5.43,3.46
2010,10.55,5.01,5.39,9.92,13.14,12.03,2.1,8.15,6.63
2011,13.13,4.37,3.72,13.81,15.04,12.3,1.42,6.05,3.03
2012,7.78,1.8,6.18,7.39,14.14,11.41,0.96,5.91,4.53
2013,9.83,5.09,3.19,12.01,18.39,17.12,1.68,6.73,0.81
2014,9.57,4.14,5.45,9.77,15.86,12.51,1.86,6.67,4.21
2015,8.44,4.62,5.97,13.39,18.89,14.99,2.52,7.4,1.93
2016,7.76,4.19,5.13,9.33,15.17,11.78,1.84,7.39,5.04
2017,10.65,3.84,5.36,10.71,16.62,13.06,1.91,6.94,6.9
2018,13.23,4.46,3.52,12.73,18.8,18.77,1.55,7.96,4.42
2019,10.92,5.65,2.86,12.63,19.16,12.9,1.58,9.02,6.98
2020,8.55,2.55,4.15,10.64,19.0,19.05,0.72,7.3,1.7
2021,10.36,3.53,3.72,11.07,16.58,11.06,2.5,5.8,4.0
2022,9.45,3.01,4.37,9.65,17.87,13.43,1.3,5.62,3.08
2023,11.07,4.05,2.89,7.86,15.48,12.79,1.66,4.89,6.54
2024,9.65,3.64,3.6,10.06,18.22,15.35,1.31,7.33,5.78
