Year,AK,HI,PR,AL,AR,AZ,CA,CO,CT,DE,FL,GA,IA,ID,IL,IN,KS,KY,LA,MA,MD,ME,MI,MN,MO,MS,MT,NC,ND,NE,NH,NJ,NM,NV,NY,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VA,VT,WA,WI,WV,WY
1910,-999,-999,-999.0,0.0,0.75,-999.0,-999.0,6.04,-999.0,0.0,0.08,0.16,0.79,2.33,0.51,0.11,13.3,0.17,0.86,-999.0,-999.0,0.0,0.11,0.04,1.04,0.2,2.36,0.02,-999,4.54,-999.0,0.04,21.08,-999.0,0.01,0.0,47.01,0.78,0.01,-999.0,0.27,3.71,0.13,28.89,12.0,0.3,-999.0,1.08,1.27,0.06,-999.0
1911,-999,-999,-999.0,2.87,10.12,-999.0,-999.0,3.22,-999.0,4.0,0.42,4.64,6.52,1.12,5.04,4.81,22.1,2.84,8.53,-999.0,-999.0,3.26,0.99,0.88,12.55,7.95,0.27,2.17,-999,9.71,-999.0,2.26,8.62,-999.0,1.44,2.63,41.23,2.99,0.19,-999.0,6.2,5.35,3.17,28.7,7.34,1.72,-999.0,3.99,1.97,3.6,-999.0
1912,-999,-999,-999.0,0.45,5.74,-999.0,-999.0,0.55,-999.0,0.0,0.54,1.09,0.76,0.41,0.26,0.12,10.94,1.21,1.73,-999.0,-999.0,0.0,0.0,0.2,3.44,0.59,0.13,0.79,-999,4.58,-999.0,0.04,8.96,-999.0,0.18,0.0,22.07,0.72,0.01,-999.0,3.28,2.14,0.13,19.48,2.91,0.07,-999.0,1.95,0.02,0.04,-999.0
1913,-999,-999,-999.0,3.96,19.02,-999.0,-999.0,4.35,-999.0,0.0,0.0,4.56,6.55,1.59,13.3,9.3,40.22,11.23,2.01,-999.0,-999.0,0.0,0.13,0.16,26.19,3.8,0.38,1.1,-999,18.84,-999.0,0.24,15.02,-999.0,0.19,0.99,44.54,0.7,0.82,-999.0,3.64,6.03,6.3,20.16,5.35,0.02,-999.0,2.35,0.35,0.51,-999.0
1914,-999,-999,-999.0,11.33,22.77,-999.0,-999.0,1.37,-999.0,2.0,0.68,8.03,2.18,4.5,8.16,8.13,14.29,10.34,3.85,-999.0,-999.0,0.0,0.1,0.14,12.68,10.32,1.49,4.41,-999,6.8,-999.0,0.02,5.01,-999.0,0.01,1.56,39.07,1.84,0.01,-999.0,10.62,4.81,11.59,15.38,5.93,2.61,-999.0,1.1,0.0,0.61,-999.0
1915,-999,-999,-999.0,1.9,2.48,-999.0,-999.0,0.32,-999.0,0.0,0.48,4.39,0.01,4.03,0.02,0.01,0.43,0.25,1.99,-999.0,-999.0,0.0,0.0,0.0,0.03,2.28,0.04,1.54,-999,0.27,-999.0,0.04,12.96,-999.0,0.01,0.0,2.31,2.7,0.01,-999.0,3.65,0.13,1.79,13.85,0.26,0.15,-999.0,1.83,0.0,0.04,-999.0
1916,-999,-999,-999.0,0.11,9.11,-999.0,-999.0,1.45,-999.0,-999.0,0.58,1.63,3.59,0.78,9.51,3.54,16.01,0.06,1.65,-999.0,-999.0,0.0,1.71,0.04,11.82,0.02,0.14,0.04,-999,6.82,-999.0,0.18,18.25,-999.0,0.24,0.83,32.54,1.19,0.01,-999.0,0.59,2.47,0.16,16.18,0.67,0.04,-999.0,1.47,2.11,0.04,-999.0
1917,-999,-999,-999.0,0.45,4.64,-999.0,-999.0,2.51,-999.0,-999.0,0.01,1.76,1.69,3.35,0.2,0.01,15.34,0.0,4.78,-999.0,-999.0,0.0,0.29,0.67,2.18,2.19,2.18,0.54,-999,7.76,-999.0,0.39,17.56,-999.0,0.05,0.07,31.39,1.69,0.01,-999.0,0.89,4.55,0.15,25.47,7.73,0.54,-999.0,1.5,0.34,1.92,-999.0
1918,-999,-999,-999.0,1.1,28.71,-999.0,-999.0,3.66,-999.0,-999.0,1.47,3.77,3.67,3.48,5.64,3.19,25.49,4.22,13.66,-999.0,-999.0,0.0,1.39,0.17,15.73,7.55,0.83,3.36,-999,11.22,-999.0,1.57,11.11,-999.0,0.49,2.78,57.31,0.97,0.28,-999.0,4.46,0.89,7.27,35.49,7.66,1.66,-999.0,1.8,0.47,2.07,-999.0
1919,-999,-999,-999.0,0.0,9.74,-999.0,-999.0,2.04,-999.0,-999.0,0.15,0.39,1.11,6.53,1.6,0.74,10.65,1.55,2.67,-999.0,-999.0,0.19,0.0,0.0,2.44,1.52,3.67,0.4,-999,6.5,-999.0,1.58,4.82,-999.0,0.4,0.09,18.91,3.39,0.01,-999.0,0.35,3.64,1.36,4.82,9.38,0.02,-999.0,1.81,0.05,1.54,-999.0
1920,-999,-999,-999.0,0.0,0.57,-999.0,-999.0,0.82,-999.0,0.0,0.85,2.27,0.09,5.12,0.4,0.0,5.02,0.0,2.49,-999.0,-999.0,0.0,0.0,0.0,0.83,0.81,1.17,0.31,-999,1.52,-999.0,0.04,2.92,-999.0,0.01,0.0,6.7,2.15,0.01,-999.0,1.2,0.65,0.01,6.39,6.84,0.02,-999.0,2.25,0.0,0.06,-999.0
1921,-999,-999,-999.0,4.84,13.92,-999.0,-999.0,1.05,-999.0,0.0,1.46,4.91,0.48,2.44,2.19,0.64,8.34,1.99,9.72,-999.0,-999.0,0.0,0.62,0.75,1.18,5.58,1.3,3.01,-999,3.3,-999.0,0.04,4.15,-999.0,0.4,0.45,25.0,0.43,0.01,-999.0,2.62,4.42,3.4,19.13,6.34,0.21,-999.0,0.46,1.35,0.14,-999.0
1922,-999,-999,-999.0,1.01,10.59,-999.0,-999.0,3.98,-999.0,0.0,0.15,1.07,0.55,4.98,1.65,0.86,14.76,0.74,2.49,-999.0,-999.0,0.0,0.0,0.68,4.21,2.16,0.9,0.0,-999,8.2,-999.0,0.04,10.36,-999.0,0.0,0.0,30.08,3.15,0.01,-999.0,0.21,3.79,0.93,26.55,9.05,0.11,-999.0,2.75,0.39,0.14,-999.0
1923,-999,-999,-999.0,0.0,7.84,-999.0,-999.0,0.7,-999.0,0.0,0.0,0.25,0.19,1.36,0.68,0.34,7.33,0.0,2.57,-999.0,-999.0,0.0,0.0,0.28,2.71,0.04,0.82,0.85,-999,1.0,-999.0,0.78,6.59,-999.0,0.01,0.0,29.0,1.32,0.01,-999.0,0.79,0.37,0.07,19.14,5.07,0.21,-999.0,1.62,0.0,0.04,-999.0
1924,-999,-999,-999.0,3.1,19.29,-999.0,-999.0,4.22,-999.0,0.0,0.27,4.91,0.03,3.71,0.07,0.22,11.16,0.93,20.36,-999.0,-999.0,0.0,0.0,0.0,0.21,11.36,0.69,1.25,-999,2.4,-999.0,0.3,19.71,-999.0,0.19,0.09,39.0,2.22,0.01,-999.0,2.05,1.7,3.02,36.34,11.8,0.08,-999.0,2.89,0.0,0.04,-999.0
1925,-999,-999,-999.0,17.94,34.68,-999.0,-999.0,3.81,-999.0,0.0,0.48,23.68,2.15,5.35,4.52,2.07,15.81,7.0,14.08,-999.0,-999.0,0.0,0.08,0.45,8.61,22.1,1.85,2.69,-999,7.54,-999.0,0.92,10.51,-999.0,0.17,0.62,29.7,2.33,0.01,-999.0,16.85,4.44,16.71,37.05,8.3,0.62,-999.0,3.05,0.0,0.7,-999.0
1926,-999,-999,-999.0,1.01,11.61,-999.0,-999.0,2.01,-999.0,1.0,0.0,3.69,1.29,5.06,1.91,0.86,13.44,2.04,2.56,-999.0,-999.0,0.0,0.0,0.93,5.89,2.97,2.01,4.25,-999,10.15,-999.0,1.55,4.87,-999.0,0.11,0.21,14.24,3.68,0.01,-999.0,5.83,6.98,3.34,12.39,10.65,2.79,-999.0,3.55,0.05,0.33,-999.0
1927,-999,-999,-999.0,2.29,3.46,-999.0,-999.0,0.67,-999.0,0.0,3.49,6.24,0.46,4.47,0.28,0.4,3.15,2.35,2.8,-999.0,-999.0,0.0,0.2,0.11,0.71,4.54,0.27,0.29,-999,2.06,-999.0,0.07,10.87,-999.0,0.01,0.0,15.71,2.24,0.01,-999.0,0.93,0.91,2.34,24.64,6.99,0.3,-999.0,1.1,0.05,0.04,-999.0
1928,-999,-999,-999.0,0.57,4.89,-999.0,-999.0,0.78,-999.0,0.0,0.0,0.72,0.02,6.02,0.02,0.01,2.42,0.0,1.08,-999.0,-999.0,0.0,0.0,0.0,0.01,1.45,0.85,0.28,-999,1.76,-999.0,0.07,16.77,-999.0,0.06,0.0,19.25,4.98,0.01,-999.0,0.28,3.34,0.09,24.53,10.18,0.02,-999.0,4.49,0.0,0.04,-999.0
1929,-999,-999,-999.0,0.43,10.09,-999.0,-999.0,1.67,-999.0,0.0,0.06,1.35,0.05,3.99,0.07,0.1,9.78,0.4,1.72,-999.0,-999.0,0.0,0.0,0.56,0.78,0.79,2.9,0.27,-999,5.94,-999.0,0.07,8.1,-999.0,0.01,0.0,23.47,0.57,0.01,-999.0,0.02,6.52,0.22,22.53,9.46,0.02,-999.0,1.57,0.0,0.04,-999.0
1930,-999,-999,-999.0,17.86,39.18,23.36,14.47,2.79,-999.0,3.0,0.12,10.32,8.92,3.65,13.21,8.21,21.71,14.77,14.2,-999.0,-999.0,0.0,0.94,1.4,17.93,21.53,2.61,3.92,-999,14.32,-999.0,1.75,15.51,-999.0,0.11,5.52,32.78,0.49,1.17,-999.0,7.07,12.68,19.63,31.59,7.85,9.43,-999.0,1.44,0.5,6.69,-999.0
1931,-999,-999,-999.0,6.53,6.46,22.17,21.94,7.65,-999.0,0.0,1.43,12.23,6.34,7.46,10.27,3.22,18.25,7.26,5.05,-999.0,-999.0,0.0,1.71,4.38,7.76,4.09,5.64,2.32,-999,18.42,-999.0,0.99,12.28,-999.0,0.51,1.22,17.16,1.8,0.1,-999.0,6.77,20.7,4.48,13.55,16.27,1.51,-999.0,1.43,3.82,2.84,-999.0
1932,-999,-999,-999.0,1.79,9.73,25.04,21.35,2.65,-999.0,1.0,4.1,5.83,0.3,2.5,1.93,1.23,9.53,3.45,7.03,-999.0,-999.0,0.0,0.02,0.78,2.47,2.66,0.91,8.23,-999,5.95,-999.0,0.06,7.01,-999.0,0.01,1.27,14.08,1.01,0.19,-999.0,7.32,5.59,2.52,16.81,9.35,3.11,-999.0,0.39,0.37,1.6,-999.0
1933,-999,-999,-999.0,6.06,10.37,36.91,22.78,3.48,-999.0,0.0,1.67,5.09,3.83,5.55,5.86,4.69,23.67,3.8,2.27,-999.0,-999.0,0.0,0.84,1.92,5.4,3.33,4.62,3.35,-999,11.36,-999.0,2.21,16.34,-999.0,0.44,3.43,35.08,1.09,0.47,-999.0,4.53,17.41,3.19,22.62,13.32,0.48,-999.0,3.04,1.04,2.44,-999.0
1934,-999,-999,-999.0,4.47,38.0,41.22,23.46,12.45,-999.0,1.0,0.0,4.39,20.54,5.16,18.25,9.45,50.33,4.83,10.69,-999.0,-999.0,0.0,2.96,4.83,38.94,8.15,3.08,1.01,-999,34.98,-999.0,0.88,41.0,-999.0,0.18,5.64,57.47,1.73,1.26,-999.0,4.15,18.09,9.92,35.9,13.15,2.57,-999.0,2.78,3.56,5.48,-999.0
1935,-999,-999,-999.0,5.3,11.86,27.78,26.15,5.07,-999.0,0.0,0.41,3.14,1.98,2.88,0.86,0.28,22.81,0.84,3.26,-999.0,-999.0,0.0,0.01,0.63,2.17,7.43,2.41,1.9,-999,14.5,-999.0,0.16,16.5,-999.0,0.01,0.23,26.16,2.98,0.19,-999.0,2.49,12.98,4.44,12.38,9.37,0.25,-999.0,1.19,0.0,0.04,-999.0
1936,-999,-999,-999.0,9.89,38.82,40.17,33.38,9.09,-999.0,3.0,0.18,9.64,26.08,5.75,26.8,20.66,51.88,23.63,8.47,-999.0,-999.0,0.0,6.16,8.61,45.53,12.28,8.22,2.87,-999,39.38,-999.0,2.5,21.88,-999.0,1.51,9.18,65.07,0.42,3.05,-999.0,7.81,33.49,16.54,24.27,13.67,3.53,-999.0,1.73,8.16,5.74,-999.0
1937,-999,-999,-999.0,3.5,8.73,36.04,30.99,7.12,-999.0,0.0,0.08,0.33,2.87,1.85,0.62,0.43,26.2,0.49,2.46,-999.0,-999.0,0.0,0.0,0.61,3.74,2.36,2.51,1.81,-999,17.86,-999.0,0.7,15.43,-999.0,0.09,0.04,38.16,0.47,0.01,-999.0,2.03,13.84,1.16,31.01,11.63,0.34,-999.0,1.16,0.59,0.04,-999.0
1938,-999,-999,-999.0,3.93,17.13,43.63,28.08,5.33,-999.0,0.0,2.46,3.6,1.97,2.02,0.83,0.12,20.32,0.0,4.89,-999.0,-999.0,0.0,0.0,0.22,7.37,5.05,0.32,0.68,-999,12.91,-999.0,0.18,8.89,-999.0,0.01,0.0,23.32,3.18,0.01,-999.0,1.85,7.78,1.51,16.28,8.21,0.21,-999.0,4.26,0.0,0.04,-999.0
1939,-999,-999,-999.0,1.35,18.76,35.16,34.07,5.78,-999.0,0.0,0.07,3.87,3.45,6.28,3.65,2.88,27.82,3.33,10.13,-999.0,-999.0,0.0,0.04,0.47,8.75,1.95,2.11,0.87,-999,12.83,-999.0,0.04,14.08,-999.0,0.01,0.84,34.85,4.82,0.01,-999.0,3.67,8.28,2.39,27.44,14.44,0.02,-999.0,5.53,0.61,0.04,-999.0
1940,-999,-999,-999.0,0.23,1.67,38.83,27.33,5.57,-999.0,2.0,0.2,3.55,4.0,7.07,4.25,3.59,17.65,0.93,1.26,-999.0,-999.0,0.0,0.52,1.55,4.61,0.05,2.12,3.01,-999,14.13,-999.0,0.71,13.69,-999.0,0.01,0.62,17.47,1.61,0.01,-999.0,4.65,9.83,0.87,12.13,14.87,0.39,-999.0,2.52,0.42,0.14,-999.0
1941,-999,-999,-999.0,0.45,4.7,30.38,18.99,0.39,-999.0,1.0,0.04,3.41,3.28,3.46,2.94,2.1,9.88,0.34,0.73,-999.0,-999.0,0.0,0.25,0.99,8.61,1.15,1.08,3.18,-999,6.5,-999.0,0.16,0.9,-999.0,0.01,1.14,8.46,2.46,0.01,-999.0,4.14,9.16,3.49,5.87,4.35,0.31,-999.0,3.93,0.62,0.14,-999.0
1942,-999,-999,-999.0,2.02,6.89,41.33,27.44,2.25,-999.0,0.0,1.8,3.02,0.28,4.32,0.08,0.21,9.65,1.06,0.62,-999.0,-999.0,0.0,0.01,0.0,0.38,2.2,0.26,3.16,-999,5.37,-999.0,0.04,6.66,-999.0,0.01,0.25,6.54,4.21,0.01,-999.0,2.81,1.35,2.17,7.98,12.64,0.96,-999.0,4.69,0.07,0.04,-999.0
1943,-999,-999,-999.0,6.7,31.7,42.91,25.49,4.05,-999.0,0.0,0.34,5.26,0.04,1.8,1.84,1.33,23.67,2.95,12.0,-999.0,-999.0,0.0,0.0,0.0,5.48,14.84,0.32,3.16,-999,8.8,-999.0,0.44,12.85,-999.0,0.04,0.0,34.39,0.2,0.01,-999.0,3.95,4.75,7.91,26.76,8.88,0.44,-999.0,1.08,0.0,0.04,-999.0
1944,-999,-999,-999.0,7.8,12.51,37.63,24.26,0.91,-999.0,0.0,1.16,5.92,0.18,1.08,2.62,2.46,9.64,4.97,7.09,-999.0,-999.0,0.5,0.16,0.0,1.5,5.26,0.04,2.07,-999,2.99,-999.0,1.97,13.74,-999.0,0.3,1.11,21.08,2.46,0.31,-999.0,7.02,1.46,3.86,23.42,11.85,0.68,-999.0,1.33,0.09,0.95,-999.0
1945,-999,-999,-999.0,3.59,4.12,30.11,29.44,1.66,-999.0,0.0,1.39,1.11,0.28,1.95,0.57,0.2,9.73,0.17,0.22,-999.0,-999.0,0.0,0.0,0.0,1.36,0.29,0.63,1.05,-999,4.17,-999.0,0.16,14.24,-999.0,0.01,0.0,7.54,1.03,0.0,-999.0,2.91,3.06,1.53,12.8,10.19,0.61,-999.0,0.98,0.04,0.04,-999.0
1946,-999,-999,-999.0,0.22,6.35,36.96,25.2,3.81,-999.0,0.0,0.0,0.21,0.36,3.61,0.79,0.13,23.18,0.0,0.0,-999.0,-999.0,0.0,0.04,0.07,6.17,0.02,0.32,0.18,-999,7.51,-999.0,0.04,15.34,-999.0,0.01,0.11,32.62,2.12,0.01,-999.0,0.54,2.8,0.02,17.45,10.74,0.03,-999.0,1.09,0.0,0.08,-999.0
1947,-999,-999,-999.0,2.69,24.91,38.52,24.83,3.78,-999.0,0.0,0.0,0.94,7.17,1.65,5.1,1.45,23.39,0.17,14.83,-999.0,-999.0,0.0,0.96,1.35,13.35,8.47,1.52,0.68,-999,13.77,-999.0,0.04,15.06,-999.0,0.01,0.2,-999.0,0.1,0.01,-999.0,1.9,9.5,4.01,21.51,10.01,0.03,-999.0,0.51,1.32,0.04,-999.0
1948,-999,-999,-999.0,1.36,2.82,45.42,23.87,1.47,-999.0,0.0,0.0,2.02,1.42,0.41,0.24,0.63,3.47,0.13,9.63,-999.0,-999.0,0.0,0.15,0.31,0.38,2.04,1.19,2.51,-999,5.0,-999.0,1.14,13.2,-999.0,0.38,0.9,18.01,0.49,0.01,-999.0,3.74,3.84,1.09,29.13,8.28,0.19,-999.0,0.34,0.83,0.6,-999.0
1949,-999,-999,-999.0,0.0,1.29,41.09,25.84,1.34,-999.0,3.0,0.1,0.52,0.12,1.82,0.42,0.16,3.01,0.0,0.15,-999.0,-999.0,0.0,0.01,0.23,0.08,0.55,1.52,1.7,-999,1.49,-999.0,2.87,6.05,-999.0,0.23,0.51,11.77,0.88,0.01,-999.0,1.69,7.62,0.02,9.17,9.75,0.03,-999.0,1.63,0.0,0.04,-999.0
1950,-999,-999,0.0,0.0,0.21,36.85,31.5,1.06,0.0,0.0,1.36,2.0,0.01,1.08,0.01,0.01,3.41,0.0,0.26,0.01,0.01,0.0,0.0,0.07,0.01,0.33,0.13,0.1,-999,0.85,0.0,0.04,6.24,10.33,0.01,0.0,2.16,0.33,0.01,0.02,3.07,0.58,0.02,7.25,10.33,0.03,0.0,0.77,0.0,0.04,0.31
1951,-999,-999,-999.0,5.04,10.11,46.78,27.71,2.09,0.0,0.0,0.09,4.03,0.01,3.11,0.04,0.57,4.7,0.27,12.41,0.01,0.01,0.0,0.0,0.0,0.55,12.23,0.62,0.76,-999,0.56,0.0,0.04,22.56,8.4,0.01,0.15,27.24,0.18,0.01,0.02,4.53,0.87,3.11,38.34,12.56,0.08,0.0,1.03,0.0,0.04,0.95
1952,-999,-999,0.0,14.92,24.83,49.96,27.9,6.08,0.4,1.0,0.71,12.19,0.23,0.77,2.51,2.46,26.03,6.8,6.14,0.27,1.03,0.0,0.0,0.0,10.18,13.08,0.26,8.05,-999,9.25,0.06,0.74,14.09,6.36,0.1,0.87,40.09,1.67,0.31,0.02,13.83,4.01,12.71,29.06,11.22,0.95,0.0,2.04,0.0,0.04,0.84
1953,-999,-999,0.0,2.93,23.36,43.32,25.61,5.33,0.62,1.0,1.68,2.49,1.31,1.46,5.3,6.15,20.25,5.15,6.4,0.41,2.7,0.0,0.37,0.04,13.41,7.52,0.85,2.14,-999,7.01,0.08,3.13,17.83,8.84,0.68,1.47,31.63,0.29,0.72,0.02,5.77,1.63,4.86,30.23,14.01,3.21,0.47,1.69,0.12,3.37,2.02
1954,-999,-999,0.86,23.33,50.51,36.04,23.62,6.94,0.0,2.0,1.2,19.24,3.0,0.57,8.06,6.33,37.53,9.1,16.73,0.0,2.45,0.0,0.0,0.03,27.3,25.62,0.94,7.16,-999,14.95,0.0,1.27,12.32,8.88,0.25,0.64,57.47,0.0,0.01,0.02,18.3,4.59,18.87,38.64,12.25,2.48,0.0,0.18,0.0,0.4,6.03
1955,-999,-999,0.0,0.23,2.78,31.31,27.22,2.1,0.4,2.0,0.09,1.64,6.27,1.64,1.18,0.04,16.63,0.08,0.0,0.17,1.28,0.35,0.52,0.62,2.3,0.05,1.01,0.29,-999,16.18,0.74,2.91,4.95,9.32,0.69,0.0,12.7,1.96,0.31,0.02,1.04,9.72,0.29,11.94,9.78,0.62,0.0,1.39,0.84,0.04,0.97
1956,-999,-999,0.0,4.6,15.17,46.24,24.61,2.72,0.0,0.0,0.11,1.31,1.58,1.22,0.61,0.09,30.58,0.17,3.3,0.0,0.01,0.0,0.0,0.11,6.86,4.03,0.38,0.08,-999,7.48,0.0,0.04,12.14,7.71,0.01,0.0,50.92,1.59,0.01,0.02,4.49,4.12,3.87,37.53,11.62,0.02,0.0,1.19,0.0,0.04,0.43
1957,-999,-999,0.0,1.01,1.36,39.96,26.65,2.29,0.2,3.0,0.0,1.75,0.83,0.0,0.04,0.02,13.1,0.0,0.68,0.0,1.54,0.0,0.0,0.0,1.44,0.19,0.85,0.79,-999,6.43,0.0,1.82,12.59,8.42,0.09,0.0,25.62,0.1,0.01,0.02,3.54,1.8,0.13,21.26,9.79,0.29,0.0,0.02,0.0,0.04,1.17
1958,-999,-999,0.0,0.0,0.23,59.03,30.32,2.2,0.0,0.0,0.36,0.35,0.01,1.06,0.01,0.01,3.9,0.0,0.0,0.0,0.01,0.0,0.0,0.06,0.01,0.02,0.62,0.02,-999,1.19,0.0,0.04,12.66,11.35,0.01,0.0,17.24,2.42,0.01,0.02,0.74,3.52,0.04,17.54,12.61,0.03,0.0,4.21,0.0,0.04,0.79
1959,-999,-999,0.0,0.0,0.05,36.69,30.03,3.0,0.0,2.0,0.0,1.68,0.05,5.1,0.05,0.01,8.01,0.0,0.09,0.0,0.63,0.0,0.0,0.15,0.01,0.05,0.74,1.42,-999,3.88,0.0,0.18,7.07,17.64,0.02,0.0,10.07,2.79,0.01,0.02,3.65,8.02,0.03,6.53,11.3,0.15,0.0,2.35,0.0,0.04,1.64
1960,-999,-999,0.0,0.8,2.44,48.09,35.14,6.13,0.0,0.0,0.21,0.66,0.04,4.83,0.37,0.01,8.52,0.08,3.28,0.0,0.01,0.0,0.0,0.0,1.11,1.63,2.89,0.07,-999,3.68,0.0,0.04,11.62,16.58,0.02,0.0,16.08,2.92,0.01,0.02,0.54,6.64,0.95,16.76,16.57,0.02,0.0,3.51,0.0,0.04,3.16
1961,-999,-999,0.0,0.0,0.0,39.82,30.92,2.51,0.0,0.0,1.2,0.09,0.03,5.22,0.01,0.01,5.15,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.02,2.76,0.02,-999,3.65,0.0,0.04,5.18,15.21,0.01,0.0,8.61,3.83,0.01,0.02,0.12,4.26,0.02,1.32,12.48,0.03,0.0,6.29,0.0,0.04,2.23
1962,-999,-999,0.0,1.33,5.5,45.73,25.52,2.27,0.0,0.0,2.23,2.26,0.01,1.44,0.39,0.12,7.25,1.35,7.06,0.0,0.4,0.0,0.0,0.0,2.95,2.97,0.04,0.07,-999,0.48,0.0,0.04,8.0,7.82,0.01,0.05,21.31,0.79,0.01,0.02,1.09,1.01,2.1,24.5,10.42,0.02,0.0,1.82,0.0,0.04,0.18
1963,-999,-999,0.0,0.34,4.41,39.4,20.0,5.67,0.0,0.0,0.01,1.12,0.59,0.39,0.39,0.19,18.99,0.0,3.15,0.05,0.01,0.0,0.0,0.0,2.73,2.97,1.05,0.14,-999,5.86,0.0,1.0,9.83,6.23,0.01,0.0,22.62,0.43,0.01,0.02,0.15,2.35,0.19,24.92,8.48,0.02,0.0,0.46,0.09,0.04,0.64
