Year,Northeast,Northern Rockies and Plains,Northwest,Ohio Valley,South,Southeast,Southwest,Upper Midwest,West
1900,73.97,85.5,18.5,44.77,8.36,18.86,54.7,95.84,17.17
1901,77.14,95.0,23.53,50.55,9.87,26.12,66.87,99.71,18.85
1902,70.73,90.4,25.35,49.67,8.63,21.81,64.09,86.34,19.25
1903,68.34,100.05,26.94,55.0,10.11,22.48,84.1,100.94,29.44
1904,97.24,99.13,20.35,58.86,7.87,22.04,72.26,107.53,11.5
1905,82.09,89.16,26.79,52.15,14.58,21.6,52.72,94.87,10.85
1906,72.83,94.26,24.9,44.13,5.76,13.52,54.93,93.75,15.77
1907,71.56,98.92,27.57,35.27,3.83,12.51,48.58,102.78,9.6
1908,73.38,97.64,27.21,41.71,4.42,14.17,68.08,99.34,17.59
1909,65.13,101.22,32.94,43.98,10.29,14.22,65.14,95.93,15.19
1910,68.66,87.86,29.33,52.42,9.88,21.9,56.04,98.14,22.11
1911,68.29,102.15,40.67,34.59,7.19,10.3,70.85,97.33,22.36
1912,78.02,99.2,30.15,62.57,12.7,22.91,76.45,106.94,21.46
1913,52.84,102.89,37.77,40.54,4.32,7.67,79.25,94.03,22.88
1914,82.06,93.71,27.22,54.18,9.22,19.16,69.8,101.27,17.68
1915,67.05,97.0,25.1,37.78,3.11,9.92,71.6,91.05,14.27
1916,82.16,101.27,50.94,55.32,10.61,16.8,72.34,107.39,21.8
1917,86.32,104.99,36.01,55.07,16.16,25.59,83.94,105.77,27.56
1918,76.21,82.77,25.08,45.02,13.65,16.61,73.28,86.92,24.65
1919,67.88,95.82,36.64,40.89,7.17,14.27,76.42,91.75,24.28
1920,75.33,95.01,27.38,47.59,8.26,18.89,67.81,98.35,20.74
1921,58.04,84.47,27.05,19.2,0.84,5.57,56.37,81.45,17.1
1922,69.57,96.7,50.19,40.43,3.05,10.24,81.31,88.2,24.34
1923,73.68,97.28,32.23,30.73,3.93,9.4,76.12,97.9,22.15
1924,74.24,96.96,35.77,52.17,12.1,19.27,89.34,102.53,24.22
1925,60.2,88.81,12.92,45.04,7.01,12.48,71.57,100.48,16.42
1926,83.67,93.45,18.65,44.61,5.38,16.33,65.64,113.99,15.61
1927,57.86,93.11,28.86,36.46,7.43,15.47,60.3,88.75,14.83
1928,65.24,89.46,26.53,37.42,9.5,18.63,70.48,86.3,21.3
1929,70.15,98.56,45.28,56.75,12.69,16.11,88.52,100.86,23.14
1930,65.42,89.44,40.12,41.7,7.9,18.68,81.73,93.6,26.04
1931,52.69,78.25,31.58,15.85,2.28,8.33,72.87,60.84,21.73
1932,58.85,100.82,40.07,37.1,5.59,9.15,83.06,95.24,27.02
1933,62.39,87.1,29.19,28.47,5.05,10.06,70.98,93.45,25.97
1934,77.45,78.52,8.8,40.47,6.43,19.89,52.41,92.25,11.59
1935,71.36,90.38,34.42,37.57,8.82,22.71,65.43,94.13,22.99
1936,72.75,105.59,45.89,48.94,11.14,17.21,68.68,110.75,22.32
1937,62.66,103.95,38.86,46.45,6.62,12.81,75.55,108.05,22.4
1938,64.63,88.19,25.18,31.46,6.08,10.82,66.26,88.39,18.99
1939,73.53,88.5,23.27,31.25,2.59,8.45,74.06,92.43,21.09
1940,80.74,90.2,21.77,48.9,16.11,23.39,56.88,98.85,14.93
1941,74.73,83.5,18.67,36.01,2.87,16.08,53.29,85.6,12.23
1942,61.15,86.38,30.1,39.17,7.84,17.83,71.96,86.84,21.05
1943,79.61,94.19,33.91,49.6,11.19,19.5,65.31,109.19,17.86
1944,73.35,96.11,36.05,41.95,5.2,13.58,75.53,90.81,27.06
1945,71.09,92.67,24.98,42.6,6.79,14.58,70.8,91.73,18.12
1946,59.94,81.98,24.6,30.55,3.43,9.43,59.76,83.98,19.13
1947,75.48,94.77,26.03,47.5,8.57,16.49,74.62,105.13,20.76
1948,68.2,104.13,37.72,46.34,9.76,16.08,81.08,95.63,28.43
1949,56.19,99.69,44.7,33.03,4.92,5.95,72.93,91.64,31.5
1950,68.5,107.86,32.02,54.58,7.84,14.46,59.51,114.74,16.93
1951,61.08,113.26,34.91,48.78,11.61,17.89,77.34,102.49,19.01
1952,52.94,101.02,36.99,28.24,3.84,8.36,76.45,91.66,21.93
1953,43.63,78.58,12.02,27.86,4.44,9.42,61.61,82.17,19.46
1954,62.5,80.62,25.89,31.56,4.57,14.39,58.47,84.68,20.86
1955,73.87,115.64,39.34,52.94,10.76,21.17,81.22,108.77,27.74
1956,67.33,97.54,34.95,38.1,4.66,9.99,72.84,103.67,21.87
1957,60.53,92.55,33.65,35.95,5.64,11.16,56.12,96.45,19.29
1958,70.93,92.37,19.17,54.07,15.21,28.99,62.77,91.37,16.04
1959,72.86,94.59,29.83,45.46,11.27,17.26,66.44,100.73,22.58
1960,78.63,103.23,35.9,64.59,14.6,29.89,74.15,105.79,22.28
1961,65.16,91.72,26.69,40.44,10.43,18.38,66.55,84.57,20.42
1962,78.92,86.46,29.11,52.08,10.89,18.18,65.07,92.49,22.27
1963,76.06,86.94,31.41,61.06,22.43,31.51,68.99,94.76,21.2
1964,71.99,106.54,30.87,48.97,12.39,17.01,84.45,98.56,21.48
1965,71.47,97.69,25.29,46.82,10.47,19.4,62.49,98.23,19.67
1966,70.28,99.73,23.49,52.84,12.13,21.92,75.07,96.62,20.81
1967,71.17,94.81,21.96,47.91,9.18,16.57,70.01,97.65,19.19
1968,75.31,91.38,26.76,57.04,14.62,29.11,72.62,90.82,16.53
1969,78.99,101.87,36.09,53.29,8.33,22.53,64.75,102.96,19.32
1970,83.13,104.08,26.7,52.93,14.02,26.76,66.83,107.08,18.12
1971,73.56,95.94,33.4,44.58,8.96,17.24,71.17,100.69,21.17
1972,76.89,95.51,33.82,46.17,8.9,14.39,65.23,107.16,21.3
1973,53.25,78.28,23.16,36.09,8.55,18.94,67.27,76.99,14.9
1974,65.82,83.0,24.24,34.75,5.6,9.88,69.98,90.1,18.31
1975,65.9,103.06,32.37,35.61,7.78,12.09,76.84,102.76,19.91
1976,83.54,93.01,34.62,59.23,14.22,26.61,79.66,107.66,25.92
1977,72.28,90.92,31.97,60.31,20.74,37.78,68.13,95.22,19.74
1978,88.31,108.37,31.99,67.11,20.96,31.53,61.48,110.73,15.08
1979,60.77,104.11,36.73,60.32,18.44,24.38,74.0,102.2,17.55
1980,81.38,90.62,26.68,53.57,11.93,22.91,58.29,101.3,14.04
1981,64.8,78.08,16.87,48.86,14.55,29.48,50.55,85.88,12.24
1982,74.61,99.23,35.29,52.54,11.36,18.79,64.53,95.82,17.57
1983,56.73,81.48,21.17,37.94,9.51,16.42,53.11,82.28,9.44
1984,63.91,81.3,32.11,42.67,10.11,17.38,69.83,88.42,19.06
1985,75.06,101.71,57.41,60.61,18.67,26.27,68.22,97.84,23.9
1986,64.7,74.31,19.03,42.16,8.82,17.07,46.84,88.43,14.46
1987,61.27,73.03,27.91,28.09,4.44,11.84,58.42,69.98,21.0
1988,72.43,92.59,27.75,54.21,12.83,27.3,71.06,96.16,21.33
1989,84.5,101.06,32.44,56.73,14.87,21.01,73.57,110.47,27.24
1990,47.92,84.68,29.62,24.02,3.85,4.82,64.37,87.24,27.73
1991,59.28,84.74,26.52,40.46,5.99,12.73,64.98,92.99,21.11
1992,66.36,74.0,19.21,30.08,3.46,9.3,62.39,74.41,18.46
1993,68.39,97.13,42.49,44.31,6.2,13.53,60.54,91.9,22.94
1994,72.64,90.76,24.59,39.1,8.82,15.59,62.51,90.86,21.46
1995,68.72,87.78,20.56,55.79,9.03,19.25,50.43,99.58,11.26
1996,68.3,104.09,24.15,58.3,15.29,22.35,61.07,107.17,13.37
1997,62.7,94.7,23.76,37.07,7.45,13.08,65.89,89.78,16.77
1998,40.23,69.26,17.35,22.21,3.65,7.11,50.98,58.66,14.05
1999,57.21,67.04,13.92,35.12,5.34,13.37,54.57,75.34,20.78
2000,67.63,98.24,22.69,51.39,12.62,26.12,55.86,89.21,15.77
