Year,AK,HI,PR,AL,AR,AZ,CA,CO,CT,DE,FL,GA,IA,ID,IL,IN,KS,KY,LA,MA,MD,ME,MI,MN,MO,MS,MT,NC,ND,NE,NH,NJ,NM,NV,NY,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VA,VT,WA,WI,WV,WY
1968,0.0,-999,-999,17.54,12.09,51.54,44.55,8.56,1.83,5.14,14.49,20.75,3.93,8.21,3.86,1.77,26.43,2.76,8.69,1.37,8.59,0.38,0.6,1.49,5.49,14.13,3.34,13.8,3.07,16.37,0.63,4.2,18.72,25.16,0.56,0.83,25.59,9.82,1.06,0.44,20.57,10.56,11.34,31.53,16.21,9.7,0.59,7.87,0.52,1.89,3.71
1969,0.16,-999,-999,18.73,31.32,60.66,50.2,11.13,0.97,1.89,15.07,16.04,1.28,10.1,1.61,1.11,26.75,2.15,33.94,0.67,3.8,0.31,0.26,1.0,12.11,25.28,9.1,6.01,6.6,13.95,0.3,1.62,28.31,34.04,0.32,0.37,44.97,6.1,1.18,0.44,15.49,14.15,12.86,62.54,23.86,4.78,0.01,4.44,0.07,2.03,9.36
1970,0.0,-999,-999,14.14,27.98,56.58,51.31,12.54,1.12,0.81,12.93,15.66,5.92,11.3,5.58,2.61,46.05,2.73,21.0,0.4,1.01,0.39,0.3,1.66,16.18,16.76,10.66,7.51,6.29,26.4,1.51,1.04,23.89,32.71,0.11,1.3,55.69,14.56,0.21,0.09,18.03,23.2,5.72,52.49,24.67,5.35,0.01,12.35,1.62,1.13,8.98
1971,0.0,-999,-999,6.43,21.05,53.38,49.32,10.73,1.12,1.4,6.32,4.86,4.78,11.03,6.63,2.0,28.42,2.06,13.77,0.22,0.28,0.49,2.14,1.82,13.06,9.53,12.61,1.76,7.18,12.38,0.4,1.0,21.58,32.02,0.23,1.41,33.86,15.12,0.4,0.09,5.52,16.71,3.38,39.52,26.76,0.57,0.08,15.08,0.7,0.9,7.18
1972,0.0,-999,-999,13.83,29.62,56.18,47.18,6.31,0.0,1.25,14.82,13.77,2.83,6.95,3.45,0.82,19.64,1.41,24.89,0.11,1.79,0.04,0.21,1.45,14.41,20.74,2.87,3.08,3.14,9.66,0.0,0.82,14.82,27.49,0.12,0.53,41.61,12.89,0.33,0.09,7.07,9.24,3.07,36.79,22.55,1.67,0.01,7.62,0.32,0.6,3.42
1973,0.0,-999,-999,3.48,12.2,62.36,51.27,9.76,2.41,5.18,7.56,5.93,1.3,10.03,1.77,0.4,29.96,2.08,10.77,2.2,3.52,0.39,1.14,1.56,8.17,7.93,7.24,2.18,7.49,16.22,2.47,3.85,21.25,29.98,0.67,1.08,26.76,10.55,1.5,0.44,4.43,19.92,3.35,31.08,22.01,4.2,0.08,11.15,1.16,2.39,6.88
1974,0.0,-999,-999,2.73,14.47,61.48,51.84,12.64,1.57,0.66,5.61,3.55,9.89,10.42,6.49,1.4,35.96,0.64,11.3,0.25,0.89,0.01,0.99,3.14,15.56,7.26,6.15,1.39,5.27,24.96,0.0,1.72,26.46,30.04,0.18,0.9,37.7,11.42,0.27,0.09,4.93,22.14,1.93,43.04,29.13,1.43,0.01,8.08,2.03,0.57,7.39
1975,0.0,-999,-999,4.06,13.47,54.33,44.54,8.25,2.78,3.32,7.96,5.82,4.26,7.37,1.67,0.52,30.93,1.75,5.89,2.54,3.19,1.67,1.15,3.03,13.12,3.83,4.13,6.59,4.67,16.55,2.56,3.18,15.52,23.97,1.1,0.54,28.1,5.97,1.18,1.7,12.16,17.24,3.4,24.4,17.12,3.45,2.32,6.69,0.66,1.82,4.96
1976,0.0,-999,-999,6.34,15.98,52.18,40.93,9.78,0.54,1.06,6.36,7.7,5.92,4.8,5.31,1.16,35.11,1.47,10.55,0.22,0.35,0.26,0.83,7.77,12.31,10.07,5.09,4.61,9.94,19.76,0.49,0.5,15.32,21.95,0.1,0.58,33.84,3.29,0.31,0.78,6.53,27.84,2.75,26.57,23.76,4.27,0.01,2.55,2.01,0.4,6.57
1977,0.0,-999,-999,29.6,35.71,59.32,47.62,11.49,1.4,4.9,18.94,29.26,10.92,9.89,8.68,5.9,30.88,7.58,33.99,2.33,8.08,1.52,2.55,2.29,15.5,30.05,3.66,20.07,3.48,14.72,2.72,4.28,29.47,32.04,0.7,3.2,47.57,13.3,1.15,1.81,30.82,10.77,15.0,66.44,23.75,15.69,1.02,13.88,2.06,2.82,6.11
1978,0.0,-999,-999,22.16,42.88,65.74,49.21,14.66,0.54,1.74,9.17,18.28,2.9,7.13,4.92,3.21,52.48,7.57,36.12,1.24,2.47,0.18,0.32,2.56,18.35,28.34,4.03,6.23,8.1,21.54,2.71,0.98,33.1,30.47,0.45,0.9,64.53,10.19,0.51,0.44,17.8,14.75,10.66,60.79,27.76,3.66,0.14,8.86,0.54,0.68,6.85
1979,0.0,-999,-999,6.28,6.76,62.53,49.83,11.39,1.12,0.07,9.33,10.6,1.7,8.18,1.55,0.27,28.01,1.27,11.1,0.63,0.18,0.01,0.02,0.58,5.44,6.49,5.1,4.06,2.33,11.88,0.0,0.39,23.0,30.77,0.26,0.07,31.49,8.03,0.15,0.09,10.97,7.94,1.39,37.53,28.22,1.49,0.01,7.52,0.01,0.35,6.86
1980,0.0,-999,-999,41.58,75.7,66.61,43.94,16.64,1.17,6.07,22.24,40.31,10.84,3.84,17.61,9.52,63.13,24.19,65.89,1.4,10.95,0.01,0.3,3.43,49.31,53.68,5.45,20.75,7.04,31.58,1.23,4.51,37.01,25.86,0.61,2.82,82.11,4.55,2.78,3.42,43.96,21.69,36.52,77.77,25.69,18.31,0.01,3.47,1.01,2.74,8.14
1981,0.0,-999,-999,24.33,22.53,59.63,56.74,12.18,1.02,1.4,28.33,30.13,2.81,9.26,1.7,1.3,26.1,1.92,29.11,1.02,2.34,0.06,0.12,0.36,7.49,29.04,5.77,10.64,4.47,10.43,0.18,2.41,22.29,36.23,0.38,0.29,38.4,14.14,0.35,1.47,27.85,11.25,5.04,43.41,30.58,5.82,0.45,11.84,0.14,0.23,8.64
1982,0.0,-999,-999,4.42,18.24,52.91,37.23,8.47,2.23,1.25,7.06,7.53,1.63,5.33,1.22,0.4,26.69,1.82,20.71,1.22,1.25,0.31,0.04,1.15,7.12,9.11,3.04,1.2,3.48,10.6,1.1,1.22,21.05,17.65,0.25,0.09,37.15,5.16,0.2,0.78,5.24,9.34,3.17,56.13,20.13,0.98,0.23,7.15,0.49,0.37,8.37
1983,0.24,-999,-999,21.04,40.69,54.24,40.93,12.15,3.72,11.58,15.13,26.31,17.71,6.02,23.15,15.41,55.16,23.84,18.48,1.56,13.1,0.72,2.61,4.5,36.19,17.76,12.54,22.16,13.26,27.56,1.54,9.08,25.96,18.75,1.11,5.25,49.79,4.6,3.9,2.5,33.93,24.48,21.12,47.76,21.25,17.45,0.3,5.05,1.67,6.22,16.57
1984,0.0,-999,-999,6.63,20.43,53.94,53.54,8.14,3.78,3.07,7.39,10.59,6.55,7.03,6.26,1.25,41.08,1.71,10.3,1.08,2.15,0.52,0.25,1.9,14.76,8.12,10.55,3.3,8.22,16.53,0.65,2.47,17.62,22.38,0.29,0.35,49.65,5.47,0.49,0.44,8.53,12.27,3.92,55.95,22.77,2.05,0.01,5.79,0.71,0.86,5.42
1985,0.0,-999,-999,11.79,30.25,61.61,47.89,10.67,0.52,0.32,14.89,12.39,3.59,10.55,1.25,0.45,29.85,0.51,22.03,0.24,3.55,0.01,0.05,0.96,8.82,13.83,9.87,5.55,4.1,14.39,0.27,1.0,27.17,29.3,0.19,0.09,46.41,9.78,0.14,0.09,12.9,13.61,4.68,54.65,29.4,4.55,0.01,11.49,0.61,1.06,9.16
1986,0.0,-999,-999,28.3,28.99,56.97,44.06,8.1,0.52,1.4,17.06,38.72,1.02,9.99,3.28,2.34,22.03,6.13,21.7,0.26,7.32,0.04,0.61,0.25,13.11,24.03,4.38,17.16,1.83,10.8,0.0,2.36,18.27,29.92,0.18,0.45,32.81,10.03,0.72,0.44,39.61,5.13,12.27,40.28,26.09,10.08,0.01,9.15,0.67,1.51,5.02
1987,0.0,-999,-999,22.32,32.36,59.62,50.56,9.17,1.26,9.03,23.88,25.34,9.52,7.17,9.62,2.35,25.5,7.26,20.27,1.2,12.07,0.54,2.22,3.83,18.6,19.98,4.0,14.5,5.15,16.87,1.56,4.04,18.33,24.6,0.28,1.6,30.6,9.25,2.75,0.09,27.29,15.07,11.21,36.52,19.23,14.89,0.31,7.68,2.1,7.08,5.25
1988,0.0,-999,-999,16.53,35.99,61.88,54.1,13.04,3.18,16.27,11.06,23.52,24.03,14.39,27.21,20.32,41.79,24.47,17.57,5.16,17.52,0.79,11.19,14.01,28.69,21.57,19.88,14.93,21.91,26.38,4.74,12.94,14.25,39.24,3.99,14.99,48.77,13.04,11.72,1.81,24.01,30.93,20.15,44.41,32.96,15.35,2.15,9.13,12.79,16.06,17.09
1989,0.0,-999,-999,8.06,9.31,73.18,48.83,10.2,0.4,2.88,21.13,11.76,5.41,7.72,4.12,1.08,16.89,1.3,11.27,0.51,2.46,0.47,0.29,2.72,6.3,7.22,7.0,4.43,8.99,14.64,1.45,1.18,26.68,27.27,0.13,0.41,19.42,3.92,0.19,0.09,10.39,18.91,2.1,45.61,28.49,2.47,0.01,2.71,0.97,0.6,8.82
1990,0.0,-999,-999,36.17,40.51,55.33,46.66,12.78,0.54,2.98,25.67,36.46,3.78,13.53,6.84,2.91,37.92,8.3,39.81,0.16,4.17,0.01,0.53,1.25,17.9,36.51,8.61,11.26,2.72,20.12,0.13,1.76,24.94,32.31,0.3,0.86,50.34,14.56,1.12,0.09,27.18,13.86,15.99,52.55,28.48,5.18,0.01,10.33,0.55,0.88,8.42
1991,0.0,-999,-999,14.39,21.28,57.47,48.08,6.56,3.0,9.13,10.85,10.72,4.35,10.15,10.09,6.43,34.38,8.69,11.54,4.42,16.24,1.47,0.95,1.37,19.31,11.97,7.64,8.7,6.73,19.37,2.64,8.06,13.77,27.23,1.09,2.45,32.64,8.03,5.42,4.68,13.25,15.82,6.85,33.17,19.29,11.28,0.46,5.52,0.59,4.04,6.33
1992,0.0,-999,-999,4.21,2.72,58.7,49.08,4.59,0.4,1.25,10.69,7.41,0.03,12.32,1.4,0.33,8.66,0.66,7.94,0.26,1.99,0.32,0.1,0.02,1.52,4.74,2.65,5.97,1.44,1.42,0.0,0.85,19.35,25.91,0.07,0.04,10.96,13.28,0.29,0.09,12.27,2.41,0.8,28.45,23.57,3.62,0.01,11.4,0.02,0.29,1.84
1993,0.0,-999,-999,24.72,35.36,60.52,41.52,5.96,2.63,6.4,24.34,35.46,0.03,2.14,2.15,1.86,17.23,11.07,34.34,3.35,14.21,0.84,0.26,0.02,7.66,25.64,0.51,18.54,0.08,2.88,2.53,9.38,22.34,18.93,1.1,1.59,39.2,2.34,2.62,4.0,42.73,1.31,15.45,48.42,18.36,13.56,0.01,2.05,0.03,5.19,1.59
1994,0.0,-999,-999,1.12,7.01,69.36,51.22,13.37,1.37,4.1,4.66,1.39,0.41,16.71,4.24,1.84,25.83,4.04,7.27,1.93,6.33,0.29,1.41,0.27,4.08,4.26,6.84,2.52,1.91,8.28,1.56,3.25,37.57,41.81,0.55,2.55,30.61,11.6,1.6,0.09,5.65,5.3,1.16,46.6,39.69,4.09,1.05,10.64,0.57,2.53,7.47
1995,0.0,-999,-999,27.59,29.36,62.48,45.91,13.58,3.14,4.25,17.49,22.78,5.21,6.1,9.08,4.79,30.99,7.82,38.47,1.61,14.04,1.08,2.98,2.26,13.61,29.64,5.25,6.75,3.63,20.43,2.41,3.94,29.56,23.11,1.17,2.34,41.13,4.57,4.04,2.73,20.38,11.1,11.83,46.3,23.57,7.49,1.78,3.64,3.16,3.49,8.85
1996,0.0,-999,-999,8.32,10.51,70.87,57.73,8.17,0.56,0.76,10.31,12.95,0.61,11.17,1.78,0.55,18.32,1.22,10.09,0.29,2.0,0.06,0.27,0.42,4.29,10.78,7.23,3.88,2.61,4.02,0.0,0.67,31.03,39.1,0.2,0.32,28.98,14.92,0.48,1.36,15.22,5.1,2.79,54.98,34.09,2.35,0.01,10.15,0.18,0.57,5.82
1997,0.0,-999,-999,10.52,25.26,70.4,48.71,7.02,0.45,5.83,10.18,11.52,1.81,4.43,3.83,1.99,20.15,3.4,25.29,0.53,9.49,0.11,0.44,0.21,8.32,14.5,2.97,8.4,1.51,10.07,0.02,6.02,26.01,24.05,0.29,0.39,34.91,4.9,1.63,0.78,12.85,4.83,4.52,47.0,20.28,8.1,0.01,4.62,0.14,1.0,4.13
1998,0.0,-999,-999,32.62,51.92,57.11,41.79,9.74,0.0,0.07,38.63,33.11,1.12,12.15,4.43,1.62,41.19,5.95,58.15,0.31,7.41,0.09,0.78,0.58,12.28,35.11,10.37,9.91,2.43,15.34,0.0,1.19,33.0,31.9,0.17,0.96,75.76,15.94,0.29,0.09,35.65,9.23,11.46,82.38,26.58,9.34,0.01,15.74,0.15,1.26,7.18
1999,0.0,-999,-999,23.58,32.39,54.84,42.96,7.59,4.42,10.85,14.29,22.88,3.55,6.51,7.96,4.98,25.6,20.31,31.76,4.68,16.89,0.63,0.99,1.24,15.59,29.44,6.31,15.33,2.24,10.34,3.1,13.63,18.58,22.86,1.72,4.49,46.84,7.57,6.7,4.92,28.83,9.03,19.83,50.61,20.14,14.08,0.81,6.12,1.88,7.77,7.17
2000,0.0,-999,-999,39.59,44.03,74.2,49.76,17.62,0.0,0.07,21.98,25.51,3.54,11.05,3.36,0.22,52.21,3.97,45.99,0.2,1.58,0.09,0.04,0.7,17.11,44.11,12.24,3.56,2.34,24.1,0.03,0.24,40.72,34.41,0.08,0.09,62.02,7.41,0.17,0.09,25.01,14.25,11.69,73.7,39.44,1.02,0.01,5.34,0.11,0.96,12.92
2001,0.0,-999,-999,2.1,27.34,69.44,56.76,14.97,2.72,3.91,9.03,4.95,3.24,11.46,4.25,0.4,39.24,1.86,14.58,2.79,3.59,0.93,2.27,3.05,10.32,6.57,9.22,2.7,4.59,19.05,1.97,3.87,30.33,40.63,1.86,0.57,52.65,9.87,2.4,2.05,9.34,15.84,2.57,56.83,35.06,2.62,1.21,8.1,2.03,1.05,14.06
2002,0.0,-999,-999,13.36,20.25,69.28,52.03,20.0,4.0,8.13,10.06,19.0,3.9,10.45,7.96,5.63,39.08,14.74,16.17,6.0,16.5,1.6,1.1,1.28,12.89,12.22,9.12,14.82,5.42,28.45,6.23,14.12,33.92,40.69,1.65,3.77,35.74,9.89,5.65,6.29,34.35,23.88,9.72,42.52,42.12,16.97,0.74,7.46,0.83,5.1,13.57
2003,0.0,-999,-999,0.72,17.1,74.74,57.06,19.6,0.0,0.07,2.24,1.36,5.59,20.69,4.19,0.68,38.27,1.18,14.07,0.78,0.5,0.09,0.33,1.37,14.73,3.89,17.15,1.34,7.01,19.71,1.2,1.35,34.85,38.36,0.07,0.1,42.31,16.71,0.14,0.09,3.33,17.88,1.61,45.55,41.41,1.78,0.16,12.15,0.75,0.3,16.68
2004,0.0,-999,-999,5.47,6.37,61.62,51.7,7.99,0.25,0.07,11.99,9.6,0.07,9.07,0.5,0.0,17.57,0.86,10.41,0.2,0.06,0.01,0.02,0.34,1.86,4.14,3.64,2.37,1.35,8.46,0.0,0.15,21.69,29.31,0.11,0.08,22.48,11.1,0.11,0.09,11.23,7.48,0.7,29.07,22.67,1.72,0.01,11.03,0.02,0.26,4.03
2005,0.0,-999,-999,8.52,39.2,61.86,46.2,15.58,1.46,3.36,13.69,10.84,3.49,11.23,11.31,2.68,27.78,10.92,38.41,1.2,5.18,0.24,0.4,0.89,17.24,22.12,9.74,7.59,2.96,16.79,0.43,5.94,30.38,35.2,0.91,2.77,40.68,10.84,2.11,2.15,12.9,15.89,10.12,61.14,26.27,6.88,0.01,7.61,2.07,3.41,11.59
2006,0.0,-999,-999,36.91,35.35,58.58,53.95,12.44,2.48,4.0,16.78,30.66,4.86,15.44,6.84,1.37,41.44,6.38,31.54,2.08,7.56,0.17,2.04,4.1,19.09,37.07,13.13,6.51,9.17,22.32,1.41,6.27,26.59,39.59,0.85,0.64,60.93,15.13,1.23,3.31,23.18,23.15,13.96,64.28,30.1,8.05,0.3,12.52,3.18,1.62,14.3
2007,0.0,-999,-999,35.2,23.81,70.56,47.67,14.05,1.74,3.07,20.86,25.35,1.39,19.67,8.53,6.97,23.72,21.62,22.9,1.58,8.96,0.21,1.49,1.13,14.16,30.63,16.51,15.76,6.95,14.75,1.92,2.85,26.17,49.91,0.37,3.11,20.91,10.11,2.09,0.78,29.64,16.43,25.43,19.05,41.08,10.42,0.31,8.8,0.64,5.27,17.8
2008,0.0,-999,-999,16.11,17.33,56.4,53.83,11.96,1.22,5.24,9.15,16.51,0.45,10.2,1.02,0.45,21.47,4.28,22.63,1.69,4.69,0.01,0.01,0.33,4.31,16.04,7.06,10.65,2.16,7.72,0.86,5.45,22.83,41.55,0.71,0.54,31.09,10.77,1.33,2.39,24.65,4.52,7.08,51.81,28.97,7.22,0.01,7.75,0.02,0.71,6.84
2009,0.0,-999,-999,10.67,14.04,66.89,56.02,6.34,0.25,0.17,17.1,14.02,0.59,8.76,1.89,0.34,16.92,1.37,30.48,0.26,2.1,0.09,0.22,0.54,3.89,18.08,4.06,3.34,1.24,4.01,0.0,0.59,26.68,36.17,0.06,0.25,36.18,11.45,0.17,0.09,10.46,3.25,3.07,63.54,26.24,2.1,0.01,11.31,0.41,0.23,2.39
2010,0.0,-999,-999,43.38,46.56,61.37,44.53,10.75,3.77,13.5,28.95,34.98,0.68,5.72,6.26,4.64,32.89,18.7,47.56,4.3,20.66,0.55,0.15,0.39,13.76,43.61,4.69,18.29,1.73,9.64,3.87,9.82,29.2,36.46,1.38,1.54,49.6,6.59,3.69,6.41,31.46,8.52,20.98,54.32,27.18,19.14,0.88,5.43,0.08,3.33,6.31
2011,0.0,-999,-999,43.31,56.51,65.8,47.46,14.85,2.69,8.18,32.8,49.76,7.26,5.99,13.3,9.17,53.03,11.65,64.28,1.74,12.77,0.48,1.9,1.94,28.09,42.93,5.62,16.83,1.34,15.54,1.86,6.08,46.99,30.67,1.56,5.18,84.22,4.9,4.26,2.28,41.3,10.37,16.85,104.7,25.34,10.61,0.59,4.26,1.95,2.6,10.36
2012,0.0,-999,-999,19.87,48.16,70.74,56.51,22.72,1.94,10.84,11.39,17.0,16.57,12.06,23.14,17.22,54.15,22.28,28.91,2.85,14.66,0.01,4.57,3.29,37.53,22.72,12.9,11.72,6.14,39.33,1.87,8.37,41.38,41.3,1.1,8.96,64.7,10.02,3.78,2.62,18.0,25.18,20.17,68.74,27.19,13.98,0.45,8.2,5.73,5.81,18.74
2013,0.26,-999,-999,2.24,22.28,59.24,51.99,13.48,1.74,3.51,4.84,4.32,4.96,14.75,5.35,1.82,31.14,1.2,25.64,1.69,2.92,0.41,0.85,0.81,8.56,10.47,4.4,0.97,2.11,15.63,1.44,2.99,30.85,40.3,0.45,0.75,41.04,11.23,1.18,3.65,3.87,8.37,3.18,61.93,28.13,1.65,0.45,8.22,0.84,0.37,6.88
2014,0.0,-999,-999,13.17,7.6,54.06,55.89,8.26,0.4,1.31,14.73,18.0,0.12,10.96,1.23,0.1,25.15,3.67,9.56,0.4,2.48,0.01,0.02,0.01,6.71,7.11,2.78,3.73,0.36,6.25,0.0,1.21,27.33,30.23,0.07,0.09,34.47,10.67,0.36,0.09,15.66,3.76,2.05,49.05,20.7,3.71,0.01,12.41,0.02,0.26,4.95
2015,0.0,-999,-999,23.07,26.11,60.52,52.32,9.97,0.68,1.65,20.84,21.84,0.64,11.85,1.38,0.44,27.9,3.62,36.8,1.09,1.43,0.01,0.04,0.27,4.44,26.56,8.39,11.2,4.49,10.59,0.46,2.43,30.47,32.75,0.32,0.07,39.06,15.99,0.75,0.44,27.25,7.92,5.3,50.47,25.3,2.8,0.01,16.06,0.02,0.35,6.7
