Year,Northeast,Northern Rockies and Plains,Northwest,Ohio Valley,South,Southeast,Southwest,Upper Midwest,West
1950,0.4,7.99,0.55,0.0,0.0,0.0,0.12,2.87,0.0
1951,0.39,7.22,0.06,0.08,0.0,0.0,0.43,3.99,0.0
1952,0.1,2.16,0.0,0.0,0.0,0.0,0.29,1.02,0.0
1953,0.1,0.41,0.0,0.0,0.0,0.0,0.01,0.38,0.0
1954,0.49,3.91,0.03,0.0,0.0,0.0,0.01,2.07,0.0
1955,0.92,2.32,0.01,0.01,0.0,0.0,0.03,1.48,0.0
1956,0.13,2.6,0.03,0.0,0.0,0.0,0.05,0.74,0.0
1957,0.84,3.43,0.25,0.0,0.0,0.0,0.02,1.42,0.0
1958,0.35,1.2,0.0,0.0,0.0,0.06,0.0,0.99,0.0
1959,0.38,2.87,0.08,0.03,0.0,0.0,0.11,2.04,0.0
1960,0.27,0.85,0.01,0.0,0.0,0.0,0.0,0.84,0.0
1961,0.59,1.51,0.0,0.0,0.0,0.0,0.01,0.86,0.0
1962,0.63,5.64,0.28,0.13,0.0,0.0,0.24,3.96,0.14
1963,0.52,6.15,0.26,0.19,0.0,0.0,0.82,7.73,0.0
1964,0.12,2.48,0.37,0.0,0.0,0.0,0.02,0.54,0.0
1965,0.62,2.92,0.0,0.02,0.0,0.0,0.01,4.03,0.0
1966,0.31,4.83,0.0,0.2,0.0,0.0,0.03,4.19,0.0
1967,0.45,1.48,0.0,0.0,0.0,0.0,0.0,1.65,0.0
1968,1.75,4.21,0.83,0.03,0.0,0.0,0.04,3.24,0.0
1969,0.12,5.53,0.05,0.01,0.0,0.0,0.02,1.61,0.0
1970,0.62,3.67,0.0,0.58,0.0,0.05,0.05,4.51,0.0
1971,1.06,3.92,0.07,0.02,0.0,0.0,0.37,3.35,0.0
1972,0.43,8.5,0.31,0.3,0.0,0.0,0.07,5.01,0.12
1973,0.62,2.65,0.01,0.0,0.0,0.0,0.11,2.0,0.0
1974,0.51,2.94,0.11,0.0,0.0,0.0,0.14,1.93,0.0
1975,0.48,1.54,0.0,0.0,0.0,0.0,0.06,1.17,0.0
1976,0.81,1.97,0.0,0.0,0.0,0.0,0.01,2.87,0.0
1977,0.62,4.27,0.0,0.69,0.0,0.0,0.01,5.08,0.0
1978,0.18,5.76,0.42,0.04,0.0,0.0,0.1,1.76,0.0
1979,1.39,6.6,0.32,0.12,0.0,0.0,0.31,5.29,0.0
1980,0.56,3.1,0.02,0.0,0.0,0.0,0.0,1.26,0.0
1981,0.86,1.2,0.0,0.02,0.0,0.0,0.0,1.02,0.0
1982,1.13,6.39,0.09,0.7,0.04,0.08,0.25,4.95,0.0
1983,0.51,6.9,0.85,1.47,0.13,0.05,0.91,4.34,0.0
1984,0.35,2.44,0.07,0.15,0.0,0.0,0.24,2.61,0.0
1985,0.34,6.33,0.2,0.53,0.43,0.43,0.25,3.89,0.0
1986,0.3,0.73,0.0,0.0,0.0,0.0,0.01,1.02,0.0
1987,0.37,0.11,0.0,0.0,0.0,0.0,0.04,0.53,0.0
1988,0.45,2.47,0.01,0.07,0.0,0.0,0.04,3.29,0.0
1989,0.74,8.0,0.52,0.91,0.05,0.09,1.21,4.91,0.0
1990,0.12,5.09,1.35,0.02,0.0,0.0,1.27,2.15,1.35
1991,0.27,1.36,0.0,0.0,0.0,0.0,0.01,0.58,0.0
1992,0.43,1.96,0.01,0.0,0.0,0.0,0.01,0.85,0.0
1993,0.84,2.13,0.04,0.0,0.0,0.0,0.01,1.46,0.0
1994,1.77,4.64,0.01,1.04,0.0,0.12,0.01,6.71,0.0
1995,0.57,1.07,0.01,0.0,0.0,0.0,0.0,2.16,0.0
1996,0.66,9.53,0.1,0.44,0.0,0.0,0.11,7.24,0.0
1997,0.35,4.32,0.0,0.09,0.0,0.0,0.18,2.4,0.0
1998,0.14,2.92,0.05,0.0,0.0,0.0,0.09,1.14,0.0
1999,0.24,1.23,0.0,0.02,0.0,0.0,0.0,1.73,0.0
2000,0.61,2.19,0.0,0.01,0.0,0.0,0.0,1.44,0.0
2001,0.07,0.36,0.01,0.0,0.0,0.0,0.01,0.26,0.0
2002,0.09,0.32,0.0,0.0,0.0,0.0,0.01,0.03,0.0
2003,0.96,1.48,0.0,0.0,0.0,0.0,0.0,0.75,0.0
2004,2.26,3.14,0.05,0.0,0.0,0.0,0.01,2.78,0.0
2005,0.67,2.3,0.0,0.0,0.0,0.0,0.05,1.58,0.0
2006,0.11,0.78,0.0,0.0,0.0,0.0,0.04,0.33,0.0
2007,0.5,1.64,0.0,0.0,0.0,0.0,0.18,1.89,0.0
2008,0.14,4.12,0.03,0.05,0.0,0.0,0.09,3.21,0.0
2009,0.41,3.59,0.01,0.14,0.0,0.0,0.02,2.03,0.0
2010,0.08,1.78,0.0,0.0,0.0,0.0,0.02,0.94,0.0
2011,0.17,2.73,0.0,0.0,0.0,0.0,0.56,0.79,0.0
2012,0.09,0.7,0.0,0.0,0.0,0.0,0.0,0.36,0.0
2013,0.39,3.33,0.1,0.0,0.0,0.0,0.38,3.51,0.0
2014,0.88,3.41,0.0,0.38,0.0,0.0,0.15,5.3,0.0
2015,0.51,0.77,0.01,0.02,0.0,0.0,0.08,2.4,0.0
2016,0.29,1.64,0.01,0.02,0.0,0.0,0.1,2.07,0.0
2017,0.65,3.07,0.1,0.01,0.0,0.0,0.1,2.96,0.0
2018,0.83,1.78,0.0,0.14,0.0,0.0,0.0,1.49,0.0
2019,0.39,5.14,0.0,0.27,0.0,0.0,0.02,3.98,0.0
2020,0.11,1.13,0.0,0.0,0.0,0.0,0.01,0.45,0.0
2021,0.09,5.27,0.0,0.31,0.0,0.0,0.19,3.91,0.0
2022,0.44,6.03,0.07,0.13,0.04,0.0,0.17,3.67,0.0
2023,0.26,1.79,0.07,0.0,0.0,0.0,0.02,0.58,0.0
2024,0.07,3.39,0.16,0.44,0.0,0.0,0.2,1.28,0.0
