Year,Northeast,Northern Rockies and Plains,Northwest,Ohio Valley,South,Southeast,Southwest,Upper Midwest,West
1900,0.05,2.29,0.0,0.01,0.0,0.0,0.01,2.53,0.0
1901,0.36,3.03,0.0,0.05,0.0,0.0,0.02,2.69,0.0
1902,0.12,3.01,0.0,0.01,0.0,0.0,0.11,2.31,0.0
1903,0.05,2.63,0.0,0.02,0.0,0.0,0.01,2.83,0.0
1904,1.24,4.59,0.0,0.08,0.0,0.0,0.01,4.49,0.0
1905,0.06,5.99,0.0,0.37,0.0,0.0,0.37,3.72,0.0
1906,0.18,1.34,0.0,0.0,0.0,0.0,0.09,0.69,0.0
1907,0.6,5.31,0.0,0.0,0.0,0.0,0.01,3.72,0.0
1908,0.3,0.47,0.0,0.0,0.0,0.0,0.01,0.56,0.0
1909,0.0,7.84,0.59,0.01,0.0,0.0,0.38,3.51,0.0
1910,0.13,2.97,0.04,0.0,0.0,0.0,0.38,1.33,0.0
1911,0.05,4.36,0.01,0.01,0.0,0.0,0.08,2.55,0.0
1912,0.67,5.58,0.0,0.97,0.0,0.0,0.08,9.7,0.0
1913,0.0,3.01,0.0,0.0,0.0,0.0,0.4,2.19,0.0
1914,1.02,3.5,0.0,0.01,0.0,0.0,0.07,3.54,0.0
1915,0.0,1.24,0.0,0.01,0.0,0.0,0.07,1.57,0.0
1916,0.0,13.04,0.02,0.07,0.0,0.0,0.15,6.44,0.0
1917,1.29,8.56,0.0,0.08,0.0,0.0,0.14,9.56,0.0
1918,0.84,5.62,0.0,0.33,0.0,0.0,0.32,3.83,0.0
1919,0.12,6.32,0.51,0.08,0.0,0.0,0.46,4.86,0.0
1920,0.16,2.86,0.0,0.0,0.0,0.0,0.0,2.67,0.0
1921,0.0,0.96,0.0,0.0,0.0,0.0,0.01,0.55,0.0
1922,0.09,4.93,0.09,0.0,0.0,0.0,0.37,2.11,0.0
1923,0.0,2.83,0.0,0.0,0.0,0.0,0.18,1.43,0.0
1924,0.24,6.71,0.51,0.32,0.0,0.0,0.76,7.7,0.51
1925,0.09,1.25,0.0,0.02,0.0,0.0,0.19,0.92,0.0
1926,0.1,1.34,0.0,0.0,0.0,0.0,0.06,1.45,0.0
1927,0.0,5.57,0.13,0.0,0.0,0.0,0.12,3.71,0.0
1928,0.0,1.03,0.0,0.04,0.0,0.0,0.0,1.38,0.0
1929,0.03,7.22,0.13,0.0,0.0,0.0,0.14,5.51,0.0
1930,0.0,4.97,0.36,0.07,0.0,0.0,0.38,3.05,0.0
1931,0.0,0.03,0.0,0.0,0.0,0.0,0.01,0.0,0.0
1932,0.0,4.52,0.06,0.0,0.0,0.0,0.36,2.31,1.01
1933,0.34,4.06,0.42,0.2,0.0,0.0,0.85,4.39,1.0
1934,0.65,1.12,0.0,0.0,0.0,0.0,0.01,1.85,0.0
1935,0.1,3.25,0.12,0.0,0.0,0.0,0.01,2.72,0.0
1936,0.0,14.57,0.04,0.55,0.0,0.0,0.0,11.18,0.0
1937,0.0,8.53,0.49,0.0,0.0,0.0,1.26,2.62,1.0
1938,0.05,2.22,0.0,0.0,0.0,0.0,0.01,1.93,0.0
1939,0.0,2.93,0.0,0.0,0.0,0.0,0.01,0.94,0.0
1940,0.05,1.89,0.0,0.12,0.0,0.0,0.07,1.97,0.0
1941,0.0,0.9,0.0,0.0,0.0,0.0,0.01,0.76,0.0
1942,0.52,2.08,0.0,0.1,0.0,0.0,0.25,3.66,0.0
1943,0.47,4.75,0.0,0.02,0.0,0.0,0.06,3.22,0.0
1944,0.0,0.39,0.0,0.0,0.0,0.0,0.01,0.07,0.0
1945,0.07,1.6,0.0,0.0,0.0,0.0,0.01,1.87,0.0
1946,0.0,1.39,0.0,0.0,0.0,0.0,0.0,1.23,0.0
1947,0.0,0.72,0.0,0.0,0.0,0.0,0.0,0.82,0.0
1948,0.07,2.42,0.0,0.0,0.0,0.0,0.01,2.91,0.0
1949,0.0,6.17,0.06,0.0,0.0,0.0,0.32,1.57,0.51
1950,0.17,7.2,0.64,0.0,0.0,0.0,0.15,3.14,0.0
1951,0.07,6.83,0.0,0.06,0.0,0.0,0.42,4.54,0.0
1952,0.0,1.79,0.0,0.0,0.0,0.0,0.44,0.99,0.0
1953,0.0,0.36,0.0,0.0,0.0,0.0,0.01,0.45,0.0
1954,0.25,3.29,0.0,0.0,0.0,0.0,0.06,2.25,0.0
1955,0.5,2.03,0.0,0.02,0.0,0.0,0.12,1.59,0.0
1956,0.0,2.38,0.04,0.0,0.0,0.0,0.02,1.15,0.0
1957,0.45,2.82,0.22,0.0,0.0,0.0,0.13,1.41,0.0
1958,0.11,1.11,0.0,0.0,0.0,0.0,0.01,0.86,0.0
1959,0.16,2.5,0.06,0.01,0.0,0.0,0.12,2.14,0.0
1960,0.04,0.79,0.0,0.0,0.0,0.0,0.01,0.89,0.0
1961,0.25,1.49,0.0,0.0,0.0,0.0,0.01,0.81,0.0
1962,0.37,4.98,0.06,0.08,0.0,0.0,0.2,4.06,0.0
1963,0.14,6.25,0.16,0.17,0.0,0.0,0.95,7.77,0.0
1964,0.0,2.22,0.31,0.0,0.0,0.0,0.0,0.55,0.0
1965,0.43,2.59,0.0,0.02,0.0,0.0,0.0,4.16,0.0
1966,0.04,4.67,0.0,0.2,0.0,0.0,0.13,4.13,0.0
1967,0.15,1.47,0.0,0.0,0.0,0.0,0.01,1.7,0.0
1968,1.16,3.89,0.64,0.03,0.0,0.0,0.01,3.39,0.0
1969,0.0,4.75,0.0,0.01,0.0,0.0,0.13,1.99,0.0
1970,0.23,3.66,0.0,0.55,0.0,0.0,0.01,4.68,0.0
1971,0.37,3.81,0.0,0.03,0.0,0.0,0.51,3.09,0.0
1972,0.05,7.76,0.15,0.31,0.0,0.0,0.14,4.89,0.51
1973,0.15,2.49,0.0,0.0,0.0,0.0,0.12,2.02,0.0
1974,0.02,2.91,0.12,0.0,0.0,0.0,0.17,2.03,0.0
1975,0.1,1.41,0.0,0.0,0.0,0.0,0.07,1.12,0.0
1976,0.36,2.1,0.0,0.0,0.0,0.0,0.01,2.73,0.0
1977,0.27,4.06,0.0,0.84,0.0,0.0,0.01,5.2,0.0
1978,0.0,5.54,0.21,0.06,0.0,0.0,0.12,1.7,0.0
1979,0.61,5.91,0.18,0.14,0.0,0.0,0.51,5.0,0.0
1980,0.19,2.56,0.0,0.0,0.0,0.0,0.0,1.14,0.0
1981,0.57,1.29,0.0,0.02,0.0,0.0,0.0,0.83,0.0
1982,0.43,5.63,0.0,0.66,0.11,0.26,0.4,4.69,0.0
1983,0.22,7.04,0.34,1.52,0.0,0.0,0.99,4.52,0.0
1984,0.06,2.21,0.0,0.17,0.0,0.0,0.56,2.18,0.0
1985,0.24,5.85,0.0,0.6,0.49,0.31,0.22,4.07,0.0
1986,0.07,0.77,0.0,0.0,0.0,0.0,0.01,1.0,0.0
1987,0.19,0.11,0.0,0.0,0.0,0.0,0.01,0.58,0.0
1988,0.19,2.65,0.0,0.06,0.0,0.0,0.01,2.82,0.0
1989,0.34,8.1,0.46,0.95,0.0,0.15,1.31,4.51,0.0
1990,0.0,4.87,0.84,0.02,0.0,0.0,1.36,2.24,2.0
1991,0.0,1.25,0.0,0.0,0.0,0.0,0.01,0.58,0.0
1992,0.05,1.78,0.0,0.0,0.0,0.0,0.01,0.77,0.0
1993,0.23,1.85,0.0,0.0,0.0,0.0,0.03,1.36,0.0
1994,0.92,5.0,0.0,1.14,0.0,0.31,0.01,6.6,0.0
1995,0.33,1.01,0.0,0.0,0.0,0.0,0.01,1.93,0.0
1996,0.23,9.6,0.05,0.46,0.0,0.0,0.16,7.41,0.0
1997,0.1,4.26,0.0,0.1,0.0,0.0,0.09,2.39,0.0
1998,0.0,2.52,0.07,0.0,0.0,0.0,0.07,1.05,0.0
1999,0.05,1.31,0.0,0.01,0.0,0.0,0.01,1.7,0.0
2000,0.38,2.15,0.0,0.01,0.0,0.0,0.01,1.26,0.0
2001,0.0,0.41,0.0,0.0,0.0,0.0,0.03,0.29,0.0
2002,0.0,0.29,0.0,0.0,0.0,0.0,0.02,0.01,0.0
2003,0.48,1.42,0.0,0.0,0.0,0.0,0.01,0.58,0.0
2004,1.45,3.24,0.0,0.0,0.0,0.0,0.07,2.57,0.0
2005,0.27,1.98,0.0,0.0,0.0,0.0,0.28,1.57,0.0
2006,0.0,0.67,0.0,0.0,0.0,0.0,0.07,0.25,0.0
2007,0.18,1.68,0.0,0.0,0.0,0.0,0.3,1.75,0.0
2008,0.0,3.95,0.0,0.04,0.0,0.0,0.5,3.38,0.0
2009,0.0,3.46,0.0,0.18,0.0,0.0,0.06,1.75,0.0
2010,0.03,1.9,0.0,0.0,0.0,0.0,0.01,1.02,0.0
2011,0.08,2.53,0.0,0.0,0.0,0.0,0.75,0.85,0.0
2012,0.0,0.64,0.0,0.0,0.0,0.0,0.01,0.34,0.0
2013,0.14,3.17,0.0,0.0,0.0,0.0,0.18,3.52,0.0
2014,0.47,3.16,0.0,0.42,0.0,0.0,0.18,5.03,0.0
2015,0.19,0.94,0.0,0.02,0.0,0.0,0.03,2.12,0.0
2016,0.2,1.65,0.0,0.02,0.0,0.0,0.21,2.32,0.0
2017,0.3,2.9,0.12,0.01,0.0,0.0,0.17,2.97,0.0
2018,0.71,1.87,0.0,0.16,0.0,0.0,0.01,1.71,0.0
2019,0.22,5.24,0.0,0.3,0.0,0.0,0.02,4.3,0.0
2020,0.0,1.02,0.0,0.0,0.0,0.0,0.01,0.54,0.0
2021,0.0,5.35,0.0,0.34,0.0,0.0,0.13,4.23,0.0
2022,0.34,5.7,0.0,0.12,0.0,0.0,0.13,4.15,0.0
2023,0.2,1.63,0.04,0.0,0.0,0.0,0.07,0.68,0.0
2024,0.0,3.48,0.14,0.48,0.0,0.0,0.18,1.43,0.0
