Year,AK,HI,PR,AL,AR,AZ,CA,CO,CT,DE,FL,GA,IA,ID,IL,IN,KS,KY,LA,MA,MD,ME,MI,MN,MO,MS,MT,NC,ND,NE,NH,NJ,NM,NV,NY,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VA,VT,WA,WI,WV,WY
1900,-999.0,-999,-999,-999,0.0,-999,-999.0,0.0,-999.0,-999,-999,-999,0.21,0.01,0.04,0.0,0.0,0.0,-999,-999.0,-999.0,0.02,0.0,5.52,0.0,-999,2.63,0.0,8.16,0.04,-999.0,0.0,-999,-999.0,0.13,0.0,-999,-999.0,0.0,-999,-999,1.0,0.0,-999,0.01,0.0,-999.0,0.0,1.55,0.0,-999.0
1901,-999.0,-999,-999,-999,0.0,-999,-999.0,0.0,-999.0,-999,-999,-999,1.9,0.01,0.0,0.13,0.0,0.0,-999,-999.0,-999.0,0.53,0.0,5.96,0.15,-999,1.01,0.0,10.03,0.8,-999.0,0.0,-999,-999.0,0.29,0.0,-999,0.0,0.0,-999,-999,2.06,0.0,-999,0.04,0.0,-999.0,0.0,1.12,0.0,-999.0
1902,-999.0,-999,-999,-999,0.0,-999,-999.0,0.13,-999.0,-999,-999,-999,0.52,0.01,0.05,0.0,0.0,0.0,-999,-999.0,-999.0,0.02,0.02,4.93,0.0,-999,2.97,0.0,9.51,0.0,-999.0,0.0,-999,-999.0,0.2,0.0,-999,0.0,0.0,-999,-999,2.71,0.0,-999,0.08,0.0,-999.0,0.0,1.44,0.0,-999.0
1903,-999.0,-999,-999,-999,0.0,-999,-999.0,0.0,-999.0,-999,-999,-999,0.36,0.0,0.0,0.1,0.0,0.0,-999,-999.0,-999.0,0.02,0.22,5.06,0.0,-999,1.79,0.0,9.11,0.19,-999.0,0.0,-999,-999.0,0.0,0.0,-999,0.0,0.0,-999,-999,2.29,0.0,-999,0.03,0.0,-999.0,0.0,1.92,0.0,-999.0
1904,-999.0,-999,-999,-999,-999.0,-999,-999.0,0.0,-999.0,-999,-999,-999,2.11,0.0,0.13,0.0,0.0,0.0,-999,-999.0,-999.0,0.86,0.4,8.14,0.2,-999,2.84,-999.0,16.93,0.42,-999.0,0.0,-999,-999.0,1.34,0.03,-999,0.0,0.44,-999,-999,5.22,0.0,-999,0.01,0.0,-999.0,0.0,3.06,-999.0,-999.0
1905,-999.0,-999,-999,-999,0.0,-999,-999.0,0.57,-999.0,-999,-999,-999,3.91,0.0,0.81,0.23,1.51,0.0,-999,-999.0,-999.0,0.01,0.14,7.14,0.59,-999,2.55,-999.0,14.09,4.38,-999.0,0.0,-999,-999.0,0.18,0.0,-999,0.0,0.0,-999,-999,7.06,0.0,-999,0.03,0.0,-999.0,0.0,2.5,0.0,-999.0
1906,-999.0,-999,-999,-999,0.0,-999,-999.0,0.13,-999.0,-999,-999,-999,0.04,0.0,0.0,0.0,0.0,0.0,-999,-999.0,-999.0,0.01,0.0,1.71,0.0,-999,1.29,-999.0,6.96,0.01,-999.0,0.0,-999,-999.0,0.41,0.0,-999,0.0,0.0,-999,-999,0.38,0.0,-999,0.03,0.0,-999.0,0.0,0.01,0.0,-999.0
1907,-999.0,-999,-999,-999,0.0,-999,-999.0,0.0,-999.0,-999,-999,-999,1.12,0.0,0.0,0.0,0.0,0.0,-999,-999.0,-999.0,0.39,0.3,6.95,0.0,-999,4.72,-999.0,18.11,0.35,-999.0,0.0,-999,-999.0,0.8,0.0,-999,0.0,0.0,-999,-999,5.31,0.0,-999,0.02,0.0,-999.0,0.0,2.14,0.0,-999.0
1908,-999.0,-999,-999,-999,0.0,-999,-999.0,0.0,-999.0,-999,-999,-999,0.03,0.0,0.0,0.0,0.0,0.0,-999,-999.0,-999.0,0.01,0.01,1.1,0.0,-999,0.3,-999.0,1.91,0.0,-999.0,0.0,-999,-999.0,0.64,0.0,-999,0.0,0.0,-999,-999,0.16,0.0,-999,0.03,0.0,-999.0,0.0,0.21,0.0,-999.0
1909,-999.0,-999,-999,-999,0.0,-999,-999.0,0.46,-999.0,-999,-999,-999,1.56,0.21,0.0,0.0,0.03,0.0,-999,-999.0,-999.0,0.01,0.04,7.06,0.05,-999,9.6,-999.0,19.13,1.24,-999.0,0.0,-999,-999.0,0.0,0.0,-999,1.05,0.0,-999,-999,9.26,0.0,-999,0.23,0.0,-999.0,0.84,1.78,0.0,-999.0
1910,-999.0,-999,-999,-999,0.0,-999,-999.0,0.57,-999.0,-999,-999,-999,0.67,0.09,0.0,0.0,0.0,0.0,-999,-999.0,-999.0,0.2,0.02,3.11,0.0,-999,2.2,0.0,10.6,0.06,-999.0,0.0,-999,-999.0,0.12,0.0,-999,0.0,0.0,-999,-999,2.88,0.0,-999,0.08,0.0,-999.0,0.0,0.25,0.0,-999.0
1911,-999.0,-999,-999,-999,0.0,-999,-999.0,0.12,-999.0,-999,-999,-999,0.9,0.0,0.0,0.0,0.12,0.0,-999,-999.0,-999.0,0.01,0.02,5.7,0.04,-999,3.24,0.0,14.06,1.33,-999.0,0.0,-999,-999.0,0.09,0.0,-999,0.0,0.0,-999,-999,4.02,0.0,-999,0.03,0.0,-999.0,0.04,0.62,0.0,-999.0
1912,-999.0,-999,-999,-999,0.0,-999,-999.0,0.12,-999.0,-999,-999,-999,7.92,0.0,2.56,0.42,1.66,0.0,-999,-999.0,-999.0,0.7,0.61,13.58,1.39,-999,1.61,0.0,14.93,3.45,-999.0,0.0,-999,-999.0,1.2,0.0,-999,0.0,0.0,-999,-999,7.49,0.0,-999,0.03,0.0,-999.0,0.0,10.65,0.0,-999.0
1913,-999.0,-999,-999,-999,0.0,-999,-999.0,0.61,-999.0,-999,-999,-999,0.11,0.0,0.0,0.0,0.0,0.0,-999,-999.0,-999.0,0.01,0.05,4.2,0.0,-999,3.11,0.0,10.21,0.25,-999.0,0.0,-999,-999.0,0.0,0.0,-999,0.0,0.0,-999,-999,1.9,0.0,-999,0.03,0.0,-999.0,0.0,1.2,0.0,-999.0
1914,-999.0,-999,-999,-999,0.0,-999,-999.0,0.09,-999.0,-999,-999,-999,0.56,0.0,0.03,0.0,0.0,0.0,-999,-999.0,-999.0,1.24,0.33,7.18,0.0,-999,1.2,0.0,15.22,0.23,-999.0,0.0,-999,-999.0,1.06,0.0,-999,0.0,0.0,-999,-999,3.01,0.0,-999,0.03,0.0,-999.0,0.0,0.97,0.0,-999.0
1915,-999.0,-999,-999,-999,0.0,-999,-999.0,0.09,-999.0,-999,-999,-999,0.2,0.0,0.04,0.0,0.0,0.0,-999,-999.0,-999.0,0.01,0.03,2.85,0.0,-999,0.64,0.0,5.47,0.0,-999.0,0.0,-999,-999.0,0.0,0.0,-999,0.0,0.0,-999,-999,0.57,0.0,-999,0.03,0.0,-999.0,0.0,0.97,0.0,-999.0
1916,-999.0,-999,-999,-999,0.0,-999,-999.0,0.19,-999.0,-999,-999,-999,1.89,0.09,0.14,0.0,0.2,0.0,-999,-999.0,-999.0,0.01,0.04,13.11,0.23,-999,12.94,0.0,35.01,2.44,-999.0,0.0,-999,-999.0,0.0,0.0,-999,0.0,0.0,-999,-999,13.24,0.0,-999,0.07,0.0,-999.0,0.0,2.63,0.0,-999.0
1917,-999.0,-999,-999,-999,0.0,-999,-999.0,0.09,-999.0,-999,-999,-999,4.34,0.04,0.18,0.0,0.06,0.0,-999,-999.0,-999.0,1.2,0.25,17.72,0.11,-999,6.11,0.0,26.06,1.16,-999.0,1.0,-999,-999.0,1.37,0.0,-999,0.0,0.0,-999,-999,8.25,0.0,-999,0.23,0.0,-999.0,0.0,5.64,0.16,-999.0
1918,-999.0,-999,-999,-999,0.0,-999,-999.0,0.47,-999.0,-999,-999,-999,2.48,0.0,0.62,0.11,0.66,0.65,-999,-999.0,-999.0,0.7,0.45,6.86,0.55,-999,4.45,0.0,12.67,2.47,-999.0,0.0,-999,-999.0,0.53,0.0,-999,0.0,0.3,-999,-999,6.99,0.0,-999,0.03,0.0,-999.0,0.0,2.12,0.0,-999.0
1919,-999.0,-999,-999,-999,0.0,-999,-999.0,0.66,-999.0,-999,-999,-999,2.04,0.3,0.28,0.0,0.23,0.0,-999,-999.0,-999.0,0.39,0.07,9.94,0.04,-999,7.87,0.0,19.02,0.93,-999.0,0.0,-999,-999.0,0.07,0.0,-999,1.08,0.0,-999,-999,5.22,0.0,-999,0.02,0.0,-999.0,0.62,2.28,0.0,-999.0
1920,-999.0,-999,-999,-999,0.0,-999,-999.0,0.0,-999.0,-999,-999,-999,0.2,0.0,0.0,0.0,0.0,0.0,-999,-999.0,-999.0,0.01,0.05,5.02,0.0,-999,2.35,0.0,13.58,0.23,-999.0,0.0,-999,-999.0,0.12,0.0,-999,0.0,0.0,-999,-999,1.1,0.0,-999,0.01,0.0,-999.0,0.0,1.69,0.0,-999.0
1921,-999.0,-999,-999,-999,0.0,-999,-999.0,0.0,-999.0,-999,-999,-999,0.04,0.0,0.0,0.0,0.0,0.0,-999,-999.0,-999.0,0.01,0.0,1.25,0.0,-999,1.85,-999.0,2.8,0.0,-999.0,0.0,-999,-999.0,0.0,0.0,-999,0.0,0.0,-999,-999,0.37,0.0,-999,0.03,0.0,-999.0,0.0,0.0,0.0,-999.0
1922,-999.0,-999,-999,-999,0.0,-999,-999.0,0.51,-999.0,-999,-999,-999,0.37,0.22,0.0,0.0,0.0,0.0,-999,-999.0,-999.0,0.01,0.01,4.22,0.0,-999,6.9,-999.0,15.42,0.27,-999.0,0.0,-999,-999.0,0.2,0.0,-999,0.0,0.0,-999,-999,3.5,0.0,-999,0.13,0.0,-999.0,0.0,1.3,0.0,-999.0
1923,-999.0,-999,-999,-999,0.0,-999,-999.0,0.27,-999.0,-999,-999,-999,0.07,0.0,0.0,0.0,0.0,0.0,-999,-999.0,-999.0,0.01,0.01,2.96,0.0,-999,3.66,-999.0,8.31,0.5,-999.0,0.0,-999,-999.0,0.0,0.0,-999,0.0,0.0,-999,-999,1.92,0.0,-999,0.03,0.0,-999.0,0.0,0.73,0.0,-999.0
1924,-999.0,-999,-999,-999,0.0,-999,-999.0,0.96,-999.0,-999,-999,-999,3.28,1.26,0.79,0.28,0.16,0.0,-999,-999.0,-999.0,0.51,0.19,12.9,0.27,-999,7.05,0.0,17.46,1.93,-999.0,0.0,-999,-999.0,0.08,0.12,-999,0.0,0.13,-999,-999,6.14,0.0,-999,0.39,0.0,-999.0,0.0,6.93,0.0,-999.0
1925,-999.0,-999,-999,-999,0.0,-999,-999.0,0.28,-999.0,-999,-999,-999,0.49,0.0,0.06,0.0,0.0,0.0,-999,-999.0,-999.0,0.01,0.01,1.83,0.0,-999,0.43,0.0,4.54,0.05,-999.0,0.0,-999,-999.0,0.2,0.0,-999,0.0,0.0,-999,-999,1.53,0.0,-999,0.01,0.0,-999.0,0.0,0.55,0.0,-999.0
1926,-999.0,-999,-999,-999,0.0,-999,-999.0,0.09,-999.0,-999,-999,-999,0.27,0.0,0.0,0.0,0.03,0.0,-999,-999.0,-999.0,0.01,0.04,2.69,0.0,-999,1.63,0.0,3.18,0.19,-999.0,0.0,-999,-999.0,0.18,0.0,-999,0.0,0.0,-999,-999,1.41,0.0,-999,0.01,0.0,-999.0,0.0,1.1,0.0,-999.0
1927,-999.0,-999,-999,-999,0.0,-999,-999.0,0.18,-999.0,-999,-999,-999,0.57,0.21,0.0,0.0,0.0,0.0,-999,-999.0,-999.0,0.01,0.01,8.11,0.0,-999,5.72,0.0,15.36,0.77,-999.0,0.0,-999,-999.0,0.0,0.0,-999,0.0,0.0,-999,-999,5.81,0.0,-999,0.01,0.0,-999.0,0.1,1.0,0.0,-999.0
1928,-999.0,-999,-999,-999,0.0,-999,-999.0,0.0,-999.0,-999,-999,-999,0.56,0.0,0.1,0.0,0.0,0.0,-999,-999.0,-999.0,0.01,0.03,2.62,0.07,-999,0.96,0.0,2.21,0.15,-999.0,0.0,-999,-999.0,0.0,0.0,-999,0.0,0.0,-999,-999,1.6,0.0,-999,0.01,0.0,-999.0,0.0,0.92,0.0,-999.0
1929,-999.0,-999,-999,-999,0.0,-999,-999.0,0.11,-999.0,-999,-999,-999,0.85,0.16,0.0,0.0,0.0,0.0,-999,-999.0,-999.0,0.01,0.1,10.88,0.0,-999,6.61,-999.0,20.35,0.43,-999.0,0.0,-999,-999.0,0.08,0.0,-999,0.28,0.0,-999,-999,9.77,0.0,-999,0.17,0.0,-999.0,0.0,3.11,0.0,-999.0
1930,26.89,-999,-999,-999,0.0,-999,0.0,0.33,-999.0,-999,-999,-999,1.74,0.65,0.15,0.0,0.43,0.0,-999,-999.0,-999.0,0.01,0.04,6.0,0.19,-999,6.43,0.0,9.11,1.74,-999.0,0.0,-999,-999.0,0.0,0.0,-999,0.0,0.0,-999,-999,5.23,0.0,-999,0.46,0.0,-999.0,0.36,1.63,0.0,-999.0
1931,16.71,-999,-999,-999,0.0,-999,0.0,0.0,-999.0,-999,-999,-999,0.01,0.0,0.0,0.0,0.0,0.0,-999,-999.0,-999.0,0.01,0.0,0.01,0.0,-999,0.13,0.0,0.0,0.0,-999.0,0.0,-999,-999.0,0.0,0.0,-999,0.0,0.0,-999,-999,0.0,0.0,-999,0.01,0.0,-999.0,0.0,0.0,0.0,-999.0
1932,36.6,-999,-999,-999,0.0,-999,0.0,0.27,-999.0,-999,-999,-999,0.72,0.0,0.0,0.0,0.05,0.0,-999,-999.0,-999.0,0.01,0.02,4.69,0.0,-999,6.88,0.0,9.2,0.41,-999.0,0.0,-999,-999.0,0.0,0.0,-999,0.28,0.0,-999,-999,4.72,0.0,-999,0.4,0.0,-999.0,0.0,1.12,0.0,-999.0
1933,35.17,-999,-999,-999,0.0,-999,0.0,1.34,-999.0,-999,-999,-999,2.03,0.82,0.49,0.0,0.33,0.0,-999,-999.0,-999.0,0.89,0.34,7.59,0.32,-999,3.54,0.0,10.52,1.58,-999.0,0.0,-999,-999.0,0.19,0.0,-999,0.28,0.0,-999,-999,3.73,0.0,-999,0.04,0.0,-999.0,0.0,3.47,0.0,-999.0
1934,22.63,-999,-999,-999,0.0,-999,0.0,0.0,-999.0,-999,-999,-999,0.16,0.0,0.0,0.0,0.0,0.0,-999,-999.0,-999.0,0.2,0.35,3.58,0.0,-999,0.86,0.0,4.94,0.0,-999.0,0.0,-999,-999.0,1.03,0.0,-999,0.0,0.13,-999,-999,0.6,0.0,-999,0.01,0.0,-999.0,0.0,0.73,0.0,-999.0
1935,24.91,-999,-999,-999,0.0,-999,0.0,0.0,-999.0,-999,-999,-999,0.89,0.12,0.0,0.0,0.0,0.0,-999,-999.0,-999.0,0.01,0.04,5.2,0.0,-999,4.17,0.0,8.69,0.58,-999.0,0.0,-999,-999.0,0.2,0.0,-999,0.0,0.0,-999,-999,2.99,0.0,-999,0.01,0.0,-999.0,0.22,1.68,0.0,-999.0
1936,22.63,-999,-999,-999,0.0,-999,0.0,0.0,-999.0,-999,-999,-999,8.22,0.09,1.58,0.43,0.06,0.0,-999,-999.0,-999.0,0.01,0.1,20.0,0.18,-999,10.95,0.0,33.46,4.96,-999.0,0.0,-999,-999.0,0.0,0.24,-999,0.0,0.0,-999,-999,19.68,0.0,-999,0.01,0.0,-999.0,0.0,9.33,0.0,-999.0
1937,12.22,-999,-999,-999,0.0,-999,1.46,0.72,-999.0,-999,-999,-999,0.61,0.9,0.0,0.0,0.03,0.0,-999,-999.0,-999.0,0.01,0.01,6.23,0.0,-999,9.61,0.0,23.19,1.26,-999.0,0.0,-999,-999.0,0.0,0.0,-999,0.28,0.0,-999,-999,8.09,0.0,-999,2.28,0.0,-999.0,0.1,0.28,0.0,-999.0
1938,24.35,-999,-999,-999,0.0,-999,0.0,0.0,-999.0,-999,-999,-999,0.01,0.0,0.0,0.0,0.0,0.0,-999,-999.0,-999.0,0.01,0.04,3.9,0.0,-999,2.7,0.0,8.16,0.0,-999.0,0.0,-999,-999.0,0.0,0.0,-999,0.0,0.0,-999,-999,1.21,0.0,-999,0.01,0.0,-999.0,0.0,0.92,0.0,-999.0
