Year,AK,HI,PR,AL,AR,AZ,CA,CO,CT,DE,FL,GA,IA,ID,IL,IN,KS,KY,LA,MA,MD,ME,MI,MN,MO,MS,MT,NC,ND,NE,NH,NJ,NM,NV,NY,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VA,VT,WA,WI,WV,WY
1960,-999,-999,-999,2.29,5.26,17.46,19.23,0.03,0.2,0.72,25.64,2.62,0.47,0.21,0.56,0.17,1.38,0.51,9.83,0.22,0.83,0.0,0.04,0.18,1.14,4.44,0.07,1.93,0.06,0.15,0.0,0.67,0.53,7.65,0.06,0.1,5.34,0.05,0.03,0.05,2.7,0.42,1.59,17.57,0.82,0.83,0.0,0.11,0.07,0.0,0.03
1961,-999,-999,-999,0.49,1.74,16.46,18.55,0.0,0.42,0.05,20.99,1.2,0.35,0.14,1.0,0.31,1.32,0.47,3.09,0.04,0.93,0.0,0.05,0.04,1.36,1.43,0.07,2.69,0.02,0.18,0.0,1.2,0.06,5.87,0.27,0.14,3.33,0.37,0.04,0.05,1.89,0.13,0.72,10.89,0.9,2.1,0.0,0.35,0.04,0.0,0.0
1962,-999,-999,-999,3.37,4.93,15.48,13.65,0.0,0.2,0.05,22.9,2.35,0.13,0.03,0.51,0.17,1.74,0.51,18.08,0.04,0.42,0.0,0.02,0.01,1.51,6.23,0.0,0.99,0.0,0.05,0.0,0.65,0.22,3.84,0.04,0.06,6.45,0.08,0.01,0.05,2.88,0.01,1.68,18.94,0.97,0.39,0.0,0.12,0.01,0.17,0.0
1963,-999,-999,-999,3.12,6.35,13.98,13.23,0.21,0.2,0.98,22.22,2.42,0.69,0.03,0.9,0.3,4.81,1.08,17.98,0.25,1.94,0.0,0.06,0.15,2.32,6.63,0.05,0.96,0.17,1.39,0.0,1.07,0.61,4.44,0.11,0.16,12.47,0.02,0.02,0.05,2.06,0.2,1.22,23.17,0.85,1.36,0.0,0.08,0.14,0.05,0.0
1964,-999,-999,-999,1.97,6.31,11.68,13.87,0.58,0.2,0.05,22.14,3.0,1.55,0.03,2.21,0.93,7.53,1.54,15.52,0.04,1.13,0.0,0.37,0.78,2.27,5.9,0.02,2.45,0.06,2.21,0.0,0.74,0.67,6.27,0.13,0.55,16.55,0.02,0.07,0.05,3.5,0.88,1.77,25.7,0.71,0.89,0.0,0.04,0.86,0.12,0.0
1965,-999,-999,-999,2.09,2.68,10.81,10.5,0.01,0.42,0.95,15.49,1.43,0.31,0.03,0.93,0.37,1.59,1.09,5.91,0.04,0.84,0.0,0.17,0.05,0.95,3.47,0.0,1.35,0.0,0.06,0.0,1.66,1.22,3.2,0.12,0.19,8.39,0.05,0.06,0.05,2.3,0.15,1.04,15.74,0.45,1.15,0.0,0.12,0.07,0.03,0.0
1966,-999,-999,-999,3.46,6.42,16.09,15.53,0.07,0.2,0.85,20.03,2.24,2.08,0.07,2.33,1.36,6.29,2.45,14.03,0.15,2.87,0.0,0.11,0.42,3.61,5.12,0.17,2.93,0.13,1.43,0.0,1.49,1.67,4.42,0.39,0.17,13.81,0.02,0.06,0.05,2.42,0.75,2.52,18.55,1.86,2.39,0.0,0.03,0.1,0.0,0.0
1967,-999,-999,-999,1.23,4.36,15.74,17.91,0.0,0.2,0.05,12.44,0.9,0.19,0.07,0.23,0.01,0.78,0.15,11.56,0.04,1.19,0.0,0.12,0.05,0.54,3.1,0.0,1.75,0.0,0.03,0.0,0.8,0.29,6.4,0.04,0.1,5.26,0.12,0.05,1.0,1.63,0.02,0.8,15.79,0.67,0.53,0.0,0.03,0.01,0.0,0.0
1968,-999,-999,-999,2.18,3.38,9.48,13.64,0.0,0.31,2.48,17.01,3.23,1.27,0.03,1.73,1.07,4.32,1.05,8.08,0.04,6.59,0.0,1.26,0.4,2.1,2.94,0.0,3.8,0.02,0.61,0.0,2.07,0.18,2.84,0.28,0.8,8.47,0.32,0.35,0.05,5.65,0.62,1.91,12.25,0.45,3.76,0.0,0.22,0.57,0.4,0.0
1969,-999,-999,-999,6.37,12.21,18.41,17.22,0.05,0.2,1.05,31.24,5.22,1.51,0.03,2.38,1.46,6.15,2.3,27.02,0.1,3.48,0.0,0.36,0.37,4.02,11.13,0.03,3.06,0.15,0.93,0.0,2.65,0.6,5.64,0.21,0.54,15.8,0.05,0.06,0.39,7.86,0.35,3.68,26.55,0.86,1.59,0.15,0.1,0.04,0.17,0.0
1970,-999,-999,-999,4.05,6.53,19.17,16.86,0.16,0.2,1.14,27.54,3.63,1.98,0.36,1.8,1.14,7.65,0.74,21.41,0.11,2.53,0.0,0.21,0.28,2.65,7.0,0.04,1.98,0.14,1.19,0.0,0.91,0.15,6.44,0.12,0.85,18.64,0.2,0.03,0.05,5.3,0.53,1.53,20.37,0.66,1.48,0.0,0.06,0.65,0.14,0.0
1971,-999,-999,-999,1.5,3.1,17.25,16.88,0.07,0.2,0.05,18.07,1.4,0.59,0.28,0.56,0.46,2.85,0.55,9.68,0.14,2.14,0.0,0.16,0.04,1.32,3.46,0.0,0.97,0.06,0.44,0.0,0.67,0.26,7.71,0.21,0.38,7.03,0.33,0.12,0.05,1.92,0.06,1.13,12.26,0.93,1.29,0.0,0.18,0.22,0.0,0.03
1972,-999,-999,-999,2.28,2.37,14.37,16.29,0.0,0.37,4.64,20.77,1.86,0.51,0.03,0.89,0.57,1.08,0.45,14.51,0.04,4.43,0.0,0.32,0.15,1.23,3.57,0.0,1.82,0.0,0.14,0.0,1.99,0.21,4.75,0.29,0.43,5.29,0.07,0.44,0.05,2.99,0.19,0.87,12.43,0.49,2.17,0.0,0.09,0.23,0.06,0.0
1973,-999,-999,-999,2.55,2.77,13.32,15.62,0.05,0.7,6.22,23.13,3.47,0.37,0.1,0.58,0.19,2.12,0.72,20.89,0.28,2.57,0.08,0.61,0.26,0.81,4.71,0.03,1.62,0.03,0.24,0.0,2.42,0.51,5.87,0.42,0.13,3.62,0.19,0.45,0.05,3.68,0.76,1.92,10.85,0.58,2.22,0.0,0.06,0.17,0.0,0.0
1974,-999,-999,-999,1.09,1.56,15.54,16.53,0.03,0.42,0.42,17.64,1.06,1.78,0.07,0.68,0.15,3.71,0.05,11.61,0.04,1.32,0.0,0.22,0.17,1.85,2.26,0.03,1.46,0.1,1.22,0.0,0.69,0.35,5.05,0.15,0.08,7.6,0.16,0.05,0.05,2.29,0.73,0.84,10.91,0.83,0.8,0.0,0.04,0.25,0.0,0.0
1975,-999,-999,-999,2.71,2.08,12.16,14.11,0.06,0.95,2.33,18.9,2.09,1.07,0.25,0.42,0.18,1.92,0.25,12.5,0.99,1.23,0.0,0.1,0.34,0.95,2.88,0.01,2.7,0.29,0.42,0.0,1.21,0.11,4.38,0.21,0.16,2.62,0.39,0.09,0.39,3.06,0.87,1.22,11.11,0.72,2.83,0.29,0.54,0.17,0.0,0.0
1976,-999,-999,-999,0.68,1.45,13.42,12.84,0.03,0.53,0.42,13.83,2.43,1.1,0.25,0.34,0.39,1.39,0.4,4.9,0.07,0.61,0.0,0.19,0.8,0.9,1.78,0.0,1.39,0.35,0.29,0.0,0.67,0.1,2.8,0.1,0.21,3.61,0.02,0.04,0.05,1.9,1.15,0.85,6.83,0.69,0.91,0.0,0.03,0.52,0.0,0.0
1977,-999,-999,-999,6.45,6.14,19.4,15.97,0.24,0.88,2.02,23.84,5.19,1.95,0.07,2.41,2.07,4.82,3.39,23.86,0.42,3.76,0.0,0.85,0.75,3.54,6.89,0.0,6.16,0.07,1.48,0.0,1.91,0.28,7.75,0.39,1.33,11.42,0.15,0.4,1.07,6.54,0.65,3.75,21.96,0.74,5.2,0.14,0.51,0.84,0.49,0.0
1978,-999,-999,-999,5.92,6.57,16.53,15.81,0.03,0.96,1.88,26.49,4.73,0.77,0.07,1.26,1.14,7.38,2.46,22.92,0.74,3.24,0.08,0.12,0.13,3.69,6.76,0.0,3.22,0.06,0.61,0.42,2.81,1.31,5.09,0.33,0.33,23.01,0.08,0.66,0.39,3.59,0.15,2.73,23.55,0.95,3.48,0.44,0.03,0.02,0.09,0.0
1979,-999,-999,-999,4.7,2.44,13.13,13.46,0.08,1.06,1.95,29.15,5.59,0.56,0.07,0.5,0.26,1.52,1.09,18.75,0.32,1.0,0.08,0.06,0.01,1.14,4.73,0.0,2.47,0.0,0.08,0.0,1.48,0.22,4.56,0.34,0.12,5.42,0.37,0.09,0.39,3.29,0.06,2.33,12.66,0.67,4.04,0.0,0.03,0.12,0.0,0.0
1980,-999,-999,-999,11.01,21.54,18.1,14.79,0.06,0.63,2.77,30.5,11.96,3.36,0.03,5.35,3.54,14.65,7.14,39.89,0.18,4.37,0.0,0.33,0.19,12.82,14.11,0.0,5.03,0.0,2.24,0.0,3.45,1.68,5.96,0.47,1.23,35.48,0.02,0.59,0.73,6.11,0.06,8.85,32.6,0.74,7.34,0.0,0.06,0.3,0.09,0.0
1981,-999,-999,-999,11.81,10.46,22.76,19.21,0.18,0.78,2.55,25.56,12.94,1.37,0.07,1.97,1.66,4.16,2.87,33.37,0.3,2.52,0.0,0.29,0.04,3.4,10.81,0.02,4.6,0.03,0.85,0.0,2.31,0.71,7.05,0.32,0.68,17.86,0.09,0.22,2.3,7.61,0.32,4.9,19.08,1.02,3.65,0.0,0.09,0.12,0.16,0.0
1982,-999,-999,-999,2.54,5.24,17.86,12.84,0.17,0.64,4.73,25.44,4.32,0.95,0.07,0.54,0.32,3.38,0.99,15.79,0.26,2.21,0.08,0.1,0.25,2.25,5.2,0.07,1.54,0.03,0.71,0.0,1.5,0.07,4.33,0.19,0.19,14.87,0.11,0.05,0.39,3.33,0.37,2.82,20.85,0.66,2.51,0.14,0.18,0.38,0.0,0.0
1983,-999,-999,-999,4.51,8.18,20.05,14.62,0.13,0.2,2.69,28.45,11.78,4.08,0.07,3.48,2.94,6.74,5.69,19.47,0.14,3.52,0.0,0.24,0.57,5.29,7.17,0.14,4.92,0.12,1.84,0.0,1.85,0.18,5.22,0.59,0.95,14.64,0.07,0.24,0.73,8.12,0.56,4.61,15.2,0.6,4.31,0.15,0.08,0.21,0.21,0.03
1984,-999,-999,-999,0.51,3.94,18.59,19.35,0.01,0.2,2.12,18.93,2.81,0.82,0.47,1.03,1.29,2.73,0.73,10.79,0.21,1.75,0.0,0.27,0.15,1.86,2.25,0.09,2.58,0.0,0.35,0.03,1.52,0.14,5.85,0.31,0.15,7.1,0.05,0.02,0.05,2.43,0.45,1.15,16.32,0.39,2.2,0.29,0.06,0.1,0.0,0.0
1985,-999,-999,-999,1.18,3.62,18.87,14.07,0.18,0.48,2.82,26.47,5.55,0.53,0.33,0.9,0.8,2.37,1.07,16.18,0.07,2.45,0.0,0.15,0.06,1.38,4.64,0.06,2.33,0.0,0.14,0.0,1.8,0.06,5.74,0.19,0.33,8.23,0.15,0.04,0.05,3.03,0.38,2.09,17.16,0.74,1.86,0.0,0.26,0.09,0.02,0.0
1986,-999,-999,-999,5.27,9.18,19.09,13.51,0.0,0.26,2.81,26.22,13.04,1.52,0.19,1.48,1.32,3.76,1.71,21.91,0.07,2.14,0.0,0.21,0.62,2.43,6.38,0.0,5.4,0.06,0.66,0.0,2.04,0.09,6.69,0.15,0.67,13.26,0.07,0.06,0.39,11.09,0.33,3.97,23.33,0.57,2.64,0.0,0.04,0.89,0.19,0.0
1987,-999,-999,-999,3.74,9.73,18.36,13.15,0.03,0.45,7.77,30.85,11.21,2.52,0.03,3.23,0.74,4.0,0.67,23.24,0.18,4.45,0.0,0.6,0.48,3.2,6.99,0.0,5.37,0.25,0.36,0.0,2.34,0.06,3.56,0.39,0.33,12.01,0.06,0.35,0.05,7.11,0.78,2.5,19.46,0.42,4.22,0.15,0.03,0.66,0.04,0.03
1988,-999,-999,-999,3.49,7.92,21.69,17.24,0.0,2.2,9.93,27.33,6.64,5.68,0.13,5.84,2.9,6.23,3.33,23.52,1.59,7.29,0.0,1.56,1.87,5.62,7.66,0.43,6.11,0.62,1.76,0.06,6.04,0.08,6.3,1.19,1.93,12.19,0.05,1.19,1.41,5.57,2.69,4.06,19.83,0.85,5.19,1.17,0.06,2.41,0.1,0.13
1989,-999,-999,-999,2.19,3.67,20.7,15.05,0.0,1.45,1.94,25.88,6.0,0.85,0.03,1.25,1.56,2.23,0.98,24.54,0.15,3.67,0.0,0.28,0.3,1.99,6.21,0.1,2.65,0.45,0.31,0.0,1.03,0.3,7.93,0.22,0.55,7.72,0.02,0.26,0.05,3.65,0.8,1.88,21.87,0.84,2.75,0.0,0.03,0.43,0.12,0.0
1990,-999,-999,-999,2.53,6.69,19.73,16.68,0.04,0.34,0.42,30.28,8.74,1.91,0.07,1.62,0.93,6.67,1.52,22.82,0.45,1.58,0.0,0.13,0.12,4.51,7.43,0.01,2.87,0.04,1.29,0.0,0.86,0.99,5.57,0.17,0.61,16.58,0.21,0.22,1.0,6.35,0.37,2.51,21.62,1.33,1.62,0.0,0.13,0.24,0.0,0.03
1991,-999,-999,-999,1.91,4.3,19.25,12.82,0.11,0.67,5.59,32.74,8.73,1.96,0.18,2.36,1.9,5.66,2.52,16.33,0.42,6.13,0.0,0.29,0.89,3.27,5.38,0.02,5.89,0.14,1.19,0.0,2.53,0.15,5.07,0.42,0.86,9.08,0.1,0.67,0.05,7.39,0.68,1.97,16.63,0.65,5.4,0.15,0.04,0.77,0.22,0.0
1992,-999,-999,-999,2.18,4.97,17.91,14.01,0.0,0.2,2.28,25.42,4.38,0.25,0.32,1.44,0.69,1.37,1.43,14.85,0.08,2.18,0.0,0.02,0.05,3.03,4.03,0.0,4.62,0.0,0.11,0.0,0.91,0.04,5.46,0.05,0.27,6.41,0.12,0.09,0.05,6.43,0.08,1.92,15.77,1.82,2.97,0.0,0.3,0.05,0.07,0.0
1993,-999,-999,-999,5.79,13.59,15.6,10.57,0.07,1.15,7.66,28.71,10.96,0.33,0.03,3.19,2.04,4.2,3.46,28.8,0.49,5.18,0.0,0.3,0.01,6.25,10.42,0.0,4.76,0.0,0.24,0.0,3.44,0.28,4.54,0.51,0.46,17.96,0.03,0.77,0.05,8.95,0.01,4.58,26.84,0.91,5.72,0.0,0.03,0.03,0.0,0.0
1994,-999,-999,-999,1.55,4.5,23.83,18.35,0.1,1.76,4.86,20.78,2.47,0.59,0.43,1.74,0.6,1.53,0.45,13.87,0.98,3.91,0.0,0.15,0.02,1.68,3.95,0.02,3.23,0.0,0.33,0.0,4.04,1.01,10.36,0.27,0.41,7.36,0.25,0.55,0.39,2.89,0.07,1.36,20.44,1.66,3.26,0.0,0.1,0.28,0.0,0.0
1995,-999,-999,-999,6.42,9.18,19.8,15.86,0.1,1.63,7.09,43.89,12.28,3.31,0.03,5.82,4.06,3.57,4.54,33.15,0.34,9.73,0.0,0.95,0.68,5.23,9.97,0.02,4.18,0.15,1.2,0.0,5.53,0.19,5.55,0.77,1.52,8.93,0.15,1.02,3.31,8.97,0.9,3.48,23.25,0.68,5.25,0.35,0.12,1.23,0.54,0.0
1996,-999,-999,-999,2.01,6.58,22.41,20.76,0.01,0.16,0.42,30.54,7.03,1.38,0.13,2.22,1.26,3.7,0.94,17.17,0.03,0.86,0.0,0.2,0.7,2.96,5.72,0.0,2.85,0.15,0.62,0.0,0.73,0.26,7.25,0.08,0.36,11.43,0.14,0.1,0.05,4.87,0.32,2.35,26.95,1.16,1.35,0.0,0.31,0.2,0.0,0.0
1997,-999,-999,-999,2.61,9.12,21.46,18.31,0.0,0.2,5.04,29.32,5.92,1.31,0.03,3.03,1.1,2.66,2.02,25.97,0.09,2.68,0.0,0.26,0.1,2.92,6.69,0.0,2.96,0.0,0.5,0.0,1.5,0.16,5.27,0.11,0.21,9.23,0.02,0.14,0.05,4.11,0.16,2.67,22.43,0.92,3.03,0.0,0.03,0.04,0.0,0.0
1998,-999,-999,-999,8.51,20.42,19.46,17.37,0.03,0.16,0.81,56.46,17.18,1.27,0.16,4.03,2.31,5.37,3.56,57.54,0.14,3.42,0.0,0.1,0.03,5.86,17.6,0.07,5.81,0.0,0.36,0.14,1.92,0.45,6.25,0.22,0.93,23.53,0.23,0.28,0.05,12.1,0.12,6.13,48.12,1.25,2.67,0.0,0.32,0.07,0.15,0.0
1999,-999,-999,-999,8.17,11.48,20.55,14.39,0.04,1.12,7.55,39.42,11.6,3.0,0.07,4.93,3.33,6.29,4.99,32.25,0.46,7.77,0.0,1.2,1.01,6.75,10.95,0.05,7.15,0.04,1.75,0.06,5.47,0.46,5.44,1.17,1.83,13.15,0.02,1.29,0.73,9.56,0.63,5.36,24.23,1.27,6.22,0.0,0.08,0.85,0.46,0.0
2000,-999,-999,-999,5.01,11.67,24.6,18.12,0.36,0.16,1.32,31.08,6.3,0.48,0.23,0.87,0.1,6.8,2.63,30.44,0.06,2.31,0.0,0.08,0.14,5.88,8.07,0.15,3.69,0.08,0.54,0.0,1.48,0.41,8.65,0.11,0.14,13.87,0.09,0.12,0.05,5.4,0.15,3.77,28.9,2.23,1.9,0.0,0.09,0.02,0.0,0.0
2001,-999,-999,-999,2.67,11.09,25.16,18.16,0.1,1.99,6.0,28.59,3.84,3.15,0.29,1.33,0.63,8.85,2.07,23.13,0.88,4.43,0.0,0.25,1.78,7.72,5.05,0.14,3.06,0.23,1.65,0.0,3.08,0.31,7.85,0.87,0.54,19.94,0.2,0.52,0.73,4.25,0.77,4.54,28.24,1.95,2.55,0.45,0.13,1.05,0.0,0.12
2002,-999,-999,-999,1.51,6.26,25.94,17.0,0.16,1.65,10.03,37.09,5.41,1.2,0.43,2.49,1.52,4.37,2.63,21.8,0.94,8.23,0.0,0.42,0.79,4.5,3.61,0.08,3.83,0.18,1.15,0.11,6.54,0.46,7.75,0.88,1.14,8.1,0.51,0.65,1.75,7.44,1.04,3.28,23.06,2.31,5.65,0.31,0.23,0.69,0.47,0.0
2003,-999,-999,-999,2.78,5.02,28.7,17.73,0.2,0.26,0.59,37.31,2.98,0.43,0.39,1.5,0.5,4.97,0.63,25.62,0.15,3.73,0.0,0.03,0.04,3.39,6.04,0.35,4.28,0.05,0.6,0.0,1.11,0.81,9.56,0.25,0.05,12.28,0.17,0.18,0.05,5.4,0.32,2.86,22.12,3.45,3.15,0.0,0.16,0.09,0.21,0.03
2004,-999,-999,-999,5.13,4.28,22.17,14.89,0.03,0.83,1.12,39.26,5.97,0.07,0.13,0.78,0.07,1.35,0.69,21.86,0.14,1.56,0.0,0.07,0.01,1.89,4.19,0.16,3.13,0.0,0.1,0.0,1.02,0.62,7.41,0.11,0.07,4.37,0.05,0.03,0.05,6.18,0.04,1.94,17.27,1.51,2.36,0.0,0.08,0.03,0.0,0.0
2005,-999,-999,-999,7.93,7.5,26.93,16.25,0.19,0.95,8.44,57.57,14.07,1.11,0.21,2.79,1.9,3.06,3.3,30.32,0.47,6.73,0.08,0.27,0.53,4.61,7.83,0.0,8.12,0.0,1.23,0.03,5.31,0.87,8.52,0.73,0.57,6.99,0.06,0.87,0.73,10.15,0.61,4.56,22.41,1.22,7.3,0.44,0.03,0.48,0.17,0.0
2006,-999,-999,-999,4.06,11.9,27.07,22.81,0.34,4.01,8.09,30.36,8.27,2.23,0.4,3.58,2.0,6.46,3.68,28.21,1.28,7.62,0.0,1.11,1.22,7.48,6.9,0.0,6.28,0.14,1.15,0.68,4.99,0.78,10.88,1.15,1.09,19.25,0.21,0.81,0.73,6.72,1.47,4.89,28.36,2.23,5.49,0.44,0.53,1.29,0.04,0.12
2007,-999,-999,-999,7.71,6.54,27.13,18.86,0.03,0.2,3.24,46.11,9.99,0.64,0.32,2.43,1.85,3.78,5.23,28.47,0.16,3.68,0.21,0.15,0.08,4.18,6.51,0.52,6.27,0.22,0.21,0.0,2.57,1.01,9.98,0.31,1.21,8.71,0.08,0.29,0.05,10.74,0.6,6.46,20.31,2.84,3.35,0.15,0.18,0.1,0.27,0.05
2008,-999,-999,-999,5.01,9.8,21.43,18.04,0.23,0.42,2.15,40.85,6.18,0.28,0.07,1.1,0.62,2.21,2.76,27.9,0.06,1.49,0.0,0.05,0.01,3.46,6.82,0.01,4.7,0.04,0.12,0.0,2.24,0.73,9.72,0.25,0.51,10.71,0.09,0.25,0.05,3.16,0.06,4.59,25.33,1.33,3.36,0.0,0.11,0.03,0.0,0.0
2009,-999,-999,-999,3.88,6.16,21.98,17.08,0.04,0.31,0.59,54.91,5.4,0.4,0.03,1.17,0.35,3.14,1.81,31.66,0.12,1.83,0.0,0.07,0.11,2.96,6.48,0.0,3.3,0.0,0.09,0.0,1.73,1.36,8.26,0.21,0.1,12.28,0.12,0.06,0.73,4.95,0.08,2.96,32.35,2.52,2.04,0.0,0.18,0.03,0.07,0.0
2010,-999,-999,-999,21.99,29.68,24.85,16.34,0.13,2.26,13.21,66.34,25.64,0.96,0.03,3.58,2.68,7.39,8.19,66.83,1.58,11.14,0.0,0.34,0.12,8.95,26.24,0.0,12.43,0.12,0.47,0.0,7.58,1.1,9.99,0.84,1.09,24.55,0.02,1.24,0.73,21.69,0.26,11.78,41.49,2.17,10.35,0.0,0.04,0.1,0.23,0.0
2011,-999,-999,-999,10.75,29.48,23.87,15.65,0.41,1.35,7.12,47.9,15.77,5.0,0.03,7.61,5.34,12.15,5.18,55.56,0.36,7.53,0.46,0.81,1.79,14.18,15.77,0.0,10.1,0.61,1.83,0.65,4.88,2.94,7.81,0.83,2.43,36.67,0.02,1.78,0.39,13.54,2.94,6.91,52.89,2.13,7.36,0.29,0.03,1.24,0.42,0.05
2012,-999,-999,-999,6.84,18.63,27.09,20.04,0.46,1.1,7.37,35.57,8.94,2.58,0.14,5.15,3.0,7.62,7.13,31.83,0.57,10.29,0.0,1.21,0.78,7.95,11.13,0.05,6.08,0.03,1.56,0.0,5.65,2.84,10.5,0.59,1.24,16.93,0.06,0.36,0.39,7.86,1.33,5.67,29.0,1.92,7.53,0.0,0.19,1.54,0.2,0.12
2013,-999,-999,-999,2.03,8.04,28.77,19.94,0.02,3.07,8.14,36.86,6.96,0.85,0.78,1.77,1.06,2.45,2.44,25.05,1.66,6.8,0.0,0.69,0.54,2.92,4.39,0.02,3.95,0.0,0.33,0.0,4.81,1.01,9.85,0.98,0.97,11.76,0.05,0.81,3.72,4.74,0.31,2.73,28.59,2.03,5.93,0.0,0.23,0.84,0.06,0.0
2014,-999,-999,-999,2.51,5.3,24.55,18.72,0.06,0.31,1.71,40.04,5.87,0.15,0.28,0.91,0.34,2.54,2.69,21.19,0.04,2.72,0.0,0.05,0.01,3.02,5.51,0.0,4.0,0.0,0.3,0.0,1.27,0.89,7.47,0.08,0.08,8.5,0.15,0.1,0.05,6.28,0.04,2.09,28.07,1.27,3.87,0.15,0.17,0.08,0.0,0.0
2015,-999,-999,-999,7.22,15.95,31.59,20.6,0.07,0.74,3.61,58.89,9.83,0.35,1.03,2.5,0.66,4.35,5.03,36.78,0.04,4.11,0.0,0.02,0.02,5.02,13.75,0.06,6.13,0.03,0.25,0.0,3.87,0.91,9.55,0.54,0.1,10.75,0.44,0.57,0.05,9.08,0.08,4.73,30.08,1.44,5.83,0.15,1.11,0.06,0.06,0.0
2016,-999,-999,-999,11.04,22.01,27.06,17.88,0.03,2.34,11.36,60.12,10.76,1.67,0.07,2.27,1.99,5.45,8.99,45.43,0.57,10.95,0.0,0.35,0.31,6.55,16.02,0.0,11.18,0.0,0.99,0.0,8.11,2.53,8.7,0.98,1.75,18.13,0.02,1.23,1.68,18.99,0.63,7.84,38.4,1.38,8.99,0.0,0.09,0.04,0.35,0.13
