Year,AK,AL,AR,AZ,CA,CO,CT,DE,FL,GA,IA,ID,IL,IN,KS,KY,LA,MA,MD,ME,MI,MN,MO,MS,MT,NC,ND,NE,NH,NJ,NM,NV,NY,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VA,VT,WA,WI,WV,WY
1956,3.43,2.75,2.61,0.09,1.05,0.15,0.49,2.0,3.23,2.93,0.64,0.15,0.9,1.7,0.24,2.34,4.47,0.68,1.66,0.0,0.46,0.72,1.36,3.97,0.19,2.05,0.56,0.44,0.6,0.93,0.12,0.03,0.37,0.92,0.35,0.94,0.59,0.63,2.88,0.3,3.13,1.64,0.0,1.02,0.39,1.07,0.87,1.1,0.03
1957,2.4,4.68,6.33,0.07,1.06,0.55,0.86,0.0,3.78,3.62,0.94,0.0,1.71,2.43,1.22,3.12,6.11,0.36,1.27,0.0,0.4,1.26,2.05,4.51,0.23,2.26,1.08,1.05,0.57,0.24,0.0,0.06,0.25,1.12,3.78,0.66,0.47,0.0,2.32,0.37,4.9,4.41,0.17,1.33,0.52,0.38,0.67,0.64,0.06
1958,2.16,2.34,4.84,0.1,1.58,0.34,2.02,3.0,3.66,2.66,1.58,0.0,1.9,1.67,1.58,1.38,4.08,1.74,2.64,0.22,0.84,0.6,3.0,3.36,0.07,2.85,0.28,0.94,0.83,2.16,0.25,0.0,0.62,0.87,1.52,0.88,0.82,2.01,2.79,0.36,1.44,2.1,0.17,1.3,0.07,0.48,0.83,0.61,0.07
1959,3.31,2.27,2.32,0.25,1.02,0.04,1.94,3.0,5.77,3.21,1.8,0.24,1.55,1.93,1.5,1.82,4.3,1.72,1.82,0.72,0.91,1.31,1.47,2.62,0.14,2.56,0.37,0.87,1.47,1.94,0.06,0.0,1.15,1.76,2.86,0.51,0.59,0.74,4.93,0.28,1.92,3.17,0.0,1.93,0.49,1.29,1.68,0.67,0.05
1960,2.91,2.6,2.83,0.07,1.14,0.05,3.02,2.0,5.17,2.93,1.32,0.0,0.96,1.4,1.03,2.18,2.16,1.64,1.88,1.8,0.47,0.87,1.36,2.61,0.0,2.63,0.38,0.9,2.68,2.51,0.61,0.03,0.68,0.44,1.45,1.01,0.34,2.01,2.98,0.52,1.84,3.0,0.0,1.13,0.93,0.68,1.23,0.44,0.02
1961,3.94,6.84,5.13,0.07,0.61,0.3,0.51,2.0,3.66,4.89,2.36,0.0,2.72,1.73,2.28,1.13,6.73,1.32,0.99,0.72,0.65,0.56,2.89,6.7,0.04,1.88,0.0,0.65,0.48,0.99,0.0,0.0,0.25,0.8,2.88,0.79,0.34,2.64,3.24,0.52,2.31,2.89,0.0,1.77,0.13,0.73,1.18,1.2,0.02
1962,3.07,4.15,2.41,0.01,1.88,0.09,1.35,0.0,2.71,2.86,1.38,0.0,1.19,1.46,1.09,2.39,3.06,2.91,1.27,0.72,0.2,1.07,1.27,2.58,0.34,2.34,0.53,1.15,2.07,1.55,0.06,0.03,0.65,0.51,1.76,0.99,0.72,3.69,3.02,0.45,3.29,2.21,0.0,1.43,0.67,0.55,0.64,0.19,0.12
1963,3.66,4.01,2.4,0.23,1.5,0.23,0.92,1.0,3.89,4.63,0.98,0.0,1.35,1.06,0.79,1.11,3.22,0.81,2.11,1.67,0.27,0.83,1.42,2.29,0.21,2.6,0.6,1.04,1.47,1.04,0.18,0.11,0.42,0.57,1.07,0.1,0.39,1.69,3.4,0.65,2.6,1.21,0.0,1.2,0.0,0.43,0.29,1.63,0.11
1964,4.32,5.61,4.33,0.16,1.34,0.3,0.22,2.0,4.84,6.9,1.59,0.18,1.11,2.2,1.16,4.27,5.65,0.48,0.76,0.72,0.1,0.79,1.72,6.07,0.19,4.43,1.16,0.58,0.35,0.82,0.0,0.05,0.28,1.14,2.62,1.69,0.63,1.8,7.83,1.04,3.97,2.11,0.18,1.0,0.0,1.11,0.55,0.22,0.29
1965,3.53,3.17,3.55,0.36,0.93,0.71,0.74,0.0,3.38,1.97,1.67,0.0,2.32,0.97,1.97,1.26,3.78,0.44,0.86,0.5,0.58,0.62,2.34,3.4,0.3,2.55,0.72,1.19,0.81,1.18,0.31,0.0,0.05,0.95,1.69,0.84,0.49,0.63,2.34,0.48,2.24,3.32,0.0,0.55,0.13,0.66,0.86,0.11,0.15
1966,3.46,3.58,4.31,0.14,1.35,0.38,2.02,1.0,3.65,4.05,0.91,0.0,1.4,0.92,0.71,1.12,4.83,1.01,1.4,2.08,0.3,0.85,1.55,4.61,0.0,1.89,0.49,0.75,1.52,2.22,0.31,0.0,0.65,0.62,1.13,0.83,0.13,1.95,2.66,0.59,2.0,2.46,0.07,2.02,0.41,0.87,0.74,0.24,0.0
1967,3.53,2.62,3.41,0.39,1.18,0.22,1.26,6.0,2.18,3.74,0.99,0.0,1.49,0.98,1.92,2.69,6.12,2.14,1.86,1.73,0.52,0.51,1.8,4.15,0.13,2.1,0.13,1.09,0.8,1.84,0.0,0.05,0.77,0.5,2.43,0.37,0.9,3.64,2.55,0.9,2.84,2.34,0.0,1.6,0.28,0.86,0.5,1.75,0.03
1968,2.91,2.02,4.9,0.07,1.0,0.03,3.38,0.0,4.68,1.69,1.42,0.0,1.42,1.62,1.82,2.68,4.34,1.4,1.63,1.8,0.57,1.13,2.77,4.46,0.37,1.97,0.68,1.3,0.67,2.78,0.06,0.0,0.54,0.77,2.65,0.69,0.87,1.68,3.18,0.68,2.76,2.96,0.14,1.46,0.34,0.82,1.01,0.42,0.05
1969,2.93,5.14,4.03,0.09,2.4,0.59,3.74,4.0,6.29,3.69,1.51,0.0,2.08,1.98,1.78,1.44,4.19,2.8,2.11,2.96,0.34,0.66,3.1,4.53,0.31,2.09,0.86,0.89,3.27,2.4,0.25,0.0,0.71,1.03,1.34,0.84,0.2,3.02,3.66,0.44,3.66,3.25,0.0,0.94,0.46,0.61,0.9,0.83,0.07
1970,2.27,3.68,2.96,0.64,1.85,0.19,1.88,2.0,4.66,3.52,1.4,0.0,2.54,0.83,1.1,2.88,3.95,1.72,1.11,2.02,0.51,0.69,3.51,3.49,0.08,1.88,0.71,0.58,1.68,0.84,0.0,0.04,0.53,1.35,1.77,0.68,0.53,3.58,2.81,0.4,2.51,1.69,0.0,0.99,0.0,0.56,0.83,1.02,0.09
1971,2.69,4.04,1.95,0.08,0.73,0.11,3.15,9.0,2.95,4.93,1.02,0.0,1.3,0.92,1.49,2.21,4.16,0.98,3.5,0.5,0.17,1.23,1.68,4.53,0.46,1.84,0.7,0.53,1.63,4.93,0.25,0.0,0.92,1.15,2.1,0.61,0.7,1.95,3.44,1.02,1.72,2.49,0.0,2.01,1.04,0.78,0.47,0.94,0.22
1972,2.71,5.48,3.61,0.41,0.53,0.16,4.04,5.0,5.01,3.76,1.71,0.15,1.35,0.88,1.27,2.89,4.64,2.58,2.31,2.14,0.84,0.9,2.09,5.14,0.07,1.72,0.33,0.89,0.99,3.63,0.37,0.17,1.64,1.0,1.9,1.06,2.14,3.86,2.79,0.51,4.19,2.37,0.0,2.65,0.48,1.84,1.56,1.06,0.0
1973,1.91,4.99,6.65,0.02,1.52,0.16,2.1,0.0,3.57,5.21,1.81,0.0,1.9,1.33,2.55,2.56,7.73,2.16,1.63,3.65,0.52,0.87,2.69,7.29,0.22,3.01,0.74,1.57,3.24,3.37,0.0,0.0,0.78,0.86,3.18,0.89,0.82,2.95,3.8,0.37,5.11,3.99,0.0,1.37,1.13,0.39,0.76,0.73,0.22
1974,3.06,3.36,5.49,0.22,1.26,0.18,1.63,0.0,4.65,2.71,1.62,0.0,1.41,1.18,1.3,3.42,5.87,1.8,1.59,1.64,0.15,0.72,2.49,6.28,0.24,2.54,0.37,0.57,1.61,1.97,0.39,0.03,0.47,0.8,3.35,1.24,0.54,1.31,1.79,0.28,3.16,3.39,0.15,0.97,0.62,0.79,0.59,0.63,0.05
1975,2.14,5.15,2.85,0.06,0.9,0.35,2.64,2.0,3.75,3.42,1.06,0.0,1.77,1.38,1.56,4.74,5.59,2.58,2.61,0.44,0.91,0.94,1.75,6.42,0.27,2.82,0.34,0.99,1.5,3.15,0.06,0.0,1.14,1.23,2.76,0.44,1.01,2.65,3.13,0.35,3.91,2.25,0.15,1.82,0.88,1.56,0.91,0.65,0.05
1976,4.43,5.29,2.75,0.3,0.45,0.3,1.48,3.0,3.27,4.71,0.83,0.16,0.76,0.83,0.85,2.11,3.46,0.81,2.29,2.17,0.23,0.29,1.24,2.87,0.15,2.14,0.29,0.56,1.68,1.63,0.12,0.11,0.93,0.34,0.87,0.22,0.62,3.01,3.61,0.47,2.51,2.49,0.0,1.38,0.88,0.45,0.54,0.92,0.19
1977,2.54,5.99,2.6,0.11,0.93,0.24,2.43,3.0,3.0,3.22,1.68,0.08,1.76,1.82,1.97,1.24,4.4,2.06,1.37,4.28,0.23,0.98,2.19,5.55,0.04,3.89,0.52,1.23,2.31,2.63,0.39,0.0,1.26,0.71,2.25,1.25,1.19,2.01,2.65,0.68,3.69,1.82,0.04,0.73,0.43,0.66,0.4,0.4,0.15
1978,0.94,3.21,3.68,0.7,1.82,0.2,1.26,1.0,3.39,2.73,2.1,0.0,1.18,1.09,1.0,4.25,4.58,2.39,1.44,0.5,0.76,1.24,1.46,3.42,0.41,2.28,0.83,0.84,0.78,2.41,0.58,0.16,0.71,0.52,1.68,0.27,0.42,3.07,1.04,0.44,2.68,2.04,0.28,1.71,0.79,0.28,2.25,2.37,0.21
1979,2.74,6.0,5.88,0.06,1.33,0.31,3.92,1.0,5.14,4.01,1.52,0.0,1.58,1.95,1.77,3.73,6.59,2.26,3.14,1.45,0.41,1.3,1.97,8.79,0.08,3.89,0.08,1.06,1.25,4.28,0.32,0.06,1.06,1.88,2.68,0.1,0.67,3.91,4.69,0.5,5.39,3.58,0.0,2.78,0.14,0.99,0.41,0.53,0.0
1980,1.66,5.21,3.23,0.38,1.65,0.34,2.37,2.0,3.72,3.21,1.44,0.08,0.94,0.74,0.78,0.55,6.77,1.78,1.12,0.5,0.63,0.85,0.64,7.09,0.23,1.9,0.51,0.47,1.17,1.44,1.01,0.0,0.93,1.05,2.35,1.02,0.67,2.01,2.61,0.53,2.5,1.95,0.0,0.38,0.16,0.87,1.54,1.03,0.02
1981,3.1,2.6,2.48,0.08,1.59,0.53,0.97,0.0,4.33,2.8,1.69,0.0,1.91,1.68,1.09,1.96,3.04,0.88,0.76,1.95,0.59,0.83,3.1,2.76,0.23,1.97,0.64,0.93,1.85,1.41,0.18,0.0,0.49,1.15,2.51,0.78,0.44,0.31,2.81,0.59,1.76,3.39,0.0,0.73,0.81,1.62,1.05,0.23,0.0
1982,1.29,5.17,5.14,0.16,2.35,0.22,2.69,1.0,6.26,3.51,1.89,0.09,3.02,1.88,1.17,1.63,6.04,1.86,1.07,0.22,0.69,0.48,3.86,5.94,0.29,2.51,0.64,1.03,0.75,0.75,0.25,0.19,0.31,0.69,2.89,1.23,0.54,4.31,2.53,0.96,2.88,2.6,0.14,1.18,0.5,1.76,1.21,0.54,0.1
1983,1.65,7.31,3.64,0.59,2.52,0.14,3.71,2.0,5.58,5.0,1.05,0.0,2.26,1.89,0.69,3.96,8.05,2.8,2.28,2.96,0.36,1.18,3.04,8.61,0.08,2.19,0.14,0.87,2.24,3.27,0.0,0.01,1.44,0.9,2.55,0.52,1.13,5.27,2.89,0.34,4.02,2.47,0.14,0.88,0.69,1.31,0.88,0.23,0.09
1984,2.58,3.47,4.81,0.04,0.43,0.2,3.09,1.0,4.74,2.69,1.34,0.0,1.31,0.97,1.32,2.51,5.31,2.84,2.13,2.67,0.39,1.37,1.99,4.37,0.11,3.19,0.13,0.92,2.75,3.76,0.12,0.0,0.79,0.31,1.56,0.63,1.44,1.45,3.48,0.67,3.87,1.91,0.0,2.52,0.42,0.77,1.47,1.29,0.0
1985,2.44,2.46,3.8,0.2,0.69,0.29,1.73,4.0,3.32,2.98,1.0,0.0,1.98,2.15,2.49,0.63,7.32,2.21,2.52,0.44,1.19,1.87,4.18,3.85,0.08,2.73,0.31,1.31,1.4,2.1,0.25,0.0,0.69,1.08,4.11,0.15,0.99,3.23,3.34,0.45,1.6,3.15,0.0,1.47,0.55,0.48,1.19,1.85,0.11
1986,2.91,3.37,2.93,0.32,1.62,0.22,3.12,2.0,3.8,2.3,2.17,0.0,1.79,1.59,2.47,0.93,4.46,3.13,1.11,0.72,1.18,1.65,3.7,3.54,0.22,1.14,0.12,1.02,1.34,2.47,0.38,0.06,0.26,0.96,4.23,0.27,0.77,2.42,2.61,0.59,2.99,2.98,0.14,0.78,0.45,2.31,2.1,0.77,0.1
1987,5.67,1.66,5.56,0.12,0.8,0.08,1.81,0.0,5.03,1.82,1.85,0.16,1.22,0.79,1.72,2.23,4.34,2.43,0.92,2.17,0.64,0.9,1.91,3.52,0.19,2.59,0.64,1.37,1.9,2.34,0.18,0.0,0.99,0.68,3.11,0.57,0.92,1.69,2.36,0.31,2.04,2.82,0.0,2.36,1.54,0.98,0.63,0.66,0.09
1988,2.5,4.04,3.87,0.16,0.69,0.12,2.43,1.0,4.77,2.15,0.77,0.0,0.85,1.12,0.8,2.73,4.74,2.99,1.07,0.72,0.74,0.77,2.04,3.89,0.17,1.27,0.0,0.81,2.15,0.57,0.25,0.03,0.53,1.05,2.09,0.23,0.73,4.7,2.18,0.48,3.66,1.6,0.14,0.85,0.55,0.71,0.5,0.89,0.07
1989,3.76,4.47,4.52,0.15,0.67,0.19,4.12,4.0,2.37,4.67,1.56,0.23,1.8,2.27,1.64,3.56,5.24,1.77,2.1,1.8,0.99,1.04,1.35,6.14,0.12,3.63,0.3,1.2,1.47,3.2,0.13,0.05,1.28,1.42,3.63,0.22,0.92,2.59,3.26,0.71,5.19,2.4,0.0,1.29,0.77,0.8,0.98,1.18,0.02
1990,2.84,4.29,5.52,0.21,0.59,0.21,2.21,2.0,2.27,3.69,2.38,0.0,2.74,3.66,1.12,3.33,5.19,2.35,2.19,1.16,0.77,1.05,2.3,5.3,0.04,3.09,0.38,0.75,2.81,3.57,0.12,0.0,0.9,1.85,3.2,0.37,0.68,2.38,4.01,0.9,4.33,3.35,0.0,2.75,1.92,1.95,1.22,0.7,0.07
1991,3.51,3.6,5.33,0.22,1.16,0.16,2.39,1.0,4.48,4.38,1.46,0.0,1.51,0.99,0.73,2.92,10.2,2.93,1.17,1.95,1.27,1.21,1.11,8.34,0.11,1.96,0.61,0.56,2.5,2.21,0.62,0.0,0.39,0.84,2.83,0.37,0.39,2.33,3.34,0.62,5.71,4.66,0.0,1.85,0.29,1.43,1.69,0.0,0.08
1992,3.68,3.81,2.72,0.54,1.23,0.26,1.8,4.0,2.92,4.31,1.51,0.25,1.3,1.62,1.45,1.8,7.01,1.07,1.76,1.01,0.29,0.63,2.0,4.54,0.19,2.48,0.37,0.94,0.44,2.65,0.18,0.0,0.33,0.7,2.1,0.21,0.74,4.01,4.88,0.44,2.36,3.11,0.0,1.59,0.41,0.36,1.05,0.1,0.06
1993,3.87,2.75,3.64,0.78,1.4,0.1,1.23,3.0,2.81,2.78,2.72,0.0,2.52,2.71,2.3,1.65,5.68,1.25,1.99,0.5,0.94,1.37,4.31,4.11,0.36,2.43,1.21,1.24,0.85,2.17,0.25,0.0,0.41,0.55,2.1,0.29,1.01,1.95,2.81,0.67,2.04,2.48,0.0,1.72,0.01,0.64,1.56,0.21,0.12
1994,2.34,3.92,3.48,0.52,0.49,0.1,1.4,2.0,4.02,4.53,0.84,0.23,1.33,1.2,1.1,1.61,4.62,1.68,2.25,1.45,1.17,1.11,3.14,5.75,0.16,2.48,0.64,0.62,0.54,1.17,0.0,0.09,0.96,0.47,2.71,1.02,1.4,2.91,4.63,0.86,4.95,3.47,0.0,2.0,0.19,0.96,1.03,1.58,0.12
1995,2.37,5.66,2.87,0.25,2.96,0.43,2.26,1.0,5.15,4.38,0.7,0.0,2.05,2.14,2.11,4.14,7.64,1.76,0.88,0.0,0.53,1.08,2.93,5.32,0.3,3.47,0.8,0.61,2.41,1.78,0.25,0.0,1.22,1.31,2.93,1.17,0.91,2.06,4.04,1.0,2.65,2.79,0.0,3.09,0.62,1.75,1.28,1.31,0.17
1996,1.49,3.92,3.11,0.08,1.97,0.46,4.14,4.0,4.89,3.2,1.46,0.16,2.1,2.72,2.64,2.15,4.28,4.28,4.87,4.25,0.75,0.64,3.44,3.86,0.19,2.72,0.24,1.1,4.69,3.93,0.24,0.0,1.67,1.21,2.46,2.84,2.34,4.44,3.4,0.45,2.96,2.3,0.0,3.18,0.79,1.51,1.16,2.68,0.04
1997,2.19,4.26,3.38,0.26,1.35,0.59,0.93,2.0,5.39,5.63,1.22,0.0,1.07,1.22,1.74,3.79,5.7,1.55,1.55,1.01,0.53,1.1,1.4,5.93,0.27,1.42,0.61,0.91,1.66,2.15,0.31,0.0,0.32,1.14,3.26,0.44,0.48,1.7,3.39,0.79,3.93,3.77,0.0,1.4,0.24,1.29,0.78,1.03,0.04
1998,2.0,4.43,2.89,0.07,1.8,0.51,2.41,2.0,6.4,5.04,1.95,0.38,1.78,2.17,2.19,2.58,7.54,3.5,1.42,2.17,0.6,0.82,3.07,5.06,0.28,3.86,0.7,1.02,1.32,2.06,0.0,0.09,1.32,1.78,3.53,1.26,0.69,4.35,4.09,1.04,3.46,4.28,0.0,1.88,1.93,1.87,1.47,0.12,0.18
1999,3.48,4.34,3.27,0.48,0.64,0.51,2.43,3.0,3.71,1.97,1.35,0.0,1.38,0.85,1.67,1.29,4.94,2.49,1.72,2.24,0.56,1.29,1.97,4.62,0.08,3.19,0.13,1.41,3.32,3.04,0.37,0.03,1.17,0.76,2.52,0.9,1.04,3.02,3.41,0.7,3.55,1.78,0.0,1.44,1.56,1.91,1.27,0.23,0.07
2000,3.38,2.96,3.51,0.15,1.18,0.2,3.15,5.0,2.67,1.69,1.12,0.0,2.1,2.45,1.18,2.58,4.33,2.54,1.47,2.52,1.0,0.71,2.45,4.03,0.29,1.22,0.34,0.71,1.74,2.4,0.31,0.0,1.13,1.97,2.71,0.35,0.27,3.39,2.5,0.45,2.38,3.24,0.14,1.58,0.88,0.43,1.86,1.2,0.14
2001,2.77,5.92,5.41,0.07,0.85,0.06,1.82,3.0,5.23,2.13,1.54,0.0,1.37,1.82,1.8,1.51,6.77,2.41,0.91,0.22,0.43,1.23,2.11,6.43,0.28,1.6,0.77,1.17,1.03,1.16,0.0,0.0,0.62,0.92,3.25,0.42,1.16,4.01,1.17,0.46,3.17,3.49,0.0,0.91,0.43,1.36,1.15,0.53,0.03
2002,3.58,3.9,4.97,0.11,1.42,0.15,0.82,3.0,4.59,2.79,1.23,0.0,2.41,1.98,0.89,3.42,6.33,0.85,1.19,0.0,0.41,2.13,2.53,7.06,0.43,2.29,1.0,0.47,0.94,2.16,0.19,0.04,1.34,0.64,2.39,0.49,0.67,1.01,2.22,0.72,4.79,3.97,0.15,1.37,1.11,0.85,1.17,1.53,0.03
2003,3.35,5.08,2.46,0.16,0.83,0.24,1.39,2.0,4.42,3.94,1.35,0.16,1.94,2.36,1.59,1.43,4.81,1.55,3.11,1.58,0.22,0.57,2.37,5.32,0.0,3.9,0.19,0.74,2.13,1.68,0.19,0.09,0.95,1.08,2.61,0.57,1.08,1.69,3.11,0.44,4.92,2.2,0.0,2.41,1.11,2.19,0.9,2.1,0.06
2004,4.44,4.34,4.62,0.45,1.5,0.32,2.44,1.0,6.8,4.29,1.92,0.08,1.44,1.82,1.41,2.54,7.86,2.75,2.69,1.51,0.62,1.8,2.38,6.5,0.08,2.82,0.57,0.68,1.44,3.41,0.25,0.19,1.47,1.52,2.54,0.07,2.96,2.75,3.25,0.58,4.56,4.21,0.15,2.02,0.76,0.88,1.21,1.74,0.06
2005,4.03,3.81,2.15,0.17,1.92,0.0,4.1,5.0,5.61,4.23,1.16,0.08,0.68,2.36,1.69,0.85,3.69,3.67,3.26,4.91,0.84,1.53,2.13,5.15,0.04,2.18,1.1,0.96,3.64,2.77,0.28,0.06,1.96,1.54,2.09,0.67,1.92,5.02,2.79,0.62,2.25,1.36,0.18,1.76,1.33,1.63,0.85,0.79,0.05
2006,3.35,3.45,4.26,0.26,1.11,0.24,2.92,4.0,3.52,1.98,1.18,0.0,1.43,2.89,1.19,2.2,4.99,2.64,3.25,2.3,0.96,0.63,2.2,4.31,0.19,3.38,0.24,1.19,3.42,3.33,0.26,0.0,1.46,1.79,2.19,0.81,1.57,4.07,3.65,0.46,2.18,2.61,0.29,2.89,1.38,2.0,1.02,0.96,0.04
2007,3.0,1.84,4.16,0.51,0.5,0.23,2.04,1.0,3.55,2.47,2.99,0.15,1.22,1.44,2.56,2.36,4.02,2.05,1.49,2.96,0.43,0.84,2.46,3.26,0.23,2.14,0.61,1.86,1.84,2.82,0.3,0.01,1.28,1.34,5.13,0.46,1.1,3.34,1.58,1.27,1.17,3.07,0.0,1.2,0.93,1.27,1.32,1.13,0.11
2008,2.14,4.54,5.7,0.3,1.01,0.25,4.2,1.0,4.24,3.73,3.01,0.0,3.0,3.24,2.35,1.54,5.19,4.3,2.41,2.96,1.54,0.6,5.96,4.46,0.08,2.38,0.38,1.73,3.66,2.6,0.12,0.02,0.93,1.21,3.76,0.2,0.81,5.65,2.58,0.9,3.29,2.38,0.17,1.57,1.44,1.09,1.54,0.57,0.27
2009,2.58,7.11,8.51,0.1,0.95,0.36,0.95,3.0,3.04,4.72,1.57,0.0,2.49,2.04,2.06,2.23,6.42,1.54,2.21,3.03,0.31,0.77,4.19,7.55,0.01,2.87,0.65,0.78,1.42,2.69,0.26,0.0,0.43,0.67,3.26,0.48,0.14,2.01,3.57,0.32,3.39,2.99,0.0,1.58,0.39,1.51,0.56,0.66,0.01
2010,2.58,4.93,1.84,0.53,1.47,0.15,3.33,3.0,4.23,3.46,2.5,0.0,2.19,1.55,1.93,2.49,2.56,3.49,2.36,3.68,0.92,1.45,3.48,3.75,0.04,3.51,0.87,1.32,2.73,2.6,0.08,0.16,1.98,0.89,2.19,0.51,1.89,4.29,2.61,1.07,4.61,2.26,0.15,1.88,1.28,0.72,2.73,1.31,0.15
2011,2.8,5.1,5.74,0.21,0.71,0.4,5.71,3.0,5.13,2.28,1.26,0.09,2.25,3.15,0.89,3.42,3.89,3.42,2.2,1.01,1.44,0.67,1.75,5.07,0.4,2.77,0.48,1.05,3.24,5.24,0.0,0.01,2.41,1.58,2.18,0.4,1.68,3.28,1.35,0.59,5.01,1.45,0.0,1.47,2.06,0.67,0.96,1.25,0.16
2012,2.16,4.34,2.43,0.17,1.42,0.1,1.39,0.0,4.82,3.06,0.69,0.0,1.14,1.0,0.56,0.65,5.69,1.9,2.32,3.18,0.32,1.48,1.7,5.97,0.0,2.45,0.29,0.45,2.39,2.18,0.0,0.01,0.64,0.89,1.89,2.01,1.5,1.7,2.46,0.39,2.44,2.55,0.0,0.86,0.91,1.98,0.64,0.89,0.05
2013,2.84,4.75,4.94,0.18,0.24,0.44,3.52,3.0,3.56,6.2,1.69,0.07,2.62,2.73,1.63,3.93,6.63,2.21,2.73,3.02,1.41,0.89,2.91,5.0,0.11,3.79,0.57,1.24,1.11,2.84,0.38,0.03,1.69,1.8,2.77,0.38,1.44,3.7,4.25,0.92,4.6,2.91,0.15,2.96,0.86,0.52,1.2,0.59,0.1
2014,2.72,5.71,2.53,0.28,1.3,0.17,2.79,1.0,3.59,5.16,3.53,0.0,2.22,2.44,1.54,3.46,5.19,3.08,2.18,3.53,0.73,0.85,2.26,6.08,0.34,2.58,1.2,1.68,1.93,3.42,0.31,0.0,0.83,0.89,1.37,0.1,1.15,3.65,2.31,0.55,3.18,2.59,0.0,1.61,0.17,0.84,1.67,0.71,0.15
2015,2.88,3.0,6.98,0.16,0.69,0.24,0.98,2.0,3.18,3.93,2.88,0.25,3.21,3.14,2.37,2.53,7.25,1.12,2.6,1.95,0.66,1.19,4.54,4.61,0.08,2.77,0.55,1.27,1.76,1.75,0.56,0.0,1.34,1.46,6.58,1.16,0.87,2.33,4.77,1.0,3.61,5.89,0.0,2.11,1.06,1.36,1.44,0.59,0.13
2016,1.99,3.78,5.23,0.1,1.39,0.1,0.68,5.0,5.14,3.45,2.62,0.22,2.28,1.48,2.34,1.94,7.84,0.79,1.79,1.73,0.98,1.79,2.46,3.97,0.09,2.77,0.62,1.38,1.44,1.27,0.07,0.06,1.35,0.35,2.2,1.39,1.06,1.06,3.0,0.59,2.9,3.97,0.0,2.06,0.25,1.28,2.14,1.61,0.17
2017,2.63,5.59,4.94,0.04,2.01,0.3,2.22,5.0,5.03,3.96,1.46,0.0,2.14,1.84,1.64,3.13,6.2,2.06,2.34,1.51,1.28,1.03,3.36,5.44,0.08,2.9,0.44,1.38,2.6,3.0,0.49,0.07,1.32,1.99,2.84,0.67,1.1,2.33,2.71,0.46,3.82,3.23,0.14,2.5,0.2,1.98,0.98,0.86,0.07
2018,2.17,5.7,6.47,0.34,1.21,0.36,3.79,6.0,3.06,6.1,2.65,0.11,2.5,3.4,2.18,1.86,5.7,3.32,4.16,1.01,0.91,1.3,1.87,4.79,0.12,5.78,0.44,1.18,1.1,2.11,0.44,0.01,0.97,1.64,4.0,0.0,2.89,4.07,3.74,0.65,4.85,4.27,0.0,3.57,0.87,1.05,2.5,0.83,0.12
2019,2.49,3.2,5.47,0.55,1.75,0.0,2.16,1.0,3.2,4.96,1.48,0.0,2.25,1.77,2.78,2.53,6.82,2.25,1.13,1.29,0.99,1.41,3.44,5.57,0.37,2.59,0.49,1.49,0.83,0.91,0.15,0.1,0.7,0.98,4.5,0.15,0.78,2.33,2.51,1.28,5.65,2.66,0.0,1.1,1.41,0.9,1.14,0.14,0.08
2020,2.09,6.39,5.3,0.02,0.49,0.05,1.5,-999.0,4.1,7.09,1.18,0.15,1.93,1.79,1.29,2.32,6.09,1.37,3.49,2.96,1.71,1.53,2.1,5.95,0.09,6.59,0.56,0.86,1.38,2.68,0.14,0.0,1.08,1.05,1.97,0.23,1.37,4.07,5.27,0.23,4.37,2.74,0.0,3.51,0.78,1.24,1.76,0.73,0.01
2021,1.74,4.09,3.3,0.34,1.71,0.59,3.73,-999.0,4.42,5.46,1.53,0.0,2.15,2.31,1.94,3.24,8.16,3.22,2.26,1.23,1.39,0.72,2.48,5.95,0.06,2.46,0.47,1.65,1.34,4.71,0.15,0.05,2.26,1.53,2.18,0.21,1.39,2.89,1.88,0.25,3.56,3.05,0.22,1.43,0.07,1.55,1.21,0.56,0.11
2022,3.22,5.5,4.29,0.13,1.18,0.14,1.56,-999.0,6.7,3.14,1.22,0.28,1.56,1.2,1.4,1.94,5.11,0.99,1.39,3.05,0.68,0.65,2.27,5.73,0.2,2.92,0.54,0.39,1.95,1.55,0.27,0.17,1.3,0.76,2.19,0.62,1.55,1.46,3.16,0.76,3.06,1.89,0.0,1.86,0.94,1.41,1.19,1.19,0.11
2023,3.25,4.94,5.26,0.23,1.77,0.29,5.62,-999.0,4.85,4.83,0.72,0.21,1.07,1.27,1.03,2.25,3.63,3.11,2.01,4.51,0.95,0.79,1.68,3.6,0.35,3.21,0.46,0.79,4.09,3.97,0.16,0.2,1.29,0.82,2.75,0.42,0.61,5.34,3.61,0.97,2.76,1.97,0.0,1.75,1.05,0.61,0.51,0.64,0.14
2024,2.39,5.24,4.37,0.09,1.5,0.04,2.52,-999.0,4.79,8.06,1.45,0.17,1.87,0.82,1.13,1.8,9.8,2.31,1.68,3.31,0.57,1.12,3.5,5.35,0.42,4.2,1.05,1.15,1.53,2.66,0.01,0.01,1.07,0.4,3.33,0.47,1.9,4.29,5.41,0.83,3.27,3.8,0.0,3.74,0.75,0.31,1.24,0.73,0.01
