Year,AK,HI,PR,AL,AR,AZ,CA,CO,CT,DE,FL,GA,IA,ID,IL,IN,KS,KY,LA,MA,MD,ME,MI,MN,MO,MS,MT,NC,ND,NE,NH,NJ,NM,NV,NY,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VA,VT,WA,WI,WV,WY
1960,-999,-999,-999,31.58,31.9,26.56,23.22,0.49,1.83,4.34,100.64,34.35,3.39,0.48,6.36,1.99,10.79,6.92,65.47,0.77,10.3,0.01,0.6,2.47,9.71,38.94,0.46,14.98,0.99,2.94,0.0,3.66,3.87,6.0,0.64,1.44,26.65,0.42,0.34,0.28,29.51,3.31,12.28,54.96,3.05,9.91,0.3,0.51,1.21,0.9,0.12
1961,-999,-999,-999,18.56,20.4,24.27,22.6,0.18,3.54,17.21,83.09,22.27,2.89,0.51,7.88,4.69,10.64,8.01,44.31,2.61,18.68,0.01,1.07,1.12,9.36,18.81,0.34,17.39,0.3,2.72,0.09,14.51,1.2,6.4,2.06,2.25,19.76,0.81,1.39,5.95,21.49,1.29,7.22,45.97,4.19,13.65,0.55,1.05,1.22,1.4,0.07
1962,-999,-999,-999,34.59,33.78,23.29,16.39,0.1,1.07,2.98,94.38,31.57,2.32,0.09,5.4,2.26,10.77,7.84,78.49,0.55,6.52,0.01,0.24,0.15,11.59,40.78,0.02,8.99,0.12,1.09,0.0,5.01,1.69,4.24,0.43,1.28,26.43,0.27,0.48,1.42,25.01,0.43,11.19,60.13,3.17,5.16,0.01,0.23,0.12,0.98,0.01
1963,-999,-999,-999,26.04,32.86,23.61,16.22,1.26,1.83,10.06,89.93,26.52,5.03,0.05,5.74,2.19,22.8,5.81,68.42,1.93,9.22,0.34,1.05,1.51,14.61,35.69,0.34,9.06,0.76,6.58,0.44,6.47,5.14,4.77,1.21,1.52,41.76,0.14,0.31,1.77,18.43,3.17,9.84,65.46,3.3,6.91,0.14,0.17,0.78,0.48,0.05
1964,-999,-999,-999,31.33,33.66,21.13,17.98,1.5,2.38,11.76,99.17,35.0,8.25,0.23,12.39,6.74,23.38,10.58,76.73,1.79,13.39,0.02,2.17,3.25,14.66,37.48,0.25,18.06,0.41,7.08,0.68,9.13,5.37,5.42,1.76,3.37,44.43,0.18,1.0,1.79,28.15,3.69,13.78,69.98,4.79,9.4,0.26,0.13,3.45,1.19,0.4
1965,-999,-999,-999,26.85,27.64,17.51,13.92,0.18,4.27,10.35,84.83,20.85,2.89,0.21,4.76,2.64,10.98,5.39,63.53,2.46,11.19,0.01,1.23,0.56,8.2,31.53,0.08,14.63,0.35,1.41,0.15,8.11,4.13,3.75,1.38,1.67,31.56,0.1,1.12,3.67,20.64,1.1,12.03,60.4,1.74,8.19,0.74,0.45,0.76,0.98,0.07
1966,-999,-999,-999,25.93,28.31,26.55,19.4,0.82,4.66,10.11,91.5,23.34,7.39,0.21,10.44,5.38,19.51,10.71,63.03,0.66,12.86,0.01,1.61,2.59,14.31,31.75,0.41,16.13,0.82,6.2,0.0,9.75,6.12,4.94,1.68,2.59,36.35,0.08,1.06,0.28,23.88,3.46,15.09,54.1,4.83,10.57,0.01,0.08,1.26,0.94,0.35
1967,-999,-999,-999,17.46,24.49,25.25,22.68,0.09,1.84,7.13,72.61,16.78,1.56,0.32,2.9,1.09,6.66,3.61,58.99,0.66,9.89,0.09,0.93,0.19,5.17,24.0,0.02,11.69,0.05,0.8,0.17,5.05,2.47,5.44,0.51,1.47,21.77,0.23,0.49,1.05,12.07,0.29,6.32,49.57,2.74,6.72,0.14,0.34,0.24,0.67,0.01
1968,-999,-999,-999,25.95,33.13,19.31,16.54,0.12,5.16,21.74,85.56,28.6,10.25,0.26,16.21,13.76,16.85,17.9,64.69,2.15,25.22,0.15,4.37,2.03,18.66,32.22,0.02,21.7,0.11,5.06,0.25,12.44,1.46,4.27,2.14,8.41,31.69,0.5,3.22,1.77,30.36,1.87,17.72,48.13,2.16,14.95,0.8,0.71,4.25,3.91,0.03
1969,-999,-999,-999,32.66,35.72,27.67,19.77,0.67,3.64,18.5,109.99,37.86,6.23,0.34,9.88,7.19,16.72,15.41,68.98,3.87,17.82,0.56,1.95,1.96,16.66,39.81,0.12,19.85,0.64,3.98,0.24,14.72,4.46,6.09,2.12,4.23,40.19,0.21,1.78,7.8,38.9,2.08,15.84,57.99,3.59,12.24,1.0,0.2,1.04,3.22,0.22
1970,-999,-999,-999,35.69,42.76,26.6,19.09,1.32,5.08,11.27,97.75,40.78,8.36,0.48,10.68,7.5,23.02,12.15,83.81,2.52,14.09,0.24,2.39,1.41,18.11,48.98,0.13,16.58,0.63,6.25,0.48,8.71,2.17,6.43,1.78,6.41,48.15,0.29,1.58,5.58,34.68,2.53,14.87,60.05,3.03,11.47,0.16,0.35,2.77,2.6,0.04
1971,-999,-999,-999,27.88,24.2,25.56,19.43,0.75,3.15,10.16,88.77,27.79,5.17,0.73,8.01,4.84,12.89,5.68,65.89,2.69,14.33,0.1,1.76,0.87,8.96,28.92,0.23,11.05,0.22,3.08,0.03,9.28,2.53,6.84,1.8,2.65,26.66,0.46,1.6,7.04,21.54,1.06,8.86,51.85,3.62,9.67,1.26,0.5,1.42,0.55,0.03
1972,-999,-999,-999,19.9,24.05,23.37,18.48,0.35,4.48,14.7,80.06,20.88,6.43,0.05,9.27,6.29,9.84,7.65,63.59,1.61,15.26,0.1,2.04,1.66,11.32,26.13,0.04,12.59,0.21,2.11,0.0,10.87,1.32,5.0,2.32,4.58,28.71,0.34,2.46,4.39,20.24,1.61,7.66,47.23,1.97,8.39,0.83,0.22,1.96,1.7,0.02
1973,-999,-999,-999,32.22,30.28,20.85,18.27,0.51,9.59,28.48,98.07,37.99,6.18,0.25,10.95,6.18,11.68,12.58,83.07,4.17,19.69,0.71,3.82,2.34,9.17,39.49,0.19,14.65,0.23,3.39,1.56,13.51,2.35,5.4,3.62,3.98,24.59,0.16,2.43,6.99,33.95,2.66,15.06,46.2,2.77,12.54,2.15,0.42,3.09,1.64,0.03
1974,-999,-999,-999,16.31,19.6,26.2,19.22,0.55,5.84,10.97,80.95,21.85,8.12,0.27,7.8,4.13,14.83,4.56,60.85,1.98,9.61,0.06,1.72,1.91,11.13,25.08,0.23,11.25,0.41,5.22,0.14,10.45,2.83,5.52,1.27,1.65,25.69,0.52,0.84,2.54,19.01,3.26,7.79,43.92,2.79,7.84,0.16,0.23,1.76,0.53,0.01
1975,-999,-999,-999,24.63,28.5,19.37,17.12,0.33,6.5,12.14,92.49,31.92,9.13,0.61,8.05,5.99,12.37,11.24,75.73,4.76,15.94,0.66,1.73,4.0,11.98,33.81,0.21,16.1,1.52,4.21,1.11,8.82,0.71,4.59,1.78,4.01,22.83,0.71,1.39,5.9,26.91,5.27,10.4,45.97,2.09,12.2,1.77,0.87,1.73,1.29,0.05
1976,-999,-999,-999,14.1,12.48,20.57,16.2,0.26,3.58,8.57,69.16,20.92,5.38,0.31,4.43,4.08,8.81,5.07,39.4,1.7,11.08,0.17,1.48,1.98,6.96,15.33,0.05,8.78,0.62,3.24,0.0,6.67,1.42,3.32,0.74,1.95,19.94,0.27,1.15,0.66,15.98,3.96,5.25,32.23,3.63,7.43,0.87,0.2,1.56,1.09,0.06
1977,-999,-999,-999,41.14,46.79,28.92,19.35,0.94,5.93,19.16,95.26,40.68,9.09,0.32,14.35,13.47,18.13,21.38,90.21,3.02,22.19,0.58,3.46,2.31,20.4,52.27,0.08,21.85,0.28,5.99,0.59,14.78,5.79,6.29,2.43,9.18,44.12,0.43,2.47,7.04,33.42,2.96,21.04,67.46,2.95,16.88,1.75,0.87,3.22,4.42,0.2
1978,-999,-999,-999,37.77,34.51,25.9,19.69,0.44,6.59,18.38,97.52,39.16,6.81,0.3,9.21,7.72,22.15,15.33,82.34,2.64,18.02,0.15,0.92,1.09,21.39,39.53,0.03,15.24,0.41,4.91,1.24,10.71,6.39,5.04,2.05,4.09,51.27,0.3,2.72,4.81,28.87,2.09,14.68,66.11,3.17,13.45,1.47,0.15,0.89,2.26,0.01
1979,-999,-999,-999,31.4,25.12,23.3,18.02,0.52,7.57,19.66,97.24,37.5,4.46,0.19,6.66,4.76,11.5,11.66,73.45,5.93,18.0,0.24,0.98,0.28,10.37,36.73,0.08,16.26,0.07,2.04,2.12,16.77,1.88,3.89,2.16,2.46,29.66,0.36,2.48,10.84,19.68,0.81,13.38,46.61,2.86,12.49,1.59,0.36,0.36,2.06,0.01
1980,-999,-999,-999,44.61,52.38,25.99,17.25,1.3,5.47,28.84,100.81,50.13,11.14,0.09,19.44,14.46,31.15,26.14,92.87,2.8,18.25,0.32,1.32,1.05,32.53,53.41,0.04,22.05,0.11,7.64,0.95,14.49,7.87,5.17,2.32,6.9,66.06,0.06,3.31,4.41,32.13,1.48,25.7,73.62,2.99,19.25,1.2,0.09,1.17,2.22,0.03
1981,-999,-999,-999,40.3,38.38,31.09,21.97,0.56,3.43,15.52,86.7,48.13,5.89,0.09,10.69,8.84,18.47,16.52,84.63,1.55,11.75,0.01,1.57,0.79,17.45,47.09,0.08,22.16,0.14,3.8,0.39,11.51,3.51,5.88,1.74,4.19,45.26,0.24,1.81,2.56,34.43,1.69,17.72,57.54,4.09,15.13,0.63,0.26,1.16,1.45,0.07
1982,-999,-999,-999,33.54,34.72,26.17,16.14,0.68,3.54,18.17,98.09,43.11,4.34,0.09,7.52,5.81,13.25,11.2,87.29,1.57,13.72,0.24,0.91,0.85,13.31,42.93,0.12,14.38,0.24,3.0,0.39,10.19,1.48,4.57,1.32,2.62,43.64,0.34,0.84,2.91,25.65,1.52,14.02,60.67,3.05,10.09,1.51,0.41,1.4,0.96,0.21
1983,-999,-999,-999,28.86,37.12,30.48,17.95,0.79,3.43,22.33,95.34,46.91,16.99,0.38,18.91,18.27,25.04,24.07,74.47,2.27,17.23,0.2,3.14,3.79,23.56,41.25,0.96,20.11,1.92,9.33,0.05,11.3,2.81,5.02,2.46,6.86,45.46,0.14,2.07,8.82,33.71,4.39,20.83,52.5,3.01,13.44,0.76,0.32,3.19,3.43,0.12
1984,-999,-999,-999,18.16,24.08,28.24,23.27,0.27,3.01,19.94,77.05,27.59,4.86,0.59,7.61,7.57,11.68,7.54,66.58,1.86,13.49,0.2,1.6,0.94,10.17,24.91,0.42,15.71,0.4,2.13,0.22,14.66,1.44,5.62,2.16,3.03,34.13,0.06,1.82,2.51,18.74,2.09,9.11,55.4,2.15,11.67,1.56,0.24,0.97,1.13,0.01
1985,-999,-999,-999,30.37,29.13,27.89,17.5,0.57,3.1,15.43,104.14,44.86,3.93,0.65,7.35,7.01,12.25,9.01,79.8,1.18,11.94,0.01,1.66,0.52,10.31,35.57,0.12,14.31,0.06,2.39,0.06,12.05,1.1,5.26,1.51,4.11,35.02,0.33,0.94,3.3,22.87,1.63,13.36,58.35,2.89,10.5,0.3,0.5,0.84,1.06,0.13
1986,-999,-999,-999,41.61,38.55,27.47,16.53,0.37,3.89,18.77,100.97,52.35,9.35,0.34,11.27,10.96,18.12,15.56,96.15,0.68,17.52,0.01,2.32,2.25,14.7,44.03,0.01,27.05,0.25,5.0,0.06,12.15,1.17,5.39,1.57,5.26,41.4,0.32,1.7,1.79,46.98,2.67,20.18,68.97,2.42,16.48,0.3,0.33,2.59,3.74,0.01
1987,-999,-999,-999,36.7,37.24,26.84,17.44,0.25,5.31,30.06,99.12,52.6,13.41,0.11,15.4,11.41,17.89,12.57,77.84,1.88,21.94,0.13,4.07,3.44,17.34,39.77,0.32,27.61,2.02,5.14,1.14,12.7,0.81,3.77,2.86,6.81,38.18,0.12,2.97,2.91,44.58,4.51,18.83,51.83,1.72,18.59,1.57,0.24,4.62,2.52,0.38
1988,-999,-999,-999,38.3,39.29,31.92,21.06,0.27,14.76,33.04,95.43,49.05,18.81,0.26,21.72,18.91,23.09,21.5,77.32,9.43,24.48,1.08,5.93,5.54,22.31,46.76,1.44,24.33,2.49,9.05,2.92,21.98,0.85,6.58,5.52,12.03,38.89,0.19,5.74,16.92,40.46,8.13,20.49,52.31,3.71,16.68,4.08,0.2,7.38,3.99,0.87
1989,-999,-999,-999,37.39,35.35,29.51,18.0,0.49,10.0,24.85,102.07,48.02,5.95,0.14,8.96,9.14,13.67,12.95,83.6,2.89,21.08,0.08,1.1,2.09,13.09,42.23,0.41,20.36,1.73,3.84,0.14,9.04,3.02,6.7,1.81,4.84,33.34,0.06,2.4,5.13,34.25,3.45,15.98,58.21,2.27,15.13,0.74,0.24,1.98,2.36,0.3
1990,-999,-999,-999,35.38,42.37,28.48,19.85,0.75,3.97,15.54,107.9,50.34,9.85,0.49,10.07,6.78,23.28,10.55,93.7,2.2,10.82,0.13,1.1,1.36,22.52,42.34,0.16,19.35,0.53,6.4,0.19,10.41,4.69,5.3,1.46,3.3,46.67,0.65,1.58,4.41,38.92,2.86,14.05,67.15,3.61,10.9,0.39,0.56,1.52,1.23,0.34
1991,-999,-999,-999,51.37,39.85,27.12,17.13,0.5,5.34,25.8,122.36,63.66,11.69,0.32,15.01,12.78,22.54,19.44,102.7,2.76,26.43,0.19,2.73,4.07,22.95,51.04,0.29,30.29,0.72,7.15,0.0,12.59,1.87,5.06,2.82,8.49,39.91,0.31,3.43,3.25,52.86,4.36,19.98,60.55,2.26,19.92,0.72,0.24,3.75,4.17,0.11
1992,-999,-999,-999,27.34,23.48,25.99,17.92,0.08,2.03,12.33,101.86,41.69,1.98,0.36,5.18,4.9,6.68,10.31,65.3,0.0,11.08,0.01,0.12,0.34,9.26,29.93,0.02,17.02,0.06,0.68,0.44,5.99,0.64,5.34,0.53,1.63,21.23,0.91,1.04,1.79,32.74,0.33,11.8,46.63,3.89,9.53,0.01,0.97,0.35,3.0,0.01
1993,-999,-999,-999,46.01,52.01,24.67,13.88,0.36,5.16,29.0,99.58,56.75,4.63,0.09,16.2,13.65,18.85,21.59,91.78,2.33,22.54,0.08,1.49,0.15,28.14,51.85,0.02,24.92,0.06,2.49,0.27,16.18,2.99,4.71,2.94,7.32,46.11,0.05,4.54,2.91,44.21,0.29,22.62,67.61,2.34,18.06,1.16,0.07,0.68,2.74,0.01
1994,-999,-999,-999,28.45,24.6,31.82,20.96,0.67,9.07,29.49,104.87,39.56,5.1,1.17,10.63,8.54,12.36,13.72,77.0,5.04,24.88,0.59,1.01,0.66,12.71,33.85,0.05,22.28,0.04,2.48,1.22,16.28,5.91,7.95,2.73,5.24,29.64,0.62,4.47,9.73,32.11,0.41,12.09,61.05,4.52,16.48,2.35,0.59,1.5,2.01,0.02
1995,-999,-999,-999,44.92,41.33,27.29,18.85,0.58,10.14,26.0,120.11,56.97,12.81,0.13,19.93,17.32,16.95,22.77,86.02,5.57,28.18,0.24,3.58,3.68,21.77,48.61,0.15,23.55,1.86,7.09,0.11,16.73,2.52,4.95,4.08,11.04,34.92,0.19,5.64,9.33,44.34,4.45,19.8,59.65,1.8,17.18,0.9,0.39,5.38,5.55,0.25
1996,-999,-999,-999,26.22,32.71,31.93,24.2,0.47,1.19,8.84,104.32,43.9,4.74,0.3,10.54,7.62,14.11,10.92,78.25,0.5,11.41,0.01,1.51,1.74,14.08,37.27,0.04,18.54,0.89,2.98,0.0,7.52,3.41,7.05,0.88,3.48,37.57,0.67,0.93,0.66,33.52,1.93,12.34,70.94,3.32,11.05,0.19,0.56,1.44,1.41,0.06
1997,-999,-999,-999,29.62,35.39,31.65,21.14,0.25,2.51,16.12,100.37,37.82,7.12,0.18,10.33,7.72,13.81,11.7,80.72,1.28,13.45,0.11,1.36,1.66,17.57,40.4,0.11,16.14,0.13,3.98,0.12,8.27,1.7,6.43,1.4,2.44,36.11,0.09,0.8,2.54,29.17,1.5,15.21,61.22,2.81,11.61,0.01,0.25,0.93,1.58,0.02
1998,-999,-999,-999,59.03,62.59,28.22,19.32,0.44,6.27,18.18,135.53,67.43,6.17,0.45,14.67,11.35,21.67,20.2,118.83,1.95,21.42,0.06,1.62,0.51,26.89,74.44,0.23,28.84,0.23,4.6,0.29,13.77,3.84,5.91,1.79,4.93,57.63,0.71,2.35,5.2,48.51,1.72,26.23,89.1,4.6,15.22,0.01,1.18,0.73,2.17,0.01
1999,-999,-999,-999,42.0,40.01,28.62,16.78,0.68,11.65,29.19,118.61,49.94,12.66,0.27,17.72,15.89,20.13,22.77,86.11,7.96,25.97,0.31,3.18,2.95,23.08,45.18,0.18,28.09,0.37,7.67,2.24,22.49,2.9,5.6,4.59,11.04,39.55,0.17,4.66,10.79,40.23,3.54,23.95,68.86,3.82,18.0,1.47,0.37,3.23,7.02,0.05
2000,-999,-999,-999,35.64,46.25,34.74,21.12,1.24,2.49,19.21,104.53,42.1,5.47,0.49,9.61,5.21,25.81,16.85,90.88,0.56,19.49,0.01,0.57,0.96,28.59,44.6,0.37,20.46,0.51,5.69,0.13,14.48,3.5,7.8,1.0,1.75,44.24,0.25,1.6,1.79,36.87,3.04,18.54,77.02,6.72,11.38,0.43,0.32,0.79,1.82,0.23
2001,-999,-999,-999,32.24,43.49,34.42,22.06,0.98,7.42,18.42,109.57,42.28,12.31,0.5,14.02,10.93,21.18,23.26,81.64,4.64,15.35,0.45,2.72,6.0,26.19,40.19,0.49,17.77,1.28,8.27,1.21,13.49,3.99,7.82,3.02,6.0,44.05,0.41,2.56,7.48,32.76,6.28,23.86,69.17,5.0,11.41,1.49,0.26,5.32,3.01,0.43
2002,-999,-999,-999,41.08,43.12,34.54,20.05,1.25,11.28,32.49,121.27,54.18,10.63,0.91,16.95,15.53,21.1,25.48,98.44,6.14,26.31,0.81,3.22,4.64,22.69,44.94,0.77,25.73,1.32,10.75,1.71,19.75,5.45,7.85,3.91,10.39,35.54,0.59,4.46,10.42,42.91,7.31,22.92,69.63,6.21,21.34,1.33,0.73,4.84,5.42,0.16
2003,-999,-999,-999,37.35,37.36,38.2,21.74,1.22,9.55,22.4,126.92,50.77,4.47,1.03,7.12,4.17,19.12,9.77,86.53,6.37,19.78,0.01,0.65,1.6,18.66,46.17,1.51,27.77,0.71,4.15,2.85,14.78,4.8,8.24,2.11,1.98,34.21,0.62,2.07,8.5,41.58,2.49,16.19,62.48,8.61,13.62,1.04,0.66,1.26,2.05,0.81
2004,-999,-999,-999,34.47,29.24,29.56,17.66,0.22,5.7,17.34,113.62,49.3,2.02,0.63,7.03,4.83,8.99,12.37,80.55,1.68,18.0,0.08,0.55,0.29,11.38,35.42,0.28,26.44,0.01,2.09,0.46,11.78,2.62,6.81,1.49,2.7,23.92,0.83,1.44,3.28,46.97,0.62,14.62,56.49,3.3,15.0,0.69,0.96,0.7,1.73,0.05
2005,-999,-999,-999,50.38,41.47,36.84,19.06,0.81,13.76,38.84,124.83,66.07,7.79,0.5,15.38,12.34,13.68,23.65,86.31,7.66,28.83,0.55,3.2,4.12,19.88,47.89,0.28,36.09,1.05,6.2,2.25,26.19,4.0,8.5,6.05,10.33,32.23,0.3,6.11,6.62,52.68,4.32,26.46,65.54,3.62,24.72,3.22,0.19,3.13,5.32,0.21
2006,-999,-999,-999,44.7,44.76,35.99,24.64,1.18,10.15,28.77,105.64,50.88,8.68,1.08,17.75,12.7,20.38,24.76,79.69,5.59,28.01,0.17,3.3,3.73,26.18,45.62,0.28,28.37,0.45,5.87,1.35,17.8,4.46,10.1,4.8,9.33,49.34,0.95,5.33,6.69,42.77,5.62,24.18,66.32,6.17,19.34,2.1,0.94,4.99,4.85,0.57
2007,-999,-999,-999,45.84,46.88,35.42,20.9,0.91,5.36,23.42,118.86,52.81,6.89,1.06,13.45,9.68,19.26,23.34,90.32,2.82,18.14,0.17,2.05,1.98,24.25,46.03,1.66,25.29,2.64,4.47,0.11,11.33,4.41,9.43,2.22,7.59,39.68,0.23,2.67,4.39,43.41,5.38,27.05,61.33,7.18,15.44,0.72,0.69,1.59,4.76,0.61
2008,-999,-999,-999,38.19,37.08,31.67,20.26,0.84,5.05,17.33,113.59,44.45,2.33,0.32,7.94,5.36,11.77,15.69,86.91,2.58,12.24,0.01,0.92,0.36,15.82,40.46,0.17,21.6,0.13,2.11,0.06,14.76,4.3,8.55,1.79,4.68,39.77,0.33,1.28,4.02,31.63,1.05,20.31,66.74,4.84,13.6,0.16,0.38,0.43,0.7,0.01
2009,-999,-999,-999,36.59,31.61,31.17,21.27,0.25,5.47,13.26,128.16,43.77,2.09,0.13,7.02,4.94,10.16,11.29,91.43,3.26,16.02,0.31,0.54,0.32,13.19,45.98,0.02,19.48,0.01,1.25,0.14,10.37,6.71,7.9,1.3,2.51,31.62,0.54,1.12,7.83,31.99,0.25,15.83,68.41,4.63,12.73,0.59,0.8,0.35,1.19,0.01
2010,-999,-999,-999,64.85,76.64,34.76,18.41,0.81,14.62,41.24,125.7,70.38,7.74,0.14,22.78,15.6,25.53,35.68,112.24,7.9,37.92,1.0,3.97,1.88,36.23,80.36,0.1,42.96,0.92,4.72,1.33,26.9,5.11,8.73,4.41,10.85,64.6,0.36,5.35,9.63,65.01,2.62,42.77,81.16,5.4,28.53,2.07,0.19,2.91,7.13,0.14
2011,-999,-999,-999,47.22,62.76,28.93,18.07,0.93,8.66,31.89,113.93,56.26,15.84,0.27,23.87,17.15,30.79,27.95,102.08,3.29,30.54,0.8,4.22,5.35,38.67,62.5,0.49,31.48,2.37,9.13,1.26,18.27,12.17,7.5,3.76,13.48,67.61,0.13,5.95,2.91,47.09,6.49,28.74,90.43,4.39,22.58,0.74,0.13,4.96,6.15,0.67
2012,-999,-999,-999,37.5,50.68,35.99,24.85,1.88,11.05,33.89,117.14,48.41,12.41,0.63,20.46,15.67,23.75,24.27,83.3,6.28,31.62,0.01,4.42,3.92,28.08,46.93,0.45,30.44,0.72,8.76,0.41,20.45,9.78,9.32,3.26,10.05,43.09,0.24,3.73,9.36,40.74,6.65,24.13,71.02,5.31,24.2,0.76,0.52,4.95,4.11,0.85
2013,-999,-999,-999,36.41,38.68,35.14,24.77,0.95,18.44,28.69,122.4,53.67,7.93,1.53,11.58,8.43,15.62,18.36,83.95,11.67,30.07,0.28,3.34,4.4,16.55,40.1,0.25,25.6,0.33,4.35,0.88,26.14,6.97,9.55,4.26,7.25,40.48,0.34,5.31,13.07,35.65,2.91,16.19,71.34,6.61,21.41,1.3,0.45,4.63,3.07,0.05
2014,-999,-999,-999,36.81,34.1,29.86,22.91,0.37,4.59,15.49,117.25,49.02,2.26,0.64,10.44,5.6,12.41,20.85,82.54,2.2,16.37,0.24,0.61,0.53,15.69,40.79,0.07,22.54,0.01,1.63,0.45,9.35,4.94,7.21,1.44,3.07,33.42,0.66,2.01,5.92,32.09,0.33,15.35,68.11,4.51,14.91,0.62,1.02,0.89,1.69,0.03
2015,-999,-999,-999,48.0,50.06,38.87,24.71,0.53,5.48,28.14,143.1,61.95,3.95,1.39,11.52,6.56,17.66,23.68,90.37,2.78,25.87,0.04,0.69,1.15,24.63,53.06,0.37,33.02,0.69,2.55,0.11,16.88,5.69,8.23,2.19,2.78,44.14,1.13,3.19,7.08,44.84,0.95,23.5,71.21,4.27,22.29,1.18,2.3,0.83,2.61,0.03
2016,-999,-999,-999,59.26,65.3,33.39,21.53,0.45,12.34,31.9,135.14,61.42,7.57,0.3,17.56,15.18,20.88,39.61,106.17,6.06,34.97,0.06,3.07,1.32,31.06,72.59,0.17,42.83,0.35,6.3,0.48,23.75,8.66,7.31,4.46,13.25,53.98,0.21,8.12,8.57,69.14,3.4,36.18,78.6,4.05,26.28,1.33,0.31,1.56,9.02,0.19
