Year,AK,HI,PR,AL,AR,AZ,CA,CO,CT,DE,FL,GA,IA,ID,IL,IN,KS,KY,LA,MA,MD,ME,MI,MN,MO,MS,MT,NC,ND,NE,NH,NJ,NM,NV,NY,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VA,VT,WA,WI,WV,WY
1973,126.8,-999,-999,7.08,11.49,30.12,7.27,100.94,40.61,21.75,0.57,4.67,57.09,65.08,37.36,37.0,38.8,24.31,1.52,44.69,23.2,84.83,62.7,90.98,32.95,7.22,85.07,17.9,106.8,59.4,79.32,30.28,56.63,48.92,61.02,38.5,22.94,17.86,45.97,34.78,8.35,77.57,20.26,10.6,75.83,26.25,64.67,21.68,76.56,37.01,106.43
1974,128.22,-999,-999,3.47,8.76,34.71,10.18,99.2,49.1,12.59,0.32,2.43,64.13,57.96,36.36,36.91,42.73,15.09,0.08,56.35,13.47,103.31,72.01,108.63,32.74,3.24,74.43,8.52,123.9,69.59,102.28,31.48,61.81,56.66,76.76,39.81,25.59,23.17,47.3,43.05,2.34,87.23,10.8,9.34,75.69,16.3,80.91,21.81,86.89,28.3,99.46
1975,133.57,-999,-999,6.82,11.12,36.12,11.53,112.01,48.34,14.54,0.0,4.38,85.04,74.87,42.21,33.14,52.03,19.97,1.44,55.15,14.79,101.33,78.02,119.73,36.6,5.1,105.48,11.17,125.4,91.0,98.19,28.33,62.95,63.63,77.11,34.01,23.35,25.55,48.88,39.8,3.83,108.17,17.02,8.46,84.8,18.78,78.36,35.03,104.17,32.81,116.15
1976,120.12,-999,-999,14.59,17.62,34.22,12.93,107.54,67.41,36.44,0.66,9.73,83.13,84.81,64.49,63.65,55.45,40.37,2.88,75.89,33.69,113.78,94.04,117.87,51.1,13.07,86.43,24.57,124.13,83.41,118.6,49.72,66.83,79.54,93.56,62.74,33.9,27.45,71.45,65.83,11.67,96.73,32.23,13.54,90.84,33.64,96.36,29.26,110.41,56.05,112.35
1977,116.12,-999,-999,21.22,25.65,21.89,9.72,103.88,60.1,46.2,2.06,16.32,80.18,74.62,65.21,63.7,57.8,45.55,6.46,61.57,46.99,97.11,87.55,102.78,53.82,18.49,88.38,36.39,110.96,82.75,96.75,51.06,55.08,63.56,77.34,63.04,32.58,25.26,65.91,53.79,23.8,91.66,42.02,12.13,75.31,44.38,79.15,29.02,94.3,57.53,105.61
1978,108.22,-999,-999,14.18,30.61,21.43,8.45,102.06,68.14,51.19,0.26,10.05,96.89,64.66,71.94,68.45,72.07,49.19,3.21,76.85,43.3,121.18,97.35,120.31,64.22,17.11,107.74,27.26,124.79,99.98,122.25,52.62,48.29,47.61,95.4,69.34,50.09,26.96,73.02,66.49,13.39,113.01,42.66,16.54,58.91,39.01,103.15,33.58,114.12,55.21,113.11
1979,111.62,-999,-999,12.85,28.27,27.95,9.57,107.37,48.82,28.39,1.18,9.39,87.21,78.44,65.56,61.44,60.92,40.78,6.1,47.57,32.8,78.53,82.64,116.24,60.72,14.94,102.39,22.59,136.81,87.51,76.98,39.0,61.23,59.75,68.11,56.68,39.44,30.37,55.63,45.41,13.4,112.29,32.29,16.09,84.6,34.86,70.44,36.37,104.53,54.6,113.85
1980,112.66,-999,-999,9.96,18.41,21.25,6.72,93.31,67.43,34.61,0.54,6.73,77.81,58.43,55.88,57.16,50.09,33.8,1.61,76.59,34.31,113.84,88.65,112.8,47.9,8.89,86.37,23.42,118.94,77.01,108.9,49.4,48.25,49.08,88.2,57.67,29.5,21.29,69.84,57.57,11.4,97.22,24.23,9.19,58.87,32.42,92.68,26.96,101.0,50.03,98.95
1981,99.41,-999,-999,13.85,17.31,19.56,4.17,81.54,52.91,32.47,2.34,11.59,69.02,46.34,50.4,52.37,44.82,36.19,3.78,59.65,37.06,87.75,75.3,93.63,42.04,14.03,73.99,29.7,98.22,70.11,86.1,44.4,46.44,40.38,71.42,49.5,22.65,13.11,62.14,51.49,17.62,81.78,29.96,5.84,52.58,37.41,77.08,16.09,86.82,54.8,90.11
1982,126.44,-999,-999,9.02,18.96,18.75,10.59,101.1,59.62,30.75,1.11,6.08,79.65,76.67,58.85,53.58,58.72,29.34,4.72,69.76,31.99,107.29,86.29,109.18,51.3,11.14,101.74,15.55,121.78,89.77,101.16,44.6,51.85,59.68,82.54,53.78,31.68,28.83,62.18,47.42,8.06,102.57,22.73,12.34,74.8,29.9,91.12,35.12,98.15,41.81,111.6
1983,114.21,-999,-999,7.83,16.96,15.62,5.16,95.16,42.9,21.58,2.05,6.31,65.08,54.05,40.34,39.12,49.84,23.38,6.49,48.77,21.78,88.91,69.72,95.08,36.18,8.97,80.05,14.63,99.09,72.87,79.61,30.17,44.57,33.19,63.07,39.37,24.02,16.97,48.05,33.36,7.63,86.77,18.58,14.13,51.46,24.08,74.78,22.19,81.15,34.86,100.39
1984,118.31,-999,-999,8.9,14.21,29.71,8.8,104.21,45.56,28.71,0.34,5.07,66.51,85.25,46.0,45.74,38.74,25.31,2.85,55.73,25.34,93.7,75.78,103.68,34.88,10.11,83.38,15.59,104.21,71.25,87.92,35.46,52.72,61.39,68.94,46.08,17.65,24.02,56.92,41.45,7.06,86.59,20.59,7.4,84.97,26.01,75.53,29.22,89.01,40.88,120.28
1985,119.23,-999,-999,17.03,25.45,24.9,12.97,99.4,61.69,33.08,2.85,9.87,86.73,111.48,67.21,61.6,61.74,43.22,6.72,67.01,35.75,113.72,86.75,112.83,58.66,18.25,108.79,24.5,117.58,91.03,96.52,45.12,52.89,75.92,79.71,60.23,36.05,51.1,66.23,53.85,13.99,105.94,38.45,13.97,79.51,34.92,89.04,54.44,97.53,51.15,124.1
1986,114.88,-999,-999,6.31,11.7,17.85,3.42,80.93,55.13,23.92,0.64,4.83,64.45,55.06,45.16,45.72,36.35,31.55,0.28,60.91,28.45,105.63,72.86,102.0,38.18,8.57,72.19,15.56,106.36,60.6,92.76,36.0,40.56,46.1,69.97,42.61,17.7,14.6,52.98,45.06,5.53,80.95,23.99,4.92,53.26,27.46,81.46,19.74,87.49,41.05,86.08
1987,107.46,-999,-999,3.57,5.87,31.55,9.92,91.69,43.07,16.17,0.0,1.5,50.29,64.79,30.27,26.78,32.44,15.92,0.05,59.9,20.21,95.76,58.83,85.09,24.68,3.04,78.66,10.58,93.6,60.27,93.8,32.29,58.93,57.93,68.07,28.84,16.54,25.03,50.2,45.77,1.85,76.09,12.11,6.87,68.46,22.24,72.73,21.85,70.02,27.83,98.11
1988,115.47,-999,-999,8.42,18.28,30.78,9.98,106.77,59.67,30.22,0.32,6.55,78.97,72.09,58.37,53.85,55.09,36.25,2.01,64.23,34.77,100.95,84.81,111.61,51.26,10.0,83.11,24.1,120.44,83.01,96.97,41.08,62.58,63.62,77.81,53.06,29.6,22.8,62.0,49.48,12.2,96.62,32.52,10.59,82.24,37.58,85.0,26.21,95.32,50.65,109.77
1989,121.57,-999,-999,12.22,22.75,31.09,12.64,103.18,69.62,32.36,1.51,5.84,90.84,74.27,63.63,54.87,63.99,32.61,5.78,80.34,36.66,115.59,98.46,122.38,53.24,13.13,91.51,18.05,129.15,93.87,108.32,57.91,60.63,71.05,91.66,56.61,38.32,31.55,71.94,65.6,8.08,104.83,28.02,18.39,83.39,33.23,100.17,27.43,111.58,48.94,103.43
1990,122.79,-999,-999,1.65,6.98,33.97,16.15,90.17,27.64,6.9,0.0,0.7,65.87,72.75,28.67,22.94,40.79,11.14,1.2,41.37,10.57,92.51,65.19,106.48,23.45,2.28,82.82,4.11,115.27,71.37,83.32,17.22,55.71,70.22,54.62,19.91,18.97,28.07,32.33,25.28,0.56,86.32,8.94,8.81,74.8,9.26,70.0,28.26,91.2,22.36,97.93
1991,110.35,-999,-999,3.74,8.99,27.22,9.44,100.81,41.54,11.8,0.0,2.52,74.07,66.41,45.95,40.91,43.98,21.16,0.06,47.47,19.59,93.59,73.68,106.92,35.12,3.51,84.12,11.17,110.9,71.59,84.91,27.46,49.54,64.53,68.04,39.36,17.92,19.98,47.73,39.57,3.61,90.09,16.83,4.12,78.51,18.9,76.49,21.65,95.76,34.13,103.69
1992,128.7,-999,-999,3.46,5.15,28.95,9.38,93.72,51.51,14.34,0.07,1.45,50.8,57.21,28.11,28.06,30.97,16.77,0.2,63.02,20.07,106.43,64.13,88.11,19.71,2.89,76.91,7.83,102.96,56.23,102.59,33.2,52.57,55.53,73.86,35.98,12.09,15.57,48.36,46.12,1.33,79.91,10.77,5.03,67.93,19.54,90.82,19.68,76.24,36.06,92.73
1993,99.7,-999,-999,5.09,8.86,21.15,11.93,104.13,51.84,19.33,0.17,2.7,77.11,84.94,48.05,43.57,57.17,23.03,0.25,63.11,25.89,106.05,78.97,107.32,42.19,4.18,93.97,11.07,120.53,88.54,103.1,38.03,48.54,65.74,78.65,41.45,25.48,34.71,50.64,51.55,3.31,100.14,17.53,6.83,73.99,25.9,90.98,38.42,92.84,40.02,114.72
1994,121.98,-999,-999,7.28,12.61,27.06,11.44,95.4,59.14,27.87,0.43,5.42,76.38,66.14,41.23,39.21,50.41,22.51,1.2,68.63,26.6,99.2,83.12,102.09,31.94,7.31,88.17,14.21,112.58,78.75,95.79,42.62,49.75,61.08,80.61,43.47,26.79,22.19,59.54,52.08,6.91,98.04,18.78,7.79,64.6,23.88,88.04,17.14,93.37,36.64,100.04
1995,117.33,-999,-999,9.29,11.78,17.31,4.21,87.13,53.45,19.12,0.35,4.63,80.43,49.35,60.96,57.76,49.36,32.44,0.99,58.93,21.68,97.82,85.65,110.53,42.06,8.47,85.46,17.95,119.04,74.0,96.46,37.53,37.27,33.72,74.84,61.37,22.84,16.73,58.23,43.17,7.84,92.09,24.44,5.09,48.27,26.9,80.05,20.0,101.55,44.53,88.1
1996,133.84,-999,-999,14.75,22.64,23.67,4.95,99.15,63.56,34.29,1.76,8.78,87.05,57.62,61.36,58.75,64.56,37.21,7.07,55.42,35.72,88.09,87.95,123.91,48.83,15.1,100.68,19.5,133.78,91.41,91.52,43.99,46.8,43.85,76.64,57.69,37.79,17.75,60.67,46.06,10.27,111.88,27.76,15.9,59.11,37.56,82.5,30.11,109.43,52.93,103.77
1997,116.79,-999,-999,6.21,11.81,27.25,7.02,106.79,47.23,10.26,0.32,3.08,74.27,64.62,41.61,37.36,47.79,21.04,1.42,52.78,14.32,106.46,75.55,106.87,28.49,6.25,88.33,12.03,123.65,80.79,99.44,25.21,54.57,54.9,71.8,37.19,23.22,18.58,44.47,33.14,4.57,99.63,15.8,8.23,65.52,20.33,92.48,21.99,91.58,34.81,109.62
1998,111.39,-999,-999,1.79,6.79,24.98,8.32,86.03,31.34,8.33,0.0,1.4,48.37,47.57,25.6,20.63,33.62,11.42,0.05,32.68,9.13,74.84,47.67,74.71,20.25,1.4,69.16,5.24,91.89,57.57,65.39,15.38,45.07,40.35,46.39,20.17,15.1,14.53,28.76,21.5,2.31,69.46,8.09,4.37,52.41,12.55,60.07,16.98,58.2,21.52,87.0
1999,130.78,-999,-999,5.71,8.33,27.8,9.37,89.51,40.49,15.95,0.38,3.49,61.76,56.78,38.04,36.72,31.21,17.82,1.07,45.66,18.33,77.42,68.7,85.8,20.85,5.27,63.81,10.37,95.45,55.59,79.98,27.45,49.27,61.23,65.97,39.8,11.48,15.67,48.61,32.83,4.56,68.01,14.2,4.01,58.14,19.15,70.13,11.52,78.2,38.44,86.36
2000,108.65,-999,-999,11.62,19.31,24.59,8.01,93.47,52.24,29.2,0.81,7.19,83.6,69.48,55.66,52.75,58.45,30.88,0.79,61.93,34.15,90.88,77.61,101.74,45.9,12.25,97.07,21.71,118.88,88.49,92.57,40.41,48.42,47.8,73.04,54.46,32.65,16.5,64.21,43.81,11.42,105.04,26.78,6.14,52.14,34.73,82.57,24.49,91.53,47.7,105.51
2001,122.95,-999,-999,7.25,10.23,25.74,9.6,91.2,41.95,14.03,0.7,3.3,73.16,74.53,45.08,37.19,47.41,22.0,1.76,53.83,19.87,91.13,60.17,97.93,33.62,7.94,88.93,11.44,114.93,70.22,97.82,28.95,51.83,53.36,65.27,36.57,22.02,19.5,48.22,33.96,5.81,95.17,19.87,4.16,59.27,25.43,84.57,19.05,82.8,40.0,105.33
2002,104.57,-999,-999,8.02,12.8,31.32,10.63,107.58,35.44,10.67,0.94,2.98,76.13,78.45,39.9,33.87,54.27,20.08,1.89,40.9,18.86,94.49,67.84,105.01,33.71,5.72,97.97,12.57,120.61,83.4,90.33,25.43,56.28,64.69,63.07,34.29,27.48,24.85,45.46,30.0,5.64,96.16,17.2,7.58,77.8,23.39,78.39,22.56,87.87,35.44,113.17
2003,104.98,-999,-999,7.7,12.06,22.09,7.0,90.13,57.37,30.13,0.87,5.11,82.25,54.58,53.04,50.41,54.2,25.15,1.39,69.67,29.91,103.61,80.1,104.48,43.51,6.15,89.22,12.52,119.8,79.89,99.47,41.85,47.67,44.23,82.8,54.17,27.7,15.39,63.75,52.49,6.14,95.43,20.31,6.49,53.8,24.87,95.91,16.71,95.93,38.48,98.02
2004,110.62,-999,-999,7.54,16.61,22.88,7.3,84.77,51.42,29.52,0.0,3.37,69.18,58.04,47.43,47.66,45.5,24.72,0.76,59.98,33.98,96.45,77.39,93.95,36.51,9.02,73.36,16.8,107.3,65.8,88.5,42.13,43.89,44.91,78.9,48.5,26.81,14.27,59.84,48.07,5.93,77.22,21.36,6.03,61.4,30.75,90.15,14.55,84.48,44.04,88.5
2005,112.91,-999,-999,5.86,9.27,17.6,6.98,81.48,48.13,23.5,0.19,3.18,68.81,69.41,43.98,46.33,39.03,20.68,0.08,63.42,28.46,99.22,79.04,95.53,29.78,4.41,75.93,12.83,96.89,64.46,96.68,35.39,40.73,38.75,78.76,52.68,21.86,23.81,59.31,45.06,5.17,81.32,16.5,5.85,44.84,26.84,91.91,27.02,88.58,40.47,87.72
2006,125.58,-999,-999,4.63,8.42,29.58,11.03,95.74,28.65,6.29,0.09,1.48,57.0,67.89,27.43,23.65,40.65,11.44,1.16,36.23,10.35,73.62,49.25,82.9,24.22,4.94,75.06,7.42,109.3,70.44,69.64,18.19,57.65,60.36,50.17,21.88,20.26,22.21,33.83,28.24,2.61,81.84,9.8,6.02,66.54,13.94,60.05,22.99,67.19,22.94,94.3
2007,117.58,-999,-999,5.78,8.84,26.59,12.88,97.92,51.32,24.52,0.25,2.42,84.76,59.4,46.93,40.0,60.98,21.73,0.34,61.39,28.91,104.25,79.17,105.04,39.53,4.53,83.35,11.73,112.83,85.76,98.42,33.17,54.31,64.55,79.51,41.91,28.81,23.27,53.62,43.64,2.16,99.26,17.33,7.04,69.98,25.28,93.89,24.69,96.71,39.05,96.28
2008,131.86,-999,-999,8.0,12.23,20.18,11.92,108.94,42.84,14.95,0.19,5.27,94.67,79.88,60.68,56.75,60.48,28.65,0.58,54.28,20.44,99.34,89.03,116.36,49.41,6.45,96.9,13.21,124.92,89.02,96.45,24.99,58.7,64.22,76.26,53.74,28.07,27.81,52.64,36.27,6.4,105.27,19.42,8.81,73.48,22.37,91.16,29.63,108.41,43.33,113.89
2009,121.05,-999,-999,7.82,10.1,25.42,10.77,102.22,56.05,20.26,0.59,5.62,78.32,81.27,54.04,52.03,59.88,28.53,0.45,62.13,27.6,95.65,80.42,98.41,45.85,5.32,94.91,16.68,120.93,84.34,96.31,36.72,58.11,66.02,78.5,52.52,32.05,30.96,62.49,46.94,8.26,101.27,22.39,8.1,73.12,28.23,87.41,31.56,89.97,43.01,104.48
2010,119.44,-999,-999,16.11,18.58,22.98,6.31,97.41,38.58,24.21,2.12,11.62,85.71,55.33,60.31,58.59,54.45,38.93,3.57,47.8,25.76,66.34,68.44,100.39,50.42,15.07,88.87,23.76,108.57,79.76,72.24,26.26,53.57,38.69,60.86,54.5,26.75,15.16,54.66,32.48,16.23,97.1,33.5,8.23,54.89,33.96,66.09,14.21,93.15,48.59,99.81
2011,122.95,-999,-999,7.21,15.04,32.18,12.02,103.97,50.77,15.98,0.35,3.66,76.57,75.0,37.45,36.51,58.96,16.4,2.23,53.12,18.16,91.92,73.76,104.7,35.8,7.23,85.71,9.65,112.8,84.67,89.67,31.18,61.23,62.77,70.75,39.54,31.72,27.36,51.88,41.27,4.61,95.77,15.32,12.94,73.46,14.91,85.77,30.04,91.87,31.42,102.02
2012,131.76,-999,-999,3.9,6.94,27.41,9.01,91.24,20.4,7.0,0.8,2.6,60.19,52.21,26.79,21.54,40.8,11.8,0.5,25.58,7.04,83.45,48.18,90.54,24.89,1.79,76.4,7.01,101.38,73.09,67.1,10.66,48.46,52.78,45.58,22.81,19.92,16.72,26.26,17.9,3.35,84.14,8.25,5.34,56.69,11.86,65.58,20.0,72.06,22.42,91.46
2013,116.63,-999,-999,2.42,8.81,37.36,12.48,110.39,43.23,15.24,0.0,0.66,94.44,75.67,63.29,57.1,68.36,24.59,0.02,53.3,16.61,90.8,88.69,126.23,48.29,2.3,95.5,11.96,145.04,94.17,89.48,24.34,62.21,68.06,74.84,50.28,32.02,28.78,55.43,38.63,2.41,113.76,15.56,7.25,77.94,21.28,81.18,30.72,113.88,41.29,112.42
2014,101.36,-999,-999,12.46,22.79,24.59,5.75,92.59,57.04,33.96,0.77,6.24,97.35,52.35,74.6,69.26,64.92,37.13,3.94,65.63,33.45,97.25,97.11,120.24,56.75,13.3,83.45,20.29,124.1,93.13,91.71,43.77,52.31,37.06,80.64,63.85,37.11,16.89,67.64,51.02,10.1,108.06,28.72,12.25,50.53,31.95,90.62,24.54,113.04,48.42,93.18
2015,96.59,-999,-999,6.04,14.8,17.93,7.74,82.29,60.46,33.87,0.39,3.77,62.27,46.99,47.75,50.66,49.38,28.68,1.05,69.62,32.76,99.61,75.98,83.23,38.51,5.75,70.83,17.59,95.67,67.4,95.69,43.2,41.2,38.73,78.23,52.49,24.42,11.79,61.42,57.98,7.05,80.46,22.6,5.76,51.82,28.98,94.04,15.58,75.74,42.03,83.13
