Year,Northeast,Northern Rockies and Plains,Northwest,Ohio Valley,South,Southeast,Southwest,Upper Midwest,West
1988,34.63,60.38,41.76,68.86,103.32,70.67,71.63,42.69,94.87
1989,15.5,41.75,24.95,37.47,93.86,58.96,76.66,18.5,83.99
1990,16.79,43.3,39.46,40.31,114.12,73.31,69.89,11.18,84.34
1991,31.43,39.84,33.95,64.58,104.15,71.32,61.99,21.92,84.51
1992,8.88,21.88,38.14,22.81,80.18,48.36,62.85,5.66,88.28
1993,25.44,13.27,18.35,46.35,105.37,78.52,63.39,7.44,73.32
1994,19.35,36.86,42.33,41.69,92.41,58.42,80.66,8.52,87.41
1995,29.02,34.76,27.55,52.34,105.82,63.1,69.78,19.98,76.12
1996,11.05,32.99,34.93,36.93,96.37,55.42,79.61,9.47,92.8
1997,17.23,31.72,25.94,36.5,93.22,57.54,69.33,11.23,86.07
1998,19.48,41.83,40.52,52.74,121.75,83.39,71.45,17.42,70.27
1999,29.67,31.29,31.37,54.58,103.47,62.97,64.27,20.18,80.28
2000,9.68,45.26,31.9,37.14,107.99,56.98,88.51,7.82,83.9
2001,22.92,47.26,37.98,45.17,93.57,55.13,83.31,23.37,97.98
2002,32.98,45.32,33.94,64.92,113.33,79.27,85.42,24.18,88.55
2003,12.76,48.69,49.37,32.35,90.06,48.39,83.78,15.55,92.95
2004,9.24,26.7,34.59,24.29,89.03,52.84,67.27,5.73,88.64
2005,29.76,42.64,33.37,62.6,109.86,66.49,73.31,25.48,78.97
2006,18.48,49.17,42.92,46.26,116.64,63.43,71.67,18.56,90.45
2007,25.19,48.03,38.92,64.95,114.56,82.18,80.88,25.38,91.98
2008,17.02,30.85,35.36,35.55,96.42,65.56,68.97,7.89,95.49
2009,11.55,25.4,39.12,23.39,90.21,56.42,68.93,5.67,90.7
2010,31.99,32.67,27.91,63.94,124.84,93.74,74.49,16.06,79.95
2011,21.95,38.68,30.82,58.74,120.18,80.74,78.7,19.15,82.51
2012,26.02,55.55,36.25,67.86,108.31,61.5,86.12,31.36,100.43
2013,19.55,38.99,42.41,38.16,94.1,49.32,73.79,15.62,92.78
2014,11.9,27.12,36.4,33.0,99.69,56.68,67.28,4.13,96.17
2015,20.96,38.19,42.33,38.56,108.18,68.34,72.46,10.22,94.37
2016,30.65,39.33,33.69,58.63,121.35,79.21,75.89,15.37,88.48
2017,17.3,44.27,47.41,42.61,98.73,65.53,79.28,11.29,94.27
2018,26.6,37.35,37.69,63.86,122.87,78.31,86.26,19.13,91.08
2019,21.5,28.18,29.06,53.72,122.12,87.08,73.02,10.08,83.13
2020,28.68,46.7,37.52,48.11,99.7,63.25,91.16,19.85,109.15
2021,22.65,56.29,48.29,48.69,96.11,64.64,78.65,23.65,101.7
2022,25.97,52.01,47.03,47.95,113.32,70.48,80.52,15.12,100.11
2023,16.95,37.76,38.86,42.74,112.03,58.78,76.35,20.83,84.38
2024,23.65,43.68,42.2,53.33,113.86,64.25,88.12,10.73,102.87
