Year,Northeast,Northern Rockies and Plains,Northwest,Ohio Valley,South,Southeast,Southwest,Upper Midwest,West
1975,0.14,0.01,0.11,0.12,0.51,0.16,0.01,0.07,0.1
1976,0.03,0.02,0.01,0.07,0.22,0.29,0.01,0.02,0.09
1977,0.06,0.04,0.09,0.11,0.45,0.33,0.01,0.05,0.11
1978,0.02,0.01,0.01,0.11,0.41,0.07,0.02,0.13,0.25
1979,0.09,0.01,0.09,0.2,0.73,0.53,0.01,0.01,0.16
1980,0.03,0.01,0.13,0.02,0.45,0.1,0.05,0.07,0.23
1981,0.07,0.03,0.16,0.1,0.31,0.17,0.06,0.1,0.15
1982,0.05,0.04,0.18,0.26,0.6,0.1,0.0,0.04,0.37
1983,0.09,0.02,0.07,0.1,0.66,0.1,0.02,0.08,0.22
1984,0.08,0.04,0.08,0.1,0.41,0.18,0.0,0.02,0.05
1985,0.13,0.02,0.01,0.12,0.38,0.36,0.0,0.05,0.09
1986,0.06,0.06,0.09,0.18,0.34,0.11,0.0,0.2,0.39
1987,0.09,0.02,0.07,0.05,0.34,0.2,0.01,0.04,0.11
1988,0.03,0.02,0.01,0.03,0.31,0.06,0.0,0.01,0.14
1989,0.07,0.04,0.09,0.12,0.37,0.23,0.03,0.05,0.08
1990,0.07,0.04,0.15,0.14,0.59,0.5,0.01,0.07,0.06
1991,0.11,0.01,0.09,0.05,0.63,0.18,0.04,0.04,0.17
1992,0.04,0.02,0.03,0.07,0.36,0.14,0.03,0.07,0.12
1993,0.02,0.04,0.06,0.25,0.37,0.12,0.01,0.09,0.21
1994,0.07,0.03,0.21,0.1,0.57,0.3,0.0,0.13,0.07
1995,0.08,0.02,0.13,0.12,0.62,0.47,0.0,0.06,0.64
1996,0.17,0.03,0.47,0.18,0.39,0.48,0.0,0.05,0.33
1997,0.04,0.05,0.08,0.13,0.49,0.24,0.02,0.02,0.22
1998,0.11,0.05,0.25,0.25,0.75,0.39,0.02,0.04,0.14
1999,0.39,0.07,0.16,0.07,0.34,0.66,0.02,0.06,0.07
2000,0.06,0.02,0.05,0.15,0.26,0.13,0.01,0.06,0.2
2001,0.04,0.02,0.1,0.08,0.6,0.09,0.02,0.03,0.1
2002,0.05,0.05,0.07,0.2,0.52,0.14,0.01,0.08,0.32
2003,0.03,0.01,0.24,0.15,0.44,0.4,0.01,0.03,0.13
2004,0.37,0.04,0.07,0.14,0.65,0.46,0.01,0.06,0.2
2005,0.34,0.03,0.1,0.04,0.54,0.27,0.03,0.15,0.31
2006,0.18,0.03,0.28,0.13,0.34,0.48,0.02,0.05,0.13
2007,0.08,0.09,0.22,0.11,0.37,0.08,0.01,0.09,0.06
2008,0.1,0.04,0.09,0.37,0.69,0.3,0.05,0.12,0.2
2009,0.04,0.02,0.26,0.1,0.62,0.27,0.0,0.02,0.15
2010,0.27,0.04,0.08,0.21,0.35,0.39,0.05,0.11,0.24
2011,0.45,0.02,0.03,0.11,0.49,0.34,0.01,0.07,0.12
2012,0.13,0.01,0.25,0.08,0.56,0.17,0.0,0.06,0.19
2013,0.11,0.03,0.05,0.25,0.49,0.17,0.02,0.05,0.04
2014,0.1,0.09,0.06,0.16,0.45,0.24,0.05,0.05,0.24
2015,0.11,0.04,0.13,0.25,0.66,0.31,0.01,0.03,0.11
2016,0.09,0.03,0.07,0.12,0.65,0.75,0.0,0.19,0.19
2017,0.09,0.03,0.07,0.29,0.76,0.18,0.01,0.08,0.3
2018,0.15,0.04,0.04,0.13,0.51,0.67,0.03,0.13,0.09
2019,0.04,0.1,0.1,0.1,0.47,0.18,0.01,0.04,0.25
2020,0.08,0.01,0.06,0.08,0.65,0.45,0.0,0.1,0.06
2021,0.26,0.04,0.06,0.14,0.49,0.24,0.02,0.03,0.48
2022,0.03,0.01,0.22,0.11,0.31,0.21,0.0,0.04,0.22
2023,0.09,0.04,0.05,0.13,0.37,0.23,0.03,0.02,0.53
2024,0.07,0.08,0.07,0.14,0.69,0.65,0.03,0.06,0.23
