Year,AK,HI,PR,AL,AR,AZ,CA,CO,CT,DE,FL,GA,IA,ID,IL,IN,KS,KY,LA,MA,MD,ME,MI,MN,MO,MS,MT,NC,ND,NE,NH,NJ,NM,NV,NY,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VA,VT,WA,WI,WV,WY
1948,218.95,-999,-999,38.03,75.04,106.11,73.55,190.57,135.95,92.79,2.19,29.57,139.05,178.18,114.3,111.73,129.3,92.06,36.82,124.67,96.35,180.41,152.62,173.55,105.87,47.44,189.31,68.2,179.34,155.4,169.09,114.0,148.29,177.82,142.27,118.38,90.45,115.89,125.03,142.0,46.45,170.92,75.16,53.71,168.32,91.7,156.71,122.65,157.09,115.96,-999
1949,201.62,-999,-999,35.73,60.94,102.76,74.52,186.57,121.85,74.78,1.31,25.21,146.68,170.16,118.8,110.08,123.64,86.71,18.4,110.23,81.87,176.01,161.14,173.52,107.66,33.02,180.47,58.44,180.72,153.68,166.95,96.09,140.7,172.27,145.21,112.97,84.87,117.19,127.43,126.0,36.17,169.29,70.32,44.62,158.94,79.95,160.8,120.0,162.95,107.7,-999
1950,199.09,-999,-999,48.9,70.11,93.83,55.34,191.29,140.21,100.7,5.0,35.67,159.29,168.36,130.05,124.71,134.93,109.99,21.86,129.77,101.21,178.67,166.66,185.3,117.32,43.41,192.69,75.46,194.45,166.86,171.49,108.32,130.88,159.19,153.51,130.25,94.95,93.55,130.7,136.0,52.3,181.06,87.93,48.04,158.9,95.59,166.73,107.65,174.32,122.12,-999
1951,203.55,-999,-999,49.06,68.17,98.01,62.2,197.45,129.17,89.77,4.98,39.1,155.9,180.01,128.89,125.11,139.52,97.92,31.19,114.31,101.02,170.54,157.45,181.75,113.79,44.73,198.72,83.14,194.1,168.95,164.33,105.09,147.13,169.82,146.66,128.99,90.15,108.57,133.94,125.0,52.38,185.53,80.5,55.91,161.44,100.6,158.36,122.01,165.94,123.95,-999
1952,206.3,-999,-999,39.43,65.75,100.65,64.62,190.38,133.78,83.64,3.37,28.24,162.15,177.39,129.97,121.46,135.82,85.16,19.86,122.29,103.39,185.27,162.21,184.71,111.13,35.27,184.15,77.03,190.81,167.11,174.33,104.92,146.2,170.28,148.4,127.89,85.79,116.73,132.59,142.0,43.58,180.76,77.89,42.87,160.26,100.66,162.06,119.45,176.56,128.25,-999
1953,197.41,-999,-999,41.21,56.94,97.29,58.21,189.82,113.99,69.0,1.44,29.72,146.19,158.12,116.47,115.35,121.24,90.32,21.03,104.69,91.02,159.18,146.87,172.45,101.51,31.3,177.66,71.52,182.95,156.55,158.95,101.0,139.83,168.82,134.09,120.74,72.94,85.04,122.81,119.0,43.55,171.82,80.34,38.81,162.27,93.53,144.53,83.15,161.19,123.3,-999
1954,203.15,-999,-999,56.93,61.75,83.51,59.91,177.87,132.29,94.26,4.58,42.28,142.89,172.28,121.84,128.96,118.13,92.12,26.75,124.28,109.57,171.74,160.7,178.06,99.96,41.35,183.65,89.96,189.37,150.71,165.42,117.06,134.33,169.48,150.24,135.65,80.08,112.55,134.72,126.0,57.8,169.89,90.74,40.28,150.44,109.14,164.07,111.07,167.37,131.07,-999
1955,216.51,-999,-999,56.55,77.41,98.75,70.84,191.76,135.01,102.15,5.56,43.21,147.83,185.86,122.12,122.04,132.38,99.84,31.3,125.68,112.27,174.18,156.0,170.6,111.2,52.28,191.98,87.8,178.09,156.77,172.05,113.46,143.7,180.34,150.47,126.25,93.7,112.95,135.99,129.0,53.6,165.12,90.21,54.17,174.43,109.8,160.87,127.62,159.97,130.84,-999
1956,212.82,-999,-999,50.25,60.9,98.78,68.2,191.95,146.28,85.21,5.81,39.22,155.1,172.59,127.84,125.29,134.64,87.87,26.96,141.5,100.04,196.0,170.7,183.51,113.33,40.82,186.56,76.7,194.96,164.79,194.5,112.29,151.33,173.42,165.16,131.08,91.78,111.47,142.2,147.0,49.68,176.73,76.67,49.3,157.58,95.87,185.39,106.9,172.38,123.87,-999
1957,196.68,-999,-999,37.85,50.91,73.02,57.56,185.4,127.8,84.73,4.77,27.55,149.99,166.13,120.31,122.85,120.18,90.25,13.98,127.91,101.67,170.55,160.93,174.17,104.99,32.93,183.78,65.9,185.22,152.92,167.99,110.1,127.15,164.14,154.11,131.46,72.25,102.8,144.32,137.0,37.79,167.36,71.85,36.07,140.12,93.43,164.19,103.93,170.22,120.34,-999
1958,201.14,-999,-999,65.76,76.76,77.68,47.32,189.93,134.19,103.88,11.34,54.46,150.02,159.06,126.67,131.37,130.09,107.28,34.21,125.71,112.11,178.8,163.94,171.32,114.94,56.79,176.89,89.14,185.05,157.77,172.31,110.18,143.98,169.72,158.91,131.73,98.81,86.12,143.7,131.0,69.57,166.89,97.79,54.59,150.11,110.83,173.72,82.83,166.81,134.01,-999
1959,206.92,-999,-999,50.24,68.42,84.43,55.86,195.52,144.8,93.36,6.76,37.08,153.59,174.55,124.68,127.03,129.99,97.92,33.46,130.89,107.36,179.32,164.97,184.31,111.19,49.74,192.55,80.88,202.5,163.38,172.56,115.31,150.25,175.25,160.23,132.26,95.16,108.62,144.45,128.0,50.93,181.93,86.65,56.17,158.83,106.47,167.72,104.46,169.84,129.38,-999
1960,198.67,-999,-999,64.9,86.55,97.14,60.09,186.58,140.2,110.67,8.9,56.84,153.19,174.01,130.58,133.23,131.86,118.68,37.77,132.87,120.17,176.56,157.09,180.85,124.47,61.24,186.02,104.14,192.98,159.14,169.74,125.2,146.04,169.47,153.35,135.95,99.55,107.65,147.12,146.0,75.52,173.48,110.72,55.48,153.42,122.11,160.52,110.33,166.14,136.33,-999
1961,205.52,-999,-999,50.81,59.25,93.46,60.99,189.99,143.04,96.74,4.1,43.73,156.77,174.79,122.28,125.2,131.61,90.09,31.56,137.28,108.39,174.45,159.71,185.08,106.65,46.8,187.56,83.61,199.63,166.21,171.26,111.42,147.07,174.19,156.53,131.84,87.81,96.07,143.47,138.0,59.41,179.93,79.31,47.48,164.67,104.96,161.38,97.47,172.21,124.26,-999
1962,208.85,-999,-999,51.17,62.01,87.69,60.16,184.0,153.37,110.19,8.15,41.99,152.75,163.81,129.86,136.82,120.91,103.64,30.16,150.54,121.59,182.74,165.68,173.9,111.48,49.73,165.54,92.02,177.48,153.46,180.75,123.7,136.33,166.56,168.16,141.27,84.73,100.33,152.71,148.0,60.63,163.89,88.95,47.43,149.96,114.56,175.33,92.35,167.13,137.98,-999
1963,197.57,-999,-999,72.2,80.15,88.66,59.62,170.32,135.0,102.5,5.92,64.95,135.79,155.92,121.64,129.55,120.95,112.45,51.74,139.03,116.94,181.97,158.02,162.22,111.93,70.44,167.64,93.87,173.48,144.74,176.16,119.12,135.12,155.4,156.28,137.65,96.84,93.11,151.45,144.0,74.33,155.66,102.01,59.44,147.31,115.97,165.13,95.4,156.81,144.57,-999
1964,211.91,-999,-999,53.31,69.88,111.53,70.61,196.15,132.28,92.16,3.67,44.06,145.65,186.55,126.58,131.58,131.33,99.72,32.16,139.16,106.63,187.63,158.17,170.19,113.66,50.89,190.01,83.21,187.43,164.28,179.92,119.01,153.81,178.11,156.79,131.79,94.04,119.3,146.18,136.0,52.97,172.45,90.34,56.79,166.6,110.9,166.78,114.95,164.66,138.86,-999
1965,209.89,-999,-999,53.51,61.46,90.3,59.64,184.59,140.32,100.5,3.92,48.98,144.52,172.09,115.66,125.23,119.3,99.02,31.0,157.07,107.29,193.94,161.56,178.52,103.15,53.2,193.03,86.95,197.83,154.38,187.07,117.48,141.52,175.79,158.49,130.78,85.04,108.77,146.04,151.0,63.13,173.24,88.37,45.86,154.95,105.02,174.95,104.48,167.52,127.46,-999
1966,215.54,-999,-999,50.87,70.86,96.48,59.42,187.76,138.6,96.19,6.97,50.84,153.09,177.24,127.22,133.39,133.04,102.53,33.65,143.31,115.76,176.86,167.41,188.3,114.31,56.47,186.59,96.13,197.32,166.42,176.47,121.5,140.39,163.6,161.15,135.93,94.5,96.63,152.19,131.0,65.41,178.68,94.57,58.53,157.65,118.93,169.55,94.72,175.14,138.51,-999
1967,207.75,-999,-999,50.62,67.45,99.95,66.45,183.59,139.91,104.9,2.95,45.95,149.32,174.32,115.99,122.66,123.14,93.19,32.22,149.93,112.65,189.13,165.67,187.46,102.03,53.38,183.38,84.34,196.65,164.78,187.62,122.66,148.22,174.04,161.17,128.31,83.35,95.33,138.42,154.0,58.38,175.38,88.65,50.9,160.4,109.61,172.99,101.22,172.81,127.31,-999
1968,213.19,-999,-999,78.56,80.43,98.17,61.28,198.08,129.69,96.37,8.46,76.24,143.69,178.23,121.2,120.85,124.2,102.07,43.1,130.93,112.21,167.26,150.87,170.36,109.33,66.55,189.65,103.6,188.27,158.11,169.48,114.06,152.63,172.14,147.95,127.73,90.39,97.23,130.91,115.0,83.02,170.81,104.7,56.86,160.79,116.87,156.5,100.35,156.67,132.19,-999
1969,196.49,-999,-999,69.97,70.27,90.56,59.8,186.92,139.25,115.07,2.48,64.1,152.51,178.0,135.37,137.05,131.93,108.9,28.81,139.56,119.42,180.72,162.57,175.4,117.35,55.71,189.56,100.49,189.5,161.89,172.19,122.25,148.16,171.5,160.93,142.91,90.25,113.92,146.96,148.0,73.02,173.57,103.56,45.63,154.96,114.85,165.25,116.7,169.53,141.62,-999
1970,203.71,-999,-999,61.85,67.63,103.61,55.98,200.85,137.31,105.84,9.33,55.34,148.59,183.75,122.89,125.95,138.49,97.14,35.89,141.14,102.75,167.23,157.95,181.96,113.7,55.33,199.44,85.5,194.92,175.9,166.48,116.85,168.43,182.25,153.84,126.77,96.03,111.01,133.58,144.0,63.85,184.8,89.99,55.96,163.2,104.32,159.35,122.31,161.46,123.89,-999
1971,214.0,-999,-999,51.22,60.33,105.34,72.58,191.88,127.96,86.5,6.89,43.7,146.53,175.76,121.14,124.87,129.7,93.73,24.4,149.61,95.56,182.65,160.21,176.63,108.46,44.45,184.92,80.31,183.48,157.72,178.17,105.12,152.95,181.15,157.43,132.23,87.08,114.63,137.52,145.0,56.46,170.23,85.33,43.03,165.23,103.28,163.82,113.96,163.21,125.37,-999
1972,222.52,-999,-999,44.58,60.99,94.27,64.62,176.69,162.2,92.19,2.2,35.76,152.88,166.04,128.57,128.0,126.76,91.02,25.16,151.03,94.47,204.11,173.85,184.99,112.42,43.97,187.45,73.26,195.73,158.53,193.45,113.63,149.63,160.36,166.01,133.46,89.65,102.97,140.48,150.0,40.66,172.4,83.07,56.34,149.83,97.46,180.97,110.57,171.0,121.71,-999
1973,207.74,-999,-999,53.76,52.82,96.3,50.56,186.95,110.92,84.57,8.03,44.58,122.08,173.1,97.5,104.5,114.03,80.93,28.47,119.77,93.38,178.56,139.95,169.29,88.25,43.22,184.19,80.47,183.84,148.2,168.47,93.15,160.7,168.23,132.63,108.17,77.13,95.94,113.64,114.0,54.67,160.94,77.75,50.34,161.34,93.03,147.97,100.78,147.7,114.14,-999
1974,198.66,-999,-999,47.8,56.11,93.54,58.46,183.9,136.18,97.32,5.64,35.49,144.29,171.78,115.45,119.96,117.54,85.74,21.42,143.54,93.95,202.41,166.94,185.34,98.88,39.78,182.06,72.83,190.12,152.94,189.84,116.84,153.11,163.97,162.78,128.49,80.25,97.36,145.13,139.0,43.29,170.41,79.39,47.0,151.79,96.88,168.48,94.44,174.42,120.53,-999
1975,205.28,-999,-999,54.95,68.97,106.23,69.87,201.39,133.53,94.19,5.76,40.29,151.63,182.04,124.67,122.88,135.98,90.71,28.07,136.82,99.04,183.8,159.36,170.83,113.67,47.92,189.6,78.24,178.84,163.49,173.4,106.09,168.78,177.06,152.82,130.63,88.88,110.5,136.04,129.0,46.95,167.97,85.29,54.76,174.96,103.46,163.4,120.75,165.94,123.84,-999
1976,201.83,-999,-999,72.88,74.59,97.62,69.18,193.92,143.04,111.69,9.77,52.92,157.54,185.8,139.23,141.89,136.94,113.05,37.17,142.13,117.17,182.21,180.66,185.31,119.63,58.9,179.68,98.96,194.47,163.84,186.63,124.26,158.42,172.5,166.4,144.09,100.32,115.95,150.6,155.0,66.33,173.36,105.88,56.71,162.49,118.93,172.84,110.56,184.25,150.28,-999
1977,196.14,-999,-999,66.89,72.09,92.31,53.84,180.64,129.28,89.88,15.7,61.89,129.97,174.38,114.96,116.11,121.38,92.87,38.12,127.71,100.64,176.12,152.04,153.13,100.95,58.38,174.42,91.01,172.66,147.51,169.96,107.23,150.2,167.56,148.03,123.88,89.06,104.69,132.89,129.0,66.0,157.1,95.69,49.76,151.39,102.95,156.15,109.05,150.4,127.99,-999
1978,202.59,-999,-999,70.48,87.2,74.86,52.12,182.54,141.43,102.52,10.46,58.1,147.4,168.46,129.93,130.68,133.86,101.19,49.41,150.78,114.47,201.86,172.49,172.77,115.0,70.18,177.21,92.93,178.53,155.44,197.09,123.2,141.72,157.03,168.18,135.77,99.32,104.45,149.05,162.0,68.13,162.66,100.37,63.94,139.12,115.86,176.79,106.93,169.61,129.38,-999
1979,188.61,-999,-999,64.98,81.63,93.23,55.14,187.98,125.51,81.56,7.75,50.63,155.31,170.88,127.93,129.29,135.15,104.21,40.78,110.91,100.0,170.6,160.65,185.25,123.3,63.48,185.71,90.22,199.79,165.84,162.84,101.39,156.82,159.41,143.05,129.11,95.45,98.72,131.41,114.0,58.7,180.28,99.13,60.79,156.72,110.56,148.5,107.92,168.55,129.99,-999
1980,207.35,-999,-999,62.24,76.9,82.01,47.42,188.95,136.99,99.76,7.87,50.37,153.81,156.43,131.7,136.18,132.61,107.3,35.63,145.42,111.78,192.73,167.4,179.43,118.02,56.63,169.77,91.64,186.05,157.23,179.15,118.95,157.49,149.6,160.55,138.27,93.92,96.13,141.95,146.0,58.7,167.59,98.08,51.34,149.85,109.86,167.35,100.74,174.57,139.35,-999
1981,199.85,-999,-999,58.48,70.91,76.67,43.02,168.6,129.7,92.07,16.82,58.06,134.96,164.35,121.27,127.36,114.14,101.02,32.33,137.36,109.12,180.06,167.38,166.86,105.61,58.19,172.28,103.35,177.89,142.44,166.98,112.04,142.4,155.76,149.92,133.46,77.58,88.02,143.46,143.0,71.93,158.82,97.55,38.25,144.58,122.47,158.23,97.63,163.61,148.07,-999
1982,209.7,-999,-999,47.28,67.26,78.68,62.52,183.91,129.8,87.14,5.28,37.27,141.44,178.38,120.34,117.44,130.94,93.69,26.77,140.03,105.03,179.42,158.0,170.59,111.79,50.77,189.99,78.58,179.12,158.5,167.45,114.09,150.56,170.7,148.56,123.34,90.11,117.5,134.39,137.0,52.57,167.19,85.85,48.61,160.01,108.63,157.74,121.21,160.45,126.92,-999
1983,205.35,-999,-999,56.94,71.11,77.81,45.38,183.56,115.99,79.34,7.57,47.28,146.57,157.98,116.58,118.18,125.94,93.15,29.58,126.95,88.8,168.76,162.95,174.32,105.6,52.34,183.68,86.38,186.19,157.21,161.21,101.08,147.0,140.95,149.88,121.94,70.84,84.3,134.32,120.0,60.04,173.89,88.82,52.19,148.03,110.51,157.45,88.8,167.18,134.85,-999
1984,201.55,-999,-999,51.08,65.04,86.17,57.63,190.03,126.67,88.04,5.66,44.15,150.24,189.0,120.16,118.67,131.04,87.34,27.98,132.96,96.88,177.51,157.09,174.71,106.05,53.19,189.91,82.23,188.08,165.31,168.07,102.17,150.67,171.38,147.12,122.73,74.1,99.7,130.68,125.0,56.12,175.54,84.98,45.82,167.62,103.44,152.85,104.9,162.41,114.12,-999
1985,213.02,-999,-999,62.0,73.43,78.65,66.88,182.68,118.14,88.85,12.21,50.21,142.78,189.42,117.28,110.64,125.87,92.92,40.8,135.51,100.99,179.59,155.88,171.29,108.12,62.57,184.77,80.47,180.81,161.46,167.76,106.98,140.24,175.83,143.08,114.1,88.09,137.13,129.72,135.0,60.59,166.35,85.74,57.22,146.96,99.3,148.83,135.64,156.02,110.62,-999
1986,207.85,-999,-999,44.69,58.33,83.14,39.38,174.08,131.98,87.58,4.37,34.36,138.17,157.61,115.53,113.14,115.59,87.55,22.32,140.74,103.68,184.44,160.04,164.97,100.63,49.3,167.14,76.02,170.69,145.61,170.57,110.49,137.75,159.75,148.99,117.99,72.61,87.54,138.13,146.0,49.45,153.26,78.16,38.02,136.24,97.46,158.69,90.81,160.07,113.36,-999
1987,186.76,-999,-999,51.13,62.85,91.53,54.76,181.41,111.32,78.61,5.26,38.7,136.68,162.2,117.24,118.59,112.95,98.18,24.94,142.8,105.62,176.0,155.42,162.73,103.1,49.39,169.29,92.39,171.61,151.89,176.21,113.39,154.78,149.03,146.27,127.61,68.3,94.33,141.11,145.0,59.93,162.92,81.53,45.56,143.47,120.57,143.5,93.48,161.01,129.98,-999
1988,199.66,-999,-999,61.01,69.55,93.27,54.47,183.2,127.98,92.71,7.81,54.05,156.45,162.42,136.39,131.47,126.98,109.39,33.96,138.54,114.25,167.54,163.1,182.57,122.02,54.5,168.42,98.08,188.49,162.12,171.85,108.89,154.93,162.05,152.7,139.54,86.95,97.97,150.5,143.0,66.79,169.0,97.76,54.42,148.66,129.52,154.93,91.49,173.89,147.32,-999
1989,191.36,-999,-999,47.4,75.27,88.84,62.07,183.07,122.31,94.83,7.54,39.36,160.47,165.23,134.21,129.42,130.67,102.66,37.79,139.59,111.16,174.41,171.07,186.85,119.22,53.06,172.32,81.87,190.21,160.7,174.37,126.23,146.12,158.23,154.03,132.11,95.19,103.46,149.69,146.0,53.15,169.92,91.79,54.4,144.31,119.41,166.98,92.08,171.35,135.34,-999
1990,197.18,-999,-999,35.64,48.03,95.25,60.86,179.51,114.4,67.05,0.97,24.86,147.65,165.81,119.52,109.83,116.01,77.4,14.32,114.67,91.91,166.41,155.09,179.97,101.14,26.66,177.67,58.66,196.75,157.97,152.71,91.75,143.98,153.7,133.93,112.44,72.51,96.98,127.38,118.0,27.73,174.84,69.56,37.93,142.38,96.13,153.42,91.65,165.62,119.38,-999
1991,185.08,-999,-999,50.15,59.37,92.95,53.14,184.99,115.82,78.86,2.79,30.45,147.16,171.0,117.55,113.72,124.14,86.54,20.17,123.95,96.81,173.82,150.26,176.15,103.72,43.03,176.57,69.31,189.55,156.34,161.45,98.54,152.82,170.74,139.29,120.69,81.75,95.37,129.27,127.0,41.98,172.89,76.92,39.86,158.99,104.57,152.81,94.7,165.48,126.68,-999
1992,213.37,-999,-999,47.55,54.01,83.8,45.12,175.03,134.65,83.18,3.02,32.41,144.13,158.23,112.01,109.1,111.64,86.7,18.03,144.03,94.62,191.52,169.01,178.74,100.33,37.71,177.65,80.87,188.05,148.72,180.2,107.98,146.6,150.35,152.24,116.51,69.44,82.72,132.98,138.0,50.98,172.13,80.1,33.91,141.07,104.27,168.77,80.56,165.69,127.39,-999
1993,181.22,-999,-999,51.28,74.59,86.01,52.36,188.88,113.32,87.3,3.77,33.96,154.34,172.4,123.75,121.09,135.47,102.78,25.23,140.58,110.18,184.15,171.13,180.02,111.96,49.22,178.44,89.69,192.56,158.29,174.18,111.1,153.05,156.32,158.23,122.61,90.65,111.1,130.46,137.0,53.55,171.16,91.61,48.4,149.66,117.25,171.37,107.56,172.13,132.45,-999
1994,190.06,-999,-999,43.42,60.95,92.88,56.22,178.02,113.34,89.03,2.0,29.92,141.14,164.1,116.22,110.92,126.83,85.16,26.47,129.28,103.14,175.77,159.84,164.38,96.72,41.92,175.54,72.44,174.57,153.0,165.29,109.08,142.03,158.27,151.72,122.3,79.69,95.89,144.58,136.0,39.7,161.63,77.1,40.97,142.04,113.1,157.68,88.04,155.96,140.69,-999
1995,176.21,-999,-999,57.54,67.69,93.57,34.89,186.39,-999.0,92.35,5.82,44.54,147.89,157.73,126.08,120.07,126.72,99.11,27.25,130.51,107.08,182.15,165.32,174.6,108.31,51.65,176.53,86.94,187.17,157.8,170.56,115.76,143.63,145.81,147.0,133.61,79.12,79.15,141.37,131.0,57.14,169.09,90.91,39.22,139.89,118.2,150.32,88.01,166.5,143.2,-999
1996,210.94,-999,-999,63.32,69.41,89.87,39.36,181.53,139.56,90.88,7.36,47.65,160.35,164.04,138.49,130.3,138.34,105.36,35.61,132.79,108.94,181.01,176.56,180.71,114.56,48.39,186.37,91.5,194.25,165.97,175.07,112.79,149.7,151.08,153.61,135.49,89.82,90.13,139.21,136.0,68.28,178.91,96.11,52.43,144.84,111.85,171.14,104.28,178.25,133.94,-999
