Year,Northeast,Northern Rockies and Plains,Northwest,Ohio Valley,South,Southeast,Southwest,Upper Midwest,West
1984,0.34,0.06,0.41,0.36,1.25,0.54,0.02,0.14,0.1
1985,0.34,0.1,0.08,0.47,1.09,0.92,0.05,0.19,0.19
1986,0.19,0.13,0.42,0.51,0.97,0.39,0.04,0.39,0.65
1987,0.26,0.08,0.23,0.23,0.91,0.71,0.04,0.13,0.19
1988,0.13,0.09,0.16,0.23,0.99,0.24,0.03,0.1,0.25
1989,0.34,0.09,0.14,0.53,1.15,0.67,0.03,0.17,0.26
1990,0.26,0.1,0.48,0.46,1.41,1.13,0.02,0.23,0.19
1991,0.32,0.11,0.22,0.29,1.79,0.58,0.04,0.26,0.4
1992,0.18,0.06,0.09,0.28,1.0,0.74,0.06,0.15,0.36
1993,0.19,0.11,0.12,0.66,0.97,0.42,0.02,0.23,0.44
1994,0.24,0.09,0.5,0.3,1.33,0.67,0.02,0.29,0.18
1995,0.31,0.09,0.35,0.41,1.58,1.2,0.05,0.24,1.21
1996,0.74,0.09,0.96,0.62,1.14,1.18,0.02,0.22,0.64
1997,0.18,0.13,0.41,0.38,1.33,0.57,0.05,0.12,0.45
1998,0.31,0.1,0.57,0.61,1.68,0.92,0.04,0.13,0.51
1999,0.77,0.14,0.42,0.35,1.03,1.13,0.09,0.17,0.17
2000,0.27,0.11,0.13,0.43,0.83,0.36,0.03,0.27,0.35
2001,0.22,0.09,0.25,0.33,1.52,0.32,0.02,0.16,0.23
2002,0.14,0.06,0.28,0.63,1.37,0.42,0.05,0.32,0.56
2003,0.19,0.08,0.48,0.55,1.26,1.02,0.02,0.13,0.29
2004,0.8,0.07,0.16,0.44,1.62,1.01,0.1,0.19,0.47
2005,0.78,0.1,0.27,0.34,1.25,0.75,0.05,0.37,0.73
2006,0.52,0.07,0.62,0.44,0.99,1.05,0.08,0.19,0.29
2007,0.33,0.24,0.53,0.35,0.92,0.36,0.04,0.26,0.15
2008,0.37,0.12,0.19,1.02,1.71,0.79,0.09,0.29,0.41
2009,0.16,0.06,0.45,0.49,1.72,0.75,0.01,0.1,0.34
2010,0.89,0.1,0.16,0.55,0.9,1.03,0.12,0.36,0.58
2011,0.85,0.12,0.3,0.51,1.29,0.7,0.03,0.21,0.23
2012,0.42,0.03,0.55,0.27,1.19,0.56,0.02,0.17,0.49
2013,0.36,0.12,0.17,0.7,1.4,0.71,0.09,0.17,0.09
2014,0.27,0.19,0.22,0.5,1.24,0.71,0.08,0.14,0.55
2015,0.28,0.1,0.51,0.66,1.7,0.91,0.05,0.18,0.22
2016,0.18,0.12,0.41,0.41,1.34,1.27,0.02,0.46,0.5
2017,0.32,0.11,0.31,0.66,1.73,0.66,0.01,0.29,0.78
2018,0.38,0.11,0.15,0.45,1.54,1.54,0.06,0.44,0.34
2019,0.19,0.2,0.35,0.48,1.35,0.55,0.06,0.16,0.47
2020,0.23,0.05,0.22,0.42,1.77,1.57,0.0,0.32,0.17
2021,0.57,0.09,0.33,0.49,1.31,0.66,0.07,0.21,0.67
2022,0.19,0.06,0.6,0.35,1.03,0.55,0.02,0.15,0.51
2023,0.43,0.15,0.2,0.36,1.04,0.87,0.05,0.08,0.91
2024,0.29,0.11,0.15,0.43,1.71,1.35,0.03,0.2,0.52
