Year,Northeast,Northern Rockies and Plains,Northwest,Ohio Valley,South,Southeast,Southwest,Upper Midwest,West
1991,37.04,32.02,31.8,46.02,54.91,49.83,34.68,34.89,36.91
1992,31.57,32.62,36.33,40.88,49.86,44.04,39.03,31.13,43.52
1993,32.55,31.26,35.13,40.19,48.75,44.3,36.85,29.9,41.81
1994,32.74,32.13,34.84,40.0,50.78,45.37,37.54,31.21,41.24
1995,33.21,28.65,33.03,40.99,52.32,46.4,35.26,30.43,38.95
1996,31.73,27.36,32.84,38.57,49.36,44.48,36.76,26.24,40.38
1997,31.07,28.0,33.51,38.42,50.24,44.06,36.54,27.71,41.59
1998,36.87,30.43,33.55,43.89,51.51,47.49,34.52,34.52,37.6
1999,34.18,31.1,30.57,41.3,51.03,44.86,35.51,33.49,37.47
2000,35.99,32.16,33.62,43.03,52.18,47.15,38.43,34.19,41.19
2001,33.22,31.57,33.13,42.28,51.4,45.3,38.1,32.37,41.34
2002,34.0,25.27,31.35,40.45,51.7,46.77,35.92,27.79,38.61
2003,32.28,30.93,33.81,42.05,52.77,47.65,37.07,29.58,39.48
2004,36.29,31.98,34.63,44.72,52.63,48.36,39.18,32.11,42.09
2005,31.67,31.04,34.54,40.05,49.5,43.81,36.49,30.72,39.94
2006,34.75,31.9,33.05,42.8,52.84,45.7,37.51,34.46,39.23
2007,32.61,33.04,33.95,43.87,51.68,45.79,37.97,33.23,41.29
2008,32.65,27.89,30.33,40.16,50.58,45.77,34.18,28.43,38.18
2009,34.22,28.63,31.63,42.38,51.92,46.99,37.39,30.48,39.98
2010,37.89,31.79,31.45,44.33,51.41,47.63,34.93,35.87,36.53
2011,35.93,29.12,31.01,43.18,52.2,47.91,36.12,30.65,37.92
2012,38.6,34.43,33.17,47.46,56.18,50.64,38.44,37.53,40.14
2013,34.47,27.53,33.14,40.19,48.61,44.46,36.43,28.12,41.39
2014,31.15,29.32,34.01,39.58,49.6,44.99,36.78,27.27,41.56
2015,32.87,31.83,35.16,42.22,54.1,47.88,37.72,31.64,41.54
2016,34.72,32.81,36.18,43.61,53.2,48.33,37.23,34.02,42.03
2017,34.82,32.15,34.43,44.15,53.26,48.7,38.15,32.44,41.47
2018,34.05,30.24,34.54,41.72,51.41,46.52,38.32,29.88,40.85
2019,34.18,28.0,33.43,42.03,52.28,48.84,36.49,28.88,40.41
2020,34.72,29.72,33.15,42.27,53.51,47.81,38.67,31.78,40.93
2021,34.73,30.33,32.27,42.18,51.69,46.16,36.81,33.55,39.67
2022,35.58,28.51,31.74,42.62,52.3,47.84,36.39,31.25,39.71
2023,34.67,28.33,32.19,41.46,52.63,46.86,35.43,30.64,38.57
2024,38.41,30.68,32.29,45.93,54.77,49.86,36.8,34.39,39.84
