Year,Northeast,Northern Rockies and Plains,Northwest,Ohio Valley,South,Southeast,Southwest,Upper Midwest,West
1930,0.07,5.44,0.31,0.07,0.0,0.0,0.42,3.04,0.0
1931,0.04,0.03,0.0,0.0,0.0,0.0,0.01,0.01,0.0
1932,0.03,4.95,0.13,0.0,0.0,0.0,0.48,2.25,0.68
1933,0.63,4.14,0.51,0.23,0.0,0.0,0.63,4.32,0.34
1934,1.19,1.3,0.0,0.0,0.0,0.0,0.01,1.89,0.0
1935,0.36,3.73,0.09,0.0,0.0,0.0,0.01,2.53,0.0
1936,0.09,14.9,0.01,0.49,0.0,0.0,0.04,10.29,0.0
1937,0.1,9.03,1.06,0.0,0.0,0.0,0.81,2.39,1.32
1938,0.13,2.67,0.0,0.0,0.0,0.0,0.0,1.7,0.0
1939,0.05,3.15,0.0,0.0,0.0,0.0,0.01,0.77,0.0
1940,0.07,2.1,0.0,0.09,0.0,0.0,0.09,1.9,0.0
1941,0.07,1.0,0.0,0.0,0.0,0.0,0.01,0.61,0.0
1942,0.71,2.16,0.02,0.11,0.0,0.0,0.12,3.56,0.0
1943,0.66,5.26,0.06,0.02,0.0,0.0,0.06,3.16,0.0
1944,0.03,0.48,0.0,0.0,0.0,0.0,0.0,0.11,0.0
1945,0.24,1.62,0.0,0.0,0.0,0.0,0.01,1.94,0.0
1946,0.22,1.37,0.0,0.0,0.0,0.0,0.01,1.03,0.0
1947,0.06,0.71,0.0,0.0,0.0,0.0,0.0,0.66,0.0
1948,0.19,2.26,0.0,0.0,0.0,0.0,0.05,2.6,0.0
1949,0.01,7.17,0.16,0.0,0.0,0.0,0.16,1.14,0.34
1950,0.29,8.51,0.55,0.0,0.0,0.0,0.11,2.73,0.0
1951,0.2,7.5,0.04,0.06,0.0,0.0,0.42,3.87,0.0
1952,0.01,2.29,0.0,0.0,0.0,0.0,0.28,1.01,0.0
1953,0.01,0.43,0.0,0.0,0.0,0.0,0.01,0.36,0.0
1954,0.36,3.99,0.0,0.0,0.0,0.0,0.01,2.05,0.0
1955,0.64,2.4,0.0,0.01,0.0,0.0,0.05,1.48,0.0
1956,0.03,2.78,0.02,0.0,0.0,0.0,0.07,0.82,0.0
1957,0.51,3.4,0.25,0.0,0.0,0.0,0.02,1.27,0.0
1958,0.17,1.14,0.0,0.0,0.0,0.13,0.01,0.77,0.0
1959,0.29,2.92,0.06,0.01,0.0,0.0,0.09,1.89,0.0
1960,0.11,0.98,0.0,0.0,0.0,0.0,0.01,0.79,0.0
1961,0.35,1.51,0.0,0.0,0.0,0.0,0.01,0.77,0.0
1962,0.42,5.52,0.22,0.09,0.0,0.0,0.25,3.81,0.28
1963,0.27,6.2,0.27,0.18,0.0,0.0,0.84,7.5,0.0
1964,0.03,2.48,0.32,0.0,0.0,0.0,0.01,0.48,0.0
1965,0.42,3.05,0.0,0.01,0.0,0.0,0.01,4.0,0.0
1966,0.15,5.11,0.0,0.24,0.0,0.0,0.02,4.1,0.0
1967,0.2,1.55,0.0,0.0,0.0,0.0,0.01,1.62,0.0
1968,1.38,4.29,0.73,0.03,0.0,0.0,0.04,3.37,0.0
1969,0.01,5.91,0.02,0.01,0.0,0.0,0.04,1.66,0.0
1970,0.33,3.95,0.0,0.61,0.0,0.12,0.05,4.51,0.0
1971,0.69,4.02,0.08,0.03,0.0,0.0,0.46,3.18,0.0
1972,0.21,8.66,0.25,0.32,0.0,0.0,0.09,4.9,0.51
1973,0.35,2.76,0.0,0.0,0.0,0.0,0.1,1.93,0.0
1974,0.18,3.06,0.12,0.0,0.0,0.0,0.17,1.87,0.0
1975,0.23,1.61,0.0,0.0,0.0,0.0,0.05,1.06,0.0
1976,0.45,2.22,0.0,0.0,0.0,0.0,0.01,2.74,0.0
1977,0.37,4.42,0.0,0.75,0.0,0.0,0.01,4.99,0.0
1978,0.04,5.87,0.39,0.05,0.0,0.0,0.11,1.59,0.0
1979,0.84,6.64,0.31,0.12,0.0,0.0,0.36,5.02,0.0
1980,0.31,3.05,0.02,0.0,0.0,0.0,0.0,1.14,0.0
1981,0.69,1.2,0.0,0.02,0.0,0.0,0.0,0.87,0.0
1982,0.52,6.54,0.06,0.67,0.2,0.18,0.2,4.78,0.0
1983,0.28,7.17,0.62,1.51,0.2,0.12,1.08,4.26,0.0
1984,0.12,2.7,0.05,0.15,0.0,0.0,0.28,2.35,0.0
1985,0.2,6.72,0.15,0.6,0.7,0.58,0.26,3.83,0.0
1986,0.14,0.74,0.0,0.0,0.0,0.0,0.0,0.95,0.0
1987,0.15,0.09,0.0,0.0,0.0,0.0,0.04,0.51,0.0
1988,0.21,2.57,0.0,0.07,0.0,0.0,0.01,3.08,0.0
1989,0.3,8.29,0.34,0.98,0.0,0.1,1.36,4.59,0.0
1990,0.04,5.06,1.32,0.02,0.0,0.0,1.15,2.16,1.54
1991,0.08,1.47,0.0,0.0,0.0,0.0,0.01,0.46,0.0
1992,0.18,2.08,0.01,0.0,0.0,0.0,0.01,0.76,0.0
1993,0.47,2.25,0.0,0.0,0.0,0.0,0.02,1.38,0.0
1994,1.27,4.96,0.0,1.07,0.0,0.16,0.01,6.45,0.0
1995,0.44,1.12,0.0,0.0,0.0,0.0,0.01,2.0,0.0
1996,0.33,10.22,0.08,0.47,0.0,0.0,0.1,7.38,0.0
1997,0.16,4.61,0.0,0.1,0.0,0.0,0.14,2.39,0.0
1998,0.03,2.96,0.04,0.0,0.0,0.0,0.07,1.1,0.0
1999,0.14,1.35,0.0,0.01,0.0,0.0,0.01,1.63,0.0
2000,0.41,2.27,0.0,0.01,0.0,0.0,0.01,1.27,0.0
2001,0.01,0.39,0.0,0.0,0.0,0.0,0.02,0.23,0.0
2002,0.01,0.34,0.0,0.0,0.0,0.0,0.01,0.01,0.0
2003,0.61,1.53,0.0,0.0,0.0,0.01,0.01,0.61,0.0
2004,1.85,3.18,0.02,0.0,0.0,0.0,0.01,2.76,0.0
2005,0.37,2.29,0.0,0.0,0.0,0.0,0.06,1.6,0.0
2006,0.01,0.75,0.0,0.0,0.0,0.0,0.05,0.3,0.0
2007,0.26,1.57,0.0,0.0,0.0,0.0,0.18,1.81,0.0
2008,0.04,4.38,0.0,0.05,0.0,0.0,0.15,3.18,0.0
2009,0.17,3.71,0.0,0.16,0.0,0.0,0.04,2.06,0.0
2010,0.0,1.88,0.0,0.0,0.0,0.0,0.02,0.98,0.0
2011,0.09,2.59,0.0,0.0,0.0,0.0,0.65,0.77,0.0
2012,0.02,0.71,0.0,0.0,0.0,0.0,0.01,0.33,0.0
2013,0.23,3.21,0.04,0.0,0.0,0.0,0.26,3.35,0.0
2014,0.65,3.26,0.0,0.41,0.0,0.0,0.14,4.97,0.0
2015,0.28,0.72,0.0,0.02,0.0,0.0,0.11,2.26,0.0
2016,0.14,1.68,0.02,0.03,0.0,0.0,0.12,2.21,0.0
2017,0.38,3.17,0.13,0.01,0.0,0.0,0.13,2.9,0.0
2018,0.66,1.8,0.0,0.14,0.0,0.0,0.01,1.53,0.0
2019,0.27,5.38,0.0,0.29,0.0,0.0,0.03,3.99,0.0
2020,0.01,1.11,0.0,0.0,0.0,0.0,0.01,0.45,0.0
2021,0.0,5.58,0.0,0.31,0.0,0.0,0.16,3.99,0.0
2022,0.32,6.04,0.03,0.15,0.2,0.0,0.17,3.91,0.0
2023,0.21,1.74,0.04,0.0,0.0,0.0,0.05,0.63,0.0
2024,0.0,3.57,0.11,0.47,0.0,0.0,0.24,1.34,0.0
