Year,AK,HI,PR,AL,AR,AZ,CA,CO,CT,DE,FL,GA,IA,ID,IL,IN,KS,KY,LA,MA,MD,ME,MI,MN,MO,MS,MT,NC,ND,NE,NH,NJ,NM,NV,NY,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VA,VT,WA,WI,WV,WY
1940,1.82,-999,-999,0.56,0.63,0.0,0.73,0.04,1.03,0.0,0.84,0.76,0.31,0.0,0.08,0.14,0.25,0.19,3.25,0.0,0.27,0.08,0.04,0.09,0.11,1.07,0.0,1.16,0.07,0.06,0.06,0.5,0.07,0.0,0.24,0.06,0.48,0.2,0.07,-999.0,0.77,0.03,0.14,0.89,0.0,0.67,0.31,0.28,0.38,0.08,0.0
1941,0.71,-999,-999,0.89,0.77,0.0,0.3,0.04,0.02,0.0,1.51,0.95,0.47,0.0,0.48,0.0,0.77,0.51,2.22,0.09,0.35,0.11,0.0,0.29,0.73,0.56,0.05,0.28,0.22,0.23,0.06,0.08,0.5,0.0,0.08,0.09,1.4,0.57,0.08,-999.0,0.67,0.1,0.49,0.97,0.0,0.12,0.63,0.37,0.44,0.0,0.0
1942,1.23,-999,-999,1.27,1.17,0.0,0.22,0.07,0.0,0.51,0.84,0.83,0.19,0.0,0.37,0.29,0.42,0.36,2.57,0.22,0.63,0.25,0.16,0.18,0.87,1.47,0.0,0.76,0.0,0.34,0.38,1.19,0.09,0.0,0.23,0.07,0.95,0.28,0.44,-999.0,0.59,0.2,0.73,0.71,0.0,0.65,0.14,0.31,0.41,0.02,0.0
1943,1.38,-999,-999,1.17,0.52,0.02,0.63,0.03,0.25,0.51,1.28,0.63,0.32,0.0,0.56,0.38,0.33,0.36,1.49,0.0,0.0,0.15,0.13,0.17,0.68,1.24,0.0,0.52,0.04,0.12,0.62,0.51,0.04,0.0,0.07,0.27,1.0,0.17,0.15,-999.0,0.55,0.17,0.33,0.44,0.02,0.25,0.0,0.42,0.22,0.16,0.0
1944,0.98,-999,-999,1.69,1.32,0.0,0.27,0.11,1.21,0.49,1.76,1.67,0.36,0.0,0.25,0.16,0.56,0.25,1.31,0.77,0.48,0.11,0.01,0.28,0.43,1.23,0.07,0.88,0.17,0.2,1.08,0.97,0.01,0.0,0.16,0.1,0.75,0.03,0.02,-999.0,0.93,0.08,1.13,0.83,0.0,0.45,0.0,0.19,0.0,0.05,0.0
1945,1.2,-999,-999,0.85,2.34,0.0,0.53,0.03,0.25,0.49,2.17,0.6,0.3,0.0,0.34,0.61,0.44,0.53,1.73,0.24,0.38,0.0,0.17,0.21,0.9,1.19,0.01,1.02,0.0,0.17,0.22,0.45,0.13,0.0,0.2,0.22,1.51,0.51,0.08,-999.0,0.85,0.05,0.42,0.8,0.0,0.46,0.15,0.75,0.11,0.22,0.0
1946,0.28,-999,-999,1.93,1.17,0.18,0.22,0.08,0.25,0.51,0.8,0.45,0.48,0.0,0.48,0.08,0.63,0.06,2.1,0.54,0.0,0.24,0.07,0.18,1.02,1.62,0.0,0.47,0.06,0.25,0.8,0.72,0.0,0.0,0.05,0.12,0.75,0.26,0.36,-999.0,1.07,0.14,0.99,0.93,0.0,0.34,0.0,0.49,0.26,0.08,0.0
1947,1.16,-999,-999,0.78,0.82,0.0,0.12,0.09,0.23,0.0,2.54,1.4,0.55,0.0,0.34,0.33,0.22,0.03,1.62,0.29,0.0,0.0,0.16,0.18,0.66,1.88,0.03,0.77,0.04,0.28,0.06,0.26,0.0,0.0,0.14,0.19,0.39,0.1,0.14,-999.0,0.33,0.11,0.2,0.38,0.0,0.47,0.17,0.35,0.2,0.21,0.0
1948,1.27,-999,-999,1.18,0.82,0.0,0.18,0.0,0.48,0.51,1.62,1.57,0.2,0.0,0.28,0.25,0.44,0.76,1.8,0.0,0.0,0.0,0.02,0.08,0.77,2.08,0.03,0.5,0.02,0.07,0.03,0.67,0.16,0.0,0.07,0.15,0.58,0.47,0.07,-999.0,0.53,0.13,1.16,0.38,0.0,0.47,0.0,0.33,0.0,0.07,0.0
1949,2.32,-999,-999,1.15,1.08,0.0,0.12,0.15,0.02,0.0,1.97,0.8,0.25,0.0,0.54,0.89,0.34,0.82,1.26,0.17,0.38,0.0,0.02,0.2,0.44,1.19,0.0,0.96,0.12,0.18,0.12,0.27,0.08,0.0,0.18,0.13,0.56,0.25,0.03,0.0,0.82,0.1,0.91,0.82,0.0,0.38,0.21,0.84,0.06,0.13,0.0
1950,0.75,-999,-999,0.86,1.11,0.0,0.77,0.0,0.5,0.51,1.3,0.64,0.46,0.0,0.43,0.67,0.39,0.66,1.6,0.35,0.0,0.17,0.13,0.16,0.77,1.4,0.0,0.35,0.05,0.27,0.96,0.53,0.08,0.19,0.08,0.07,0.94,0.54,0.37,0.0,0.35,0.06,0.37,0.44,0.0,0.43,0.0,0.22,0.2,0.15,0.0
1951,0.97,-999,-999,1.38,0.75,0.17,0.34,0.36,0.02,0.0,1.5,0.27,0.36,0.0,0.64,0.18,0.99,0.45,1.0,0.01,0.28,0.0,0.06,0.21,0.42,2.12,0.02,0.29,0.15,0.21,0.12,0.44,0.0,0.0,0.17,0.02,0.76,0.2,0.0,0.0,0.17,0.05,1.05,0.41,0.0,0.27,0.0,0.7,0.29,0.09,0.0
1952,1.26,-999,-999,0.54,0.81,0.0,0.5,0.0,0.93,1.0,1.02,0.64,0.42,0.0,0.18,0.28,0.06,0.56,1.39,0.33,1.45,0.18,0.07,0.23,0.16,0.17,0.0,0.54,0.12,0.18,0.34,1.03,0.03,0.0,0.57,0.14,0.16,0.05,0.33,1.0,0.32,0.05,0.29,0.46,0.0,0.29,0.3,0.09,0.33,0.0,0.07
1953,1.17,-999,-999,1.09,0.72,0.0,0.27,0.0,0.02,0.0,2.62,1.11,0.26,0.0,0.08,0.17,0.13,0.1,2.92,0.28,0.98,0.0,0.13,0.51,0.11,1.57,0.0,0.58,0.08,0.09,0.02,0.31,0.0,0.0,0.13,0.08,0.83,0.52,0.01,3.0,0.65,0.17,0.21,0.52,0.02,0.08,0.14,0.51,0.34,0.0,0.0
1954,1.06,-999,-999,0.5,0.45,0.1,0.36,0.0,1.14,0.0,2.17,0.37,0.6,0.0,0.6,0.28,0.16,0.23,0.86,1.56,0.1,0.74,0.36,0.2,0.15,0.63,0.0,0.82,0.0,0.21,1.8,0.71,0.1,0.0,0.12,0.22,0.49,0.13,0.4,1.0,0.93,0.12,0.88,0.41,0.0,0.71,0.0,0.46,0.23,1.05,0.0
1955,1.08,-999,-999,0.81,0.97,0.08,0.85,0.09,2.56,0.51,0.56,0.28,0.2,0.0,0.34,0.35,0.32,0.35,2.66,1.66,1.83,0.0,0.05,0.3,0.57,1.73,0.0,1.35,0.1,0.04,0.18,1.74,0.27,0.19,0.3,0.21,0.95,0.54,0.57,2.0,0.58,0.09,0.55,0.49,0.0,0.82,0.0,0.63,0.17,0.1,0.0
1956,1.17,-999,-999,1.3,0.7,0.0,0.4,0.06,0.02,1.0,1.15,0.92,0.13,0.0,0.29,0.27,0.05,0.6,1.28,0.22,0.9,0.0,0.09,0.15,0.33,1.25,0.0,0.69,0.16,0.06,0.02,0.27,0.0,0.0,0.08,0.0,0.12,0.25,0.1,0.0,0.46,0.1,1.03,0.26,0.0,0.37,0.0,0.28,0.07,0.08,0.0
1957,1.03,-999,-999,1.26,2.33,0.0,0.33,0.05,0.02,0.0,1.53,0.75,0.17,0.0,0.57,0.41,0.4,0.64,1.73,0.17,0.0,0.0,0.09,0.42,0.73,1.51,0.0,0.72,0.33,0.22,0.02,0.13,0.07,0.0,0.06,0.21,0.99,0.17,0.04,0.0,0.33,0.06,1.02,1.34,0.02,0.47,0.0,0.12,0.1,0.0,0.0
1958,1.12,-999,-999,0.34,1.4,0.0,0.3,0.06,0.02,1.01,1.27,0.38,0.35,0.0,0.49,0.53,0.55,0.31,1.06,0.0,0.28,0.18,0.04,0.19,1.15,1.19,0.04,0.77,0.11,0.22,0.02,0.79,0.1,0.0,0.01,0.1,0.4,0.14,0.12,1.0,0.55,0.07,0.21,0.53,0.0,0.62,0.0,0.34,0.13,0.0,0.0
1959,1.72,-999,-999,0.42,0.69,0.04,0.37,0.02,0.8,0.49,1.61,1.06,0.43,0.0,0.37,0.48,0.45,0.12,1.36,0.22,0.57,0.0,0.18,0.41,0.28,1.21,0.03,0.78,0.07,0.11,0.79,0.42,0.1,0.0,0.24,0.24,1.13,0.21,0.21,0.0,2.02,0.01,0.28,0.96,0.0,0.65,0.0,0.63,0.36,0.04,0.0
1960,1.71,-999,-999,0.78,0.62,0.06,0.29,0.0,1.48,1.51,1.95,0.63,0.22,0.0,0.2,0.44,0.24,0.33,0.7,0.54,1.26,0.12,0.09,0.16,0.34,0.67,0.0,0.75,0.06,0.09,0.98,0.9,0.2,0.0,0.3,0.0,0.61,0.66,0.13,2.0,0.82,0.08,0.45,0.92,0.0,0.31,0.0,0.33,0.16,0.16,0.0
1961,1.43,-999,-999,2.93,1.12,0.0,0.12,0.04,0.02,0.0,0.79,1.14,0.58,0.0,0.83,0.44,0.85,0.45,1.83,0.62,0.0,0.1,0.03,0.1,0.85,2.14,0.04,0.38,0.0,0.1,0.02,0.28,0.0,0.0,0.02,0.08,1.14,0.95,0.06,1.0,0.6,0.13,0.58,0.94,0.0,0.56,0.0,0.37,0.27,0.04,0.0
1962,0.81,-999,-999,1.01,0.56,0.0,0.82,0.05,0.02,0.0,0.92,0.83,0.43,0.0,0.14,0.32,0.26,0.53,0.42,0.88,0.28,0.0,0.0,0.21,0.18,0.47,0.07,0.83,0.19,0.17,0.35,0.27,0.0,0.0,0.06,0.07,0.61,0.19,0.07,1.0,0.81,0.05,0.79,0.41,0.0,0.25,0.0,0.31,0.15,0.0,0.14
1963,1.47,-999,-999,1.27,0.5,0.08,0.61,0.06,0.02,0.0,1.69,0.99,0.27,0.0,0.16,0.0,0.19,0.08,0.5,0.1,0.63,0.19,0.02,0.12,0.33,0.42,0.0,0.77,0.08,0.23,0.45,0.07,0.04,0.26,0.07,0.11,0.36,0.03,0.0,0.0,0.66,0.1,0.69,0.32,0.0,0.41,0.0,0.45,0.12,0.31,0.06
1964,1.38,-999,-999,2.22,1.36,0.0,0.59,0.05,0.02,0.0,2.28,1.85,0.39,0.0,0.16,0.45,0.44,0.84,2.19,0.0,0.28,0.0,0.02,0.24,0.54,1.63,0.13,1.94,0.12,0.12,0.02,0.07,0.0,0.0,0.08,0.32,0.58,1.09,0.14,1.0,2.54,0.14,0.81,0.53,0.0,0.43,0.0,0.32,0.15,0.15,0.22
1965,1.87,-999,-999,0.81,1.21,0.03,0.32,0.23,0.25,0.0,1.3,0.23,0.34,0.0,0.62,0.31,0.43,0.41,1.67,0.1,0.0,0.0,0.05,0.04,0.8,0.75,0.0,0.4,0.06,0.25,0.22,0.2,0.04,0.0,0.01,0.22,0.51,0.31,0.04,0.0,0.85,0.11,0.42,0.82,0.0,0.0,0.0,0.18,0.08,0.0,0.0
1966,1.37,-999,-999,0.97,1.66,0.0,0.45,0.14,0.23,1.49,1.95,0.82,0.15,0.0,0.26,0.19,0.11,0.05,1.48,0.35,0.62,0.29,0.07,0.09,0.35,1.35,0.0,0.61,0.19,0.27,0.29,0.95,0.11,0.0,0.1,0.15,0.39,0.17,0.13,0.0,0.99,0.09,0.38,0.68,0.08,0.65,0.0,0.2,0.22,0.11,0.0
1967,1.21,-999,-999,0.77,0.6,0.01,0.44,0.06,0.25,1.51,1.01,0.63,0.37,0.0,0.29,0.24,0.52,0.92,1.71,0.23,0.0,0.0,0.04,0.0,0.32,1.55,0.06,0.79,0.0,0.22,0.02,0.61,0.0,0.0,0.09,0.06,0.59,0.03,0.14,0.0,0.69,0.19,0.81,0.81,0.0,0.32,0.0,0.35,0.02,0.2,0.0
1968,1.69,-999,-999,0.67,0.94,0.0,0.24,0.02,0.48,0.0,1.87,0.24,0.35,0.0,0.35,0.19,0.48,0.5,0.68,0.37,0.48,0.0,0.16,0.29,0.47,1.09,0.02,0.34,0.05,0.24,0.13,0.72,0.0,0.0,0.14,0.19,0.52,0.15,0.25,0.0,0.3,0.09,0.41,0.59,0.07,0.44,0.0,0.4,0.15,0.06,0.0
1969,1.2,-999,-999,1.53,1.2,0.02,1.06,0.04,0.94,2.0,1.79,1.05,0.35,0.0,0.64,0.22,0.47,0.44,1.51,0.58,0.57,0.71,0.09,0.18,0.87,1.34,0.01,0.56,0.07,0.17,1.49,1.0,0.06,0.0,0.08,0.42,0.61,0.2,0.33,0.0,0.93,0.07,0.92,0.69,0.01,0.67,0.14,0.13,0.04,0.45,0.0
1970,1.02,-999,-999,0.95,0.71,0.08,0.51,0.0,0.02,0.0,1.66,0.81,0.36,0.0,0.4,0.13,0.18,0.23,1.12,0.0,0.0,0.18,0.13,0.08,0.95,1.01,0.0,0.37,0.15,0.1,0.0,0.2,0.0,0.19,0.08,0.05,0.58,0.17,0.06,1.0,0.93,0.02,0.64,0.57,0.0,0.03,0.0,0.31,0.09,0.0,0.06
1971,1.05,-999,-999,1.07,0.67,0.0,0.18,0.0,0.71,2.98,1.16,0.61,0.26,0.0,0.21,0.1,0.21,0.45,1.44,0.16,0.98,0.0,0.03,0.25,0.41,1.38,0.08,0.4,0.14,0.13,0.27,1.44,0.01,0.0,0.3,0.34,0.59,0.15,0.24,0.0,0.66,0.19,0.39,0.85,0.0,0.68,0.14,0.54,0.0,0.09,0.14
1972,2.0,-999,-999,1.28,0.97,0.1,0.13,0.0,0.01,0.49,1.72,1.11,0.46,0.0,0.22,0.08,0.44,0.54,0.81,0.83,0.87,0.06,0.13,0.17,0.39,1.57,0.0,0.65,0.02,0.16,0.02,1.47,0.08,0.0,0.3,0.19,0.66,0.27,0.88,1.0,0.4,0.11,1.22,0.47,0.0,1.3,0.0,0.84,0.31,0.22,0.0
1973,0.39,-999,-999,1.55,2.08,0.0,0.42,0.14,0.58,0.49,1.47,0.8,0.48,0.0,0.56,0.21,0.9,0.49,2.63,0.68,0.84,0.06,0.05,0.32,0.87,2.84,0.03,0.8,0.11,0.29,0.38,1.19,0.0,0.0,0.18,0.23,0.9,0.16,0.36,1.0,1.52,0.01,2.25,1.24,0.0,0.26,0.57,0.27,0.14,0.12,0.09
1974,1.17,-999,-999,0.98,2.04,0.0,0.42,0.0,0.73,0.49,1.55,0.82,0.42,0.0,0.21,0.23,0.37,0.52,1.51,0.5,0.0,0.01,0.03,0.04,0.64,2.02,0.03,0.33,0.09,0.15,0.18,0.42,0.08,0.0,0.1,0.06,1.3,0.4,0.14,0.0,0.28,0.05,0.98,1.04,0.0,0.31,0.0,0.4,0.02,0.12,0.0
1975,0.81,-999,-999,2.09,0.84,0.0,0.23,0.0,1.02,0.51,0.88,0.85,0.27,0.0,0.38,0.3,0.34,0.91,1.97,0.22,0.45,0.0,0.45,0.22,0.45,2.19,0.06,0.7,0.13,0.14,0.08,0.43,0.03,0.0,0.38,0.17,0.8,0.14,0.42,1.0,0.7,0.07,1.61,0.55,0.0,0.41,0.33,1.05,0.44,0.15,0.0
1976,1.26,-999,-999,1.12,0.69,0.0,0.14,0.05,0.26,0.51,1.31,1.4,0.31,0.0,0.1,0.08,0.36,0.18,0.52,0.23,0.35,0.31,0.04,0.03,0.22,0.76,0.04,0.67,0.0,0.09,0.02,0.27,0.06,0.12,0.07,0.14,0.26,0.08,0.01,1.0,1.19,0.06,0.35,0.59,0.0,0.18,0.0,0.18,0.04,0.13,0.0
1977,1.12,-999,-999,1.36,0.79,0.0,0.28,0.05,0.26,0.51,0.67,0.87,0.48,0.0,0.31,0.27,0.54,0.2,1.86,0.38,0.63,0.0,0.07,0.18,0.53,1.84,0.0,1.34,0.09,0.35,0.02,0.72,0.0,0.0,0.18,0.17,0.86,0.09,0.09,0.0,0.73,0.12,0.83,0.44,0.02,0.15,0.44,0.6,0.12,0.04,0.0
1978,0.18,-999,-999,0.97,1.13,0.3,0.55,0.0,0.25,1.49,1.02,0.48,0.54,0.0,0.3,0.28,0.34,1.67,1.66,0.81,0.1,0.0,0.15,0.35,0.42,0.91,0.0,0.43,0.07,0.19,0.02,0.32,0.08,0.12,0.09,0.04,0.37,0.07,0.06,1.0,0.35,0.13,0.62,0.55,0.03,0.37,0.0,0.11,0.77,0.05,0.15
1979,1.07,-999,-999,2.4,1.06,0.0,0.4,0.04,0.71,0.0,1.55,0.83,0.42,0.0,0.59,0.53,0.52,1.01,2.45,0.26,0.91,0.28,0.06,0.27,0.67,3.7,0.03,1.19,0.1,0.19,0.12,0.4,0.03,0.0,0.22,0.55,0.86,0.16,0.33,1.0,1.15,0.11,1.44,1.03,0.0,0.82,0.0,0.56,0.2,0.0,0.0
1980,0.36,-999,-999,1.42,0.68,0.08,0.63,0.03,0.71,0.49,1.11,0.77,0.28,0.0,0.13,0.2,0.19,0.07,2.21,0.12,0.0,0.0,0.14,0.21,0.17,2.97,0.02,0.35,0.1,0.05,0.12,0.23,0.28,0.0,0.11,0.18,0.62,0.3,0.04,1.0,0.36,0.03,1.17,0.78,0.01,0.12,0.0,0.58,0.53,0.08,0.0
1981,1.05,-999,-999,1.09,0.75,0.0,0.45,0.09,0.26,0.49,1.21,0.6,0.47,0.0,0.55,0.3,0.2,0.52,0.85,0.07,0.28,0.46,0.28,0.4,0.59,0.92,0.0,0.59,0.04,0.18,0.12,0.13,0.06,0.0,0.12,0.31,0.3,0.39,0.12,0.0,0.49,0.13,0.24,1.27,0.0,0.07,0.19,0.38,0.27,0.06,0.0
1982,0.2,-999,-999,1.19,1.59,0.0,0.82,0.14,1.04,0.0,1.88,0.74,0.57,0.0,0.66,0.32,0.34,0.31,2.72,0.27,0.0,0.0,0.17,0.08,1.56,3.12,0.0,0.42,0.1,0.24,0.02,0.0,0.0,0.12,0.02,0.06,0.75,0.25,0.18,2.0,0.42,0.15,0.89,0.59,0.02,0.44,0.0,0.58,0.23,0.08,0.0
1983,0.55,-999,-999,2.03,1.21,0.05,0.6,0.0,0.23,0.51,1.16,0.9,0.31,0.0,0.47,0.65,0.18,0.78,2.83,0.18,0.39,0.27,0.02,0.43,0.76,3.11,0.03,0.44,0.0,0.2,0.77,0.25,0.0,0.0,0.25,0.07,1.02,0.17,0.33,2.0,0.58,0.09,1.09,0.61,0.0,0.18,0.0,0.61,0.18,0.0,0.06
1984,1.07,-999,-999,0.83,1.48,0.0,0.09,0.0,0.48,0.51,1.54,0.78,0.19,0.0,0.24,0.16,0.31,1.13,2.02,0.3,0.0,0.45,0.14,0.18,0.46,1.54,0.02,0.67,0.04,0.09,0.56,0.43,0.0,0.0,0.32,0.02,0.3,0.3,0.22,1.0,0.64,0.14,0.88,0.43,0.0,0.16,0.14,0.62,0.19,0.13,0.0
1985,0.71,-999,-999,0.67,1.5,0.0,0.15,0.17,0.59,2.01,1.16,0.69,0.36,0.0,0.33,0.32,0.82,0.05,1.79,0.42,1.01,0.0,0.05,0.24,1.02,0.8,0.03,0.9,0.06,0.31,0.45,0.5,0.03,0.0,0.23,0.04,1.22,0.04,0.3,3.0,0.73,0.0,0.21,0.91,0.0,0.92,0.19,0.11,0.22,0.78,0.09
1986,1.75,-999,-999,0.81,0.75,0.08,0.63,0.06,0.61,0.0,0.99,0.67,0.46,0.0,0.47,0.19,0.58,0.72,1.17,0.5,0.0,0.0,0.63,0.27,1.46,0.94,0.08,0.33,0.0,0.28,0.12,0.28,0.05,0.0,0.04,0.07,1.73,0.11,0.05,1.0,0.49,0.21,0.47,0.73,0.0,0.24,0.14,1.11,0.46,0.06,0.14
1987,3.38,-999,-999,0.35,1.66,0.0,0.21,0.02,0.48,0.0,1.27,0.28,0.57,0.13,0.33,0.23,0.44,0.05,1.13,0.43,0.35,0.19,0.09,0.2,0.48,0.95,0.0,0.63,0.08,0.28,0.68,0.26,0.03,0.0,0.29,0.13,0.59,0.24,0.15,0.0,0.43,0.04,0.58,0.55,0.03,0.69,0.94,0.35,0.08,0.0,0.0
1988,1.31,-999,-999,0.92,1.21,0.0,0.27,0.02,0.35,0.0,1.21,0.47,0.27,0.0,0.09,0.2,0.2,0.38,0.98,0.45,0.0,0.13,0.1,0.1,0.21,0.86,0.09,0.16,0.06,0.12,0.63,0.06,0.01,0.0,0.14,0.21,0.54,0.1,0.07,0.0,0.39,0.08,0.65,0.48,0.0,0.09,0.13,0.41,0.13,0.07,0.0
1989,1.41,-999,-999,0.92,1.08,0.0,0.28,0.04,1.25,0.98,0.69,0.87,0.3,0.0,0.5,0.51,0.49,1.37,2.76,0.16,0.85,0.25,0.15,0.11,0.44,1.31,0.02,0.61,0.0,0.31,0.48,0.87,0.07,0.0,0.2,0.15,0.79,0.06,0.08,1.0,1.15,0.16,1.11,0.73,0.0,0.12,0.71,0.41,0.19,0.06,0.0
1990,1.27,-999,-999,2.24,1.73,0.0,0.25,0.04,0.71,0.0,0.62,1.19,0.66,0.0,0.56,0.73,0.25,0.34,1.96,0.58,0.55,0.18,0.07,0.29,0.49,1.78,0.0,1.19,0.02,0.24,0.48,0.76,0.0,0.0,0.15,0.33,1.02,0.1,0.16,0.0,1.38,0.14,0.99,0.81,0.0,0.54,0.13,1.36,0.41,0.02,0.0
1991,1.32,-999,-999,1.27,1.76,0.0,0.38,0.09,0.93,1.49,1.62,1.1,0.3,0.0,0.47,0.29,0.11,0.23,2.93,1.28,0.55,0.26,0.18,0.39,0.45,3.08,0.0,0.64,0.22,0.19,1.0,0.47,0.04,0.0,0.08,0.14,0.8,0.1,0.03,1.0,0.96,0.14,1.9,0.98,0.0,0.31,0.12,0.56,0.39,0.11,0.14
1992,2.04,-999,-999,0.55,0.58,0.0,0.34,0.02,1.04,1.01,1.24,1.07,0.32,0.0,0.33,0.41,0.4,0.31,1.78,0.62,0.3,0.0,0.02,0.16,0.44,1.38,0.01,0.76,0.04,0.17,0.02,0.61,0.06,0.0,0.03,0.12,0.48,0.05,0.13,1.0,0.83,0.02,0.65,0.67,0.0,0.4,0.12,0.12,0.32,0.06,0.0
1993,2.0,-999,-999,0.51,0.99,0.12,0.4,0.0,0.02,0.49,0.84,0.4,0.63,0.0,0.74,0.88,0.67,0.33,1.51,0.07,0.28,0.0,0.03,0.34,1.89,1.22,0.0,0.33,0.28,0.23,0.54,0.42,0.03,0.0,0.04,0.1,0.93,0.11,0.23,0.0,0.4,0.07,0.46,0.68,0.0,0.54,0.0,0.33,0.3,0.0,0.0
1994,1.17,-999,-999,1.01,0.88,0.01,0.21,0.02,0.02,1.49,1.91,1.64,0.15,0.0,0.22,0.12,0.42,0.0,1.36,0.31,0.65,0.08,0.3,0.3,0.83,1.16,0.03,0.49,0.08,0.08,0.02,0.13,0.07,0.0,0.18,0.18,0.59,0.33,0.39,1.0,1.03,0.17,1.09,0.84,0.0,0.25,0.0,0.68,0.09,0.1,0.14
1995,0.79,-999,-999,2.31,0.6,0.03,1.45,0.05,0.3,0.51,2.22,1.55,0.17,0.0,0.45,0.23,0.66,0.65,3.2,0.41,0.1,0.0,0.08,0.43,0.71,1.45,0.06,1.52,0.06,0.11,0.89,0.39,0.03,0.0,0.29,0.27,0.7,0.18,0.13,0.0,1.26,0.18,0.43,0.72,0.0,0.92,0.01,0.85,0.3,0.11,0.0
