Year,AK,HI,PR,AL,AR,AZ,CA,CO,CT,DE,FL,GA,IA,ID,IL,IN,KS,KY,LA,MA,MD,ME,MI,MN,MO,MS,MT,NC,ND,NE,NH,NJ,NM,NV,NY,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VA,VT,WA,WI,WV,WY
1960,1.65,-999,-999,0.51,0.78,0.06,0.37,0.0,1.54,1.34,1.98,0.57,0.18,0.0,0.16,0.36,0.19,0.41,0.85,0.65,1.14,0.27,0.09,0.18,0.2,0.61,0.0,0.94,0.04,0.09,1.15,0.78,0.29,0.0,0.3,0.01,0.73,0.66,0.13,0.63,0.69,0.09,0.38,-999,0.0,0.49,0.13,0.23,0.26,0.07,0.0
1961,1.36,-999,-999,2.61,1.27,0.0,0.16,0.05,0.01,0.01,0.76,1.28,0.59,0.0,0.84,0.46,0.89,0.42,2.05,0.49,0.16,0.16,0.07,0.07,0.8,2.04,0.03,0.47,0.0,0.11,0.03,0.36,0.02,0.0,0.02,0.08,1.1,0.85,0.08,1.01,0.7,0.11,0.42,-999,0.0,0.6,0.0,0.23,0.2,0.07,0.0
1962,1.43,-999,-999,1.22,0.43,0.03,0.81,0.01,0.01,0.01,1.0,0.67,0.44,0.0,0.1,0.46,0.3,0.54,0.94,0.86,0.2,0.18,0.0,0.2,0.19,0.97,0.07,0.88,0.09,0.2,0.82,0.15,0.05,0.0,0.09,0.1,0.55,0.21,0.14,1.37,0.63,0.11,0.91,-999,0.0,0.36,0.0,0.34,0.14,0.0,0.03
1963,1.52,-999,-999,1.4,0.52,0.04,0.62,0.07,0.01,0.01,1.51,1.13,0.27,0.0,0.14,0.08,0.19,0.34,0.45,0.22,0.42,0.19,0.03,0.15,0.35,0.39,0.0,0.76,0.06,0.2,0.32,0.08,0.03,0.26,0.07,0.13,0.35,0.1,0.04,0.0,0.76,0.11,0.73,-999,0.01,0.36,0.0,0.34,0.08,0.33,0.05
1964,0.68,-999,-999,1.78,1.26,0.01,0.51,0.05,0.01,0.01,2.4,2.09,0.41,0.0,0.21,0.56,0.45,0.82,2.29,0.01,0.09,0.0,0.05,0.22,0.55,1.79,0.11,2.0,0.13,0.13,0.03,0.07,0.02,0.0,0.1,0.41,0.66,0.98,0.14,0.32,2.66,0.12,0.93,-999,0.0,0.49,0.0,0.17,0.19,0.12,0.16
1965,1.94,-999,-999,1.04,1.3,0.02,0.36,0.11,0.14,0.01,1.17,0.36,0.28,0.0,0.51,0.33,0.48,0.44,1.64,0.1,0.24,0.1,0.06,0.02,0.69,0.73,0.02,0.64,0.05,0.27,0.31,0.15,0.07,0.0,0.01,0.13,0.48,0.4,0.08,0.0,0.92,0.09,0.56,-999,0.0,0.09,0.0,0.12,0.11,0.0,0.0
1966,1.64,-999,-999,0.97,1.48,0.03,0.5,0.06,0.31,1.73,1.66,0.95,0.18,0.0,0.18,0.15,0.14,0.1,1.28,0.19,0.77,0.32,0.07,0.14,0.44,1.28,0.0,0.66,0.12,0.25,0.24,0.91,0.12,0.0,0.12,0.21,0.32,0.24,0.23,0.0,0.83,0.11,0.44,-999,0.06,0.64,0.15,0.11,0.23,0.09,0.0
1967,0.87,-999,-999,0.88,0.7,0.05,0.47,0.1,0.14,0.94,1.06,0.59,0.34,0.0,0.26,0.18,0.5,0.72,1.57,0.23,0.49,0.05,0.02,0.04,0.38,1.27,0.04,0.91,0.01,0.2,0.03,0.73,0.09,0.0,0.08,0.05,0.86,0.07,0.27,0.69,0.81,0.17,0.88,-999,0.0,0.34,0.13,0.37,0.19,0.08,0.0
1968,1.3,-999,-999,0.5,1.08,0.03,0.28,0.01,0.64,0.01,1.78,0.3,0.32,0.0,0.37,0.21,0.47,0.39,0.78,0.28,0.24,0.0,0.18,0.3,0.51,0.95,0.01,0.33,0.04,0.23,0.24,0.81,0.0,0.0,0.13,0.15,0.5,0.24,0.19,0.37,0.54,0.1,0.4,-999,0.06,0.34,0.0,0.41,0.15,0.03,0.03
1969,1.25,-999,-999,1.42,1.26,0.06,1.13,0.02,0.84,1.64,1.87,0.99,0.32,0.0,0.63,0.24,0.47,0.43,1.56,0.72,0.67,1.02,0.07,0.18,0.89,1.47,0.01,0.74,0.05,0.16,1.56,1.01,0.09,0.0,0.1,0.33,0.77,0.29,0.35,1.42,0.8,0.07,1.03,-999,0.05,0.51,0.12,0.08,0.16,0.38,0.0
1970,1.2,-999,-999,1.35,0.76,0.08,0.66,0.02,0.01,0.01,1.59,0.98,0.42,0.0,0.46,0.13,0.28,0.3,1.11,0.17,0.25,0.14,0.09,0.07,0.91,0.83,0.02,0.51,0.13,0.08,0.37,0.24,0.03,0.12,0.11,0.15,0.76,0.18,0.07,0.64,0.94,0.02,0.58,-999,0.0,0.22,0.0,0.2,0.11,0.05,0.05
1971,1.53,-999,-999,1.03,0.76,0.0,0.26,0.0,1.17,2.63,0.88,0.61,0.2,0.0,0.23,0.11,0.2,0.38,1.35,0.22,0.84,0.0,0.02,0.16,0.27,1.29,0.03,0.82,0.16,0.12,0.4,1.45,0.06,0.0,0.3,0.24,0.67,0.24,0.28,0.0,0.71,0.24,0.4,-999,0.0,0.61,0.12,0.38,0.02,0.16,0.11
1972,1.88,-999,-999,1.26,0.8,0.12,0.11,0.04,1.15,0.71,1.86,1.12,0.52,0.0,0.36,0.09,0.43,0.47,0.9,0.73,0.74,0.09,0.15,0.12,0.33,1.29,0.0,0.6,0.01,0.12,0.24,1.29,0.05,0.0,0.33,0.21,0.79,0.44,0.84,0.64,0.44,0.18,1.01,-999,0.0,1.24,0.0,0.58,0.25,0.18,0.0
1973,0.84,-999,-999,1.84,2.12,0.01,0.49,0.06,0.46,0.3,1.26,1.03,0.45,0.0,0.43,0.28,0.93,0.45,2.86,0.47,0.59,0.35,0.04,0.33,0.92,2.59,0.01,1.0,0.08,0.29,1.0,1.11,0.0,0.0,0.21,0.15,0.97,0.25,0.31,0.64,1.5,0.03,2.01,-999,0.0,0.27,0.25,0.18,0.15,0.1,0.07
1974,1.53,-999,-999,1.23,1.87,0.0,0.43,0.0,0.39,0.3,1.36,0.65,0.44,0.0,0.36,0.17,0.35,0.49,1.66,0.28,0.33,0.01,0.04,0.09,0.65,1.92,0.02,0.36,0.07,0.14,0.2,0.3,0.08,0.0,0.11,0.07,1.39,0.61,0.11,0.37,0.4,0.07,0.96,-999,0.0,0.31,0.0,0.27,0.09,0.1,0.0
1975,0.83,-999,-999,1.94,0.82,0.0,0.23,0.05,0.79,0.32,1.48,0.71,0.26,0.0,0.31,0.35,0.31,0.85,1.83,0.21,0.9,0.05,0.34,0.2,0.57,1.93,0.03,0.69,0.13,0.12,0.23,0.46,0.02,0.0,0.45,0.15,0.78,0.22,0.46,0.32,0.65,0.05,1.65,-999,0.01,0.59,0.1,0.65,0.36,0.14,0.0
1976,1.63,-999,-999,1.04,0.53,0.0,0.24,0.02,0.32,0.32,1.34,1.3,0.31,0.0,0.16,0.08,0.34,0.15,0.67,0.16,0.28,0.21,0.09,0.03,0.33,0.74,0.02,0.72,0.02,0.06,0.15,0.15,0.04,0.12,0.07,0.12,0.32,0.14,0.05,1.29,1.09,0.1,0.35,-999,0.0,0.41,0.07,0.13,0.04,0.04,0.09
1977,1.02,-999,-999,1.4,0.86,0.02,0.32,0.07,0.72,0.32,0.83,1.1,0.48,0.0,0.43,0.32,0.59,0.32,2.35,0.33,0.37,0.23,0.04,0.14,0.61,1.77,0.0,1.41,0.08,0.27,0.12,0.6,0.03,0.0,0.18,0.15,0.69,0.2,0.22,0.0,0.77,0.12,0.84,-999,0.03,0.29,0.11,0.48,0.2,0.02,0.0
1978,1.57,-999,-999,1.16,1.18,0.19,0.59,0.0,0.14,1.32,1.46,0.51,0.51,0.0,0.25,0.3,0.35,1.22,1.69,0.47,0.3,0.0,0.11,0.35,0.37,0.83,0.04,0.51,0.05,0.2,0.15,0.39,0.07,0.12,0.06,0.06,0.34,0.08,0.12,0.32,0.26,0.07,0.83,-999,0.04,0.39,0.0,0.08,0.61,0.04,0.04
1979,1.23,-999,-999,2.45,1.21,0.0,0.39,0.02,0.56,0.01,1.66,1.19,0.34,0.0,0.51,0.63,0.54,1.12,2.53,0.2,1.29,0.27,0.05,0.21,0.62,3.53,0.0,1.41,0.12,0.18,0.1,0.34,0.02,0.0,0.28,0.45,0.83,0.13,0.39,1.01,1.21,0.07,1.48,-999,0.0,0.84,0.0,0.36,0.19,0.02,0.0
1980,1.22,-999,-999,1.72,0.7,0.02,0.69,0.07,0.76,0.3,1.34,0.98,0.27,0.0,0.17,0.21,0.13,0.09,2.53,0.13,0.18,0.05,0.11,0.27,0.21,2.73,0.0,0.4,0.06,0.05,0.17,0.21,0.16,0.0,0.15,0.29,0.54,0.37,0.07,0.68,0.49,0.03,1.0,-999,0.03,0.23,0.0,0.38,0.44,0.11,0.0
1981,1.56,-999,-999,1.24,0.82,0.0,0.48,0.07,0.13,0.3,1.28,0.91,0.39,0.0,0.47,0.38,0.32,0.45,0.65,0.13,0.2,0.46,0.3,0.25,0.81,0.83,0.0,0.91,0.01,0.14,0.32,0.12,0.11,0.0,0.12,0.33,0.69,0.44,0.1,0.0,0.47,0.11,0.24,-999,0.01,0.22,0.24,0.21,0.27,0.06,0.0
1982,0.91,-999,-999,1.28,1.66,0.0,0.85,0.05,1.13,0.01,2.08,0.69,0.56,0.0,0.83,0.35,0.33,0.28,2.75,0.23,0.03,0.04,0.12,0.05,1.62,2.63,0.05,0.53,0.09,0.2,0.02,0.02,0.02,0.12,0.05,0.07,0.88,0.37,0.08,0.93,0.39,0.11,0.77,-999,0.01,0.28,0.0,0.53,0.23,0.06,0.0
1983,0.86,-999,-999,2.44,1.15,0.09,0.64,0.04,0.31,0.32,1.27,1.04,0.25,0.0,0.45,0.49,0.16,0.76,2.97,0.13,0.32,0.58,0.05,0.44,0.59,3.2,0.02,0.64,0.0,0.2,0.48,0.26,0.0,0.0,0.16,0.05,0.98,0.3,0.24,1.91,0.58,0.07,1.09,-999,0.0,0.32,0.23,0.39,0.21,0.06,0.05
1984,1.31,-999,-999,0.83,1.61,0.02,0.11,0.0,0.23,0.32,1.8,0.72,0.16,0.0,0.21,0.19,0.27,1.07,2.06,0.58,0.35,0.45,0.07,0.2,0.43,1.46,0.01,0.84,0.04,0.12,0.7,0.42,0.04,0.0,0.25,0.02,0.48,0.41,0.24,0.95,0.56,0.13,0.91,-999,0.0,0.13,0.08,0.58,0.18,0.17,0.0
1985,1.52,-999,-999,0.86,1.4,0.0,0.2,0.09,0.48,1.66,1.37,0.57,0.34,0.0,0.39,0.29,0.83,0.07,2.21,0.46,1.02,0.14,0.07,0.2,0.97,0.95,0.05,0.97,0.06,0.28,0.57,0.59,0.08,0.0,0.16,0.11,1.06,0.11,0.29,1.64,0.75,0.0,0.25,-999,0.0,0.98,0.1,0.08,0.3,0.8,0.11
1986,1.75,-999,-999,0.79,0.71,0.02,0.68,0.03,0.61,0.01,1.24,0.75,0.43,0.0,0.45,0.13,0.62,0.62,1.21,0.43,0.22,0.0,0.52,0.32,1.24,0.95,0.1,0.51,0.05,0.2,0.23,0.24,0.09,0.0,0.04,0.11,1.54,0.19,0.32,0.95,0.49,0.18,0.45,-999,0.01,0.13,0.12,0.89,0.43,0.1,0.04
1987,3.06,-999,-999,0.55,1.53,0.04,0.19,0.01,0.53,0.01,1.4,0.28,0.51,0.15,0.36,0.16,0.46,0.17,1.13,0.38,0.2,0.2,0.08,0.25,0.42,0.93,0.0,0.76,0.13,0.21,0.46,0.26,0.06,0.0,0.23,0.08,0.83,0.3,0.19,0.69,0.48,0.05,0.55,-999,0.02,0.78,0.47,0.22,0.06,0.0,0.0
1988,1.83,-999,-999,0.86,1.13,0.0,0.28,0.04,0.17,0.42,1.78,0.42,0.25,0.0,0.06,0.23,0.21,0.43,1.4,0.32,0.0,0.14,0.08,0.07,0.29,0.91,0.05,0.23,0.08,0.15,0.52,0.06,0.06,0.0,0.1,0.16,0.74,0.12,0.09,0.0,0.49,0.13,0.64,-999,0.0,0.07,0.0,0.27,0.15,0.06,0.0
1989,1.35,-999,-999,1.39,0.94,0.02,0.28,0.04,1.25,1.0,0.83,0.94,0.32,0.0,0.41,0.42,0.5,1.49,2.53,0.21,0.67,0.19,0.16,0.15,0.55,1.2,0.01,0.73,0.01,0.28,0.57,0.8,0.05,0.0,0.23,0.08,0.75,0.08,0.21,0.64,0.93,0.11,1.18,-999,0.0,0.4,0.37,0.28,0.22,0.11,0.0
1990,1.17,-999,-999,2.41,1.66,0.02,0.21,0.03,0.55,0.01,0.64,1.13,0.65,0.0,0.6,0.62,0.26,0.44,2.02,0.51,0.58,0.3,0.07,0.24,0.47,1.79,0.01,1.26,0.07,0.23,0.75,0.67,0.02,0.0,0.07,0.36,0.94,0.16,0.16,0.73,1.39,0.13,1.11,-999,0.0,0.66,0.17,1.05,0.39,0.08,0.0
1991,1.6,-999,-999,1.52,1.58,0.0,0.44,0.02,0.88,0.91,1.81,1.09,0.31,0.0,0.35,0.29,0.16,0.39,3.37,1.31,0.5,0.47,0.14,0.3,0.42,3.13,0.08,0.77,0.12,0.16,1.15,0.34,0.1,0.0,0.06,0.13,0.71,0.11,0.06,1.01,0.73,0.1,1.58,-999,0.0,0.24,0.1,0.43,0.34,0.07,0.11
1992,2.02,-999,-999,0.92,0.49,0.03,0.39,0.03,0.73,0.64,1.44,1.0,0.28,0.0,0.29,0.36,0.42,0.28,1.9,0.44,0.34,0.05,0.03,0.19,0.37,1.38,0.02,0.82,0.01,0.15,0.09,0.49,0.14,0.0,0.05,0.16,0.61,0.08,0.14,0.68,0.85,0.08,0.5,-999,0.0,0.57,0.1,0.12,0.21,0.16,0.0
1993,1.68,-999,-999,0.66,1.03,0.07,0.49,0.0,0.01,0.3,1.02,0.31,0.72,0.0,0.63,0.72,0.72,0.19,1.96,0.08,0.34,0.0,0.02,0.34,1.62,1.19,0.01,0.38,0.21,0.26,0.27,0.4,0.02,0.0,0.01,0.11,1.13,0.11,0.43,0.0,0.44,0.07,0.44,-999,0.0,0.44,0.0,0.2,0.3,0.0,0.0
1994,1.33,-999,-999,1.25,1.04,0.01,0.21,0.01,0.11,0.91,2.19,1.57,0.16,0.0,0.28,0.13,0.51,0.05,1.51,0.36,0.53,0.17,0.27,0.32,0.73,1.4,0.01,0.77,0.09,0.1,0.02,0.15,0.03,0.0,0.15,0.15,0.74,0.5,0.43,0.32,1.01,0.18,0.84,-999,0.0,0.3,0.0,0.66,0.31,0.08,0.06
1995,0.95,-999,-999,2.51,0.59,0.08,1.35,0.04,0.53,0.32,1.94,1.7,0.16,0.0,0.44,0.27,0.55,0.49,3.17,0.45,0.05,0.01,0.11,0.34,0.56,1.47,0.03,1.42,0.08,0.14,0.73,0.48,0.04,0.0,0.27,0.27,0.82,0.25,0.4,0.73,1.58,0.13,0.53,-999,0.0,0.68,0.09,0.62,0.22,0.17,0.0
1996,1.11,-999,-999,1.28,1.19,0.02,0.74,0.01,1.38,0.64,1.58,0.9,0.47,0.0,0.67,0.94,0.55,0.31,1.37,1.26,1.08,1.0,0.17,0.22,0.88,0.95,0.0,1.6,0.03,0.26,1.42,0.69,0.04,0.0,0.47,0.13,0.91,1.5,0.63,1.01,0.68,0.1,0.63,-999,0.0,0.98,0.09,0.66,0.28,0.59,0.0
1997,1.81,-999,-999,1.06,1.05,0.0,0.5,0.13,0.11,0.64,2.07,1.63,0.18,0.0,0.23,0.27,0.38,0.75,1.98,0.09,0.8,0.04,0.07,0.17,0.36,1.48,0.07,0.48,0.18,0.19,0.24,0.62,0.05,0.0,0.08,0.26,0.56,0.27,0.15,0.37,1.03,0.15,0.89,-999,0.01,0.36,0.22,0.82,0.1,0.2,0.0
1998,1.52,-999,-999,1.61,1.05,0.01,0.57,0.06,0.27,0.32,2.5,1.46,0.44,0.08,0.33,0.69,0.76,0.53,3.21,0.83,0.36,0.5,0.08,0.12,1.17,1.37,0.0,1.16,0.14,0.14,0.63,0.18,0.05,0.0,0.15,0.34,1.11,0.76,0.06,1.69,1.22,0.17,0.94,-999,0.0,0.37,0.58,0.56,0.19,0.16,0.03
1999,1.62,-999,-999,1.54,0.84,0.0,0.2,0.15,1.03,1.03,1.25,0.45,0.31,0.0,0.36,0.15,0.32,0.41,1.44,1.44,0.6,1.07,0.11,0.2,0.59,1.51,0.01,1.69,0.14,0.21,1.42,1.02,0.15,0.0,0.62,0.15,0.57,0.36,0.45,1.0,0.63,0.28,0.8,-999,0.0,0.78,0.74,0.69,0.16,0.18,0.04
2000,0.68,-999,-999,0.63,0.82,0.0,0.39,0.02,0.74,1.34,1.21,0.33,0.26,0.0,0.57,0.55,0.2,0.54,1.44,0.67,0.42,0.11,0.17,0.19,0.39,1.23,0.01,0.47,0.16,0.16,0.49,0.29,0.06,0.0,0.2,0.13,0.64,0.15,0.13,0.63,0.47,0.19,0.47,-999,0.01,0.18,0.19,0.14,0.48,0.13,0.05
2001,0.73,-999,-999,1.92,1.75,0.03,0.25,0.03,0.21,0.01,2.15,0.43,0.26,0.0,0.29,0.4,0.38,0.35,2.33,0.56,0.27,0.09,0.05,0.24,0.47,2.06,0.05,0.38,0.03,0.21,0.26,0.34,0.0,0.0,0.24,0.05,0.78,0.16,0.13,1.68,0.37,0.11,0.75,-999,0.04,0.21,0.0,0.48,0.17,0.23,0.0
2002,1.53,-999,-999,0.93,1.16,0.0,0.6,0.05,0.11,0.01,1.54,0.71,0.42,0.0,0.7,0.48,0.37,0.88,2.57,0.07,0.33,0.0,0.02,0.59,1.0,2.1,0.03,0.55,0.12,0.1,0.3,0.57,0.1,0.07,0.13,0.18,0.7,0.24,0.07,0.32,0.41,0.05,1.58,-999,0.02,0.24,0.14,0.43,0.3,0.12,0.0
2003,1.92,-999,-999,1.71,0.76,0.03,0.32,0.07,0.21,1.0,1.19,1.03,0.37,0.17,0.6,0.66,0.49,0.35,1.68,0.05,0.12,0.04,0.02,0.22,0.94,2.01,0.0,1.31,0.09,0.21,0.23,0.17,0.0,0.0,0.17,0.25,0.54,0.21,0.3,0.0,0.71,0.09,1.67,-999,0.0,0.84,0.14,0.95,0.1,0.16,0.0
2004,1.98,-999,-999,2.07,1.33,0.12,0.5,0.07,0.31,1.61,2.25,1.56,0.54,0.21,0.28,0.38,0.31,0.4,2.18,0.94,0.95,0.15,0.02,0.33,0.64,1.53,0.01,1.09,0.06,0.09,0.3,0.99,0.08,0.0,0.48,0.42,0.76,0.09,1.67,0.0,1.14,0.13,1.3,-999,0.12,0.77,0.23,0.24,0.2,0.43,0.0
2005,0.68,-999,-999,1.71,0.71,0.01,0.75,0.0,1.54,0.62,1.72,1.5,0.17,0.0,0.07,0.48,0.62,0.39,1.33,1.27,1.19,0.84,0.24,0.47,0.55,1.91,0.0,1.02,0.28,0.15,1.37,0.91,0.1,0.19,0.69,0.33,0.54,0.19,0.5,1.97,0.56,0.08,0.53,-999,0.1,0.58,0.0,0.42,0.35,0.04,0.0
2006,1.78,-999,-999,0.68,0.99,0.05,0.34,0.01,0.95,1.34,1.06,0.63,0.38,0.0,0.24,0.39,0.18,0.71,1.89,0.75,1.31,0.32,0.18,0.13,0.46,1.36,0.01,1.33,0.09,0.11,1.45,0.26,0.14,0.0,0.33,0.22,0.86,0.58,0.43,1.29,0.75,0.1,0.36,-999,0.1,0.92,0.32,0.91,0.28,0.05,0.0
2007,1.37,-999,-999,0.81,0.98,0.04,0.17,0.05,1.17,0.73,1.36,0.62,0.97,0.12,0.3,0.29,0.88,0.49,0.82,0.41,0.47,0.52,0.07,0.31,0.52,0.74,0.03,0.31,0.15,0.52,0.24,1.13,0.05,0.0,0.21,0.28,1.43,0.49,0.19,0.0,0.24,0.38,0.23,-999,0.0,0.45,0.0,0.7,0.38,0.0,0.0
2008,1.43,-999,-999,1.71,2.69,0.0,0.43,0.12,1.24,0.01,1.99,1.19,0.8,0.0,1.22,0.88,0.62,0.62,1.93,1.3,0.45,0.52,0.39,0.11,2.05,1.33,0.03,0.91,0.02,0.3,1.05,0.59,0.16,0.0,0.12,0.19,1.37,0.12,0.15,1.01,0.69,0.14,0.82,-999,0.0,0.67,0.23,0.35,0.46,0.04,0.14
2009,1.62,-999,-999,2.19,2.54,0.0,0.37,0.03,0.11,0.94,1.52,1.98,0.32,0.0,0.32,0.63,0.63,0.42,2.33,0.43,0.4,0.4,0.08,0.1,1.05,1.48,0.01,0.95,0.05,0.1,0.03,0.32,0.0,0.0,0.08,0.17,0.88,0.17,0.06,0.32,0.85,0.1,0.82,-999,0.0,0.4,0.0,0.96,0.12,0.0,0.0
2010,0.39,-999,-999,1.34,0.49,0.2,0.63,0.06,0.93,1.73,1.41,0.65,0.64,0.0,0.45,0.24,0.59,0.85,0.71,1.28,0.68,0.54,0.05,0.44,1.13,0.67,0.0,1.49,0.06,0.24,0.51,0.59,0.12,0.0,1.02,0.14,0.72,0.07,0.89,2.65,0.73,0.15,1.32,-999,0.08,0.72,0.8,0.33,0.62,0.14,0.0
2011,1.27,-999,-999,1.38,2.23,0.0,0.24,0.11,1.64,1.03,1.46,0.33,0.37,0.0,0.37,0.45,0.23,1.0,1.44,0.48,1.14,0.31,0.28,0.15,0.52,1.69,0.09,0.86,0.0,0.23,0.77,1.96,0.0,0.0,0.63,0.2,0.42,0.33,0.92,0.68,0.08,0.19,1.55,-999,0.0,0.87,1.06,0.38,0.21,0.13,0.0
2012,0.89,-999,-999,1.33,0.73,0.04,0.54,0.03,0.21,1.0,1.84,0.46,0.21,0.0,0.29,0.05,0.19,0.21,1.78,0.29,1.5,0.54,0.12,0.32,0.54,1.84,0.0,0.6,0.0,0.08,0.47,0.66,0.0,0.0,0.22,0.12,0.55,0.83,0.32,0.37,0.3,0.07,0.72,-999,0.0,0.63,0.26,0.47,0.06,0.18,0.0
2013,1.29,-999,-999,1.25,1.42,0.03,0.09,0.13,0.97,1.44,1.94,1.07,0.58,0.0,0.76,1.1,0.42,0.56,2.35,0.32,0.67,0.35,0.2,0.18,0.91,1.77,0.01,0.76,0.12,0.14,0.19,0.47,0.14,0.12,0.21,0.22,0.8,0.27,0.32,1.65,0.82,0.26,0.81,-999,0.0,0.54,0.13,0.1,0.12,0.12,0.0
2014,1.97,-999,-999,1.36,0.66,0.17,0.61,0.04,0.2,0.71,1.95,0.77,1.0,0.0,0.55,0.33,0.4,0.61,1.82,0.5,0.34,0.26,0.11,0.13,0.88,1.83,0.23,0.97,0.09,0.3,0.22,0.77,0.08,0.0,0.16,0.17,0.43,0.29,0.29,0.96,0.38,0.18,0.81,-999,0.0,0.53,0.0,0.23,0.2,0.04,0.03
2015,0.71,-999,-999,1.55,2.39,0.04,0.25,0.04,0.11,1.03,1.04,0.8,0.57,0.0,0.6,0.52,0.5,0.44,2.77,0.22,0.25,0.5,0.13,0.14,1.36,1.76,0.03,0.92,0.06,0.22,0.77,0.42,0.08,0.0,0.12,0.18,2.33,0.43,0.21,0.33,1.5,0.12,0.74,-999,0.0,0.59,0.11,0.78,0.25,0.03,0.0
2016,1.31,-999,-999,0.59,1.71,0.02,0.54,0.02,0.01,0.64,1.31,1.44,0.81,0.17,0.4,0.25,0.71,0.39,3.01,0.05,0.46,0.07,0.33,0.61,0.83,1.54,0.05,1.58,0.05,0.28,0.4,0.32,0.03,0.0,0.16,0.13,0.66,0.44,0.12,0.37,1.6,0.13,0.65,-999,0.0,0.71,0.0,0.45,0.45,0.19,0.12
