Year,AK,HI,PR,AL,AR,AZ,CA,CO,CT,DE,FL,GA,IA,ID,IL,IN,KS,KY,LA,MA,MD,ME,MI,MN,MO,MS,MT,NC,ND,NE,NH,NJ,NM,NV,NY,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VA,VT,WA,WI,WV,WY
1922,-999.0,-999.0,-999.0,58.47,80.6,-999.0,-999.0,34.71,-999.0,8.0,59.4,60.14,15.44,30.51,37.21,28.42,63.66,30.79,71.26,-999.0,-999.0,1.25,5.66,13.29,49.98,73.92,15.67,30.3,-999,48.73,-999.0,6.76,73.14,-999.0,2.75,14.74,89.62,28.95,5.3,-999.0,43.82,29.08,48.88,101.45,44.82,7.74,-999.0,29.35,7.97,9.33,-999.0
1923,-999.0,-999.0,-999.0,33.97,63.44,-999.0,-999.0,13.62,-999.0,13.0,50.4,51.73,18.25,19.38,29.22,18.8,44.59,24.05,59.85,-999.0,-999.0,4.01,5.61,9.57,37.86,50.58,11.47,37.6,-999,24.33,-999.0,14.35,46.14,-999.0,3.67,15.4,85.0,19.13,7.97,-999.0,44.48,14.37,30.48,92.67,25.55,12.3,-999.0,20.7,10.18,6.37,-999.0
1924,-999.0,-999.0,-999.0,61.78,71.71,-999.0,-999.0,29.45,-999.0,11.0,77.63,65.65,6.2,24.13,14.13,15.5,49.34,19.97,97.12,-999.0,-999.0,1.5,2.0,2.24,21.98,79.2,10.43,34.46,-999,22.94,-999.0,9.29,71.8,-999.0,2.98,11.3,88.0,22.78,2.86,-999.0,51.07,13.57,46.93,99.22,45.46,8.09,-999.0,19.02,0.49,6.8,-999.0
1925,-999.0,-999.0,-999.0,100.16,105.2,-999.0,-999.0,23.62,-999.0,22.0,78.57,105.41,26.38,25.41,45.57,39.87,67.62,52.56,101.96,-999.0,-999.0,1.5,9.19,11.28,56.18,104.04,15.61,63.02,-999,44.45,-999.0,17.1,64.89,-999.0,4.97,24.02,90.24,20.99,7.66,-999.0,95.26,33.85,87.67,119.45,35.8,25.67,-999.0,20.76,7.77,25.9,-999.0
1926,-999.0,-999.0,-999.0,63.79,82.76,-999.0,-999.0,26.04,-999.0,21.0,74.09,71.09,17.69,24.68,29.31,21.15,62.3,28.21,102.51,-999.0,-999.0,1.25,4.95,7.54,38.6,87.39,16.48,52.25,-999,40.72,-999.0,11.2,63.88,-999.0,3.16,9.68,72.63,26.13,4.7,-999.0,69.09,29.94,53.04,93.47,43.82,22.13,-999.0,20.7,4.33,12.45,-999.0
1927,-999.0,-999.0,-999.0,64.69,64.96,-999.0,-999.0,17.98,-999.0,11.0,98.24,70.13,21.19,24.71,20.59,16.71,41.1,30.82,86.85,-999.0,-999.0,1.76,6.78,5.44,23.31,76.86,6.52,27.28,-999,31.49,-999.0,9.83,71.13,-999.0,2.02,11.78,74.49,18.18,3.89,-999.0,40.76,13.65,37.17,110.77,37.59,10.81,-999.0,16.89,5.88,12.43,-999.0
1928,-999.0,-999.0,-999.0,50.11,65.72,-999.0,-999.0,18.0,-999.0,14.0,67.72,48.78,10.63,25.09,21.54,14.23,39.21,22.73,82.0,-999.0,-999.0,5.51,4.02,3.72,24.85,69.83,10.8,30.52,-999,31.0,-999.0,12.23,67.2,-999.0,2.27,13.71,83.64,20.5,1.38,-999.0,35.06,19.93,31.38,101.36,51.74,11.12,-999.0,18.23,4.15,10.39,-999.0
1929,-999.0,-999.0,-999.0,60.55,75.34,-999.0,-999.0,28.43,-999.0,25.0,69.72,58.98,13.01,30.99,18.99,14.5,49.33,33.88,80.61,-999.0,-999.0,8.29,7.17,12.26,33.3,72.97,23.01,23.9,-999,39.17,-999.0,19.22,60.0,-999.0,3.72,10.31,72.47,19.88,6.99,-999.0,37.09,33.77,37.99,99.82,41.19,14.96,-999.0,15.75,7.08,15.57,-999.0
1930,0.0,-999.0,-999.0,68.16,83.82,61.3,49.59,31.65,-999.0,39.0,67.78,65.29,35.15,24.89,42.57,36.29,59.1,52.67,79.68,-999.0,-999.0,2.51,13.12,16.63,50.93,74.68,20.73,49.69,-999,38.61,-999.0,23.31,68.48,-999.0,5.6,32.71,85.39,15.17,15.14,-999.0,61.34,35.29,58.12,100.88,41.36,47.62,-999.0,18.13,18.31,33.48,-999.0
1931,0.0,-999.0,-999.0,80.31,72.87,64.3,62.31,49.12,-999.0,35.0,78.88,86.71,45.49,34.96,49.17,40.99,73.55,60.79,88.72,-999.0,-999.0,7.26,23.38,24.4,55.15,78.99,25.47,56.25,-999,61.67,-999.0,24.07,76.88,-999.0,7.21,31.6,99.7,23.63,15.82,-999.0,80.02,53.97,70.79,110.36,56.53,26.0,-999.0,22.41,29.14,37.92,-999.0
1932,0.0,-999.0,-999.0,56.1,78.71,68.92,58.57,32.19,-999.0,22.0,77.5,59.74,19.77,21.47,29.63,22.92,57.63,39.7,85.1,-999.0,-999.0,2.01,7.64,11.53,42.97,67.9,15.29,46.11,-999,41.13,-999.0,20.86,59.61,-999.0,2.53,19.83,60.7,13.55,7.28,-999.0,56.18,32.32,57.46,80.34,43.69,26.78,-999.0,15.0,11.33,23.71,-999.0
1933,0.0,-999.0,-999.0,68.84,78.25,79.87,57.76,39.23,-999.0,25.0,85.02,72.53,39.96,29.61,54.27,46.98,76.96,44.64,85.67,-999.0,-999.0,2.51,18.2,21.14,56.51,75.87,25.59,59.07,-999,59.52,-999.0,21.2,71.9,-999.0,11.5,32.47,96.78,18.59,19.52,-999.0,77.89,52.71,57.66,111.7,55.92,19.81,-999.0,18.84,20.07,21.9,-999.0
1934,0.0,-999.0,-999.0,56.04,94.16,94.28,67.03,50.67,-999.0,23.0,69.7,65.33,55.84,30.52,59.21,47.94,88.27,40.49,88.88,-999.0,-999.0,1.76,18.41,20.35,72.12,76.45,22.42,42.76,-999,75.37,-999.0,16.3,98.63,-999.0,8.46,38.55,91.01,16.39,19.29,-999.0,58.01,54.51,56.39,116.47,57.95,26.01,-999.0,21.08,24.78,36.04,-999.0
1935,0.0,-999.0,-999.0,65.01,69.52,69.95,62.27,35.38,-999.0,11.0,80.91,58.12,27.15,22.38,33.27,28.12,62.25,35.61,72.5,-999.0,-999.0,8.03,6.82,11.99,40.22,66.1,17.8,33.24,-999,50.16,-999.0,13.04,67.43,-999.0,3.7,14.46,68.93,20.17,8.04,-999.0,49.56,43.25,48.17,76.04,46.98,13.56,-999.0,15.95,7.71,21.06,-999.0
1936,0.17,-999.0,-999.0,79.87,97.81,87.51,74.25,45.81,-999.0,24.0,67.96,73.6,57.37,31.12,64.98,62.48,88.3,77.78,87.14,-999.0,-999.0,1.51,17.29,24.75,82.96,88.79,33.63,51.36,-999,74.65,-999.0,20.02,79.96,-999.0,9.08,40.5,106.39,14.79,16.17,-999.0,75.22,64.06,79.41,98.07,53.12,34.63,-999.0,15.58,25.82,45.09,-999.0
1937,0.48,-999.0,-999.0,71.62,81.13,83.6,69.61,38.66,-999.0,11.0,69.83,66.15,38.51,24.48,35.01,30.48,74.65,50.17,88.06,-999.0,-999.0,16.54,11.62,15.65,56.07,68.39,19.44,37.63,-999,62.45,-999.0,18.34,62.08,-999.0,5.2,13.35,93.7,14.84,7.7,-999.0,56.61,46.63,50.2,116.54,46.58,13.62,-999.0,14.18,23.64,13.25,-999.0
1938,0.0,-999.0,-999.0,69.18,91.49,85.6,65.78,29.35,-999.0,15.0,77.4,58.59,30.08,25.56,28.83,24.98,74.45,34.41,80.64,-999.0,-999.0,7.27,5.35,7.11,58.02,71.51,11.42,35.87,-999,52.15,-999.0,12.9,55.05,-999.0,5.47,11.16,96.09,22.37,7.24,-999.0,59.81,37.14,41.41,107.43,44.04,11.23,-999.0,25.62,4.62,14.81,-999.0
1939,0.0,-999.0,-999.0,54.23,92.54,78.75,76.93,38.66,-999.0,27.0,78.31,58.43,30.41,30.2,32.96,28.97,82.2,44.87,96.24,-999.0,-999.0,5.78,8.85,11.7,53.56,71.39,21.32,43.43,-999,60.8,-999.0,18.7,88.25,-999.0,7.96,20.7,109.85,25.03,10.62,-999.0,63.34,48.33,49.85,121.21,50.81,12.06,-999.0,24.14,15.58,16.94,-999.0
1940,0.08,-999.0,-999.0,54.39,48.68,82.14,68.0,35.18,-999.0,19.0,72.55,58.03,23.54,34.93,35.03,34.17,56.74,35.58,57.97,-999.0,-999.0,3.5,8.39,8.73,33.39,48.15,20.96,34.28,-999,52.2,-999.0,12.61,73.58,-999.0,2.72,21.33,68.39,19.96,8.39,-999.0,51.71,39.84,37.85,81.75,60.64,12.32,-999.0,20.72,8.27,15.73,-999.0
1941,0.0,-999.0,-999.0,80.09,80.06,72.93,50.38,24.09,-999.0,41.0,82.71,76.33,30.12,21.86,42.93,40.55,55.03,47.64,88.22,-999.0,-999.0,9.52,14.44,9.63,50.84,85.36,12.9,59.01,-999,43.71,-999.0,21.87,42.97,-999.0,8.36,25.66,58.54,15.5,13.52,-999.0,74.14,37.28,68.61,76.47,30.22,28.95,-999.0,17.53,15.87,23.18,-999.0
1942,0.08,-999.0,-999.0,57.58,66.22,86.86,65.43,28.43,-999.0,18.0,92.3,56.92,14.17,25.69,25.24,19.6,49.66,34.39,74.06,-999.0,-999.0,6.29,4.05,2.66,35.71,60.33,10.48,43.92,-999,31.75,-999.0,11.21,59.52,-999.0,1.84,14.02,67.78,24.32,2.9,-999.0,58.07,13.37,47.96,75.69,50.92,14.69,-999.0,23.25,4.48,13.74,-999.0
1943,0.0,-999.0,-999.0,84.6,89.03,92.74,65.38,36.91,-999.0,32.0,80.61,69.32,17.71,18.55,36.0,30.52,67.95,45.4,90.41,-999.0,-999.0,4.02,4.9,5.89,48.16,91.54,10.47,52.42,-999,50.05,-999.0,22.45,86.25,-999.0,5.54,16.85,84.7,14.87,10.47,-999.0,57.34,31.76,64.5,95.69,50.17,26.77,-999.0,13.58,9.5,18.73,-999.0
1944,0.0,-999.0,-999.0,81.71,87.19,84.16,60.7,27.93,-999.0,35.0,106.13,66.23,13.96,19.05,43.04,45.2,50.76,59.8,86.04,-999.0,-999.0,16.22,16.19,3.76,46.69,79.68,4.64,49.0,-999,31.01,-999.0,30.46,65.12,-999.0,13.86,30.79,75.54,18.96,16.5,-999.0,65.1,16.3,59.98,85.83,45.03,21.93,-999.0,17.4,10.31,27.25,-999.0
1945,0.0,-999.0,-999.0,75.95,56.94,79.56,69.75,25.03,-999.0,17.0,97.46,54.75,14.04,21.53,20.52,15.35,49.14,26.77,71.68,-999.0,-999.0,5.0,3.04,5.1,33.2,66.14,13.2,35.34,-999,29.86,-999.0,15.25,69.89,-999.0,2.46,15.16,63.78,22.12,8.08,-999.0,53.22,21.4,35.89,97.06,38.96,13.9,-999.0,17.24,4.78,17.97,-999.0
1946,0.16,-999.0,-999.0,35.23,64.58,78.45,63.41,35.99,-999.0,5.0,67.53,36.11,12.61,20.76,21.41,15.95,64.06,13.24,55.86,-999.0,-999.0,6.52,6.28,3.17,38.59,38.26,13.02,22.96,-999,41.6,-999.0,7.85,70.87,-999.0,2.71,10.15,76.16,14.89,5.09,-999.0,37.93,21.91,22.52,82.75,52.83,6.22,-999.0,10.78,5.39,11.22,-999.0
1947,0.0,-999.0,-999.0,55.19,75.34,82.47,67.2,32.29,-999.0,10.0,58.82,51.09,38.8,21.64,38.26,25.04,67.1,24.24,98.69,-999.0,-999.0,8.77,14.22,16.08,51.81,66.76,14.41,32.95,-999,48.78,-999.0,11.16,69.25,-999.0,4.8,13.77,-999.0,5.95,8.62,-999.0,53.26,35.77,48.14,108.88,46.94,8.34,-999.0,10.44,17.73,5.88,-999.0
1948,0.08,-999.0,-999.0,55.21,73.2,92.85,55.95,32.19,-999.0,12.0,84.6,55.74,21.19,14.64,24.33,19.86,52.18,27.36,94.63,-999.0,-999.0,7.53,8.85,11.83,30.42,76.13,10.46,36.95,-999,41.13,-999.0,11.85,74.76,-999.0,5.2,14.0,85.48,8.41,7.84,-999.0,56.32,29.7,43.64,107.13,45.97,8.06,-999.0,6.69,16.56,8.65,-999.0
1949,0.0,-999.0,-999.0,43.6,54.68,86.68,64.13,25.04,-999.0,26.0,80.42,41.95,18.23,21.28,24.16,24.97,41.14,23.05,74.83,-999.0,-999.0,16.01,12.54,12.42,22.96,58.29,16.15,33.01,-999,33.96,-999.0,26.0,52.99,-999.0,10.92,22.58,65.16,12.38,19.75,-999.0,45.14,34.84,24.33,90.43,42.23,11.7,-999.0,14.91,11.28,8.36,-999.0
1950,0.0,0.98,85.11,38.95,32.3,91.62,71.57,19.92,2.56,11.0,91.2,42.46,2.64,17.57,5.44,3.67,22.89,2.01,61.43,2.76,8.44,1.0,1.12,3.38,7.49,42.84,5.43,25.63,-999,16.63,2.92,7.84,53.99,49.72,0.89,2.4,42.7,18.93,1.61,0.99,43.19,14.55,10.94,84.87,41.27,4.06,0.77,14.72,1.21,0.39,8.58
1951,0.0,0.98,-999.0,83.48,75.41,89.08,68.4,28.57,2.57,12.0,99.08,73.51,4.77,18.0,10.35,14.16,34.25,26.1,96.32,0.9,17.41,0.0,1.37,1.21,18.96,91.97,11.46,44.28,-999,16.78,0.58,8.84,77.19,43.12,1.4,9.17,76.32,16.95,4.23,0.15,66.6,12.01,52.97,109.06,45.36,12.94,0.17,17.81,0.32,9.88,10.56
1952,0.0,0.13,153.54,79.8,97.24,96.07,70.49,42.86,8.19,30.0,92.41,74.38,17.84,17.96,39.94,41.57,82.63,56.33,95.12,10.32,27.68,13.03,11.6,4.2,61.07,91.47,11.39,48.62,-999,49.55,9.73,19.59,75.49,42.26,8.26,28.66,102.24,20.32,19.17,9.27,70.99,33.19,66.15,104.83,41.36,20.32,6.61,20.38,8.32,20.0,16.85
1953,0.33,0.13,124.07,81.04,101.29,83.95,58.24,35.83,13.16,29.0,73.04,61.25,27.32,18.86,49.24,47.06,78.77,56.41,99.7,13.31,32.24,6.01,14.05,5.66,75.01,92.27,13.72,49.82,-999,49.72,10.82,20.98,77.86,49.88,12.66,28.33,107.47,11.69,17.9,8.04,69.33,24.4,69.91,111.29,48.93,25.74,7.89,14.25,12.21,27.07,20.28
1954,0.0,0.13,94.52,108.26,109.19,93.05,62.01,44.25,2.52,30.0,79.27,99.63,24.64,15.68,48.61,45.15,89.92,56.76,111.45,1.63,24.39,1.25,4.55,3.69,77.15,108.99,15.32,57.05,-999,51.06,2.41,12.75,77.35,46.55,3.38,19.13,113.93,4.27,7.21,0.99,93.08,26.44,84.21,119.49,51.12,24.82,0.42,6.26,4.85,10.56,24.97
1955,0.24,0.29,69.1,60.49,71.3,80.82,63.82,33.95,11.51,32.0,85.72,62.24,40.09,25.36,41.51,37.01,72.76,44.75,76.63,16.45,26.85,9.51,21.65,12.51,50.53,65.15,16.65,30.95,-999,59.45,15.96,22.31,64.75,51.47,14.12,24.39,85.78,15.68,19.19,10.11,53.79,42.21,48.87,106.51,42.82,16.53,9.39,14.78,19.42,16.67,21.19
1956,0.0,0.47,45.52,69.41,86.09,96.31,62.12,36.92,5.69,19.0,75.94,67.82,26.45,17.83,22.45,14.64,93.14,28.62,86.81,4.13,19.36,0.74,4.19,5.2,53.71,76.73,11.81,39.13,-999,53.7,3.03,9.1,90.22,40.77,1.91,6.58,122.07,16.65,2.77,4.09,70.96,25.71,47.13,128.58,50.0,16.92,1.31,15.02,5.35,1.71,15.98
1957,0.0,1.18,58.3,59.67,51.45,77.53,59.46,23.69,10.42,37.0,67.28,55.75,18.16,14.47,20.92,12.79,52.24,32.59,75.35,7.24,28.56,2.0,4.57,4.26,36.29,54.1,12.46,38.08,-999,32.93,5.86,20.02,62.98,47.51,2.99,11.79,70.7,8.97,7.25,5.97,54.47,21.08,37.82,86.16,40.32,19.73,1.86,6.01,3.84,15.75,14.94
1958,0.16,0.29,58.69,51.85,57.1,98.33,71.73,32.42,1.7,13.0,90.0,64.82,9.16,30.47,8.99,3.46,46.27,10.97,75.95,0.97,9.58,0.0,0.72,5.35,21.5,52.75,13.25,28.31,-999,25.93,1.33,6.79,70.3,51.08,0.4,1.2,86.61,29.62,0.6,0.15,54.52,27.77,31.35,96.68,57.0,7.65,0.5,35.29,3.03,0.77,13.58
1959,0.0,1.06,64.26,57.73,51.85,88.0,69.97,36.16,7.68,32.0,74.86,59.49,15.56,22.36,27.67,21.19,56.46,25.31,78.19,7.86,24.81,4.0,8.16,12.43,32.56,54.03,14.41,26.57,-999,42.52,8.33,20.3,66.38,59.29,5.5,16.69,81.15,19.14,11.59,4.33,48.76,45.86,33.27,91.11,52.39,16.88,6.9,14.38,4.01,16.84,21.18
1960,0.0,0.29,77.19,65.73,64.5,94.99,74.77,41.7,1.51,11.0,69.31,68.12,12.76,27.58,19.93,12.72,52.02,24.0,87.36,0.85,10.86,1.0,2.56,6.8,35.14,69.27,21.46,24.64,-999,34.44,1.74,7.11,61.69,59.38,0.98,4.48,71.77,22.82,0.6,0.15,60.18,33.2,40.95,100.37,60.86,10.2,1.05,18.33,4.23,1.21,22.14
1961,0.0,1.37,51.5,27.12,44.4,88.86,70.16,27.36,4.57,21.0,92.42,43.41,9.73,31.92,15.98,10.38,43.86,10.63,42.64,3.81,17.84,1.24,2.3,9.34,17.48,35.76,27.75,24.72,-999,33.15,4.37,14.16,65.79,53.7,1.36,4.34,59.16,26.56,0.68,1.41,42.74,33.03,23.21,75.39,50.69,9.29,0.5,28.62,3.62,1.12,19.9
1962,0.0,0.29,64.79,72.1,65.43,89.14,64.03,27.47,2.49,15.0,97.27,79.87,6.14,16.66,17.83,11.17,49.4,21.78,91.51,2.64,12.59,1.0,3.79,1.26,32.71,77.55,6.98,22.01,-999,20.14,2.16,8.72,69.71,46.29,1.36,8.07,74.07,13.84,6.17,0.15,61.95,10.77,53.04,101.79,47.07,7.42,1.41,13.1,1.37,3.6,10.55
