Year,AK,HI,PR,AL,AR,AZ,CA,CO,CT,DE,FL,GA,IA,ID,IL,IN,KS,KY,LA,MA,MD,ME,MI,MN,MO,MS,MT,NC,ND,NE,NH,NJ,NM,NV,NY,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VA,VT,WA,WI,WV,WY
2000,-999,-999,-999,0.19,0.25,0.0,0.22,0.0,0.01,0.0,0.56,0.15,0.09,0.0,0.15,0.26,0.03,0.21,0.39,0.1,0.12,0.06,0.01,0.05,0.17,0.23,0.01,0.19,0.02,0.02,0.13,0.18,0.03,0.0,0.02,0.01,0.26,0.04,0.05,0.0,0.2,0.03,0.07,-999,0.0,0.0,0.0,0.06,0.11,0.0,0.0
2001,-999,-999,-999,0.43,0.65,0.05,0.11,0.04,0.0,0.0,1.04,0.21,0.09,0.0,0.02,0.09,0.09,0.09,1.31,0.22,0.03,0.0,0.03,0.04,0.14,0.67,0.01,0.1,0.03,0.03,0.01,0.06,0.0,0.0,0.05,0.01,0.22,0.03,0.02,0.35,0.05,0.01,0.33,-999,0.0,0.1,0.0,0.24,0.02,0.09,0.0
2002,-999,-999,-999,0.31,0.39,0.0,0.35,0.0,0.0,0.0,0.55,0.22,0.09,0.0,0.2,0.18,0.11,0.12,0.87,0.0,0.2,0.0,0.01,0.18,0.4,0.89,0.01,0.28,0.1,0.07,0.2,0.08,0.02,0.0,0.02,0.03,0.34,0.03,0.01,0.29,0.05,0.01,0.7,-999,0.0,0.04,0.0,0.15,0.05,0.02,0.0
2003,-999,-999,-999,0.62,0.33,0.0,0.15,0.02,0.11,0.0,0.34,0.1,0.05,0.0,0.15,0.17,0.18,0.01,0.65,0.0,0.0,0.04,0.01,0.03,0.33,0.94,0.0,0.49,0.01,0.04,0.07,0.0,0.0,0.0,0.04,0.06,0.2,0.03,0.0,0.0,0.11,0.0,0.45,-999,0.0,0.44,0.0,0.63,0.02,0.06,0.0
2004,-999,-999,-999,1.02,0.31,0.02,0.21,0.0,0.0,1.56,1.17,0.75,0.24,0.0,0.1,0.18,0.11,0.06,1.03,0.39,0.33,0.08,0.0,0.11,0.19,0.49,0.0,0.5,0.03,0.03,0.04,0.31,0.0,0.0,0.13,0.18,0.16,0.05,0.91,0.0,0.53,0.07,0.39,-999,0.08,0.32,0.14,0.12,0.04,0.14,0.0
2005,-999,-999,-999,0.46,0.3,0.02,0.34,0.0,1.16,0.0,0.74,0.59,0.07,0.0,0.02,0.06,0.19,0.04,0.79,0.85,0.86,0.26,0.01,0.24,0.08,1.22,0.01,0.44,0.03,0.06,0.8,0.43,0.07,0.0,0.23,0.02,0.1,0.04,0.11,1.31,0.1,0.01,0.16,-999,0.0,0.17,0.0,0.23,0.15,0.0,0.0
2006,-999,-999,-999,0.21,0.19,0.0,0.15,0.02,0.49,0.26,0.49,0.26,0.13,0.0,0.06,0.09,0.04,0.41,0.84,0.4,0.55,0.05,0.09,0.02,0.06,0.58,0.0,0.53,0.06,0.04,0.44,0.07,0.04,0.0,0.13,0.07,0.16,0.16,0.13,0.0,0.22,0.03,0.05,-999,0.0,0.57,0.0,0.56,0.04,0.0,0.0
2007,-999,-999,-999,0.28,0.24,0.0,0.07,0.03,0.22,0.41,0.64,0.22,0.37,0.33,0.14,0.06,0.4,0.06,0.44,0.03,0.1,0.06,0.0,0.16,0.17,0.27,0.0,0.09,0.0,0.12,0.04,0.35,0.0,0.0,0.08,0.15,0.68,0.14,0.04,0.0,0.1,0.21,0.03,-999,0.0,0.05,0.0,0.31,0.1,0.0,0.0
2008,-999,-999,-999,0.73,1.28,0.0,0.21,0.09,0.52,0.0,0.66,0.26,0.3,0.0,0.38,0.35,0.22,0.12,1.14,0.48,0.03,0.13,0.13,0.04,0.97,0.55,0.0,0.54,0.0,0.13,0.35,0.28,0.07,0.0,0.01,0.0,0.57,0.01,0.0,0.35,0.18,0.02,0.08,-999,0.0,0.07,0.0,0.23,0.21,0.0,0.0
2009,-999,-999,-999,0.73,1.03,0.0,0.16,0.0,0.0,0.36,0.58,0.72,0.08,0.0,0.06,0.08,0.18,0.06,0.88,0.03,0.17,0.11,0.0,0.0,0.29,0.49,0.0,0.42,0.03,0.01,0.01,0.0,0.0,0.0,0.01,0.0,0.28,0.09,0.03,0.29,0.24,0.02,0.16,-999,0.0,0.08,0.0,0.6,0.04,0.0,0.0
2010,-999,-999,-999,0.42,0.12,0.0,0.27,0.0,0.0,0.77,0.72,0.14,0.19,0.0,0.18,0.07,0.19,0.51,0.18,0.41,0.3,0.0,0.0,0.16,0.35,0.2,0.0,0.58,0.02,0.05,0.11,0.23,0.14,0.0,0.38,0.02,0.26,0.01,0.29,1.03,0.19,0.07,0.69,-999,0.01,0.28,0.0,0.19,0.17,0.0,0.0
2011,-999,-999,-999,0.53,0.8,0.0,0.13,0.05,0.42,0.77,0.58,0.12,0.11,0.0,0.11,0.08,0.08,0.18,0.32,0.0,0.61,0.16,0.14,0.03,0.1,0.89,0.0,0.44,0.0,0.03,0.4,1.28,0.0,0.0,0.38,0.07,0.17,0.03,0.5,0.0,0.01,0.02,0.54,-999,0.0,0.41,0.85,0.03,0.05,0.0,0.0
2012,-999,-999,-999,0.34,0.21,0.0,0.21,0.0,0.2,0.26,1.32,0.15,0.04,0.0,0.04,0.02,0.05,0.11,0.91,0.0,0.94,0.21,0.02,0.13,0.17,0.82,0.0,0.15,0.0,0.02,0.19,0.47,0.0,0.0,0.0,0.02,0.2,0.33,0.04,0.0,0.04,0.01,0.26,-999,0.0,0.27,0.0,0.2,0.02,0.04,0.0
2013,-999,-999,-999,0.49,0.51,0.0,0.05,0.03,0.32,0.36,0.67,0.33,0.25,0.0,0.25,0.22,0.11,0.19,0.93,0.1,0.11,0.08,0.02,0.07,0.36,0.55,0.0,0.17,0.06,0.05,0.07,0.0,0.05,0.0,0.07,0.02,0.28,0.08,0.12,0.63,0.17,0.0,0.14,-999,0.0,0.16,0.0,0.01,0.05,0.0,0.0
2014,-999,-999,-999,0.52,0.26,0.05,0.27,0.02,0.0,0.26,0.83,0.24,0.26,0.0,0.13,0.13,0.14,0.32,0.81,0.26,0.22,0.13,0.06,0.05,0.33,0.53,0.31,0.29,0.03,0.05,0.1,0.34,0.09,0.0,0.05,0.05,0.09,0.07,0.05,0.68,0.21,0.04,0.16,-999,0.0,0.17,0.0,0.06,0.03,0.0,0.0
2015,-999,-999,-999,0.51,0.88,0.0,0.13,0.0,0.11,0.0,0.58,0.19,0.21,0.0,0.29,0.09,0.09,0.18,1.15,0.0,0.0,0.49,0.01,0.02,0.52,0.56,0.0,0.24,0.03,0.08,0.18,0.15,0.02,0.0,0.06,0.06,1.0,0.06,0.03,0.0,0.88,0.05,0.14,-999,0.0,0.07,0.0,0.31,0.05,0.0,0.0
2016,-999,-999,-999,0.22,0.78,0.0,0.21,0.0,0.0,0.0,0.65,0.59,0.18,0.0,0.11,0.06,0.29,0.11,1.83,0.05,0.48,0.0,0.07,0.33,0.28,0.71,0.0,1.01,0.0,0.09,0.01,0.25,0.0,0.0,0.09,0.0,0.31,0.09,0.04,0.0,1.03,0.02,0.27,-999,0.0,0.24,0.0,0.07,0.16,0.08,0.0
