Year,AK,HI,PR,AL,AR,AZ,CA,CO,CT,DE,FL,GA,IA,ID,IL,IN,KS,KY,LA,MA,MD,ME,MI,MN,MO,MS,MT,NC,ND,NE,NH,NJ,NM,NV,NY,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VA,VT,WA,WI,WV,WY
1900,-999,-999.0,-999.0,2.54,5.29,-999.0,-999.0,0.0,-999.0,-999.0,13.89,11.31,1.22,0.0,1.79,2.92,3.01,1.6,11.82,-999.0,-999.0,0.0,1.04,1.16,2.8,20.73,0.0,7.08,0.0,1.58,-999.0,2.85,-999.0,-999.0,2.38,0.49,-999.0,0.0,0.0,-999.0,8.79,1.02,2.2,10.58,0.15,2.44,-999.0,0.48,0.43,0.0,-999.0
1901,-999,-999.0,-999.0,2.19,12.03,-999.0,-999.0,0.22,-999.0,-999.0,18.16,4.95,3.58,0.0,3.99,2.8,7.26,2.81,9.36,-999.0,-999.0,0.0,0.61,1.61,12.66,10.73,0.0,3.35,0.06,2.52,-999.0,2.93,7.0,-999.0,2.42,1.96,-999.0,0.0,0.34,-999.0,4.73,2.03,5.27,12.95,0.14,2.57,-999.0,0.01,1.0,0.4,-999.0
1902,-999,-999.0,-999.0,9.68,8.98,-999.0,-999.0,0.0,-999.0,-999.0,12.61,7.17,0.21,0.0,0.79,0.3,1.73,0.5,18.21,-999.0,-999.0,0.0,0.2,0.0,1.05,16.51,0.0,5.22,0.0,0.32,-999.0,0.78,2.76,-999.0,0.02,0.22,-999.0,0.0,0.09,-999.0,8.57,0.09,3.8,24.68,0.01,0.26,-999.0,0.01,0.01,0.0,-999.0
1903,-999,-999.0,-999.0,3.98,5.63,-999.0,-999.0,0.07,-999.0,-999.0,7.89,2.88,0.38,0.0,1.15,0.44,2.48,1.51,8.18,-999.0,-999.0,0.0,0.21,0.05,0.64,5.58,0.0,4.91,0.0,0.67,-999.0,1.12,0.45,-999.0,0.2,0.31,2.0,0.0,0.53,-999.0,4.62,0.07,1.04,10.71,0.12,0.54,-999.0,0.15,0.17,0.0,-999.0
1904,-999,-999.0,-999.0,0.13,4.72,-999.0,-999.0,0.44,-999.0,-999.0,4.41,3.55,0.2,0.0,0.17,0.08,2.59,0.0,1.85,-999.0,-999.0,0.0,0.06,0.0,0.87,3.34,0.0,0.58,0.0,0.2,-999.0,1.01,0.31,-999.0,0.14,0.13,0.0,0.0,0.71,-999.0,1.16,0.15,1.28,7.02,0.23,0.27,-999.0,0.0,0.13,0.0,-999.0
1905,-999,-999.0,-999.0,1.23,5.41,-999.0,-999.0,0.12,-999.0,-999.0,13.9,3.94,0.34,0.0,0.67,0.44,3.33,0.41,20.06,-999.0,-999.0,0.0,0.14,0.12,1.31,8.78,0.0,4.31,0.0,0.37,-999.0,2.44,1.24,-999.0,1.17,0.04,0.0,0.0,0.09,-999.0,2.94,0.04,1.46,19.39,0.41,0.51,-999.0,0.39,0.02,0.58,-999.0
1906,-999,-999.0,-999.0,2.17,1.43,-999.0,-999.0,0.0,-999.0,-999.0,10.36,4.49,0.24,0.0,0.35,0.46,1.28,0.11,10.38,-999.0,-999.0,0.0,0.03,0.08,0.68,5.54,0.01,3.18,0.0,0.02,-999.0,1.48,1.8,-999.0,1.22,0.07,-999.0,0.0,0.31,-999.0,4.32,0.04,0.81,14.33,0.57,0.09,-999.0,2.98,0.13,0.0,-999.0
1907,-999,-999.0,-999.0,0.81,7.78,-999.0,-999.0,0.15,-999.0,-999.0,6.04,4.95,0.21,0.0,0.69,0.18,1.77,0.52,15.31,-999.0,-999.0,0.0,0.0,0.0,2.76,6.43,0.0,1.99,0.0,0.75,-999.0,0.34,0.0,-999.0,0.47,0.16,-999.0,0.0,0.0,-999.0,3.83,0.12,3.49,21.81,0.01,0.23,-999.0,0.24,0.01,0.0,-999.0
1908,-999,-999.0,-999.0,1.49,2.18,-999.0,-999.0,0.09,-999.0,-999.0,6.61,1.48,0.3,0.42,0.42,0.54,0.39,0.0,8.71,-999.0,-999.0,0.0,0.32,0.19,1.15,4.84,0.01,1.15,0.21,0.3,-999.0,0.49,0.0,-999.0,1.48,0.12,2.0,0.0,0.0,-999.0,2.88,0.13,1.56,13.68,0.53,0.16,-999.0,0.39,0.07,0.0,-999.0
1909,-999,-999.0,-999.0,4.55,11.22,-999.0,-999.0,0.27,-999.0,-999.0,15.95,5.51,0.87,0.0,1.65,0.45,1.49,0.22,17.91,-999.0,-999.0,0.0,0.15,0.17,3.25,12.08,0.07,0.38,0.0,0.89,-999.0,0.49,0.77,-999.0,0.45,0.16,1.0,0.0,0.0,-999.0,2.65,0.36,3.62,26.93,0.35,0.13,-999.0,0.0,0.03,0.0,-999.0
