Year,AK,HI,PR,AL,AR,AZ,CA,CO,CT,DE,FL,GA,IA,ID,IL,IN,KS,KY,LA,MA,MD,ME,MI,MN,MO,MS,MT,NC,ND,NE,NH,NJ,NM,NV,NY,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VA,VT,WA,WI,WV,WY
2007,7.57,-999,-999,11.47,15.01,2.46,2.92,1.99,9.98,14.3,14.19,9.69,12.32,0.76,8.22,9.9,9.67,9.96,14.82,10.48,9.7,11.49,4.85,6.58,10.19,11.9,1.64,10.23,4.18,7.52,11.41,13.98,2.09,0.05,7.94,10.1,14.2,5.35,8.51,12.68,10.17,5.48,9.98,-999,0.88,9.4,8.04,5.54,6.85,8.63,1.46
2008,9.42,-999,-999,16.44,18.86,2.49,3.88,1.44,15.49,10.61,15.96,13.95,11.09,0.81,14.28,14.28,10.07,11.26,16.27,15.68,12.76,13.37,5.69,5.7,17.77,18.66,1.65,11.64,3.36,6.67,17.58,12.48,2.23,0.15,8.61,9.69,11.38,4.03,9.11,14.61,13.91,5.13,13.96,-999,0.97,9.09,10.11,3.83,6.15,7.67,1.45
2009,7.89,-999,-999,24.52,24.22,0.9,3.94,1.5,11.89,15.68,15.9,19.82,10.06,1.04,14.83,11.68,8.31,14.04,22.04,13.25,14.3,11.03,5.81,4.22,15.05,22.87,1.17,14.83,3.21,4.62,12.96,14.76,1.82,0.26,6.76,5.77,11.51,4.33,7.14,16.43,14.96,3.58,17.5,-999,0.57,13.88,6.74,5.31,5.55,8.32,0.47
2010,5.09,-999,-999,15.39,10.53,2.69,7.18,1.41,15.56,11.33,15.09,13.11,12.15,1.22,9.77,9.31,8.11,10.98,12.26,17.08,9.64,11.7,5.61,7.75,12.89,13.17,1.92,13.39,4.9,6.4,14.88,13.1,2.49,1.03,9.24,8.04,10.02,6.47,9.41,17.3,12.39,5.3,14.95,-999,1.55,10.27,9.22,6.27,9.55,9.13,1.26
2011,8.43,-999,-999,15.74,17.77,1.02,4.01,1.04,19.4,15.48,16.18,10.99,7.32,1.18,12.14,15.3,5.56,20.01,13.56,16.8,10.42,11.6,6.85,4.73,12.55,16.15,3.14,12.36,3.49,6.0,15.09,16.4,0.77,0.31,12.08,13.15,6.6,4.84,13.76,18.62,10.6,4.1,20.57,-999,1.39,12.95,10.59,6.59,5.92,11.83,1.42
2012,7.62,-999,-999,15.35,12.77,1.59,5.73,0.75,9.09,7.1,16.62,10.49,5.45,1.7,6.75,7.25,5.07,10.54,20.76,9.4,9.76,10.07,5.38,5.74,7.63,19.52,0.75,11.95,1.65,2.23,10.92,9.82,0.9,0.24,6.11,6.84,6.68,9.3,8.19,10.62,11.79,2.18,12.31,-999,0.71,8.99,7.22,7.51,6.0,8.66,0.2
2013,9.07,-999,-999,21.23,16.95,2.89,1.03,1.54,13.51,13.37,18.04,21.71,8.83,0.73,11.52,12.54,7.56,16.62,19.97,12.85,11.33,8.59,6.69,5.03,13.53,20.53,2.45,16.46,5.51,5.26,10.69,12.76,2.65,0.21,8.68,9.41,10.68,3.57,8.67,11.32,17.69,5.76,19.96,-999,1.08,13.58,7.68,5.15,6.49,8.7,1.36
2014,7.81,-999,-999,17.39,14.39,2.5,4.83,1.75,13.49,11.5,17.27,15.83,11.06,1.9,11.03,11.18,6.94,12.22,18.86,13.75,11.52,11.42,6.49,5.78,10.77,18.9,1.58,14.52,3.49,5.82,13.51,13.64,2.17,0.5,8.47,7.89,8.32,8.67,7.56,13.09,13.9,3.54,16.69,-999,1.45,10.49,8.21,7.68,8.63,7.57,1.22
2015,9.15,-999,-999,18.97,21.83,2.47,2.76,2.06,8.5,10.73,16.85,17.35,11.53,1.56,13.83,12.69,8.84,17.84,20.91,10.61,10.73,6.4,5.36,6.91,16.57,17.73,1.35,15.93,3.23,6.05,9.53,11.85,2.81,0.79,7.35,9.31,15.67,6.67,8.06,9.32,16.58,4.85,18.01,-999,1.31,11.3,7.87,8.37,8.97,9.43,1.19
2016,8.61,-999,-999,15.33,15.67,1.83,6.37,1.36,6.95,10.02,17.07,10.92,9.79,1.35,9.44,10.08,9.04,14.43,21.65,7.44,9.72,8.32,5.39,7.35,10.73,16.62,1.9,13.97,4.47,6.23,6.88,8.98,1.88,0.98,7.49,6.33,9.09,6.31,6.95,10.58,11.63,3.78,14.33,-999,1.13,10.69,5.7,6.9,8.62,8.47,1.57
2017,7.37,-999,-999,20.47,15.57,1.63,7.42,1.69,9.57,11.89,17.67,14.27,7.16,1.79,9.41,12.64,8.95,11.76,19.76,11.81,9.57,9.07,6.8,5.97,12.03,17.89,1.14,13.71,2.02,6.09,11.47,12.38,3.19,1.11,9.37,9.91,12.51,6.64,9.73,14.74,13.98,3.38,16.39,-999,1.1,9.19,6.81,7.7,7.26,9.59,1.09
2018,6.14,-999,-999,20.2,21.19,2.36,4.78,1.4,19.04,18.17,18.6,17.35,12.61,0.84,11.98,13.48,9.31,16.19,21.09,17.21,18.8,9.53,6.98,6.73,11.69,22.09,1.35,20.42,2.77,7.05,13.12,19.17,2.05,0.5,9.33,12.35,12.07,3.53,16.41,21.68,16.73,3.8,20.59,-999,0.67,17.71,6.15,5.78,9.69,13.98,1.63
2019,9.6,-999,-999,19.49,22.36,3.07,7.13,1.4,13.34,11.45,16.25,14.21,9.82,0.94,12.85,13.33,10.49,19.96,19.81,14.36,8.4,9.3,7.72,8.38,16.27,21.86,1.98,14.0,5.37,6.96,11.65,13.44,1.71,0.47,8.23,10.08,14.14,4.05,10.83,16.91,12.61,7.21,21.98,-999,1.08,9.83,9.44,3.59,10.77,8.85,1.33
2020,6.02,-999,-999,21.42,19.34,1.0,2.34,0.79,9.83,12.88,18.17,19.15,7.2,0.86,11.37,10.65,6.86,15.31,22.49,10.11,15.02,8.88,7.11,5.81,11.92,20.56,1.12,20.35,2.37,3.77,10.96,12.18,0.98,0.26,7.13,7.41,10.62,4.1,8.61,11.64,17.94,2.68,19.23,-999,0.32,18.99,4.88,7.58,8.23,10.85,0.25
2021,7.87,-999,-999,19.0,15.17,2.62,4.4,1.56,12.85,9.85,16.22,16.5,7.67,0.81,11.04,11.77,7.61,13.25,22.08,14.6,10.31,6.39,6.59,5.07,12.49,19.48,0.65,12.61,3.5,5.97,9.67,10.93,1.83,0.9,9.41,8.39,10.11,4.82,9.91,14.08,11.59,3.46,18.15,-999,1.75,9.82,5.72,7.04,6.47,7.71,0.76
2022,10.52,-999,-999,18.74,19.04,1.69,3.44,1.2,9.73,8.78,17.37,14.03,5.42,1.2,8.8,9.7,5.46,14.18,20.34,8.74,12.22,9.64,4.82,5.19,10.76,21.7,1.63,13.54,3.41,2.92,11.6,11.49,2.08,0.79,8.79,8.65,8.63,5.81,9.3,14.49,13.18,3.11,17.85,-999,0.81,12.25,9.89,6.47,7.26,10.35,0.79
2023,10.15,-999,-999,15.51,17.32,1.84,6.84,2.04,19.76,14.52,17.07,15.57,5.85,0.82,8.01,8.5,6.16,11.99,14.72,17.73,9.38,12.01,5.27,4.25,8.67,15.92,1.93,13.62,2.99,4.94,17.14,14.03,1.48,0.83,8.7,6.88,10.52,4.08,8.3,19.64,15.24,5.6,12.8,-999,1.09,10.89,9.74,4.37,5.66,6.83,1.35
2024,8.77,-999,-999,17.75,18.29,1.32,5.71,1.89,14.13,9.93,16.63,17.5,9.48,1.08,9.68,10.17,7.74,13.18,27.6,11.69,9.03,9.48,5.29,6.57,12.19,18.4,1.58,15.94,3.37,4.84,11.54,12.32,1.76,0.23,7.99,7.21,11.03,7.23,8.95,19.11,15.91,3.41,15.69,-999,1.04,12.76,8.02,6.14,9.77,6.74,0.46
