Year,AK,HI,PR,AL,AR,AZ,CA,CO,CT,DE,FL,GA,IA,ID,IL,IN,KS,KY,LA,MA,MD,ME,MI,MN,MO,MS,MT,NC,ND,NE,NH,NJ,NM,NV,NY,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VA,VT,WA,WI,WV,WY
1964,0.1,-999,-999,138.75,134.06,75.22,53.94,24.64,46.45,82.94,228.97,142.73,68.36,5.0,86.78,73.56,92.74,90.98,175.84,37.99,78.67,11.59,39.14,32.19,101.48,151.44,8.08,106.86,22.64,57.21,20.81,68.18,50.13,17.68,33.66,61.1,118.4,3.91,41.56,42.21,135.45,40.41,109.57,154.23,31.15,78.54,25.49,5.57,41.44,49.09,10.45
1965,0.0,-999,-999,147.89,139.06,61.75,49.43,15.47,50.76,86.32,228.33,149.25,64.04,5.95,87.33,74.18,93.62,101.24,187.99,36.54,84.1,17.87,30.15,22.49,107.4,153.51,5.73,110.5,16.78,48.41,19.25,69.94,43.52,15.5,34.02,63.03,128.0,6.27,40.38,53.53,138.21,30.84,116.79,161.26,22.66,84.65,27.64,11.58,25.43,56.47,5.14
1966,0.06,-999,-999,141.14,119.74,82.73,57.99,24.84,51.75,90.07,214.34,140.27,55.54,6.25,68.7,61.17,82.07,83.01,170.76,36.87,82.09,13.72,32.96,33.84,76.84,143.23,9.19,98.25,25.21,56.55,17.6,68.16,49.41,21.12,31.83,56.58,110.53,4.24,38.1,46.75,124.21,44.25,101.23,150.77,33.82,74.45,23.1,6.64,37.42,47.0,12.85
1967,0.72,-999,-999,132.74,125.05,75.99,64.5,14.54,57.16,84.21,223.63,126.72,54.36,8.46,71.2,57.9,74.22,80.27,169.55,51.71,78.33,24.91,27.06,20.74,79.32,135.85,4.99,85.45,12.57,38.02,27.74,68.18,41.43,21.91,37.4,48.88,113.93,10.91,40.08,59.63,109.04,23.44,95.45,154.2,30.43,66.54,33.28,12.6,26.84,46.11,2.75
1968,0.44,-999,-999,134.7,117.38,68.27,55.45,16.93,51.68,87.43,206.44,138.73,62.6,6.26,77.11,73.34,81.97,87.26,164.08,42.33,83.55,11.0,38.3,28.6,85.64,133.41,4.2,97.78,13.27,49.05,17.48,67.99,36.58,20.21,32.73,63.82,107.33,7.83,46.08,49.13,128.35,29.38,98.96,146.41,24.28,75.68,25.29,9.13,40.36,58.06,3.87
1969,0.45,-999,-999,135.61,125.84,82.04,59.35,24.76,60.9,99.24,214.03,141.68,65.06,6.22,82.33,71.91,91.71,95.83,166.73,52.8,95.11,23.4,38.21,28.07,92.48,135.98,5.43,105.65,19.53,55.76,29.54,83.58,50.13,23.08,40.42,63.61,118.69,5.37,52.63,62.55,131.49,39.36,103.89,146.26,32.1,86.85,40.32,8.35,34.13,64.39,7.08
1970,0.05,-999,-999,147.33,135.39,75.73,56.29,25.58,61.69,105.34,218.1,151.53,77.5,9.33,92.77,83.1,91.99,110.16,168.55,50.63,98.61,23.23,45.58,40.46,102.09,147.9,9.17,115.31,27.28,60.36,25.41,82.42,45.69,20.34,39.12,77.75,120.65,8.47,52.35,63.5,143.98,44.47,116.25,142.51,33.0,92.65,33.14,11.24,46.51,67.94,9.41
1971,0.93,-999,-999,149.4,132.44,72.63,55.96,20.02,62.07,104.44,223.94,155.98,67.96,8.94,85.64,75.29,88.23,106.01,173.66,50.49,100.85,19.1,34.47,28.44,95.85,150.66,8.95,119.68,15.49,51.64,21.87,83.5,37.68,27.16,37.41,65.89,117.74,10.62,51.32,70.23,144.5,35.86,116.67,150.83,29.65,96.58,33.09,11.17,35.99,69.0,5.96
1972,0.51,-999,-999,138.69,131.99,79.46,59.69,19.04,51.31,89.29,237.6,142.11,66.16,5.81,80.05,68.36,88.59,94.16,174.81,43.69,90.56,18.48,29.53,27.6,91.06,147.4,6.94,93.21,17.8,48.06,20.13,72.13,39.55,23.97,35.51,56.68,125.04,8.39,45.4,54.96,122.39,34.21,105.05,152.49,22.65,77.87,31.05,7.63,32.69,55.57,3.19
1973,0.07,-999,-999,155.18,141.66,66.41,56.39,18.62,64.32,103.59,224.83,154.62,75.05,7.86,96.61,89.87,87.3,115.25,181.69,64.27,100.01,38.92,45.75,36.58,101.42,157.94,7.71,118.02,18.97,52.64,40.81,87.82,35.19,22.31,49.29,75.59,114.98,8.08,56.58,71.09,144.86,37.26,120.94,145.31,23.58,96.62,46.09,10.22,44.92,67.9,5.78
1974,0.48,-999,-999,129.44,126.94,79.33,60.56,20.46,49.88,88.26,226.17,143.92,54.24,7.39,74.5,69.92,75.44,92.67,181.64,42.8,87.36,14.67,30.04,27.31,83.28,144.36,7.22,105.13,19.07,44.16,17.97,70.72,44.31,22.45,29.12,55.14,109.14,10.09,37.87,54.77,135.93,34.16,98.48,147.43,25.22,80.73,30.42,9.09,28.33,53.15,7.46
1975,1.1,-999,-999,147.86,130.17,64.25,52.62,18.19,61.32,100.68,240.01,160.97,69.0,8.15,85.47,84.82,87.0,102.64,183.47,56.0,101.74,27.12,41.55,34.84,99.2,157.26,8.29,116.68,24.94,54.1,35.27,82.22,36.59,19.66,40.77,73.33,111.3,7.5,50.83,62.26,156.43,41.22,111.65,141.36,21.11,96.16,51.13,10.01,43.44,69.0,5.51
1976,0.14,-999,-999,113.69,107.85,68.96,56.39,17.35,58.53,82.66,204.23,126.71,55.63,6.03,61.03,54.09,78.98,72.07,152.1,53.92,85.31,22.21,27.97,30.39,75.81,118.09,8.06,93.25,25.64,50.79,23.77,72.86,39.4,19.33,34.09,47.2,106.04,5.7,39.69,60.59,121.19,45.38,78.04,133.52,25.25,75.03,36.02,6.93,29.99,42.12,6.79
1977,0.67,-999,-999,148.25,151.27,87.85,58.44,27.41,58.19,98.8,212.85,153.39,69.82,9.01,90.53,90.49,104.08,119.94,177.06,50.39,96.94,16.38,33.96,28.28,112.81,153.53,6.36,120.26,16.21,62.28,23.24,78.35,54.38,24.73,39.26,74.65,138.53,10.82,53.15,57.92,146.83,36.53,120.85,159.07,32.87,98.21,36.31,13.97,36.26,74.17,8.97
1978,0.24,-999,-999,140.76,127.4,77.26,59.61,21.97,50.33,86.74,217.03,145.31,72.31,5.4,84.53,75.89,89.61,103.83,170.94,44.57,89.3,18.01,35.96,37.03,97.91,145.85,3.72,105.02,22.44,55.81,24.4,66.38,47.57,21.61,35.08,71.18,128.09,7.11,48.23,51.95,134.59,41.36,110.76,155.55,24.17,89.72,37.88,8.29,40.81,72.82,5.15
1979,0.43,-999,-999,136.68,117.89,73.33,59.04,18.72,60.97,86.08,217.95,149.84,63.15,6.21,74.62,72.19,82.12,93.74,168.92,49.73,88.34,21.87,30.96,27.49,85.12,142.68,6.16,100.32,18.15,52.37,28.94,76.92,36.01,21.77,37.38,66.84,114.44,6.49,50.13,60.78,130.42,34.29,102.96,139.96,24.56,83.5,40.22,11.16,31.79,61.11,5.27
1980,0.28,-999,-999,135.87,127.85,73.57,52.97,27.31,59.18,100.85,215.78,146.96,70.75,3.73,87.53,84.34,96.91,102.88,167.89,48.53,92.29,22.77,36.98,30.71,95.21,143.24,6.18,105.42,18.13,61.58,22.08,81.57,51.25,20.87,39.05,73.59,120.08,3.97,53.26,62.02,132.74,40.27,112.1,146.26,26.55,92.12,34.67,5.59,37.88,70.7,6.23
1981,0.33,-999,-999,125.65,130.07,85.37,66.16,25.18,56.13,98.87,198.71,133.37,61.93,5.4,79.71,79.63,91.8,101.02,174.75,46.71,85.88,17.03,32.75,32.3,95.68,140.98,5.93,97.97,18.92,52.38,24.99,80.61,47.42,25.4,41.29,67.25,126.41,6.3,51.04,52.09,119.69,36.45,107.06,151.93,32.45,86.11,35.91,9.28,36.37,58.97,7.71
1982,0.34,-999,-999,144.94,136.97,78.0,53.73,20.97,41.15,85.88,239.74,152.02,63.36,5.55,73.44,68.24,84.38,92.35,189.61,32.5,80.58,9.63,26.15,27.06,90.15,158.68,6.41,109.27,17.67,53.68,14.38,61.08,41.47,24.03,25.2,60.27,120.59,7.17,34.68,49.14,134.33,37.13,108.33,154.73,28.28,85.27,20.06,10.04,30.67,57.34,7.8
1983,0.67,-999,-999,125.03,119.81,83.5,61.4,26.28,57.03,102.42,207.8,135.45,78.93,7.52,83.83,82.51,91.43,97.61,154.1,54.38,90.21,20.75,43.82,51.31,90.93,131.03,14.61,98.29,36.39,70.22,26.19,81.23,44.45,21.05,41.41,70.15,116.25,6.6,47.17,71.67,120.3,56.59,101.64,140.03,32.23,81.03,39.78,8.92,52.09,61.46,15.26
1984,0.34,-999,-999,140.51,126.09,83.61,68.7,22.94,55.47,96.37,215.61,142.46,62.62,8.87,79.62,76.14,87.64,102.53,186.24,51.94,87.7,24.38,33.51,33.16,87.69,148.7,13.11,105.39,24.19,56.12,30.36,81.28,46.98,24.57,41.16,61.83,116.68,6.3,43.54,65.55,133.26,42.79,106.5,154.04,30.07,85.58,42.79,8.08,34.61,57.05,9.67
1985,0.07,-999,-999,154.62,135.89,79.69,58.74,20.5,46.02,102.31,230.69,170.04,55.65,7.55,75.37,74.4,84.76,105.14,193.86,39.84,88.37,12.15,28.02,21.27,92.43,158.89,7.55,116.54,9.36,49.59,15.94,78.27,42.44,23.83,30.21,59.5,127.56,6.55,36.43,54.25,148.56,30.32,112.16,159.65,26.89,86.09,26.64,9.09,30.2,61.98,7.4
1986,0.57,-999,-999,154.17,137.19,81.01,55.82,18.58,52.82,108.8,234.54,160.2,69.74,6.37,89.13,87.74,103.56,108.8,183.63,42.73,99.1,13.36,30.39,27.76,104.56,156.44,6.63,118.93,15.77,54.38,23.59,81.13,45.17,23.62,36.35,77.91,132.96,9.99,51.62,52.34,151.51,33.77,122.04,158.72,26.11,94.26,29.97,12.94,32.87,74.25,4.46
1987,0.66,-999,-999,134.92,125.08,78.91,59.88,17.44,50.63,103.09,212.52,142.28,76.59,5.97,89.33,89.8,89.15,105.84,158.46,43.17,93.57,15.66,46.4,38.58,96.42,137.3,7.59,112.3,24.99,56.2,24.4,77.16,35.47,20.64,44.25,82.86,119.52,6.4,56.4,55.58,135.9,42.83,110.13,137.63,21.72,94.47,37.64,9.41,51.41,74.9,8.04
1988,0.48,-999,-999,124.38,111.15,86.22,64.85,26.07,59.94,90.06,202.49,133.29,70.91,8.22,74.4,71.31,89.82,84.96,163.53,51.3,81.71,31.88,37.59,44.81,83.28,127.23,17.68,94.57,39.85,60.46,34.93,73.64,43.39,28.35,43.49,65.4,108.37,6.36,48.31,57.72,116.2,55.87,94.25,142.84,33.05,76.85,39.52,8.4,45.22,57.41,18.48
1989,0.53,-999,-999,137.89,122.75,81.58,58.95,19.9,65.72,109.42,230.91,151.46,63.06,7.26,75.56,79.72,85.55,102.29,172.47,47.99,102.51,17.11,31.47,34.79,90.42,140.14,9.28,117.06,27.39,54.82,25.54,79.01,45.84,25.46,40.59,69.53,115.71,5.58,54.94,59.06,141.36,44.63,108.76,149.54,27.19,98.08,32.61,8.04,35.7,72.69,9.99
1990,0.62,-999,-999,136.88,133.42,82.96,62.6,20.73,63.89,110.02,238.48,149.78,75.6,9.72,84.18,78.13,93.8,97.92,177.74,57.6,96.9,28.0,31.63,39.24,101.94,146.22,8.62,112.24,22.25,57.78,34.68,83.54,50.57,25.55,42.02,67.92,128.15,11.65,51.44,72.18,141.22,43.38,104.36,155.66,29.42,90.39,36.87,15.59,38.08,64.36,9.16
1991,0.87,-999,-999,162.25,151.36,74.92,60.19,20.04,70.17,117.17,248.5,167.82,87.5,7.36,104.18,103.15,105.37,125.71,188.49,49.58,103.78,18.58,43.34,50.49,116.28,166.54,10.93,124.51,29.19,66.76,22.63,89.34,44.56,22.47,45.65,88.36,135.32,8.79,57.4,67.37,149.7,51.66,133.15,156.2,25.61,102.39,32.84,10.42,54.13,80.67,9.51
1992,0.14,-999,-999,127.01,117.3,76.18,66.05,11.54,44.14,90.45,218.63,141.73,42.07,7.94,64.52,61.11,69.09,91.88,163.25,30.24,77.16,11.25,15.89,16.36,80.75,126.86,3.6,100.94,6.0,30.8,17.59,66.24,34.17,24.92,28.11,53.7,109.04,11.71,39.87,47.99,124.92,13.47,98.28,143.12,29.22,81.67,24.45,14.33,18.76,53.1,3.45
1993,0.85,-999,-999,134.78,121.48,75.11,55.62,14.49,65.7,105.48,219.88,146.86,65.44,2.28,84.77,77.38,77.85,96.76,161.38,47.41,91.28,20.69,35.43,30.7,92.42,135.91,2.11,112.44,11.18,47.29,25.57,81.47,44.96,19.58,41.13,68.9,107.12,3.07,53.56,65.7,136.04,24.52,105.13,140.85,20.97,89.58,33.45,6.13,36.28,63.44,1.72
1994,1.24,-999,-999,141.06,126.37,85.01,59.33,25.78,68.81,88.78,248.85,153.67,58.52,10.44,70.4,66.2,88.67,90.06,180.84,55.11,86.91,28.21,30.08,30.22,90.37,141.34,7.42,103.86,15.57,54.64,34.46,78.53,53.34,27.33,43.22,62.71,121.72,8.96,52.66,67.74,131.58,34.38,97.51,156.01,39.4,81.15,43.19,13.03,35.12,60.6,7.83
1995,0.69,-999,-999,139.46,124.23,74.53,57.41,21.66,53.27,105.02,224.04,153.58,71.57,5.16,85.45,83.46,81.42,106.87,172.32,47.04,101.77,20.78,45.44,46.08,94.74,143.96,7.78,113.84,27.92,57.2,23.44,79.07,45.11,18.46,44.82,77.53,110.51,7.17,59.25,59.2,144.23,46.11,111.97,145.29,21.59,95.5,32.35,9.28,53.89,74.48,7.6
1996,0.14,-999,-999,141.16,134.02,87.75,67.25,22.79,62.45,102.48,216.78,145.79,56.42,6.28,73.44,71.09,88.41,103.03,182.53,52.08,90.87,15.55,24.53,28.75,93.88,149.77,7.77,105.9,22.1,53.46,23.68,76.82,56.01,29.08,41.85,64.73,124.85,7.79,51.43,69.13,129.94,34.6,112.58,158.72,32.56,85.11,30.71,10.04,28.13,61.17,6.19
1997,1.07,-999,-999,130.01,114.86,84.35,71.08,20.81,52.95,89.63,229.38,140.07,59.72,7.17,70.42,68.77,86.2,86.94,167.72,41.35,74.32,15.37,23.78,33.86,87.62,135.99,9.25,88.7,26.82,56.85,17.51,61.39,49.3,24.29,28.61,54.84,114.58,7.6,34.9,54.2,118.0,42.43,95.99,148.2,29.54,69.44,19.93,12.54,31.78,46.89,8.03
1998,0.44,-999,-999,153.76,147.87,76.71,56.02,23.79,67.45,108.71,241.04,161.06,80.53,12.04,102.74,91.35,103.27,121.24,186.48,53.89,98.92,20.57,41.55,42.77,123.61,160.56,15.48,116.13,30.97,67.92,29.07,80.37,48.65,26.48,46.32,77.4,134.64,11.79,54.88,72.18,143.28,50.69,128.56,164.32,34.03,93.95,35.0,18.6,44.87,66.27,11.62
1999,0.63,-999,-999,141.01,119.67,80.48,52.94,22.76,60.45,97.95,228.64,145.79,62.22,7.84,75.22,72.58,82.44,96.85,173.08,55.62,91.87,31.11,41.11,40.84,89.2,143.21,7.19,99.97,20.48,54.94,31.23,78.04,47.88,21.3,43.35,64.86,110.42,6.74,49.7,66.03,125.83,39.26,104.19,153.8,33.8,82.94,37.64,10.77,44.08,55.52,7.99
2000,0.15,-999,-999,132.3,131.54,91.49,60.57,26.13,51.9,95.44,208.57,134.77,67.29,8.69,82.09,75.65,95.72,106.84,176.35,45.01,90.84,13.88,35.74,33.6,101.41,139.87,11.63,104.81,25.38,61.86,21.66,74.15,55.98,24.61,36.13,65.55,119.92,6.4,43.48,61.59,127.02,42.0,110.18,164.62,43.05,88.97,27.02,8.06,39.22,64.16,12.68
2001,0.19,-999,-999,131.9,131.38,89.72,68.05,26.88,60.06,98.68,232.17,137.31,59.4,9.28,80.92,79.31,91.87,106.26,173.39,54.97,80.95,24.46,38.76,40.0,105.02,140.53,13.92,103.96,31.12,61.31,20.2,74.29,45.4,28.93,36.51,66.71,129.09,7.47,41.54,70.18,130.64,51.43,105.44,157.75,40.12,78.56,27.87,10.99,41.04,58.46,16.12
2002,0.04,-999,-999,164.27,135.28,88.07,61.28,29.68,60.31,110.79,235.55,169.55,73.53,10.19,96.13,96.13,97.03,124.51,191.41,57.0,101.74,24.82,44.64,50.05,107.22,164.55,13.14,122.81,33.61,69.44,30.96,83.99,53.89,27.86,44.79,80.85,124.7,9.45,56.67,66.84,150.7,53.03,127.54,159.77,35.97,99.75,32.6,13.3,51.15,73.58,12.63
2003,0.67,-999,-999,138.34,122.31,92.95,67.41,26.88,61.29,99.51,231.74,145.61,53.07,13.66,73.73,71.11,78.07,91.19,173.4,52.62,94.52,29.89,25.75,35.35,86.04,145.2,19.45,107.5,30.5,54.05,30.93,82.38,49.32,34.65,39.74,63.57,106.76,11.74,49.15,64.5,133.18,42.26,102.98,155.58,46.53,88.96,36.11,15.71,33.61,63.06,16.91
2004,1.71,-999,-999,153.9,132.69,82.23,61.69,14.9,64.97,115.91,218.47,160.21,51.88,9.21,74.06,73.8,79.41,110.8,191.7,47.06,108.91,18.41,25.26,23.27,91.94,163.47,7.06,127.28,11.15,41.27,27.48,87.61,41.66,30.12,37.5,65.17,120.34,12.14,53.68,56.82,153.49,25.96,120.68,165.09,30.01,100.65,33.41,17.83,28.02,65.12,5.6
2005,0.19,-999,-999,133.46,135.03,85.34,57.18,21.92,76.87,110.26,209.56,146.22,74.12,6.94,93.91,86.39,97.96,112.66,168.96,65.37,99.12,26.96,46.87,43.73,110.32,139.04,10.55,114.27,26.33,64.77,37.19,87.23,48.8,31.22,55.23,77.98,128.99,6.95,62.81,75.53,139.16,47.67,114.0,158.37,31.73,97.41,51.62,9.94,52.21,76.99,11.52
2006,0.13,-999,-999,133.86,125.87,90.2,63.93,28.5,68.78,107.33,221.58,142.04,65.91,11.38,83.33,72.94,90.69,99.4,176.98,57.45,93.25,29.31,37.13,42.54,96.35,138.12,12.25,107.07,25.43,60.81,31.12,78.32,50.7,34.22,42.78,65.19,119.94,11.46,52.58,67.61,130.47,49.41,108.98,159.23,40.78,84.25,38.64,13.95,39.78,55.53,15.03
2007,0.39,-999,-999,138.19,147.04,94.37,61.12,29.4,70.91,115.95,224.78,147.01,75.99,13.97,97.8,84.48,102.82,124.44,185.1,56.42,100.23,19.0,40.19,43.22,120.41,150.42,20.32,116.45,30.77,73.45,25.27,90.37,52.58,34.9,37.2,72.93,137.31,10.57,51.36,68.75,140.37,57.97,123.48,164.25,47.3,93.31,29.98,14.92,46.55,65.25,18.87
2008,0.12,-999,-999,137.68,128.53,88.16,62.21,20.74,70.53,99.71,220.85,139.12,53.88,7.02,75.22,67.15,84.11,94.59,173.86,60.43,87.34,24.28,30.0,26.97,93.25,140.44,8.07,104.97,16.84,48.69,27.6,81.89,47.92,25.17,36.47,59.23,119.46,7.82,44.63,68.32,128.53,38.54,104.01,149.15,35.66,82.66,32.84,12.24,32.08,50.96,8.61
2009,0.8,-999,-999,147.03,127.78,87.24,64.32,14.56,58.37,103.07,225.99,151.61,40.78,7.78,73.67,70.69,74.42,111.3,179.0,43.82,101.3,22.89,22.17,20.81,90.57,147.1,5.91,117.42,11.72,38.95,24.78,79.05,45.93,28.45,32.68,59.51,112.29,11.08,41.2,56.01,143.53,23.82,116.26,151.54,35.2,94.42,32.94,19.89,22.62,61.72,3.75
2010,0.3,-999,-999,138.72,134.1,87.5,56.14,27.05,81.98,115.95,201.89,146.96,78.13,5.46,98.47,98.72,98.36,120.48,166.48,67.83,109.38,34.02,54.1,44.33,109.15,144.26,7.26,126.05,25.78,64.05,33.72,96.5,56.87,31.06,52.6,88.03,123.22,6.41,62.66,75.15,147.82,45.16,122.59,152.37,37.32,106.33,44.36,9.58,56.21,76.81,8.85
2011,0.1,-999,-999,135.33,129.65,85.02,58.46,30.95,85.46,123.31,223.05,141.56,69.37,7.04,89.01,83.74,92.29,109.15,171.75,66.3,112.35,25.68,41.36,40.83,101.37,144.45,9.17,120.93,28.27,62.91,29.6,99.07,59.17,24.86,50.84,78.97,118.12,5.56,65.4,75.86,141.62,46.38,114.91,161.49,36.78,104.47,38.97,7.37,45.12,72.73,11.51
2012,0.07,-999,-999,140.19,144.69,93.16,68.79,31.36,78.92,111.82,237.96,155.42,69.67,11.61,86.78,79.09,90.58,106.53,193.59,67.86,107.23,29.74,41.84,46.18,104.16,152.93,13.72,109.82,31.2,62.74,32.27,97.9,55.69,35.43,50.52,73.45,129.89,8.15,61.66,74.53,141.5,49.41,112.33,171.29,42.59,97.88,36.85,12.19,50.83,69.98,20.09
2013,1.74,-999,-999,143.61,130.69,89.59,70.24,30.36,70.16,104.71,236.73,152.49,65.07,16.43,85.69,82.81,92.96,116.47,171.73,63.64,101.21,27.12,38.07,39.62,98.37,147.16,11.15,114.39,28.71,64.51,37.47,88.84,58.53,36.58,49.93,75.61,120.11,14.01,60.07,67.08,134.56,45.44,115.41,152.14,44.71,99.49,44.73,19.83,38.96,71.74,14.26
2014,0.28,-999,-999,142.65,132.77,87.89,76.95,20.82,61.63,99.19,222.49,152.11,62.88,13.2,77.72,72.85,87.96,109.4,166.96,51.25,92.96,22.52,28.26,36.77,96.67,145.29,8.75,116.46,24.91,49.16,23.27,76.82,57.21,35.78,37.56,66.82,121.85,14.17,49.57,59.4,139.97,36.8,112.17,154.54,35.83,95.9,28.94,18.56,37.89,65.46,7.06
2015,0.51,-999,-999,162.95,138.89,98.43,79.56,24.48,75.75,121.45,268.29,175.18,68.05,15.03,91.9,82.65,94.66,118.25,197.44,62.85,112.08,22.97,38.59,42.2,109.36,165.19,10.1,132.64,27.92,58.51,29.97,93.0,55.89,36.12,44.97,78.19,124.67,17.82,58.94,70.09,158.39,43.18,121.16,164.63,38.12,107.15,33.52,23.82,41.05,76.21,11.23
