year,obs,historical_lower,historical_upper,ssp126_lower,ssp126_upper,ssp245_lower,ssp245_upper,ssp370_lower,ssp370_upper,ssp585_lower,ssp585_upper
1900,-0.085,-1.522,0.899,-999,-999,-999,-999,-999,-999,-999,-999
1901,-2.01,-1.456,0.952,-999,-999,-999,-999,-999,-999,-999,-999
1902,-0.102,-1.439,0.992,-999,-999,-999,-999,-999,-999,-999,-999
1903,-1.018,-1.474,1.006,-999,-999,-999,-999,-999,-999,-999,-999
1904,-0.735,-1.445,1.012,-999,-999,-999,-999,-999,-999,-999,-999
1905,0.057,-1.401,1.032,-999,-999,-999,-999,-999,-999,-999,-999
1906,-0.352,-1.398,1.033,-999,-999,-999,-999,-999,-999,-999,-999
1907,0.548,-1.409,0.992,-999,-999,-999,-999,-999,-999,-999,-999
1908,0.298,-1.464,0.951,-999,-999,-999,-999,-999,-999,-999,-999
1909,0.173,-1.439,0.929,-999,-999,-999,-999,-999,-999,-999,-999
1910,-1.835,-1.406,0.95,-999,-999,-999,-999,-999,-999,-999,-999
1911,1.265,-1.424,0.982,-999,-999,-999,-999,-999,-999,-999,-999
1912,0.04,-1.468,0.914,-999,-999,-999,-999,-999,-999,-999,-999
1913,-0.002,-1.453,0.864,-999,-999,-999,-999,-999,-999,-999,-999
1914,-0.927,-1.402,0.874,-999,-999,-999,-999,-999,-999,-999,-999
1915,-0.885,-1.418,0.901,-999,-999,-999,-999,-999,-999,-999,-999
1916,-0.385,-1.431,0.922,-999,-999,-999,-999,-999,-999,-999,-999
1917,-1.218,-1.379,0.966,-999,-999,-999,-999,-999,-999,-999,-999
1918,-0.168,-1.361,1.075,-999,-999,-999,-999,-999,-999,-999,-999
1919,0.415,-1.331,1.21,-999,-999,-999,-999,-999,-999,-999,-999
1920,-1.093,-1.293,1.253,-999,-999,-999,-999,-999,-999,-999,-999
1921,0.965,-1.244,1.245,-999,-999,-999,-999,-999,-999,-999,-999
1922,1.057,-1.192,1.272,-999,-999,-999,-999,-999,-999,-999,-999
1923,0.073,-1.155,1.338,-999,-999,-999,-999,-999,-999,-999,-999
1924,-0.627,-1.147,1.387,-999,-999,-999,-999,-999,-999,-999,-999
1925,0.432,-1.122,1.39,-999,-999,-999,-999,-999,-999,-999,-999
1926,-0.727,-1.084,1.462,-999,-999,-999,-999,-999,-999,-999,-999
1927,1.09,-1.079,1.451,-999,-999,-999,-999,-999,-999,-999,-999
1928,-0.752,-1.146,1.413,-999,-999,-999,-999,-999,-999,-999,-999
1929,0.715,-1.182,1.363,-999,-999,-999,-999,-999,-999,-999,-999
1930,-0.785,-1.092,1.334,-999,-999,-999,-999,-999,-999,-999,-999
1931,-0.135,-1.083,1.326,-999,-999,-999,-999,-999,-999,-999,-999
1932,0.965,-1.175,1.358,-999,-999,-999,-999,-999,-999,-999,-999
1933,0.873,-1.178,1.354,-999,-999,-999,-999,-999,-999,-999,-999
1934,-0.202,-1.158,1.368,-999,-999,-999,-999,-999,-999,-999,-999
1935,-0.21,-1.142,1.334,-999,-999,-999,-999,-999,-999,-999,-999
1936,0.09,-1.183,1.324,-999,-999,-999,-999,-999,-999,-999,-999
1937,-0.16,-1.203,1.254,-999,-999,-999,-999,-999,-999,-999,-999
1938,0.223,-1.166,1.24,-999,-999,-999,-999,-999,-999,-999,-999
1939,0.607,-1.138,1.291,-999,-999,-999,-999,-999,-999,-999,-999
1940,-1.76,-1.084,1.336,-999,-999,-999,-999,-999,-999,-999,-999
1941,-0.143,-1.101,1.349,-999,-999,-999,-999,-999,-999,-999,-999
1942,-0.635,-1.117,1.408,-999,-999,-999,-999,-999,-999,-999,-999
1943,-0.527,-1.043,1.432,-999,-999,-999,-999,-999,-999,-999,-999
1944,0.182,-1.05,1.449,-999,-999,-999,-999,-999,-999,-999,-999
1945,0.732,-1.056,1.453,-999,-999,-999,-999,-999,-999,-999,-999
1946,1.248,-1.014,1.48,-999,-999,-999,-999,-999,-999,-999,-999
1947,0.323,-1.02,1.469,-999,-999,-999,-999,-999,-999,-999,-999
1948,1.615,-1.015,1.443,-999,-999,-999,-999,-999,-999,-999,-999
1949,1.573,-1.098,1.488,-999,-999,-999,-999,-999,-999,-999,-999
1950,0.265,-1.076,1.493,-999,-999,-999,-999,-999,-999,-999,-999
1951,0.365,-1.04,1.553,-999,-999,-999,-999,-999,-999,-999,-999
1952,0.273,-1.067,1.493,-999,-999,-999,-999,-999,-999,-999,-999
1953,0.815,-1.068,1.502,-999,-999,-999,-999,-999,-999,-999,-999
1954,0.098,-1.065,1.484,-999,-999,-999,-999,-999,-999,-999,-999
1955,0.223,-1.032,1.525,-999,-999,-999,-999,-999,-999,-999,-999
1956,-0.052,-1.071,1.524,-999,-999,-999,-999,-999,-999,-999,-999
1957,0.998,-1.109,1.518,-999,-999,-999,-999,-999,-999,-999,-999
1958,-1.01,-1.152,1.555,-999,-999,-999,-999,-999,-999,-999,-999
1959,0.607,-1.198,1.51,-999,-999,-999,-999,-999,-999,-999,-999
1960,-0.677,-1.199,1.449,-999,-999,-999,-999,-999,-999,-999,-999
1961,0.007,-1.217,1.411,-999,-999,-999,-999,-999,-999,-999,-999
1962,-0.152,-1.254,1.328,-999,-999,-999,-999,-999,-999,-999,-999
1963,-0.777,-1.264,1.359,-999,-999,-999,-999,-999,-999,-999,-999
1964,0.057,-1.244,1.302,-999,-999,-999,-999,-999,-999,-999,-999
1965,0.207,-1.294,1.276,-999,-999,-999,-999,-999,-999,-999,-999
1966,-0.985,-1.363,1.2,-999,-999,-999,-999,-999,-999,-999,-999
1967,0.232,-1.324,1.18,-999,-999,-999,-999,-999,-999,-999,-999
1968,-1.385,-1.349,1.169,-999,-999,-999,-999,-999,-999,-999,-999
1969,-1.002,-1.288,1.151,-999,-999,-999,-999,-999,-999,-999,-999
1970,-0.56,-1.266,1.206,-999,-999,-999,-999,-999,-999,-999,-999
1971,0.423,-1.237,1.22,-999,-999,-999,-999,-999,-999,-999,-999
1972,0.957,-1.263,1.175,-999,-999,-999,-999,-999,-999,-999,-999
1973,0.265,-1.3,1.179,-999,-999,-999,-999,-999,-999,-999,-999
1974,0.882,-1.222,1.194,-999,-999,-999,-999,-999,-999,-999,-999
1975,1.215,-1.234,1.252,-999,-999,-999,-999,-999,-999,-999,-999
1976,-1.018,-1.173,1.264,-999,-999,-999,-999,-999,-999,-999,-999
1977,-0.56,-1.156,1.306,-999,-999,-999,-999,-999,-999,-999,-999
1978,-0.26,-1.174,1.289,-999,-999,-999,-999,-999,-999,-999,-999
1979,-0.143,-1.177,1.358,-999,-999,-999,-999,-999,-999,-999,-999
1980,-0.06,-1.135,1.408,-999,-999,-999,-999,-999,-999,-999,-999
1981,-0.727,-1.134,1.45,-999,-999,-999,-999,-999,-999,-999,-999
1982,1.515,-1.106,1.523,-999,-999,-999,-999,-999,-999,-999,-999
1983,-0.727,-0.996,1.702,-999,-999,-999,-999,-999,-999,-999,-999
1984,-0.018,-0.927,1.767,-999,-999,-999,-999,-999,-999,-999,-999
1985,0.832,-0.937,1.786,-999,-999,-999,-999,-999,-999,-999,-999
1986,1.465,-0.863,1.814,-999,-999,-999,-999,-999,-999,-999,-999
1987,0.173,-0.819,1.876,-999,-999,-999,-999,-999,-999,-999,-999
1988,-0.277,-0.762,1.897,-999,-999,-999,-999,-999,-999,-999,-999
1989,0.965,-0.812,1.969,-999,-999,-999,-999,-999,-999,-999,-999
1990,2.507,-0.732,1.95,-999,-999,-999,-999,-999,-999,-999,-999
1991,1.79,-0.72,1.999,-999,-999,-999,-999,-999,-999,-999,-999
1992,0.282,-0.643,2.066,-999,-999,-999,-999,-999,-999,-999,-999
1993,0.307,-0.599,2.113,-999,-999,-999,-999,-999,-999,-999,-999
1994,1.557,-0.536,2.097,-999,-999,-999,-999,-999,-999,-999,-999
1995,0.798,-0.451,2.137,-999,-999,-999,-999,-999,-999,-999,-999
1996,-0.102,-0.388,2.198,-999,-999,-999,-999,-999,-999,-999,-999
1997,1.148,-0.347,2.256,-999,-999,-999,-999,-999,-999,-999,-999
1998,2.498,-0.322,2.324,-999,-999,-999,-999,-999,-999,-999,-999
1999,1.173,-0.267,2.449,-999,-999,-999,-999,-999,-999,-999,-999
2000,0.582,-0.103,2.513,-999,-999,-999,-999,-999,-999,-999,-999
2001,0.94,-0.012,2.59,-999,-999,-999,-999,-999,-999,-999,-999
2002,1.298,0.065,2.655,-999,-999,-999,-999,-999,-999,-999,-999
2003,0.873,0.072,2.673,-999,-999,-999,-999,-999,-999,-999,-999
2004,0.823,0.118,2.715,-999,-999,-999,-999,-999,-999,-999,-999
2005,0.84,0.11,2.763,-999,-999,-999,-999,-999,-999,-999,-999
2006,1.365,0.095,2.803,-999,-999,-999,-999,-999,-999,-999,-999
2007,1.757,0.11,2.813,-999,-999,-999,-999,-999,-999,-999,-999
2008,0.832,0.101,2.88,-999,-999,-999,-999,-999,-999,-999,-999
2009,1.165,0.133,2.941,-999,-999,-999,-999,-999,-999,-999,-999
2010,-0.802,0.156,2.964,-999,-999,-999,-999,-999,-999,-999,-999
2011,1.69,0.162,3.034,-999,-999,-999,-999,-999,-999,-999,-999
2012,1.898,0.16,3.045,-999,-999,-999,-999,-999,-999,-999,-999
2013,1.69,0.142,3.055,-999,-999,-999,-999,-999,-999,-999,-999
2014,0.648,0.187,3.089,-999,-999,-999,-999,-999,-999,-999,-999
2015,3.365,-999,-999,0.713,3.309,0.626,3.701,0.558,3.258,0.675,3.395
2016,2.473,-999,-999,0.697,3.388,0.638,3.669,0.521,3.316,0.656,3.539
2017,2.848,-999,-999,0.725,3.422,0.64,3.676,0.522,3.311,0.651,3.57
2018,2.282,-999,-999,0.695,3.437,0.673,3.737,0.494,3.365,0.676,3.589
2019,3.19,-999,-999,0.715,3.454,0.676,3.793,0.555,3.404,0.667,3.66
2020,3.232,-999,-999,0.762,3.55,0.725,3.848,0.619,3.524,0.658,3.731
2021,2.198,-999,-999,0.823,3.64,0.764,3.877,0.678,3.587,0.671,3.799
2022,2.532,-999,-999,0.833,3.694,0.852,3.908,0.738,3.694,0.724,3.841
2023,3.273,-999,-999,0.863,3.72,0.896,4.012,0.756,3.727,0.789,3.872
2024,2.915,-999,-999,0.869,3.82,0.919,4.085,0.857,3.801,0.775,3.995
2025,-999,-999,-999,0.891,3.933,0.96,4.16,0.951,3.938,0.809,4.141
2026,-999,-999,-999,0.926,3.983,0.978,4.211,1.043,4.039,0.811,4.196
2027,-999,-999,-999,0.906,4.044,1.041,4.278,1.14,4.102,0.928,4.164
2028,-999,-999,-999,1.001,4.121,1.132,4.406,1.22,4.19,0.998,4.263
2029,-999,-999,-999,1.098,4.16,1.148,4.446,1.312,4.221,1.085,4.389
2030,-999,-999,-999,1.117,4.257,1.214,4.478,1.319,4.321,1.142,4.464
2031,-999,-999,-999,1.16,4.41,1.315,4.578,1.345,4.403,1.224,4.49
2032,-999,-999,-999,1.179,4.466,1.4,4.715,1.378,4.524,1.333,4.575
2033,-999,-999,-999,1.238,4.522,1.386,4.789,1.438,4.559,1.383,4.728
2034,-999,-999,-999,1.299,4.658,1.413,4.797,1.539,4.666,1.469,4.886
2035,-999,-999,-999,1.389,4.69,1.486,4.872,1.585,4.711,1.54,4.932
2036,-999,-999,-999,1.417,4.75,1.523,4.863,1.596,4.736,1.602,4.953
2037,-999,-999,-999,1.478,4.761,1.594,4.863,1.588,4.849,1.723,5.17
2038,-999,-999,-999,1.573,4.812,1.637,5.002,1.644,4.89,1.752,5.338
2039,-999,-999,-999,1.577,4.829,1.672,4.995,1.644,4.981,1.789,5.428
2040,-999,-999,-999,1.52,4.897,1.723,5.029,1.705,5.094,1.873,5.503
2041,-999,-999,-999,1.521,4.967,1.801,5.039,1.773,5.177,1.962,5.625
2042,-999,-999,-999,1.494,4.868,1.81,5.071,1.799,5.196,2.062,5.746
2043,-999,-999,-999,1.5,4.927,1.859,5.117,1.932,5.254,2.04,5.798
2044,-999,-999,-999,1.499,4.98,1.959,5.178,1.995,5.354,2.084,5.844
2045,-999,-999,-999,1.481,4.972,2.009,5.278,2.038,5.46,2.107,5.975
2046,-999,-999,-999,1.467,4.998,2.074,5.329,2.05,5.534,2.188,6.129
2047,-999,-999,-999,1.464,4.998,2.108,5.401,2.108,5.641,2.291,6.257
2048,-999,-999,-999,1.441,5.052,2.114,5.436,2.196,5.643,2.403,6.34
2049,-999,-999,-999,1.379,5.052,2.128,5.412,2.222,5.788,2.453,6.399
2050,-999,-999,-999,1.359,5.036,2.129,5.474,2.328,5.866,2.58,6.483
2051,-999,-999,-999,1.435,5.051,2.177,5.541,2.411,5.933,2.598,6.605
2052,-999,-999,-999,1.486,5.058,2.159,5.644,2.479,6.007,2.708,6.741
2053,-999,-999,-999,1.526,5.128,2.194,5.67,2.566,6.11,2.748,6.908
2054,-999,-999,-999,1.521,5.12,2.199,5.674,2.514,6.147,2.898,7.002
2055,-999,-999,-999,1.547,5.114,2.219,5.693,2.538,6.206,2.999,7.145
2056,-999,-999,-999,1.538,5.115,2.259,5.697,2.6,6.255,3.097,7.214
2057,-999,-999,-999,1.567,5.091,2.252,5.742,2.604,6.366,3.208,7.286
2058,-999,-999,-999,1.604,5.092,2.312,5.791,2.62,6.432,3.244,7.396
2059,-999,-999,-999,1.596,5.084,2.326,5.852,2.674,6.528,3.262,7.415
2060,-999,-999,-999,1.673,5.133,2.336,5.899,2.722,6.584,3.351,7.532
2061,-999,-999,-999,1.698,5.208,2.368,5.895,2.779,6.745,3.392,7.629
2062,-999,-999,-999,1.674,5.196,2.355,5.945,2.794,6.873,3.524,7.672
2063,-999,-999,-999,1.711,5.238,2.431,5.976,2.855,6.931,3.617,7.714
2064,-999,-999,-999,1.676,5.219,2.447,6.028,2.924,6.995,3.731,7.802
2065,-999,-999,-999,1.723,5.191,2.478,6.076,3.005,7.105,3.797,7.95
2066,-999,-999,-999,1.746,5.237,2.499,6.107,3.044,7.253,3.893,7.989
2067,-999,-999,-999,1.733,5.313,2.481,6.145,3.048,7.334,3.982,8.057
2068,-999,-999,-999,1.744,5.289,2.538,6.18,3.173,7.402,4.063,8.159
2069,-999,-999,-999,1.696,5.348,2.493,6.215,3.257,7.475,4.145,8.303
2070,-999,-999,-999,1.715,5.396,2.519,6.298,3.359,7.567,4.242,8.493
2071,-999,-999,-999,1.735,5.42,2.586,6.339,3.444,7.63,4.344,8.611
2072,-999,-999,-999,1.746,5.451,2.63,6.41,3.528,7.654,4.457,8.814
2073,-999,-999,-999,1.77,5.476,2.686,6.468,3.599,7.72,4.535,8.991
2074,-999,-999,-999,1.698,5.412,2.691,6.562,3.674,7.812,4.592,9.077
2075,-999,-999,-999,1.754,5.4,2.737,6.624,3.75,7.941,4.716,9.173
2076,-999,-999,-999,1.71,5.466,2.795,6.657,3.835,8.034,4.835,9.325
2077,-999,-999,-999,1.703,5.459,2.822,6.722,3.941,8.093,4.896,9.477
2078,-999,-999,-999,1.721,5.387,2.88,6.808,4.052,8.195,4.964,9.649
2079,-999,-999,-999,1.712,5.51,2.856,6.868,4.05,8.281,5.057,9.793
2080,-999,-999,-999,1.756,5.523,2.944,6.945,4.138,8.432,5.2,9.923
2081,-999,-999,-999,1.793,5.484,2.999,6.936,4.143,8.582,5.292,10.046
2082,-999,-999,-999,1.725,5.451,2.993,6.954,4.224,8.692,5.375,10.1
2083,-999,-999,-999,1.679,5.454,3.021,7.047,4.29,8.807,5.431,10.16
2084,-999,-999,-999,1.665,5.522,3.028,7.09,4.374,8.818,5.486,10.305
2085,-999,-999,-999,1.654,5.508,3.065,7.086,4.443,8.943,5.523,10.382
2086,-999,-999,-999,1.598,5.495,3.068,7.084,4.546,9.062,5.529,10.496
2087,-999,-999,-999,1.587,5.456,3.048,7.087,4.619,9.136,5.619,10.607
2088,-999,-999,-999,1.56,5.508,3.04,7.108,4.67,9.207,5.736,10.765
2089,-999,-999,-999,1.555,5.536,2.981,7.107,4.718,9.304,5.802,10.967
2090,-999,-999,-999,1.527,5.504,3.018,7.144,4.752,9.476,5.836,11.051
2091,-999,-999,-999,1.517,5.449,2.995,7.163,4.729,9.562,5.864,11.184
2092,-999,-999,-999,1.477,5.517,2.99,7.241,4.786,9.647,5.931,11.264
2093,-999,-999,-999,1.513,5.495,3.072,7.292,4.855,9.768,5.955,11.491
2094,-999,-999,-999,1.524,5.454,3.009,7.271,4.886,9.784,6.017,11.598
2095,-999,-999,-999,1.511,5.442,3.048,7.263,4.962,9.917,6.14,11.671
2096,-999,-999,-999,1.533,5.505,3.088,7.247,5.035,9.97,6.286,11.833
