year,obs,historical_lower,historical_upper,ssp126_lower,ssp126_upper,ssp245_lower,ssp245_upper,ssp370_lower,ssp370_upper,ssp585_lower,ssp585_upper
1900,0.464,-2.078,1.587,-999,-999,-999,-999,-999,-999,-999,-999
1901,-1.244,-1.984,1.617,-999,-999,-999,-999,-999,-999,-999,-999
1902,-0.628,-1.924,1.672,-999,-999,-999,-999,-999,-999,-999,-999
1903,-0.903,-1.969,1.654,-999,-999,-999,-999,-999,-999,-999,-999
1904,-3.403,-1.886,1.691,-999,-999,-999,-999,-999,-999,-999,-999
1905,-1.553,-1.84,1.801,-999,-999,-999,-999,-999,-999,-999,-999
1906,-0.211,-1.882,1.77,-999,-999,-999,-999,-999,-999,-999,-999
1907,-2.178,-1.884,1.705,-999,-999,-999,-999,-999,-999,-999,-999
1908,0.247,-1.984,1.551,-999,-999,-999,-999,-999,-999,-999,-999
1909,-0.569,-1.89,1.569,-999,-999,-999,-999,-999,-999,-999,-999
1910,-0.319,-1.892,1.503,-999,-999,-999,-999,-999,-999,-999,-999
1911,-0.286,-2.002,1.522,-999,-999,-999,-999,-999,-999,-999,-999
1912,-1.036,-2.131,1.419,-999,-999,-999,-999,-999,-999,-999,-999
1913,1.197,-2.177,1.497,-999,-999,-999,-999,-999,-999,-999,-999
1914,-1.311,-2.221,1.51,-999,-999,-999,-999,-999,-999,-999,-999
1915,-0.044,-2.259,1.469,-999,-999,-999,-999,-999,-999,-999,-999
1916,-1.019,-2.307,1.356,-999,-999,-999,-999,-999,-999,-999,-999
1917,-2.603,-2.224,1.415,-999,-999,-999,-999,-999,-999,-999,-999
1918,-0.878,-2.198,1.521,-999,-999,-999,-999,-999,-999,-999,-999
1919,0.031,-2.08,1.64,-999,-999,-999,-999,-999,-999,-999,-999
1920,-1.203,-2.078,1.709,-999,-999,-999,-999,-999,-999,-999,-999
1921,1.189,-2.02,1.755,-999,-999,-999,-999,-999,-999,-999,-999
1922,-0.136,-1.93,1.787,-999,-999,-999,-999,-999,-999,-999,-999
1923,-1.361,-1.814,1.872,-999,-999,-999,-999,-999,-999,-999,-999
1924,-1.503,-1.783,1.85,-999,-999,-999,-999,-999,-999,-999,-999
1925,0.131,-1.767,1.799,-999,-999,-999,-999,-999,-999,-999,-999
1926,-2.278,-1.743,1.861,-999,-999,-999,-999,-999,-999,-999,-999
1927,0.372,-1.719,1.916,-999,-999,-999,-999,-999,-999,-999,-999
1928,-0.061,-1.769,1.908,-999,-999,-999,-999,-999,-999,-999,-999
1929,-0.094,-1.734,1.943,-999,-999,-999,-999,-999,-999,-999,-999
1930,1.331,-1.775,1.96,-999,-999,-999,-999,-999,-999,-999,-999
1931,1.847,-1.763,2.015,-999,-999,-999,-999,-999,-999,-999,-999
1932,1.022,-1.788,2.014,-999,-999,-999,-999,-999,-999,-999,-999
1933,0.306,-1.798,2.03,-999,-999,-999,-999,-999,-999,-999,-999
1934,-0.953,-1.843,2.048,-999,-999,-999,-999,-999,-999,-999,-999
1935,-0.686,-1.77,2.031,-999,-999,-999,-999,-999,-999,-999,-999
1936,-0.311,-1.742,2.005,-999,-999,-999,-999,-999,-999,-999,-999
1937,0.822,-1.777,2.027,-999,-999,-999,-999,-999,-999,-999,-999
1938,0.814,-1.805,2.013,-999,-999,-999,-999,-999,-999,-999,-999
1939,-0.136,-1.791,2.048,-999,-999,-999,-999,-999,-999,-999,-999
1940,-1.944,-1.789,2.025,-999,-999,-999,-999,-999,-999,-999,-999
1941,0.781,-1.801,2.021,-999,-999,-999,-999,-999,-999,-999,-999
1942,0.447,-1.796,2.033,-999,-999,-999,-999,-999,-999,-999,-999
1943,-0.303,-1.742,2.068,-999,-999,-999,-999,-999,-999,-999,-999
1944,0.756,-1.667,2.039,-999,-999,-999,-999,-999,-999,-999,-999
1945,0.664,-1.601,2.024,-999,-999,-999,-999,-999,-999,-999,-999
1946,1.147,-1.536,2.062,-999,-999,-999,-999,-999,-999,-999,-999
1947,0.464,-1.573,2.099,-999,-999,-999,-999,-999,-999,-999,-999
1948,0.231,-1.601,2.091,-999,-999,-999,-999,-999,-999,-999,-999
1949,3.106,-1.546,2.065,-999,-999,-999,-999,-999,-999,-999,-999
1950,0.489,-1.518,2.026,-999,-999,-999,-999,-999,-999,-999,-999
1951,1.797,-1.517,2.025,-999,-999,-999,-999,-999,-999,-999,-999
1952,2.022,-1.537,2.018,-999,-999,-999,-999,-999,-999,-999,-999
1953,2.947,-1.501,1.987,-999,-999,-999,-999,-999,-999,-999,-999
1954,1.122,-1.544,2.003,-999,-999,-999,-999,-999,-999,-999,-999
1955,0.789,-1.597,2.052,-999,-999,-999,-999,-999,-999,-999,-999
1956,0.022,-1.659,2.039,-999,-999,-999,-999,-999,-999,-999,-999
1957,1.806,-1.823,2.069,-999,-999,-999,-999,-999,-999,-999,-999
1958,-0.811,-1.8,2.088,-999,-999,-999,-999,-999,-999,-999,-999
1959,1.297,-1.805,2.149,-999,-999,-999,-999,-999,-999,-999,-999
1960,0.297,-1.908,2.129,-999,-999,-999,-999,-999,-999,-999,-999
1961,0.572,-1.94,2.116,-999,-999,-999,-999,-999,-999,-999,-999
1962,-1.053,-2.019,2.107,-999,-999,-999,-999,-999,-999,-999,-999
1963,-0.061,-2.074,2.134,-999,-999,-999,-999,-999,-999,-999,-999
1964,0.314,-2.142,2.107,-999,-999,-999,-999,-999,-999,-999,-999
1965,-0.136,-2.26,2.098,-999,-999,-999,-999,-999,-999,-999,-999
1966,0.481,-2.262,2.106,-999,-999,-999,-999,-999,-999,-999,-999
1967,-0.511,-2.247,2.085,-999,-999,-999,-999,-999,-999,-999,-999
1968,0.156,-2.138,2.016,-999,-999,-999,-999,-999,-999,-999,-999
1969,0.656,-2.17,2.018,-999,-999,-999,-999,-999,-999,-999,-999
1970,0.181,-2.202,1.988,-999,-999,-999,-999,-999,-999,-999,-999
1971,0.956,-2.174,1.998,-999,-999,-999,-999,-999,-999,-999,-999
1972,-0.128,-2.208,1.97,-999,-999,-999,-999,-999,-999,-999,-999
1973,2.639,-2.12,2.004,-999,-999,-999,-999,-999,-999,-999,-999
1974,0.906,-1.958,2.065,-999,-999,-999,-999,-999,-999,-999,-999
1975,1.714,-1.86,2.079,-999,-999,-999,-999,-999,-999,-999,-999
1976,0.156,-1.701,2.133,-999,-999,-999,-999,-999,-999,-999,-999
1977,0.972,-1.75,2.073,-999,-999,-999,-999,-999,-999,-999,-999
1978,-0.736,-1.821,2.074,-999,-999,-999,-999,-999,-999,-999,-999
1979,1.531,-1.911,2.183,-999,-999,-999,-999,-999,-999,-999,-999
1980,0.364,-1.825,2.192,-999,-999,-999,-999,-999,-999,-999,-999
1981,0.706,-1.726,2.204,-999,-999,-999,-999,-999,-999,-999,-999
1982,0.431,-1.63,2.311,-999,-999,-999,-999,-999,-999,-999,-999
1983,2.106,-1.47,2.437,-999,-999,-999,-999,-999,-999,-999,-999
1984,1.656,-1.467,2.532,-999,-999,-999,-999,-999,-999,-999,-999
1985,0.997,-1.528,2.514,-999,-999,-999,-999,-999,-999,-999,-999
1986,0.789,-1.534,2.603,-999,-999,-999,-999,-999,-999,-999,-999
1987,0.964,-1.592,2.575,-999,-999,-999,-999,-999,-999,-999,-999
1988,0.839,-1.545,2.609,-999,-999,-999,-999,-999,-999,-999,-999
1989,0.372,-1.398,2.69,-999,-999,-999,-999,-999,-999,-999,-999
1990,3.339,-1.214,2.698,-999,-999,-999,-999,-999,-999,-999,-999
1991,3.197,-1.171,2.743,-999,-999,-999,-999,-999,-999,-999,-999
1992,0.222,-1.093,2.819,-999,-999,-999,-999,-999,-999,-999,-999
1993,1.164,-1.012,2.9,-999,-999,-999,-999,-999,-999,-999,-999
1994,1.372,-1.001,3.011,-999,-999,-999,-999,-999,-999,-999,-999
1995,1.714,-0.891,2.957,-999,-999,-999,-999,-999,-999,-999,-999
1996,0.897,-0.81,3.002,-999,-999,-999,-999,-999,-999,-999,-999
1997,1.264,-0.676,3.027,-999,-999,-999,-999,-999,-999,-999,-999
1998,3.839,-0.555,3.123,-999,-999,-999,-999,-999,-999,-999,-999
1999,3.572,-0.42,3.22,-999,-999,-999,-999,-999,-999,-999,-999
2000,1.289,-0.352,3.359,-999,-999,-999,-999,-999,-999,-999,-999
2001,2.914,-0.301,3.433,-999,-999,-999,-999,-999,-999,-999,-999
2002,2.997,-0.231,3.637,-999,-999,-999,-999,-999,-999,-999,-999
2003,0.806,-0.149,3.735,-999,-999,-999,-999,-999,-999,-999,-999
2004,1.147,-0.121,3.748,-999,-999,-999,-999,-999,-999,-999,-999
2005,1.914,-0.055,3.825,-999,-999,-999,-999,-999,-999,-999,-999
2006,3.664,0.008,3.954,-999,-999,-999,-999,-999,-999,-999,-999
2007,2.106,0.037,4.035,-999,-999,-999,-999,-999,-999,-999,-999
2008,2.597,0.034,4.205,-999,-999,-999,-999,-999,-999,-999,-999
2009,1.597,0.09,4.252,-999,-999,-999,-999,-999,-999,-999,-999
2010,3.789,0.102,4.295,-999,-999,-999,-999,-999,-999,-999,-999
2011,3.447,0.139,4.393,-999,-999,-999,-999,-999,-999,-999,-999
2012,4.697,0.109,4.39,-999,-999,-999,-999,-999,-999,-999,-999
2013,2.472,0.17,4.338,-999,-999,-999,-999,-999,-999,-999,-999
