year,obs,historical_lower,historical_upper,ssp126_lower,ssp126_upper,ssp245_lower,ssp245_upper,ssp370_lower,ssp370_upper,ssp585_lower,ssp585_upper
1900,1.482,-2.464,2.352,-999,-999,-999,-999,-999,-999,-999,-999
1901,0.34,-2.349,2.449,-999,-999,-999,-999,-999,-999,-999,-999
1902,-0.968,-2.25,2.572,-999,-999,-999,-999,-999,-999,-999,-999
1903,-1.518,-2.38,2.442,-999,-999,-999,-999,-999,-999,-999,-999
1904,-0.501,-2.328,2.34,-999,-999,-999,-999,-999,-999,-999,-999
1905,-1.576,-2.335,2.425,-999,-999,-999,-999,-999,-999,-999,-999
1906,-0.593,-2.404,2.475,-999,-999,-999,-999,-999,-999,-999,-999
1907,-0.785,-2.517,2.286,-999,-999,-999,-999,-999,-999,-999,-999
1908,0.532,-2.667,2.103,-999,-999,-999,-999,-999,-999,-999,-999
1909,-1.443,-2.563,2.109,-999,-999,-999,-999,-999,-999,-999,-999
1910,0.99,-2.56,2.236,-999,-999,-999,-999,-999,-999,-999,-999
1911,0.315,-2.568,2.163,-999,-999,-999,-999,-999,-999,-999,-999
1912,-2.31,-2.602,2.139,-999,-999,-999,-999,-999,-999,-999,-999
1913,-0.16,-2.579,2.085,-999,-999,-999,-999,-999,-999,-999,-999
1914,0.54,-2.486,2.075,-999,-999,-999,-999,-999,-999,-999,-999
1915,-1.96,-2.521,2.059,-999,-999,-999,-999,-999,-999,-999,-999
1916,-1.643,-2.53,2.001,-999,-999,-999,-999,-999,-999,-999,-999
1917,-2.418,-2.517,1.925,-999,-999,-999,-999,-999,-999,-999,-999
1918,0.174,-2.386,2.036,-999,-999,-999,-999,-999,-999,-999,-999
1919,-1.118,-2.291,2.031,-999,-999,-999,-999,-999,-999,-999,-999
1920,-0.726,-2.221,2.176,-999,-999,-999,-999,-999,-999,-999,-999
1921,2.624,-2.189,2.123,-999,-999,-999,-999,-999,-999,-999,-999
1922,0.307,-2.072,2.167,-999,-999,-999,-999,-999,-999,-999,-999
1923,-0.185,-2.101,2.205,-999,-999,-999,-999,-999,-999,-999,-999
1924,-2.493,-2.232,2.23,-999,-999,-999,-999,-999,-999,-999,-999
1925,0.424,-2.314,2.203,-999,-999,-999,-999,-999,-999,-999,-999
1926,0.599,-2.259,2.299,-999,-999,-999,-999,-999,-999,-999,-999
1927,-0.71,-2.278,2.257,-999,-999,-999,-999,-999,-999,-999,-999
1928,0.224,-2.268,2.301,-999,-999,-999,-999,-999,-999,-999,-999
1929,-2.018,-2.356,2.195,-999,-999,-999,-999,-999,-999,-999,-999
1930,0.507,-2.384,2.273,-999,-999,-999,-999,-999,-999,-999,-999
1931,3.015,-2.447,2.205,-999,-999,-999,-999,-999,-999,-999,-999
1932,-0.576,-2.408,2.231,-999,-999,-999,-999,-999,-999,-999,-999
1933,2.324,-2.422,2.189,-999,-999,-999,-999,-999,-999,-999,-999
1934,3.699,-2.536,2.129,-999,-999,-999,-999,-999,-999,-999,-999
1935,0.415,-2.45,2.127,-999,-999,-999,-999,-999,-999,-999,-999
1936,0.099,-2.398,2.282,-999,-999,-999,-999,-999,-999,-999,-999
1937,-0.668,-2.442,2.254,-999,-999,-999,-999,-999,-999,-999,-999
1938,2.465,-2.524,2.243,-999,-999,-999,-999,-999,-999,-999,-999
1939,2.599,-2.473,2.14,-999,-999,-999,-999,-999,-999,-999,-999
1940,0.257,-2.38,2.261,-999,-999,-999,-999,-999,-999,-999,-999
1941,1.349,-2.425,2.253,-999,-999,-999,-999,-999,-999,-999,-999
1942,-0.093,-2.494,2.315,-999,-999,-999,-999,-999,-999,-999,-999
1943,0.682,-2.475,2.293,-999,-999,-999,-999,-999,-999,-999,-999
1944,-0.526,-2.477,2.353,-999,-999,-999,-999,-999,-999,-999,-999
1945,-0.643,-2.302,2.423,-999,-999,-999,-999,-999,-999,-999,-999
1946,2.132,-2.272,2.501,-999,-999,-999,-999,-999,-999,-999,-999
1947,-0.001,-2.272,2.39,-999,-999,-999,-999,-999,-999,-999,-999
1948,-0.06,-2.306,2.408,-999,-999,-999,-999,-999,-999,-999,-999
1949,-0.676,-2.265,2.4,-999,-999,-999,-999,-999,-999,-999,-999
1950,-1.985,-2.31,2.523,-999,-999,-999,-999,-999,-999,-999,-999
1951,-2.81,-2.268,2.448,-999,-999,-999,-999,-999,-999,-999,-999
1952,0.315,-2.282,2.506,-999,-999,-999,-999,-999,-999,-999,-999
1953,1.915,-2.194,2.578,-999,-999,-999,-999,-999,-999,-999,-999
1954,2.457,-2.35,2.577,-999,-999,-999,-999,-999,-999,-999,-999
1955,-0.076,-2.362,2.523,-999,-999,-999,-999,-999,-999,-999,-999
1956,0.965,-2.518,2.485,-999,-999,-999,-999,-999,-999,-999,-999
1957,-0.351,-2.614,2.44,-999,-999,-999,-999,-999,-999,-999,-999
1958,-0.46,-2.623,2.416,-999,-999,-999,-999,-999,-999,-999,-999
1959,-0.335,-2.838,2.311,-999,-999,-999,-999,-999,-999,-999,-999
1960,-1.36,-2.887,2.37,-999,-999,-999,-999,-999,-999,-999,-999
1961,-0.585,-3.024,2.264,-999,-999,-999,-999,-999,-999,-999,-999
1962,-0.16,-3.109,2.264,-999,-999,-999,-999,-999,-999,-999,-999
1963,1.757,-3.076,2.243,-999,-999,-999,-999,-999,-999,-999,-999
1964,0.282,-3.251,2.1,-999,-999,-999,-999,-999,-999,-999,-999
1965,-0.518,-3.2,2.067,-999,-999,-999,-999,-999,-999,-999,-999
1966,-0.86,-3.226,2.08,-999,-999,-999,-999,-999,-999,-999,-999
1967,-0.285,-3.212,2.053,-999,-999,-999,-999,-999,-999,-999,-999
1968,-0.293,-3.178,2.039,-999,-999,-999,-999,-999,-999,-999,-999
1969,-0.96,-3.196,1.995,-999,-999,-999,-999,-999,-999,-999,-999
1970,-0.06,-2.975,2.128,-999,-999,-999,-999,-999,-999,-999,-999
1971,-0.285,-2.947,2.047,-999,-999,-999,-999,-999,-999,-999,-999
1972,-1.101,-2.848,2.146,-999,-999,-999,-999,-999,-999,-999,-999
1973,0.349,-2.85,2.187,-999,-999,-999,-999,-999,-999,-999,-999
1974,0.924,-2.756,2.268,-999,-999,-999,-999,-999,-999,-999,-999
1975,-0.576,-2.702,2.326,-999,-999,-999,-999,-999,-999,-999,-999
1976,0.649,-2.662,2.319,-999,-999,-999,-999,-999,-999,-999,-999
1977,1.499,-2.647,2.34,-999,-999,-999,-999,-999,-999,-999,-999
1978,-2.193,-2.684,2.382,-999,-999,-999,-999,-999,-999,-999,-999
1979,-1.793,-2.778,2.456,-999,-999,-999,-999,-999,-999,-999,-999
1980,1.174,-2.722,2.523,-999,-999,-999,-999,-999,-999,-999,-999
1981,2.157,-2.718,2.507,-999,-999,-999,-999,-999,-999,-999,-999
1982,-1.276,-2.671,2.596,-999,-999,-999,-999,-999,-999,-999,-999
1983,-0.401,-2.584,2.596,-999,-999,-999,-999,-999,-999,-999,-999
1984,-0.068,-2.464,2.745,-999,-999,-999,-999,-999,-999,-999,-999
1985,-1.551,-2.45,2.671,-999,-999,-999,-999,-999,-999,-999,-999
1986,1.94,-2.443,2.797,-999,-999,-999,-999,-999,-999,-999,-999
1987,2.474,-2.531,2.845,-999,-999,-999,-999,-999,-999,-999,-999
1988,1.282,-2.599,2.784,-999,-999,-999,-999,-999,-999,-999,-999
1989,-0.326,-2.447,2.838,-999,-999,-999,-999,-999,-999,-999,-999
1990,1.682,-2.365,2.892,-999,-999,-999,-999,-999,-999,-999,-999
1991,1.807,-2.335,3.004,-999,-999,-999,-999,-999,-999,-999,-999
1992,0.615,-2.243,3.028,-999,-999,-999,-999,-999,-999,-999,-999
1993,-2.318,-2.176,3.141,-999,-999,-999,-999,-999,-999,-999,-999
1994,0.915,-2.033,3.256,-999,-999,-999,-999,-999,-999,-999,-999
1995,0.249,-2.032,3.203,-999,-999,-999,-999,-999,-999,-999,-999
1996,-1.701,-1.995,3.271,-999,-999,-999,-999,-999,-999,-999,-999
1997,0.315,-1.78,3.356,-999,-999,-999,-999,-999,-999,-999,-999
1998,2.29,-1.59,3.488,-999,-999,-999,-999,-999,-999,-999,-999
1999,2.665,-1.368,3.67,-999,-999,-999,-999,-999,-999,-999,-999
2000,1.615,-1.186,3.787,-999,-999,-999,-999,-999,-999,-999,-999
