year,obs,historical_lower,historical_upper,ssp126_lower,ssp126_upper,ssp245_lower,ssp245_upper,ssp370_lower,ssp370_upper,ssp585_lower,ssp585_upper
1900,0.514,-2.273,1.439,-999,-999,-999,-999,-999,-999,-999,-999
1901,-0.436,-2.308,1.399,-999,-999,-999,-999,-999,-999,-999,-999
1902,-1.186,-2.371,1.357,-999,-999,-999,-999,-999,-999,-999,-999
1903,-1.211,-2.419,1.349,-999,-999,-999,-999,-999,-999,-999,-999
1904,0.472,-2.396,1.42,-999,-999,-999,-999,-999,-999,-999,-999
1905,-0.403,-2.401,1.294,-999,-999,-999,-999,-999,-999,-999,-999
1906,0.547,-2.317,1.207,-999,-999,-999,-999,-999,-999,-999,-999
1907,0.047,-2.317,1.313,-999,-999,-999,-999,-999,-999,-999,-999
1908,-0.311,-2.362,1.343,-999,-999,-999,-999,-999,-999,-999,-999
1909,-0.953,-2.291,1.34,-999,-999,-999,-999,-999,-999,-999,-999
1910,-0.011,-2.276,1.431,-999,-999,-999,-999,-999,-999,-999,-999
1911,-1.878,-2.274,1.51,-999,-999,-999,-999,-999,-999,-999,-999
1912,-1.411,-2.167,1.58,-999,-999,-999,-999,-999,-999,-999,-999
1913,-1.444,-1.967,1.727,-999,-999,-999,-999,-999,-999,-999,-999
1914,0.256,-1.986,1.796,-999,-999,-999,-999,-999,-999,-999,-999
1915,0.456,-1.979,1.809,-999,-999,-999,-999,-999,-999,-999,-999
1916,-2.453,-1.985,1.815,-999,-999,-999,-999,-999,-999,-999,-999
1917,-0.653,-1.967,1.834,-999,-999,-999,-999,-999,-999,-999,-999
1918,0.456,-1.955,1.828,-999,-999,-999,-999,-999,-999,-999,-999
1919,-1.153,-1.981,1.82,-999,-999,-999,-999,-999,-999,-999,-999
1920,-0.911,-1.965,1.883,-999,-999,-999,-999,-999,-999,-999,-999
1921,-0.094,-1.919,1.793,-999,-999,-999,-999,-999,-999,-999,-999
1922,-1.819,-1.791,1.76,-999,-999,-999,-999,-999,-999,-999,-999
1923,-0.411,-1.794,1.776,-999,-999,-999,-999,-999,-999,-999,-999
1924,-0.519,-1.804,1.721,-999,-999,-999,-999,-999,-999,-999,-999
1925,1.297,-1.721,1.737,-999,-999,-999,-999,-999,-999,-999,-999
1926,1.964,-1.75,1.725,-999,-999,-999,-999,-999,-999,-999,-999
1927,-0.386,-1.726,1.703,-999,-999,-999,-999,-999,-999,-999,-999
1928,0.372,-1.762,1.69,-999,-999,-999,-999,-999,-999,-999,-999
1929,-1.053,-1.724,1.655,-999,-999,-999,-999,-999,-999,-999,-999
1930,-0.778,-1.666,1.668,-999,-999,-999,-999,-999,-999,-999,-999
1931,0.697,-1.649,1.702,-999,-999,-999,-999,-999,-999,-999,-999
1932,-0.578,-1.638,1.724,-999,-999,-999,-999,-999,-999,-999,-999
1933,-0.103,-1.656,1.707,-999,-999,-999,-999,-999,-999,-999,-999
1934,3.772,-1.701,1.719,-999,-999,-999,-999,-999,-999,-999,-999
1935,-0.444,-1.708,1.712,-999,-999,-999,-999,-999,-999,-999,-999
1936,0.889,-1.684,1.702,-999,-999,-999,-999,-999,-999,-999,-999
1937,-0.119,-1.63,1.731,-999,-999,-999,-999,-999,-999,-999,-999
1938,0.831,-1.551,1.746,-999,-999,-999,-999,-999,-999,-999,-999
1939,1.864,-1.566,1.754,-999,-999,-999,-999,-999,-999,-999,-999
1940,2.306,-1.562,1.791,-999,-999,-999,-999,-999,-999,-999,-999
1941,1.431,-1.628,1.771,-999,-999,-999,-999,-999,-999,-999,-999
1942,0.072,-1.628,1.741,-999,-999,-999,-999,-999,-999,-999,-999
1943,0.172,-1.612,1.807,-999,-999,-999,-999,-999,-999,-999,-999
1944,-0.286,-1.702,1.837,-999,-999,-999,-999,-999,-999,-999,-999
1945,0.397,-1.634,1.847,-999,-999,-999,-999,-999,-999,-999,-999
1946,0.014,-1.62,1.848,-999,-999,-999,-999,-999,-999,-999,-999
1947,1.131,-1.598,1.797,-999,-999,-999,-999,-999,-999,-999,-999
1948,-1.603,-1.551,1.782,-999,-999,-999,-999,-999,-999,-999,-999
1949,-0.678,-1.556,1.83,-999,-999,-999,-999,-999,-999,-999,-999
1950,0.097,-1.539,1.837,-999,-999,-999,-999,-999,-999,-999,-999
1951,-0.028,-1.519,1.815,-999,-999,-999,-999,-999,-999,-999,-999
1952,-0.053,-1.402,1.803,-999,-999,-999,-999,-999,-999,-999,-999
1953,1.139,-1.353,1.838,-999,-999,-999,-999,-999,-999,-999,-999
1954,0.089,-1.388,1.896,-999,-999,-999,-999,-999,-999,-999,-999
1955,-1.536,-1.361,1.868,-999,-999,-999,-999,-999,-999,-999,-999
1956,-0.094,-1.412,1.825,-999,-999,-999,-999,-999,-999,-999,-999
1957,-0.186,-1.479,1.804,-999,-999,-999,-999,-999,-999,-999,-999
1958,2.864,-1.544,1.828,-999,-999,-999,-999,-999,-999,-999,-999
1959,0.672,-1.618,1.793,-999,-999,-999,-999,-999,-999,-999,-999
1960,0.356,-1.682,1.757,-999,-999,-999,-999,-999,-999,-999,-999
1961,1.456,-1.739,1.749,-999,-999,-999,-999,-999,-999,-999,-999
1962,0.281,-1.883,1.716,-999,-999,-999,-999,-999,-999,-999,-999
1963,0.906,-2.02,1.718,-999,-999,-999,-999,-999,-999,-999,-999
1964,-0.811,-2.168,1.642,-999,-999,-999,-999,-999,-999,-999,-999
1965,0.739,-2.195,1.549,-999,-999,-999,-999,-999,-999,-999,-999
1966,1.289,-2.209,1.559,-999,-999,-999,-999,-999,-999,-999,-999
1967,1.656,-2.28,1.565,-999,-999,-999,-999,-999,-999,-999,-999
1968,1.039,-2.3,1.593,-999,-999,-999,-999,-999,-999,-999,-999
1969,0.306,-2.303,1.557,-999,-999,-999,-999,-999,-999,-999,-999
1970,0.589,-2.328,1.585,-999,-999,-999,-999,-999,-999,-999,-999
1971,-0.319,-2.374,1.588,-999,-999,-999,-999,-999,-999,-999,-999
1972,0.164,-2.323,1.551,-999,-999,-999,-999,-999,-999,-999,-999
1973,1.147,-2.255,1.593,-999,-999,-999,-999,-999,-999,-999,-999
1974,0.881,-2.134,1.632,-999,-999,-999,-999,-999,-999,-999,-999
1975,-0.319,-2.044,1.662,-999,-999,-999,-999,-999,-999,-999,-999
1976,0.297,-2.025,1.728,-999,-999,-999,-999,-999,-999,-999,-999
1977,0.839,-2.014,1.759,-999,-999,-999,-999,-999,-999,-999,-999
1978,0.389,-1.983,1.77,-999,-999,-999,-999,-999,-999,-999,-999
1979,0.789,-1.98,1.819,-999,-999,-999,-999,-999,-999,-999,-999
1980,0.897,-2.045,1.816,-999,-999,-999,-999,-999,-999,-999,-999
