year,obs,historical_lower,historical_upper,ssp126_lower,ssp126_upper,ssp245_lower,ssp245_upper,ssp370_lower,ssp370_upper,ssp585_lower,ssp585_upper
1900,0.421,-2.384,1.914,-999,-999,-999,-999,-999,-999,-999,-999
1901,-0.679,-2.244,1.999,-999,-999,-999,-999,-999,-999,-999,-999
1902,0.021,-2.203,2.088,-999,-999,-999,-999,-999,-999,-999,-999
1903,-0.904,-2.244,2.009,-999,-999,-999,-999,-999,-999,-999,-999
1904,-3.496,-2.17,1.99,-999,-999,-999,-999,-999,-999,-999,-999
1905,-1.279,-2.173,2.072,-999,-999,-999,-999,-999,-999,-999,-999
1906,0.454,-2.213,2.064,-999,-999,-999,-999,-999,-999,-999,-999
1907,-2.271,-2.291,2.034,-999,-999,-999,-999,-999,-999,-999,-999
1908,0.754,-2.487,1.89,-999,-999,-999,-999,-999,-999,-999,-999
1909,-0.413,-2.423,1.874,-999,-999,-999,-999,-999,-999,-999,-999
1910,0.021,-2.454,1.893,-999,-999,-999,-999,-999,-999,-999,-999
1911,0.812,-2.526,1.924,-999,-999,-999,-999,-999,-999,-999,-999
1912,-2.446,-2.682,1.809,-999,-999,-999,-999,-999,-999,-999,-999
1913,0.787,-2.682,1.733,-999,-999,-999,-999,-999,-999,-999,-999
1914,-0.471,-2.711,1.791,-999,-999,-999,-999,-999,-999,-999,-999
1915,-0.521,-2.733,1.847,-999,-999,-999,-999,-999,-999,-999,-999
1916,-1.029,-2.759,1.665,-999,-999,-999,-999,-999,-999,-999,-999
1917,-4.279,-2.77,1.632,-999,-999,-999,-999,-999,-999,-999,-999
1918,-0.738,-2.63,1.682,-999,-999,-999,-999,-999,-999,-999,-999
1919,0.796,-2.41,1.784,-999,-999,-999,-999,-999,-999,-999,-999
1920,-0.913,-2.412,1.898,-999,-999,-999,-999,-999,-999,-999,-999
1921,3.379,-2.427,1.898,-999,-999,-999,-999,-999,-999,-999,-999
1922,0.896,-2.252,1.852,-999,-999,-999,-999,-999,-999,-999,-999
1923,-0.779,-2.172,1.997,-999,-999,-999,-999,-999,-999,-999,-999
1924,-2.471,-2.21,2.041,-999,-999,-999,-999,-999,-999,-999,-999
1925,-0.654,-2.274,1.98,-999,-999,-999,-999,-999,-999,-999,-999
1926,-2.546,-2.305,1.971,-999,-999,-999,-999,-999,-999,-999,-999
1927,0.029,-2.263,2.029,-999,-999,-999,-999,-999,-999,-999,-999
1928,-0.513,-2.189,2.117,-999,-999,-999,-999,-999,-999,-999,-999
