year,obs,historical_lower,historical_upper,ssp126_lower,ssp126_upper,ssp245_lower,ssp245_upper,ssp370_lower,ssp370_upper,ssp585_lower,ssp585_upper
1900,0.509,-1.896,1.242,-999,-999,-999,-999,-999,-999,-999,-999
1901,-1.816,-1.764,1.297,-999,-999,-999,-999,-999,-999,-999,-999
1902,-0.424,-1.806,1.388,-999,-999,-999,-999,-999,-999,-999,-999
1903,-0.983,-1.782,1.392,-999,-999,-999,-999,-999,-999,-999,-999
1904,-1.724,-1.724,1.408,-999,-999,-999,-999,-999,-999,-999,-999
1905,-0.616,-1.661,1.475,-999,-999,-999,-999,-999,-999,-999,-999
1906,0.009,-1.695,1.463,-999,-999,-999,-999,-999,-999,-999,-999
1907,-0.024,-1.691,1.411,-999,-999,-999,-999,-999,-999,-999,-999
1908,0.376,-1.747,1.306,-999,-999,-999,-999,-999,-999,-999,-999
1909,-0.091,-1.726,1.296,-999,-999,-999,-999,-999,-999,-999,-999
1910,-0.883,-1.647,1.298,-999,-999,-999,-999,-999,-999,-999,-999
1911,1.301,-1.745,1.293,-999,-999,-999,-999,-999,-999,-999,-999
1912,-0.916,-1.824,1.19,-999,-999,-999,-999,-999,-999,-999,-999
1913,0.301,-1.743,1.105,-999,-999,-999,-999,-999,-999,-999,-999
1914,-1.091,-1.716,1.071,-999,-999,-999,-999,-999,-999,-999,-999
1915,-0.691,-1.746,1.124,-999,-999,-999,-999,-999,-999,-999,-999
1916,-0.049,-1.827,1.173,-999,-999,-999,-999,-999,-999,-999,-999
1917,-1.866,-1.767,1.212,-999,-999,-999,-999,-999,-999,-999,-999
1918,-0.233,-1.753,1.373,-999,-999,-999,-999,-999,-999,-999,-999
1919,0.742,-1.736,1.508,-999,-999,-999,-999,-999,-999,-999,-999
1920,-1.258,-1.722,1.569,-999,-999,-999,-999,-999,-999,-999,-999
1921,1.626,-1.685,1.556,-999,-999,-999,-999,-999,-999,-999,-999
1922,0.951,-1.561,1.569,-999,-999,-999,-999,-999,-999,-999,-999
1923,0.067,-1.498,1.632,-999,-999,-999,-999,-999,-999,-999,-999
1924,-1.299,-1.518,1.693,-999,-999,-999,-999,-999,-999,-999,-999
1925,1.201,-1.53,1.704,-999,-999,-999,-999,-999,-999,-999,-999
1926,-0.149,-1.498,1.72,-999,-999,-999,-999,-999,-999,-999,-999
1927,1.109,-1.46,1.67,-999,-999,-999,-999,-999,-999,-999,-999
1928,-0.649,-1.543,1.707,-999,-999,-999,-999,-999,-999,-999,-999
1929,-0.166,-1.558,1.657,-999,-999,-999,-999,-999,-999,-999,-999
1930,-0.399,-1.429,1.649,-999,-999,-999,-999,-999,-999,-999,-999
1931,0.826,-1.382,1.615,-999,-999,-999,-999,-999,-999,-999,-999
1932,1.359,-1.405,1.673,-999,-999,-999,-999,-999,-999,-999,-999
1933,1.742,-1.439,1.707,-999,-999,-999,-999,-999,-999,-999,-999
1934,0.076,-1.454,1.735,-999,-999,-999,-999,-999,-999,-999,-999
1935,0.101,-1.43,1.742,-999,-999,-999,-999,-999,-999,-999,-999
1936,0.067,-1.468,1.762,-999,-999,-999,-999,-999,-999,-999,-999
1937,-0.324,-1.497,1.751,-999,-999,-999,-999,-999,-999,-999,-999
1938,0.976,-1.477,1.703,-999,-999,-999,-999,-999,-999,-999,-999
1939,1.176,-1.43,1.688,-999,-999,-999,-999,-999,-999,-999,-999
1940,-1.724,-1.401,1.73,-999,-999,-999,-999,-999,-999,-999,-999
1941,0.226,-1.436,1.765,-999,-999,-999,-999,-999,-999,-999,-999
1942,0.076,-1.466,1.822,-999,-999,-999,-999,-999,-999,-999,-999
1943,-0.208,-1.495,1.8,-999,-999,-999,-999,-999,-999,-999,-999
1944,-0.116,-1.49,1.858,-999,-999,-999,-999,-999,-999,-999,-999
