year,obs,historical_lower,historical_upper,ssp126_lower,ssp126_upper,ssp245_lower,ssp245_upper,ssp370_lower,ssp370_upper,ssp585_lower,ssp585_upper
1900,0.691,-2.134,1.583,-999,-999,-999,-999,-999,-999,-999,-999
1901,-1.192,-2.017,1.622,-999,-999,-999,-999,-999,-999,-999,-999
1902,-0.584,-1.963,1.687,-999,-999,-999,-999,-999,-999,-999,-999
1903,-0.867,-2.009,1.663,-999,-999,-999,-999,-999,-999,-999,-999
1904,-3.425,-1.915,1.697,-999,-999,-999,-999,-999,-999,-999,-999
1905,-1.475,-1.873,1.812,-999,-999,-999,-999,-999,-999,-999,-999
1906,-0.092,-1.926,1.782,-999,-999,-999,-999,-999,-999,-999,-999
1907,-2.134,-1.926,1.71,-999,-999,-999,-999,-999,-999,-999,-999
1908,0.475,-2.03,1.555,-999,-999,-999,-999,-999,-999,-999,-999
1909,-0.384,-1.94,1.593,-999,-999,-999,-999,-999,-999,-999,-999
1910,-0.184,-1.924,1.533,-999,-999,-999,-999,-999,-999,-999,-999
1911,-0.075,-2.043,1.545,-999,-999,-999,-999,-999,-999,-999,-999
1912,-1.175,-2.184,1.437,-999,-999,-999,-999,-999,-999,-999,-999
1913,1.433,-2.237,1.514,-999,-999,-999,-999,-999,-999,-999,-999
1914,-1.375,-2.272,1.525,-999,-999,-999,-999,-999,-999,-999,-999
1915,0.125,-2.311,1.48,-999,-999,-999,-999,-999,-999,-999,-999
1916,-1.325,-2.362,1.359,-999,-999,-999,-999,-999,-999,-999,-999
1917,-2.992,-2.264,1.415,-999,-999,-999,-999,-999,-999,-999,-999
1918,-0.892,-2.231,1.528,-999,-999,-999,-999,-999,-999,-999,-999
1919,0.233,-2.098,1.645,-999,-999,-999,-999,-999,-999,-999,-999
1920,-1.309,-2.103,1.707,-999,-999,-999,-999,-999,-999,-999,-999
1921,1.566,-2.052,1.758,-999,-999,-999,-999,-999,-999,-999,-999
1922,0.125,-1.946,1.787,-999,-999,-999,-999,-999,-999,-999,-999
1923,-0.984,-1.824,1.88,-999,-999,-999,-999,-999,-999,-999,-999
1924,-1.4,-1.794,1.86,-999,-999,-999,-999,-999,-999,-999,-999
1925,0.191,-1.788,1.816,-999,-999,-999,-999,-999,-999,-999,-999
1926,-2.1,-1.762,1.877,-999,-999,-999,-999,-999,-999,-999,-999
1927,0.166,-1.747,1.93,-999,-999,-999,-999,-999,-999,-999,-999
1928,0.058,-1.805,1.924,-999,-999,-999,-999,-999,-999,-999,-999
1929,-0.034,-1.774,1.958,-999,-999,-999,-999,-999,-999,-999,-999
1930,0.891,-1.84,1.976,-999,-999,-999,-999,-999,-999,-999,-999
1931,1.891,-1.821,2.032,-999,-999,-999,-999,-999,-999,-999,-999
1932,1.041,-1.843,2.031,-999,-999,-999,-999,-999,-999,-999,-999
1933,0.658,-1.86,2.052,-999,-999,-999,-999,-999,-999,-999,-999
1934,-0.525,-1.905,2.071,-999,-999,-999,-999,-999,-999,-999,-999
1935,-0.442,-1.817,2.058,-999,-999,-999,-999,-999,-999,-999,-999
1936,-0.059,-1.784,2.026,-999,-999,-999,-999,-999,-999,-999,-999
1937,0.975,-1.825,2.052,-999,-999,-999,-999,-999,-999,-999,-999
1938,1.125,-1.838,2.045,-999,-999,-999,-999,-999,-999,-999,-999
1939,-0.0,-1.826,2.076,-999,-999,-999,-999,-999,-999,-999,-999
1940,-2.0,-1.819,2.046,-999,-999,-999,-999,-999,-999,-999,-999
1941,0.725,-1.808,2.043,-999,-999,-999,-999,-999,-999,-999,-999
1942,0.525,-1.799,2.052,-999,-999,-999,-999,-999,-999,-999,-999
1943,-0.425,-1.754,2.083,-999,-999,-999,-999,-999,-999,-999,-999
1944,0.5,-1.675,2.054,-999,-999,-999,-999,-999,-999,-999,-999
1945,0.516,-1.614,2.035,-999,-999,-999,-999,-999,-999,-999,-999
1946,1.141,-1.55,2.064,-999,-999,-999,-999,-999,-999,-999,-999
1947,0.125,-1.58,2.101,-999,-999,-999,-999,-999,-999,-999,-999
1948,0.033,-1.61,2.097,-999,-999,-999,-999,-999,-999,-999,-999
1949,2.783,-1.562,2.079,-999,-999,-999,-999,-999,-999,-999,-999
1950,0.1,-1.533,2.042,-999,-999,-999,-999,-999,-999,-999,-999
1951,1.233,-1.538,2.055,-999,-999,-999,-999,-999,-999,-999,-999
1952,1.608,-1.576,2.043,-999,-999,-999,-999,-999,-999,-999,-999
1953,2.775,-1.551,2.015,-999,-999,-999,-999,-999,-999,-999,-999
1954,0.941,-1.589,2.04,-999,-999,-999,-999,-999,-999,-999,-999
1955,0.916,-1.639,2.086,-999,-999,-999,-999,-999,-999,-999,-999
1956,-0.134,-1.707,2.074,-999,-999,-999,-999,-999,-999,-999,-999
1957,1.466,-1.864,2.113,-999,-999,-999,-999,-999,-999,-999,-999
1958,-1.125,-1.835,2.138,-999,-999,-999,-999,-999,-999,-999,-999
1959,1.466,-1.84,2.193,-999,-999,-999,-999,-999,-999,-999,-999
1960,0.216,-1.951,2.167,-999,-999,-999,-999,-999,-999,-999,-999
1961,0.541,-1.992,2.154,-999,-999,-999,-999,-999,-999,-999,-999
1962,-1.0,-2.08,2.135,-999,-999,-999,-999,-999,-999,-999,-999
1963,-0.55,-2.119,2.164,-999,-999,-999,-999,-999,-999,-999,-999
1964,0.25,-2.181,2.129,-999,-999,-999,-999,-999,-999,-999,-999
1965,-0.217,-2.295,2.12,-999,-999,-999,-999,-999,-999,-999,-999
1966,0.2,-2.305,2.131,-999,-999,-999,-999,-999,-999,-999,-999
1967,-0.625,-2.286,2.117,-999,-999,-999,-999,-999,-999,-999,-999
1968,-0.009,-2.181,2.04,-999,-999,-999,-999,-999,-999,-999,-999
1969,0.2,-2.226,2.044,-999,-999,-999,-999,-999,-999,-999,-999
1970,-0.0,-2.259,2.009,-999,-999,-999,-999,-999,-999,-999,-999
1971,0.508,-2.228,2.012,-999,-999,-999,-999,-999,-999,-999,-999
1972,-0.475,-2.249,1.98,-999,-999,-999,-999,-999,-999,-999,-999
1973,2.3,-2.15,2.015,-999,-999,-999,-999,-999,-999,-999,-999
1974,0.483,-1.991,2.077,-999,-999,-999,-999,-999,-999,-999,-999
1975,1.308,-1.892,2.097,-999,-999,-999,-999,-999,-999,-999,-999
1976,-0.167,-1.737,2.15,-999,-999,-999,-999,-999,-999,-999,-999
1977,0.441,-1.776,2.084,-999,-999,-999,-999,-999,-999,-999,-999
1978,-1.025,-1.849,2.083,-999,-999,-999,-999,-999,-999,-999,-999
1979,1.075,-1.947,2.197,-999,-999,-999,-999,-999,-999,-999,-999
1980,0.183,-1.852,2.201,-999,-999,-999,-999,-999,-999,-999,-999
1981,0.658,-1.75,2.219,-999,-999,-999,-999,-999,-999,-999,-999
1982,0.191,-1.65,2.318,-999,-999,-999,-999,-999,-999,-999,-999
1983,1.658,-1.487,2.455,-999,-999,-999,-999,-999,-999,-999,-999
1984,1.2,-1.476,2.555,-999,-999,-999,-999,-999,-999,-999,-999
1985,0.908,-1.534,2.544,-999,-999,-999,-999,-999,-999,-999,-999
1986,0.741,-1.552,2.636,-999,-999,-999,-999,-999,-999,-999,-999
1987,1.075,-1.601,2.61,-999,-999,-999,-999,-999,-999,-999,-999
1988,0.575,-1.554,2.646,-999,-999,-999,-999,-999,-999,-999,-999
1989,0.191,-1.405,2.724,-999,-999,-999,-999,-999,-999,-999,-999
1990,3.316,-1.217,2.73,-999,-999,-999,-999,-999,-999,-999,-999
1991,3.208,-1.177,2.767,-999,-999,-999,-999,-999,-999,-999,-999
1992,-0.067,-1.101,2.84,-999,-999,-999,-999,-999,-999,-999,-999
1993,0.9,-1.018,2.935,-999,-999,-999,-999,-999,-999,-999,-999
1994,1.108,-1.02,3.045,-999,-999,-999,-999,-999,-999,-999,-999
1995,1.283,-0.923,2.993,-999,-999,-999,-999,-999,-999,-999,-999
1996,0.625,-0.853,3.035,-999,-999,-999,-999,-999,-999,-999,-999
1997,0.891,-0.705,3.065,-999,-999,-999,-999,-999,-999,-999,-999
1998,3.841,-0.589,3.161,-999,-999,-999,-999,-999,-999,-999,-999
1999,3.1,-0.461,3.272,-999,-999,-999,-999,-999,-999,-999,-999
2000,0.783,-0.384,3.413,-999,-999,-999,-999,-999,-999,-999,-999
2001,2.491,-0.331,3.487,-999,-999,-999,-999,-999,-999,-999,-999
2002,2.716,-0.258,3.707,-999,-999,-999,-999,-999,-999,-999,-999
2003,0.408,-0.168,3.813,-999,-999,-999,-999,-999,-999,-999,-999
2004,1.008,-0.141,3.823,-999,-999,-999,-999,-999,-999,-999,-999
2005,1.758,-0.071,3.902,-999,-999,-999,-999,-999,-999,-999,-999
2006,3.383,0.012,4.032,-999,-999,-999,-999,-999,-999,-999,-999
2007,1.783,0.054,4.115,-999,-999,-999,-999,-999,-999,-999,-999
2008,1.95,0.054,4.277,-999,-999,-999,-999,-999,-999,-999,-999
2009,1.091,0.125,4.324,-999,-999,-999,-999,-999,-999,-999,-999
2010,3.6,0.153,4.358,-999,-999,-999,-999,-999,-999,-999,-999
2011,3.108,0.186,4.457,-999,-999,-999,-999,-999,-999,-999,-999
2012,4.716,0.157,4.462,-999,-999,-999,-999,-999,-999,-999,-999
2013,2.033,0.229,4.408,-999,-999,-999,-999,-999,-999,-999,-999
2014,0.925,0.213,4.43,-999,-999,-999,-999,-999,-999,-999,-999
2015,2.091,-999,-999,0.772,5.126,0.882,5.12,0.495,4.982,0.891,4.963
2016,4.025,-999,-999,0.891,5.095,0.9,5.18,0.463,5.067,0.898,5.093
2017,3.175,-999,-999,0.954,5.178,0.965,5.253,0.586,5.183,0.991,5.29
2018,3.008,-999,-999,1.019,5.178,1.065,5.421,0.674,5.182,0.939,5.415
2019,2.0,-999,-999,1.147,5.277,1.093,5.521,0.741,5.237,0.965,5.522
2020,4.033,-999,-999,1.106,5.354,1.1,5.584,0.807,5.386,1.026,5.624
2021,3.633,-999,-999,1.152,5.442,1.146,5.623,0.901,5.463,1.076,5.705
2022,3.241,-999,-999,1.304,5.583,1.256,5.764,0.947,5.522,1.129,5.866
2023,4.458,-999,-999,1.316,5.819,1.356,5.962,1.08,5.596,1.203,5.927
2024,4.308,-999,-999,1.273,5.954,1.424,6.112,1.198,5.847,1.301,6.123
2025,-999,-999,-999,1.405,6.061,1.516,6.255,1.321,5.943,1.379,6.242
2026,-999,-999,-999,1.482,6.097,1.452,6.215,1.385,6.063,1.392,6.244
2027,-999,-999,-999,1.473,6.191,1.473,6.272,1.478,6.188,1.485,6.225
2028,-999,-999,-999,1.54,6.248,1.518,6.385,1.494,6.342,1.587,6.273
2029,-999,-999,-999,1.606,6.428,1.562,6.39,1.586,6.436,1.714,6.296
2030,-999,-999,-999,1.593,6.481,1.626,6.413,1.626,6.546,1.786,6.438
2031,-999,-999,-999,1.698,6.59,1.741,6.57,1.719,6.693,1.847,6.508
2032,-999,-999,-999,1.767,6.602,1.8,6.778,1.702,6.847,2.008,6.714
2033,-999,-999,-999,1.816,6.657,1.813,6.788,1.816,6.973,2.078,6.84
2034,-999,-999,-999,1.904,6.656,1.858,6.812,1.896,7.046,2.193,7.022
2035,-999,-999,-999,1.984,6.716,1.93,6.842,1.981,7.067,2.31,7.196
2036,-999,-999,-999,1.999,6.869,1.849,6.861,2.006,7.236,2.386,7.439
2037,-999,-999,-999,2.042,6.932,2.083,6.913,2.049,7.329,2.417,7.661
2038,-999,-999,-999,2.083,7.056,2.165,7.0,2.169,7.328,2.397,7.844
2039,-999,-999,-999,1.997,7.16,2.285,7.056,2.21,7.376,2.486,7.985
2040,-999,-999,-999,1.973,7.151,2.361,7.106,2.254,7.479,2.618,8.217
2041,-999,-999,-999,2.035,7.272,2.378,7.293,2.361,7.553,2.814,8.293
2042,-999,-999,-999,2.08,7.263,2.361,7.357,2.3,7.518,2.889,8.431
2043,-999,-999,-999,2.066,7.367,2.404,7.372,2.487,7.679,2.921,8.461
2044,-999,-999,-999,1.949,7.49,2.472,7.412,2.512,7.885,3.042,8.58
2045,-999,-999,-999,1.916,7.504,2.528,7.485,2.551,7.959,3.059,8.813
2046,-999,-999,-999,1.981,7.59,2.632,7.616,2.61,8.035,3.155,8.932
2047,-999,-999,-999,2.028,7.558,2.662,7.73,2.713,8.157,3.296,9.008
2048,-999,-999,-999,2.044,7.652,2.645,7.833,2.738,8.438,3.485,9.104
2049,-999,-999,-999,2.048,7.67,2.728,7.949,2.72,8.619,3.624,9.249
2050,-999,-999,-999,2.048,7.73,2.623,8.04,2.841,8.739,3.677,9.35
2051,-999,-999,-999,2.059,7.757,2.605,8.228,2.963,8.889,3.71,9.416
2052,-999,-999,-999,1.99,7.638,2.619,8.344,2.988,9.044,3.734,9.641
2053,-999,-999,-999,2.023,7.724,2.682,8.402,3.166,9.254,3.813,9.933
2054,-999,-999,-999,1.975,7.767,2.657,8.483,3.156,9.26,3.924,10.167
2055,-999,-999,-999,2.022,7.754,2.69,8.531,3.22,9.268,4.054,10.344
2056,-999,-999,-999,2.032,7.769,2.722,8.602,3.306,9.441,4.2,10.439
2057,-999,-999,-999,2.026,7.772,2.676,8.719,3.274,9.551,4.311,10.56
2058,-999,-999,-999,2.055,7.862,2.825,8.792,3.262,9.651,4.366,10.659
2059,-999,-999,-999,2.089,7.831,2.888,8.87,3.42,9.554,4.412,10.808
2060,-999,-999,-999,2.093,7.915,2.897,8.942,3.496,9.602,4.527,11.016
2061,-999,-999,-999,2.158,8.0,2.997,8.945,3.54,9.757,4.647,11.097
2062,-999,-999,-999,2.271,8.049,3.027,8.922,3.627,9.836,4.795,11.165
2063,-999,-999,-999,2.367,8.245,3.099,8.88,3.764,9.935,4.895,11.231
