year,obs,historical_lower,historical_upper,ssp126_lower,ssp126_upper,ssp245_lower,ssp245_upper,ssp370_lower,ssp370_upper,ssp585_lower,ssp585_upper
1900,0.579,-2.011,2.003,-999,-999,-999,-999,-999,-999,-999,-999
1901,0.354,-1.914,2.091,-999,-999,-999,-999,-999,-999,-999,-999
1902,-1.029,-1.941,2.182,-999,-999,-999,-999,-999,-999,-999,-999
1903,-1.621,-2.036,2.086,-999,-999,-999,-999,-999,-999,-999,-999
1904,-1.879,-1.972,2.033,-999,-999,-999,-999,-999,-999,-999,-999
1905,-1.746,-1.992,2.136,-999,-999,-999,-999,-999,-999,-999,-999
1906,-0.846,-2.085,2.192,-999,-999,-999,-999,-999,-999,-999,-999
1907,-0.371,-2.166,2.116,-999,-999,-999,-999,-999,-999,-999,-999
1908,0.687,-2.367,1.989,-999,-999,-999,-999,-999,-999,-999,-999
1909,-0.013,-2.295,2.015,-999,-999,-999,-999,-999,-999,-999,-999
1910,-0.504,-2.267,2.081,-999,-999,-999,-999,-999,-999,-999,-999
1911,1.487,-2.379,2.033,-999,-999,-999,-999,-999,-999,-999,-999
1912,-2.154,-2.433,1.982,-999,-999,-999,-999,-999,-999,-999,-999
1913,0.896,-2.3,1.946,-999,-999,-999,-999,-999,-999,-999,-999
1914,0.404,-2.273,1.939,-999,-999,-999,-999,-999,-999,-999,-999
1915,-0.721,-2.391,1.957,-999,-999,-999,-999,-999,-999,-999,-999
1916,-0.271,-2.434,1.869,-999,-999,-999,-999,-999,-999,-999,-999
1917,-2.771,-2.418,1.806,-999,-999,-999,-999,-999,-999,-999,-999
1918,0.112,-2.355,1.902,-999,-999,-999,-999,-999,-999,-999,-999
1919,0.071,-2.239,1.94,-999,-999,-999,-999,-999,-999,-999,-999
1920,-0.871,-2.228,2.041,-999,-999,-999,-999,-999,-999,-999,-999
1921,2.971,-2.267,2.014,-999,-999,-999,-999,-999,-999,-999,-999
1922,1.071,-2.097,2.018,-999,-999,-999,-999,-999,-999,-999,-999
1923,0.071,-2.076,2.048,-999,-999,-999,-999,-999,-999,-999,-999
1924,-2.246,-2.225,2.072,-999,-999,-999,-999,-999,-999,-999,-999
1925,0.446,-2.34,2.058,-999,-999,-999,-999,-999,-999,-999,-999
1926,-0.804,-2.249,2.089,-999,-999,-999,-999,-999,-999,-999,-999
1927,0.362,-2.231,2.104,-999,-999,-999,-999,-999,-999,-999,-999
1928,-0.204,-2.271,2.148,-999,-999,-999,-999,-999,-999,-999,-999
1929,-1.779,-2.315,2.088,-999,-999,-999,-999,-999,-999,-999,-999
1930,0.554,-2.362,2.14,-999,-999,-999,-999,-999,-999,-999,-999
